step,fraction_of_training,state_sha256,state_file_saved
0,0.0,9a0afeaf662e33c8fa78e0d2e70433e838575f28ba1808277853f38ee8bf523a,False
1,0.005,4abd76c06222a655150f208fa76838c4c7a35abb63e326489019f83fc36174ca,False
5,0.025,1ca78bfea3fda0c2c4ce64a10ef148ef5928264737ac6e5954c456fbb6b97809,False
10,0.05,213d0b8dbf80de401446b37600d7ba2bf2913fc417d1a2aba15b6cb6e45919b2,False
20,0.1,1c221b437e83e7747942e59a84d952cf9b8b8528e391092e993b335b31c2f693,False
40,0.2,9b7dc62938636064816dec07f3bd8dd94b03cd3a412ead745dc9a4040331e470,False
80,0.4,f70bc662e187a9f986312d0c92dc5ee288f003784e6497a3b663621771a0bd5b,False
100,0.5,dfc50e29dd91e422c1ef2e15e5992d57f8cad2a46b5334ecbce289f89df9cbea,False
200,1.0,6632fd9be9edaace289ee7e687664e3609c581b4f7837187487401e55bf5e3c5,True
