step,fraction_of_training,state_sha256,state_file_saved
0,0.0,b5bfd7ee66b7bbe04e306e9af2333c7c7a10a9e603fc6843a886f9273083aae6,False
1,0.005,3996968a3412bc96c93e78078c7b61207eef001e1067216a6d79fdad57f313ba,False
5,0.025,3b3bb236339703dc3cd97f7c7e2aed5b216d75506b58f4e5f3ef2e9a1bc82b83,False
10,0.05,a575947a260e73151f2910314d875c15e1676d34fcba73b581a4a541acec883b,False
20,0.1,c85eaa281848f22a5f1c394abeaa275bccb0ac99d5c146815e68a57df526cf3f,False
40,0.2,bbf2202bc0989a3a4ac624b7c7fa86d504a0c0ad81d0889cf6a38ec29c64f951,False
80,0.4,616966583853c2dad61491af05a99e02f5341e5900fc02d85cf56ff78e4d13c1,False
100,0.5,5f6487c3746de2238c3ad83ce1f67da9373cec4fa082008752d50a9632fa7751,False
200,1.0,9a21da7395a8293960ac423e495a15618e3e125d3dcb3083828354c8752df5b7,True
