step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.03812333382666111,1.4858190134897575,2.2759311199188232,True,4.0,1280b01fd58ef7b77188a9b0072ace34226f2aa6498496f8fbdd386482c71d60,1.0025254487991333,0.9974809130250449,1.0,0.25,1.0422428846359253,0.9594692511125743,1.0,0.25,0.08940019458532333,11.185657980133552,1.0,0.25,0.1078769788146019,9.269818370695539,1.0,0.25,0.49617552757263184,0.5038244724273682,0.4999982714653015,0.5000017881393433,0.49960628151893616,0.5003937482833862
1,0.000625,0.1362111922353506,1.48581901181627,2.261571168899536,True,3.9378746151924133,c3bfb52728140e4b939f08321defde1c1b6cf9740168d6f35343215610b409d4,1.00246262550354,0.9974809130250449,0.9999373555183411,0.2539281854380429,1.040981650352478,0.9594692511125743,0.99878990650177,0.25363679753753837,0.08663750439882278,11.185657980133552,0.9690975546836853,0.24609660016722829,0.10464604198932648,9.269818370695539,0.9700497984886169,0.2463384168571904,0.4960201680660248,0.5039798617362976,0.4999960660934448,0.5000039339065552,0.49956685304641724,0.5004331469535828
5,0.003125,0.33337060175836086,1.098500265269667,2.20927095413208,True,3.727620542049408,60a31bb96510135fa5fc1387f27f3e8361a410a5ae93510009dfc38357f6fe3e,1.0022412538528442,0.9974809130250449,0.9997165203094482,0.2681916007898739,1.0365746021270752,0.9594692511125743,0.994561493396759,0.2668086738383406,0.07817218452692032,11.185657980133552,0.8744073510169983,0.23457520451806985,0.09265933185815811,9.269818370695539,0.8589351773262024,0.2304245208537156,0.49532151222229004,0.50467848777771,0.4999595880508423,0.5000404715538025,0.49941879510879517,0.5005812048912048
10,0.00625,0.5615862198174,0.8033791351838577,2.153808355331421,True,3.530566155910492,02751b4e0bfef286034dfe02179b32816a6a72975473efa0c0d33206efad6f99,1.0020250082015991,0.9974809130250449,0.9995008111000061,0.2830993010644341,1.0319850444793701,0.9594692511125743,0.9901579022407532,0.2804530090968945,0.07158415019512177,11.185657980133552,0.8007158637046814,0.22679531506985345,0.07984963059425354,9.269818370695539,0.7401915788650513,0.2096523747688179,0.4942554831504822,0.5057445168495178,0.49987077713012695,0.500129222869873,0.49926334619522095,0.500736653804779
20,0.0125,0.9140485655516386,0.5279694207347563,2.069758415222168,True,3.261199653148651,9462e3e63a05d28209f23ba60d2d41976814bb5e99a174cf5a1b4216c75dbe5e,1.0017406940460205,0.9974809130250449,0.9992172122001648,0.306395596244907,1.0243659019470215,0.9594692511125743,0.9828475713729858,0.3013760811681854,0.06370025128126144,11.185657980133552,0.7125292420387268,0.21848685079761612,0.06112370267510414,9.269818370695539,0.5666056275367737,0.17374147178929153,0.49178940057754517,0.5082106590270996,0.49961069226264954,0.5003893375396729,0.4990794062614441,0.5009205937385559
40,0.025,1.5238138660788536,0.3010141164898839,1.9792641401290894,True,2.977894276380539,19acaba3baae18845812a30fe64b4d8885d77301d22cfd4ad0292b088e7323dd,1.001498818397522,0.9974809130250449,0.9989759922027588,0.33546388806554855,1.0148636102676392,0.9594692511125743,0.9737304449081421,0.32698623743340416,0.054225433617830276,11.185657980133552,0.6065471768379211,0.20368324747080838,0.043004151433706284,9.269818370695539,0.3986406624317169,0.13386662703023894,0.48832330107688904,0.5116767287254333,0.49906209111213684,0.5009379386901855,0.49915269017219543,0.500847339630127
80,0.05,2.66669693402946,0.17966366569346404,1.882178544998169,True,2.7406689524650574,54240f858ade53e37c87768036fef62da0b412d959d85f2c0e84f35ed2452e2a,1.001286506652832,0.9974809130250449,0.9987642168998718,0.36442351638330744,1.001830816268921,0.9594692511125743,0.9612258672714233,0.3507267327587529,0.04228683188557625,11.185657980133552,0.47300606966018677,0.17258781628286332,0.03319081291556358,9.269818370695539,0.30767279863357544,0.1122619345750764,0.4876267910003662,0.5123732089996338,0.4986168146133423,0.5013831853866577,0.5002210140228271,0.49977901577949524
320,0.2,8.979891626164317,0.08289102835790736,1.6807465553283691,True,2.2843908220529556,9c67ef078c6388f2ba9825f7f4cc609f9cba7da1ac4001cfc3f58e2c5aeac921,1.00107741355896,0.9974809130250449,0.998555600643158,0.43712117515240567,0.9524680376052856,0.9594692511125743,0.9138637781143188,0.4000470363004873,0.016164686530828476,11.185657980133552,0.18081265687942505,0.07915136724149978,0.020621633157134056,9.269818370695539,0.19115878641605377,0.08368042130560724,0.49142545461654663,0.5085745453834534,0.4995645582675934,0.500435471534729,0.5115576982498169,0.4884423613548279
800,0.5,21.357731331139803,0.04474069484722308,1.744592547416687,True,2.0038400441408157,5ea20a365a822d893de479ba512f9e6727d9563f01341670935feed744556e73,0.9999985694885254,0.9974809130250449,0.9974794983863831,0.4977839929404501,0.8783371448516846,0.9594692511125743,0.8427374958992004,0.4205612610464325,0.005329418461769819,11.185657980133552,0.05961305648088455,0.02974940871911998,0.011220283806324005,9.269818370695539,0.10400999337434769,0.051905337293997406,0.4953339397907257,0.5046660900115967,0.5020709037780762,0.4979291260242462,0.5545823574066162,0.4454176425933838
1600,1.0,42.11344670318067,0.018299388345857003,1.7403159141540527,True,1.8559432178735733,ed2d4dac7656de76799694767e91096cc19bf01c1fca13a505b398ceac311056,0.9963161945343018,0.9974809130250449,0.9938064217567444,0.5354724283512226,0.8288080096244812,0.9594692511125743,0.7952157855033875,0.4284698895122973,0.0018270709551870823,11.185657980133552,0.02043699100613594,0.011011646697656731,0.005014555528759956,9.269818370695539,0.04648401960730553,0.025046035438823437,0.38074225187301636,0.6192577481269836,0.505825400352478,0.49417465925216675,0.7013068795204163,0.29869312047958374
