step,fraction_of_training,diagnostic_parameter_state_unchanged,diagnostic_grad_fields_unchanged,diagnostic_rng_state_unchanged,diagnostic_optimizer_state_unchanged,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share
0,0.0,True,True,True,True,4.689354719859108e-05,4.633500451110919e-05,0.0093045718229728,0.000997148592289188,0.000832132871094472,0.16710131243213155,0.002757146487038133,0.003320812336399267,0.6668551610312863,0.0001485041999494229,0.0007805302932683766,0.15673895471360946
1,0.005,True,True,True,True,4.248606721873782e-05,4.198002142816468e-05,0.009607386024595044,0.0008344376387865759,0.0006963485617712126,0.15936364996991595,0.0023894520010069756,0.0028779470802445376,0.658635884823899,0.00014331980710954653,0.0007532813961657671,0.17239307918158991
5,0.025,True,True,True,True,2.948348495068626e-05,2.913231115590063e-05,0.010520643438548001,0.000505053447414595,0.0004214733676637261,0.15220800698937975,0.0013832540967660845,0.0016660439662929333,0.6016637138232007,0.00012412834714627311,0.0006524120882372117,0.23560763574887147
10,0.05,True,True,True,True,2.3557787346592988e-05,2.3277193733148275e-05,0.011282052166195915,0.0004188500372568701,0.00034953555242998765,0.16941382117035234,0.0009502112604732592,0.0011444706658857529,0.5547050861554897,0.00010386751847764016,0.0005459222344285358,0.2645990405079619
20,0.1,True,True,True,True,2.0948682698321964e-05,2.0699165776857817e-05,0.015173192837150126,0.0003520855286303719,0.00029381974168704155,0.215379868350225,0.000544870844703559,0.000656263216822996,0.48106326835242014,7.485063753070259e-05,0.00039341102866492555,0.2883836704602047
40,0.2,True,True,True,True,1.9032894580185316e-05,1.8806196351442757e-05,0.02066067562830043,0.00031281006648011585,0.0002610438812632458,0.28678542192923195,0.000324401520408286,0.00039072155795239594,0.4292506160725763,4.5599670000842514e-05,0.00023966947608768365,0.26330328636989137
80,0.4,True,True,True,True,1.8564059355179457e-05,1.834294535928352e-05,0.028249099840273004,0.0002871562882953892,0.00023963548510207839,0.36905124075369783,0.0002258727608142138,0.00027204976380278487,0.4189709334383441,2.2698151768898737e-05,0.00011930029630719209,0.18372872596768505
100,0.5,True,True,True,True,1.8497258846593556e-05,1.8276940502505163e-05,0.030736934970685192,0.00027828233083520513,0.00023223005750942565,0.3905489638666444,0.00020927380908857356,0.0002520573535623639,0.42389318301208356,1.7515460169160024e-05,9.206034083360058e-05,0.15482091815058674
200,1.0,True,True,True,True,2.370718579134724e-05,2.3424812713267762e-05,0.048465529232484365,0.00024307312376391004,0.00020284753739581405,0.41968801944042744,0.00017058522298028553,0.00020545934557466883,0.42509180504125027,9.817003072860826e-06,5.15976537369736e-05,0.10675464628583797
