corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00015549651005308368,1.5782144050585346e-05,0.25000001421738005,0.00011894448531088529,1.5782144025420532e-05,0.2500000138187521,True,True,True,True,0.0,0.00017891608082929396,1.5782144071672194e-05,0.2500000145514102,4.291412072915542e-06,1.5782140464571688e-05,0.2499999574124578,0
0.00014558354317809193,1.4776025835222235e-05,0.24198789058146167,0.00011516489384953612,1.5280649091507834e-05,0.250252136914587,True,True,True,True,0.000625,0.00017683244520058574,1.559834707850802e-05,0.2554550965312988,4.1891312346259775e-06,1.5405991418688203e-05,0.2523048759726527,1
0.00011791036489672735,1.1967332020647684e-05,0.21970962784540515,0.00010117073341989839,1.3423834504113327e-05,0.24644972480653432,True,True,True,True,0.003125,0.0001697134477072147,1.497038203721331e-05,0.27484296921191825,3.835998571577145e-06,1.4107307163675943e-05,0.2589976781361424,5
0.00010241754695349932,1.0394885896641126e-05,0.21155537263894914,8.61889862761727e-05,1.143598201514154e-05,0.2327436261217014,True,True,True,True,0.00625,0.00016304622549051563,1.4382267983439729e-05,0.29270605689024276,3.5138027762170696e-06,1.2922396646329038e-05,0.26299494434910664,10
9.204903634511972e-05,9.342532194583077e-06,0.21670644114362314,6.376471432960619e-05,8.460618436065862e-06,0.19624984671896875,True,True,True,True,0.0125,0.00015417364919431817,1.3599620181495671e-05,0.3154525164115253,3.183778052113434e-06,1.1708694381413124e-05,0.27159119572588286,20
8.959915558980488e-05,9.093881141424803e-06,0.2329231207647511,4.01714765128015e-05,5.3301506697159265e-06,0.13652205354666036,True,True,True,True,0.025,0.00014383984751862612,1.2688078043427797e-05,0.32498189589476917,3.2440374993679477e-06,1.1930305134407551e-05,0.30557292979381945,40
9.729944271644006e-05,9.875423059130462e-06,0.26113650875458705,2.7272865969133684e-05,3.6186990728141602e-06,0.09568951491495462,True,True,True,True,0.05,0.00013038615401011252,1.1501331003903342e-05,0.30413050726098834,3.4864048213386004e-06,1.2821637650225402e-05,0.3390434690694699,80
6.466437140512988e-05,6.5631210893924054e-06,0.29714176306334944,1.5512521430813407e-05,2.0582782529062305e-06,0.09318743637566013,True,True,True,True,0.2,8.34285948449751e-05,7.359216105324975e-06,0.33318453499734224,1.6605600985214173e-06,6.106892621692027e-06,0.27648626556364825,320
4.86859705799095e-05,4.941390650326394e-06,0.31992439223879493,1.5057869147699013e-05,1.997952733863937e-06,0.12935504584342833,True,True,True,True,0.5,4.084889139345204e-05,3.603270796852802e-06,0.2332894323339497,1.3331704055871358e-06,4.902880974068666e-06,0.317431129583827,800
4.3329374655586006e-05,4.397722059503412e-06,0.34576246828976387,1.4292597051696404e-05,1.8964126380269478e-06,0.1491018090156753,True,True,True,True,1.0,2.7464592863143974e-05,2.4226450715155013e-06,0.19047582552586764,1.0882423900575456e-06,4.002131225706557e-06,0.3146598971686932,1600
