lane,start_index,start_id,certificate_config_id,full_candidate_id,full_partition_sha256,absolute_ari,absolute_nmi,baseline_ari,baseline_nmi,delta_ari_vs_noop,delta_nmi_vs_noop,dual_gain_vs_noop,dominating_key_controls,byte_exact_key_controls,independent_dual_gain,strictly_beaten_key_controls,strict_independent_dual_gain,trusted_fraction,changed_from_initial,min_cluster_size_full
MISAR_K7,0,AUTHORITY_STRONG_START,Q65_S2_KEEP0_E1E6,AUTHORITY_STRONG_START__Q65_S2_KEEP0_E1E6__CCSR_FULL,dfb8545b9b50fbf8ae184d28016d151ce13690bc795bc1b65a23908653367773,0.5340692315437351,0.6558274495097495,0.5416365903694235,0.6669488935833198,-0.007567358825688375,-0.011121444073570297,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,CCSR_CERTIFICATE_DISABLED,False,,False,0.3370959466393022,42,127
MISAR_K7,0,AUTHORITY_STRONG_START,Q65_S2_KEEP1_E1E6,AUTHORITY_STRONG_START__Q65_S2_KEEP1_E1E6__CCSR_FULL,8022356d937c8f1a8018b2c0bf03eaa105528961be9abe0e5463b690925f8696,0.5417984659042879,0.6658418512414895,0.5416365903694235,0.6669488935833198,0.00016187553486446404,-0.0011070423418302333,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,,False,0.3370959466393022,4,125
MISAR_K7,0,AUTHORITY_STRONG_START,Q65_S3_KEEP0_E1E6,AUTHORITY_STRONG_START__Q65_S3_KEEP0_E1E6__CCSR_FULL,dfb8545b9b50fbf8ae184d28016d151ce13690bc795bc1b65a23908653367773,0.5340692315437351,0.6558274495097495,0.5416365903694235,0.6669488935833198,-0.007567358825688375,-0.011121444073570297,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,CCSR_CERTIFICATE_DISABLED,False,,False,0.2945100051308363,42,127
MISAR_K7,0,AUTHORITY_STRONG_START,Q65_S3_KEEP1_E1E6,AUTHORITY_STRONG_START__Q65_S3_KEEP1_E1E6__CCSR_FULL,8022356d937c8f1a8018b2c0bf03eaa105528961be9abe0e5463b690925f8696,0.5417984659042879,0.6658418512414895,0.5416365903694235,0.6669488935833198,0.00016187553486446404,-0.0011070423418302333,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,,False,0.2945100051308363,4,125
MISAR_K7,0,AUTHORITY_STRONG_START,Q80_S2_KEEP0_E1E6,AUTHORITY_STRONG_START__Q80_S2_KEEP0_E1E6__CCSR_FULL,dfb8545b9b50fbf8ae184d28016d151ce13690bc795bc1b65a23908653367773,0.5340692315437351,0.6558274495097495,0.5416365903694235,0.6669488935833198,-0.007567358825688375,-0.011121444073570297,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,,False,0.193945613134941,42,127
MISAR_K7,0,AUTHORITY_STRONG_START,Q80_S2_KEEP1_E1E6,AUTHORITY_STRONG_START__Q80_S2_KEEP1_E1E6__CCSR_FULL,8022356d937c8f1a8018b2c0bf03eaa105528961be9abe0e5463b690925f8696,0.5417984659042879,0.6658418512414895,0.5416365903694235,0.6669488935833198,0.00016187553486446404,-0.0011070423418302333,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,,False,0.193945613134941,4,125
MISAR_K7,0,AUTHORITY_STRONG_START,Q80_S3_KEEP0_E1E6,AUTHORITY_STRONG_START__Q80_S3_KEEP0_E1E6__CCSR_FULL,dfb8545b9b50fbf8ae184d28016d151ce13690bc795bc1b65a23908653367773,0.5340692315437351,0.6558274495097495,0.5416365903694235,0.6669488935833198,-0.007567358825688375,-0.011121444073570297,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.17342226782965622,42,127
MISAR_K7,0,AUTHORITY_STRONG_START,Q80_S3_KEEP1_E1E6,AUTHORITY_STRONG_START__Q80_S3_KEEP1_E1E6__CCSR_FULL,8022356d937c8f1a8018b2c0bf03eaa105528961be9abe0e5463b690925f8696,0.5417984659042879,0.6658418512414895,0.5416365903694235,0.6669488935833198,0.00016187553486446404,-0.0011070423418302333,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,,False,0.17342226782965622,4,125
MISAR_K7,1,KMEANS_RETAINED_S0,Q50_S2_KEEP0_E1E6,KMEANS_RETAINED_S0__Q50_S2_KEEP0_E1E6__CCSR_FULL,6ef4290980ef8081f0cea2b6dd1564587541aa3dd5eaa1c255b6e8594c8b252e,0.3637544165472189,0.549837858145273,0.3556349784747265,0.5354096019683647,0.00811943807249238,0.014428256176908238,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.49717804002052335,97,139
MISAR_K7,1,KMEANS_RETAINED_S0,Q50_S2_KEEP1_E1E6,KMEANS_RETAINED_S0__Q50_S2_KEEP1_E1E6__CCSR_FULL,ee139fac93efb4a15878ad00ac00e39c4fed2b91977702db2e1da2ec907b7be2,0.3589878207790309,0.5470655781616869,0.3556349784747265,0.5354096019683647,0.003352842304304382,0.011655976193322148,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.49717804002052335,47,145
MISAR_K7,1,KMEANS_RETAINED_S0,Q50_S3_KEEP0_E1E6,KMEANS_RETAINED_S0__Q50_S3_KEEP0_E1E6__CCSR_FULL,6ef4290980ef8081f0cea2b6dd1564587541aa3dd5eaa1c255b6e8594c8b252e,0.3637544165472189,0.549837858145273,0.3556349784747265,0.5354096019683647,0.00811943807249238,0.014428256176908238,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.43099025141097996,97,139
MISAR_K7,1,KMEANS_RETAINED_S0,Q50_S3_KEEP1_E1E6,KMEANS_RETAINED_S0__Q50_S3_KEEP1_E1E6__CCSR_FULL,ee139fac93efb4a15878ad00ac00e39c4fed2b91977702db2e1da2ec907b7be2,0.3589878207790309,0.5470655781616869,0.3556349784747265,0.5354096019683647,0.003352842304304382,0.011655976193322148,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.43099025141097996,47,145
MISAR_K7,1,KMEANS_RETAINED_S0,Q65_S2_KEEP0_E1E6,KMEANS_RETAINED_S0__Q65_S2_KEEP0_E1E6__CCSR_FULL,6ef4290980ef8081f0cea2b6dd1564587541aa3dd5eaa1c255b6e8594c8b252e,0.3637544165472189,0.549837858145273,0.3556349784747265,0.5354096019683647,0.00811943807249238,0.014428256176908238,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.34992303745510517,97,139
MISAR_K7,1,KMEANS_RETAINED_S0,Q65_S2_KEEP1_E1E6,KMEANS_RETAINED_S0__Q65_S2_KEEP1_E1E6__CCSR_FULL,ee139fac93efb4a15878ad00ac00e39c4fed2b91977702db2e1da2ec907b7be2,0.3589878207790309,0.5470655781616869,0.3556349784747265,0.5354096019683647,0.003352842304304382,0.011655976193322148,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.34992303745510517,47,145
MISAR_K7,1,KMEANS_RETAINED_S0,Q65_S3_KEEP0_E1E6,KMEANS_RETAINED_S0__Q65_S3_KEEP0_E1E6__CCSR_FULL,6ef4290980ef8081f0cea2b6dd1564587541aa3dd5eaa1c255b6e8594c8b252e,0.3637544165472189,0.549837858145273,0.3556349784747265,0.5354096019683647,0.00811943807249238,0.014428256176908238,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.3011800923550539,97,139
MISAR_K7,1,KMEANS_RETAINED_S0,Q65_S3_KEEP1_E1E6,KMEANS_RETAINED_S0__Q65_S3_KEEP1_E1E6__CCSR_FULL,ee139fac93efb4a15878ad00ac00e39c4fed2b91977702db2e1da2ec907b7be2,0.3589878207790309,0.5470655781616869,0.3556349784747265,0.5354096019683647,0.003352842304304382,0.011655976193322148,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.3011800923550539,47,145
MISAR_K7,1,KMEANS_RETAINED_S0,Q80_S2_KEEP0_E1E6,KMEANS_RETAINED_S0__Q80_S2_KEEP0_E1E6__CCSR_FULL,6ef4290980ef8081f0cea2b6dd1564587541aa3dd5eaa1c255b6e8594c8b252e,0.3637544165472189,0.549837858145273,0.3556349784747265,0.5354096019683647,0.00811943807249238,0.014428256176908238,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.20010261672652643,97,139
MISAR_K7,1,KMEANS_RETAINED_S0,Q80_S2_KEEP1_E1E6,KMEANS_RETAINED_S0__Q80_S2_KEEP1_E1E6__CCSR_FULL,ee139fac93efb4a15878ad00ac00e39c4fed2b91977702db2e1da2ec907b7be2,0.3589878207790309,0.5470655781616869,0.3556349784747265,0.5354096019683647,0.003352842304304382,0.011655976193322148,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.20010261672652643,47,145
MISAR_K7,1,KMEANS_RETAINED_S0,Q80_S3_KEEP0_E1E6,KMEANS_RETAINED_S0__Q80_S3_KEEP0_E1E6__CCSR_FULL,6ef4290980ef8081f0cea2b6dd1564587541aa3dd5eaa1c255b6e8594c8b252e,0.3637544165472189,0.549837858145273,0.3556349784747265,0.5354096019683647,0.00811943807249238,0.014428256176908238,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.17598768599281683,97,139
MISAR_K7,1,KMEANS_RETAINED_S0,Q80_S3_KEEP1_E1E6,KMEANS_RETAINED_S0__Q80_S3_KEEP1_E1E6__CCSR_FULL,ee139fac93efb4a15878ad00ac00e39c4fed2b91977702db2e1da2ec907b7be2,0.3589878207790309,0.5470655781616869,0.3556349784747265,0.5354096019683647,0.003352842304304382,0.011655976193322148,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.17598768599281683,47,145
MISAR_K7,2,KMEANS_RETAINED_S1,Q50_S2_KEEP0_E1E6,KMEANS_RETAINED_S1__Q50_S2_KEEP0_E1E6__CCSR_FULL,b196e3a44ccdd60ceafccfc5e2a2a5faaffee24b4055ae001c786319ac941a60,0.3656871457578264,0.5522417371667205,0.3554082764180854,0.5350465324440232,0.010278869339740981,0.01719520472269731,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.49717804002052335,96,139
MISAR_K7,2,KMEANS_RETAINED_S1,Q50_S2_KEEP1_E1E6,KMEANS_RETAINED_S1__Q50_S2_KEEP1_E1E6__CCSR_FULL,15f636d956c87a113e08164a409dd56a43d23e071172236b8982555fbff01ab1,0.35912160666153,0.5456251013028484,0.3554082764180854,0.5350465324440232,0.003713330243444557,0.010578568858825133,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.49717804002052335,47,145
MISAR_K7,2,KMEANS_RETAINED_S1,Q50_S3_KEEP0_E1E6,KMEANS_RETAINED_S1__Q50_S3_KEEP0_E1E6__CCSR_FULL,b196e3a44ccdd60ceafccfc5e2a2a5faaffee24b4055ae001c786319ac941a60,0.3656871457578264,0.5522417371667205,0.3554082764180854,0.5350465324440232,0.010278869339740981,0.01719520472269731,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.43099025141097996,96,139
MISAR_K7,2,KMEANS_RETAINED_S1,Q50_S3_KEEP1_E1E6,KMEANS_RETAINED_S1__Q50_S3_KEEP1_E1E6__CCSR_FULL,15f636d956c87a113e08164a409dd56a43d23e071172236b8982555fbff01ab1,0.35912160666153,0.5456251013028484,0.3554082764180854,0.5350465324440232,0.003713330243444557,0.010578568858825133,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.43099025141097996,47,145
MISAR_K7,2,KMEANS_RETAINED_S1,Q65_S2_KEEP0_E1E6,KMEANS_RETAINED_S1__Q65_S2_KEEP0_E1E6__CCSR_FULL,b196e3a44ccdd60ceafccfc5e2a2a5faaffee24b4055ae001c786319ac941a60,0.3656871457578264,0.5522417371667205,0.3554082764180854,0.5350465324440232,0.010278869339740981,0.01719520472269731,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.34992303745510517,96,139
MISAR_K7,2,KMEANS_RETAINED_S1,Q65_S2_KEEP1_E1E6,KMEANS_RETAINED_S1__Q65_S2_KEEP1_E1E6__CCSR_FULL,15f636d956c87a113e08164a409dd56a43d23e071172236b8982555fbff01ab1,0.35912160666153,0.5456251013028484,0.3554082764180854,0.5350465324440232,0.003713330243444557,0.010578568858825133,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.34992303745510517,47,145
MISAR_K7,2,KMEANS_RETAINED_S1,Q65_S3_KEEP0_E1E6,KMEANS_RETAINED_S1__Q65_S3_KEEP0_E1E6__CCSR_FULL,b196e3a44ccdd60ceafccfc5e2a2a5faaffee24b4055ae001c786319ac941a60,0.3656871457578264,0.5522417371667205,0.3554082764180854,0.5350465324440232,0.010278869339740981,0.01719520472269731,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.3011800923550539,96,139
MISAR_K7,2,KMEANS_RETAINED_S1,Q65_S3_KEEP1_E1E6,KMEANS_RETAINED_S1__Q65_S3_KEEP1_E1E6__CCSR_FULL,15f636d956c87a113e08164a409dd56a43d23e071172236b8982555fbff01ab1,0.35912160666153,0.5456251013028484,0.3554082764180854,0.5350465324440232,0.003713330243444557,0.010578568858825133,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.3011800923550539,47,145
MISAR_K7,2,KMEANS_RETAINED_S1,Q80_S2_KEEP0_E1E6,KMEANS_RETAINED_S1__Q80_S2_KEEP0_E1E6__CCSR_FULL,b196e3a44ccdd60ceafccfc5e2a2a5faaffee24b4055ae001c786319ac941a60,0.3656871457578264,0.5522417371667205,0.3554082764180854,0.5350465324440232,0.010278869339740981,0.01719520472269731,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.20010261672652643,96,139
MISAR_K7,2,KMEANS_RETAINED_S1,Q80_S2_KEEP1_E1E6,KMEANS_RETAINED_S1__Q80_S2_KEEP1_E1E6__CCSR_FULL,15f636d956c87a113e08164a409dd56a43d23e071172236b8982555fbff01ab1,0.35912160666153,0.5456251013028484,0.3554082764180854,0.5350465324440232,0.003713330243444557,0.010578568858825133,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.20010261672652643,47,145
MISAR_K7,2,KMEANS_RETAINED_S1,Q80_S3_KEEP0_E1E6,KMEANS_RETAINED_S1__Q80_S3_KEEP0_E1E6__CCSR_FULL,b196e3a44ccdd60ceafccfc5e2a2a5faaffee24b4055ae001c786319ac941a60,0.3656871457578264,0.5522417371667205,0.3554082764180854,0.5350465324440232,0.010278869339740981,0.01719520472269731,True,CCSR_CERTIFICATE_DISABLED,CCSR_CERTIFICATE_DISABLED,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.17598768599281683,96,139
MISAR_K7,2,KMEANS_RETAINED_S1,Q80_S3_KEEP1_E1E6,KMEANS_RETAINED_S1__Q80_S3_KEEP1_E1E6__CCSR_FULL,15f636d956c87a113e08164a409dd56a43d23e071172236b8982555fbff01ab1,0.35912160666153,0.5456251013028484,0.3554082764180854,0.5350465324440232,0.003713330243444557,0.010578568858825133,True,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.17598768599281683,47,145
PLACENTA_K10,0,FUSED_KMEANS_S0,Q50_S2_KEEP0_E1E6,FUSED_KMEANS_S0__Q50_S2_KEEP0_E1E6__CCSR_FULL,aa7b7f9cca2594e6d598bdc6c12b8c499a77530f70257faa4ec4974feb503776,0.1574070371207414,0.2488951653825443,0.351752533665932,0.5334512189737729,-0.19434549654519062,-0.2845560535912286,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.49578820697954273,670,53
PLACENTA_K10,0,FUSED_KMEANS_S0,Q50_S2_KEEP1_E1E6,FUSED_KMEANS_S0__Q50_S2_KEEP1_E1E6__CCSR_FULL,0d899ff40464eed6b3254fdc29bc53527d9933c1742b25b4c2e128b84d2a2cf8,0.1634494615325304,0.2568865310613952,0.351752533665932,0.5334512189737729,-0.1883030721334016,-0.2765646879123777,False,CCSR_RANDOM_MASK_COUNT_MATCHED,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.49578820697954273,643,53
PLACENTA_K10,0,FUSED_KMEANS_S0,Q50_S3_KEEP0_E1E6,FUSED_KMEANS_S0__Q50_S3_KEEP0_E1E6__CCSR_FULL,743dec2255029160987f94e75ebc17a7abf20cc8de31d4f822278086d1d05f35,0.0942289020064768,0.1778471987879047,0.351752533665932,0.5334512189737729,-0.25752363165945524,-0.35560402018586823,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.3146811070998797,869,54
PLACENTA_K10,0,FUSED_KMEANS_S0,Q50_S3_KEEP1_E1E6,FUSED_KMEANS_S0__Q50_S3_KEEP1_E1E6__CCSR_FULL,e8a0df44ab034600e1c92c7ff9b373f8444efcecf555053a4f1fb5ce0306fb0f,0.1028228877828238,0.1870671423988796,0.351752533665932,0.5334512189737729,-0.24892964588310823,-0.34638407657489334,False,CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.3146811070998797,828,54
PLACENTA_K10,0,FUSED_KMEANS_S0,Q65_S2_KEEP0_E1E6,FUSED_KMEANS_S0__Q65_S2_KEEP0_E1E6__CCSR_FULL,a2df84f73ea16098aa51e65e46021cb797f05a2106544b2a91100e3e50f5e836,0.101137565602305,0.1926878945537876,0.351752533665932,0.5334512189737729,-0.25061496806362704,-0.3407633244199853,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.34957882069795426,857,51
PLACENTA_K10,0,FUSED_KMEANS_S0,Q65_S2_KEEP1_E1E6,FUSED_KMEANS_S0__Q65_S2_KEEP1_E1E6__CCSR_FULL,7a45ea4730215d94b916aae3de7adcea9b0358dc14f556ca21ae33a8eb46f4fe,0.1151946864217895,0.210865843054705,0.351752533665932,0.5334512189737729,-0.23655784724414253,-0.3225853759190679,False,CCSR_CERTIFICATE_DISABLED,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.34957882069795426,801,51
PLACENTA_K10,0,FUSED_KMEANS_S0,Q65_S3_KEEP0_E1E6,FUSED_KMEANS_S0__Q65_S3_KEEP0_E1E6__CCSR_FULL,c729513ae45d138ff73b15ae212843d4946b6a9d9ae870d822a02440d49f2012,0.0740455993767981,0.1555597343679547,0.351752533665932,0.5334512189737729,-0.2777069342891339,-0.37789148460581823,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.23826714801444043,951,52
PLACENTA_K10,0,FUSED_KMEANS_S0,Q65_S3_KEEP1_E1E6,FUSED_KMEANS_S0__Q65_S3_KEEP1_E1E6__CCSR_FULL,303a36d3137a72ab1a88d55fa388efe67ea744182441da9e309ae003db1a346a,0.0840716608082599,0.1694006862265571,0.351752533665932,0.5334512189737729,-0.2676808728576721,-0.36405053274721577,False,CCSR_CERTIFICATE_DISABLED,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.23826714801444043,908,51
PLACENTA_K10,0,FUSED_KMEANS_S0,Q80_S2_KEEP0_E1E6,FUSED_KMEANS_S0__Q80_S2_KEEP0_E1E6__CCSR_FULL,e371b4609a69edfdbf91609b14fe57b5a84c7e562a25f7bcdcb55f2667bae05d,0.0555765932415574,0.139942068531325,0.351752533665932,0.5334512189737729,-0.2961759404243746,-0.39350915044244794,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.2003610108303249,1023,51
PLACENTA_K10,0,FUSED_KMEANS_S0,Q80_S2_KEEP1_E1E6,FUSED_KMEANS_S0__Q80_S2_KEEP1_E1E6__CCSR_FULL,43d6d3814ab2c1a17f65e431c62f0f4d3d9a41a69605f465d5e49cedcc22f099,0.0674936259075519,0.1527546158968267,0.351752533665932,0.5334512189737729,-0.28425890775838014,-0.3806966030769462,False,CCSR_CERTIFICATE_DISABLED,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.2003610108303249,960,51
PLACENTA_K10,0,FUSED_KMEANS_S0,Q80_S3_KEEP0_E1E6,FUSED_KMEANS_S0__Q80_S3_KEEP0_E1E6__CCSR_FULL,ef584fd4957ec24141934847e54c65310861102f8a9ee4c2535e093c137a5050,0.0502551144132893,0.1290682632704836,0.351752533665932,0.5334512189737729,-0.30149741925264273,-0.4043829557032893,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.14921780986762936,1036,52
PLACENTA_K10,0,FUSED_KMEANS_S0,Q80_S3_KEEP1_E1E6,FUSED_KMEANS_S0__Q80_S3_KEEP1_E1E6__CCSR_FULL,73bf274210122bbe677e572e1881d72c546b67e8c1c613f19a3c2911233e414f,0.0622885976404432,0.1416602002933293,0.351752533665932,0.5334512189737729,-0.2894639360254888,-0.39179101868044364,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.14921780986762936,992,51
PLACENTA_K10,1,FUSED_KMEANS_S1,Q50_S2_KEEP0_E1E6,FUSED_KMEANS_S1__Q50_S2_KEEP0_E1E6__CCSR_FULL,9e74f9089c8519f2f63f8f149ca68b1745ee4070f5dbe7aad66bdd28fd36929b,0.1621752118025549,0.2767275953109853,0.3380489586061912,0.5351160094694808,-0.17587374680363632,-0.2583884141584955,False,CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.4993983152827918,656,89
PLACENTA_K10,1,FUSED_KMEANS_S1,Q50_S2_KEEP1_E1E6,FUSED_KMEANS_S1__Q50_S2_KEEP1_E1E6__CCSR_FULL,ddb928cca7ea0664c490752bd2666a3d1fcc73ec7b82a0fc7b1cbde35dfd8774,0.1826012401277675,0.3010872083239361,0.3380489586061912,0.5351160094694808,-0.15544771847842373,-0.2340288011455447,False,CCSR_RANDOM_MASK_COUNT_MATCHED,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.4993983152827918,592,88
PLACENTA_K10,1,FUSED_KMEANS_S1,Q50_S3_KEEP0_E1E6,FUSED_KMEANS_S1__Q50_S3_KEEP0_E1E6__CCSR_FULL,dc98ce5b93408fc24f085f5c624d2e39075b5b5555e84b96476f23fb0b15b2b2,0.0875603434763108,0.1823475425591274,0.3380489586061912,0.5351160094694808,-0.2504886151298804,-0.35276846691035335,False,CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.2954271961492178,846,60
