L_corr1_raw,L_corr2_raw,L_mod2_recon_raw,L_rna_recon_raw,checkpoint_state_sha256,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_modality2_attention,cross_omics_rna_attention,embedding_finite,embedding_l2_mean,fraction_of_training,gradient_norm,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,modality2_feature_attention,modality2_spatial_attention,rna_feature_attention,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,rna_spatial_attention,step,total_loss,wall_seconds
0.08353601396083832,0.11075493693351746,1.0298055410385132,1.0025205612182617,5f4d40bae0f229a31cb71b7278d630d355323a2154e08dd82150b4ca2338aaea,1.2201283812983017,0.10192466527223587,0.07344530767779509,1.7157805638086718,0.19003117084503174,0.13693346722117553,0.4961535334587097,0.5038464665412903,True,2.243910074234009,0.0,0.230585804779361,1.0640910548930265,1.0958069562911987,0.7896212251010294,0.4997883141040802,0.5002117156982422,0.4990783631801605,0.0,0.0,0.0,0.5009216666221619,0,1.3877627924084663,0.032920362427830696
0.0816846489906311,0.10715403407812119,1.0277948379516602,1.002447247505188,dc933d63928b10a970b56e3ca4726b6645d5e171cf018dd40b6c51087b03a6d3,1.2201283812983017,0.09966576099395752,0.07236914385760403,1.7157805638086718,0.18385282158851624,0.13349891839959366,0.4965026080608368,0.5034974217414856,True,2.2298383712768555,0.000625,0.23058580449733804,1.0640910548930265,1.0936672687530518,0.7941319377428023,0.49984434247016907,0.5001556873321533,0.49910876154899597,0.0,0.0,0.0,0.5008912682533264,1,1.3771858513355255,0.126682348549366
0.07606589794158936,0.09397829324007034,1.0203782320022583,1.0022070407867432,cee5978f319729922fc5a0fc4617b682e9e26533211f8193c9894d1bf8f10d5d,1.2201283812983017,0.09281016141176224,0.06927001600958349,1.7157805638086718,0.1612461358308792,0.12034805500373708,0.4980181157588959,0.5019819140434265,True,2.1821746826171875,0.003125,0.18924891831460516,1.0640910548930265,1.085775375366211,0.8103819289866794,0.5000605583190918,0.4999394714832306,0.49922457337379456,0.0,0.0,0.0,0.5007754564285278,5,1.3398316726088524,0.322082232683897
0.07196535170078278,0.08023665845394135,1.0123413801193237,1.0020132064819336,6727475920d1d1cea946d640ce589e258924b2d7493be9f70cc1c88c312c8b7f,1.2201283812983017,0.08780696988105774,0.0674038875717816,1.7157805638086718,0.13766850531101227,0.10567945194702018,0.5000663995742798,0.4999336302280426,True,2.1409168243408203,0.00625,0.1524227709888111,1.0640910548930265,1.0772234201431274,0.8269166604811982,0.5003029108047485,0.49969708919525146,0.49936771392822266,0.0,0.0,0.0,0.5006322860717773,10,1.3026988953351974,0.5444580502808094
0.06769008934497833,0.06092316284775734,0.9990211725234985,1.0018525123596191,9db1c448f3a8680ac46127d9c3f630e842ae52eb158b589175339c242b32b40e,1.2201283812983017,0.08259060233831406,0.06606344763231857,1.7157805638086718,0.10453078150749207,0.0836131910238167,0.5039199590682983,0.49608007073402405,True,2.097381114959717,0.0125,0.11041158516842688,1.0640910548930265,1.063049554824829,0.8503233613438648,0.5006498694419861,0.4993502199649811,0.4996964633464813,0.0,0.0,0.0,0.5003035664558411,20,1.2501709386706352,0.9018647950142622
0.0626564770936966,0.043296173214912415,0.9785793423652649,1.0018783807754517,60d585a3ef67943c56c09daa303fed1653d37be7af17fd21a65329234321d2a8,1.2201283812983017,0.0764489471912384,0.06413323446755238,1.7157805638086718,0.07428673654794693,0.06231934994396876,0.5092645883560181,0.49073541164398193,True,2.0684571266174316,0.025,0.07469157073667818,1.0640910548930265,1.0412975549697876,0.8735474155884788,0.5007716417312622,0.4992283582687378,0.5003493428230286,0.0,0.0,0.0,0.4996507465839386,40,1.192033238708973,1.4749797713011503
0.05587565526366234,0.03377903997898102,0.9495930671691895,1.0021730661392212,5938169c9ed59ec8f047935dcb2cfed0b9abef004b236b6c9ca5fdad60be18a6,1.2201283812983017,0.06817547231912613,0.05998265939474017,1.7157805638086718,0.057957421988248825,0.05099253711430561,0.5137500166893005,0.48624998331069946,True,2.086001396179199,0.05,0.05698258271452499,1.0640910548930265,1.010453462600708,0.8890248034909543,0.49973633885383606,0.5002636909484863,0.5009878873825073,0.0,0.0,0.0,0.49901214241981506,80,1.136586356908083,2.598804000765085
0.0367114320397377,0.022572092711925507,0.8587467074394226,1.0045527219772339,41d82cdad83ae639bbc98e663b20d69870b37504159f2da678a1c473a82fc230,1.2201283812983017,0.04479266330599785,0.044913653306262485,1.7157805638086718,0.038728758692741394,0.038833369407502275,0.4696046710014343,0.5303953289985657,True,2.46917986869812,0.2,0.031235129638312795,1.0640910548930265,0.9137847423553467,0.9162529772862352,0.4857501685619354,0.514249861240387,0.4936727285385132,0.0,0.0,0.0,0.5063272714614868,320,0.9973061643540859,8.500134576112032
0.020361658185720444,0.01302814669907093,0.8044029474258423,1.006527304649353,b366e6bcb17cd6748fe994e6abcbb965b0fbf4d57afee3ce2c994da79a2fab35,1.2201283812983017,0.024843838065862656,0.02750782619367279,1.7157805638086718,0.022353442385792732,0.02475038705165195,0.4036130905151367,0.5963869094848633,True,2.7119181156158447,0.5,0.013047784646161895,1.0640910548930265,0.8559579849243164,0.9477417867546752,0.4006771445274353,0.5993228554725647,0.4008883833885193,0.0,0.0,0.0,0.5991116166114807,800,0.9031552653759718,20.21547282859683
0.015229310840368271,0.00767097482457757,0.7639651894569397,1.0060704946517944,8a13ed7230a1ba687b9cc05bdeeb4072689ca256f6785fff21edb490318900ef,1.2201283812983017,0.01858171448111534,0.02199873428986587,1.7157805638086718,0.013161709532141685,0.015582036366571083,0.42362210154533386,0.5763779282569885,True,2.7301180362701416,1.0,0.006694181764315807,1.0640910548930265,0.8129285573959351,0.962419229343563,0.22294120490550995,0.7770587801933289,0.2455153465270996,0.0,0.0,0.0,0.7544847130775452,1600,0.8446719814091921,40.621727554127574
