K,N,backward_complete,candidate,checkpoint_file_sha256,checkpoint_roundtrip,checkpoint_state_sha256,code_commit,contract_sha256,d_coords,d_z1,d_z2,d_zf_aligned,d_zf_raw,dataset,eval_shapes_finite,forward_complete,gradient_finite,gradient_norm_before_clip,harmonizer_mode,harmonizer_sha256,implementation_sha256,input_manifest_sha256,label_reads,loss_components,optimizer_steps,ordered_observation_sha256,preflight_row_sha256,registered_input_sha256,runner_sha256,runtime_seconds,seed,status,unit_id
4,4326,True,Q04_SPOT_GATED_MASKED_RESIDUAL,4d127a65a6dca31c112e7faf15b65dae6f6ab05ebc5d7e06c9a4d6658dbb972a,True,5759bdd4ea211317d01a91c93ff6e36289f0a23babe794b18a1898b7d6a26980,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.0051784394308924675,identity,df193d338c47781e180584d1a50e9c55891424c3852487df052c264f5f6014ab,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,933d106f527f1db66f0b9703d29bda4c013e35b7eccfc5657abb0146a6235bbd,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,762c40270c6dc425ff3eec68d0209a0fb6a7692b21f1547b75877091beaea9ef,f914bb3c08b49d0da2f7091e623fe3707be7acfd51f7a26fd5dfc468669d8c96,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.16900110244750977,2,PASS,u007
4,4326,True,Q05_BOUNDARY_GATED_RESIDUAL,0cd1e7dc79d7aa5b096e47169576e2772584a53ad6a0702d740fda65584073f7,True,79d5f22e7f0618ddb92ca625dbebca449956944431ff71d9d3a3e83e6d316f5f,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.0035987382289022207,identity,df193d338c47781e180584d1a50e9c55891424c3852487df052c264f5f6014ab,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,933d106f527f1db66f0b9703d29bda4c013e35b7eccfc5657abb0146a6235bbd,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,a531c668906f6cbbb40ba34eed121abc8d6900ae250de757fa542ae16ab31638,f914bb3c08b49d0da2f7091e623fe3707be7acfd51f7a26fd5dfc468669d8c96,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.2745702266693115,2,PASS,u007
4,4326,True,Q06_COORDINATE_PRIOR_RESIDUAL,b3d1a7e3faed89b468e1fc353341a9b51ed1ab98262d392169522397361b28ee,True,efb6a3123c4026e2e897c4fbfc5d12718f14eb7cdf7eea24948326332d113bfc,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,16,64,64,64,64,tonsil,True,True,True,0.003991004545241594,identity,df193d338c47781e180584d1a50e9c55891424c3852487df052c264f5f6014ab,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,933d106f527f1db66f0b9703d29bda4c013e35b7eccfc5657abb0146a6235bbd,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ab7652d451e4d082185347bac33755a39ec20c2c86827ef8f0b6d13d745f7aa5,f914bb3c08b49d0da2f7091e623fe3707be7acfd51f7a26fd5dfc468669d8c96,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.24535131454467773,2,PASS,u007
4,4326,True,Q07_CONFIDENCE_MNN_RESIDUAL,3092a948693d3505efbace51b2d9abeab045190eb98cc791348a5af2c5f209d7,True,bc2b5b16767d8b5668738144a7cc18dbc84981cda795035d8fb93f98745cbde3,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.0052377632819116116,identity,df193d338c47781e180584d1a50e9c55891424c3852487df052c264f5f6014ab,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,933d106f527f1db66f0b9703d29bda4c013e35b7eccfc5657abb0146a6235bbd,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,0cd8ae4fe967d0be1cbc0cc10196853ec30e42d698dfddfccbb4d03895e16bba,f914bb3c08b49d0da2f7091e623fe3707be7acfd51f7a26fd5dfc468669d8c96,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.19057893753051758,2,PASS,u007
4,4326,True,Q01_GLOBAL_QUALITY_BLEND,092df8a5776531d0f4f1840795d5c48776cf84872d4c88be05487a2f796098a8,True,268218879791a857845183d52222c66b357f630c8a138ad7874e4960619ba63e,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,3.8366483749996405e-06,identity,6633b97237dbd30ed4a4aaff31893d38be66a5228161707ac4c4dad04d2e8b92,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,fddde62ab44c6bbac51a43a5b8889a9dc020028430eaa226428f472689a4d9dc,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,26d4928d71a78aeced61ecd61babe0a7837845702c94f9d040633835665f2bd1,c475cdfc748985daaf0eda2bd2ccf35d0f6a71f8667017e3affc398d690634aa,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.1728534698486328,3,PASS,u008
4,4326,True,Q02_SPOT_QUALITY_BLEND,7bc64f6ff4521afcbb4cbba6e392239f1d403a7fd3c98ebcb4a708b1af89df78,True,6bcabf4a14b2b281fa03842b533a5973b45c13d90fd1cda9d4554f84408e3e3e,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.0005113818333484232,identity,6633b97237dbd30ed4a4aaff31893d38be66a5228161707ac4c4dad04d2e8b92,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,fddde62ab44c6bbac51a43a5b8889a9dc020028430eaa226428f472689a4d9dc,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,66db9359794d0adc618eadec4466a2597b8f277b78b73624580527859d2c3c66,c475cdfc748985daaf0eda2bd2ccf35d0f6a71f8667017e3affc398d690634aa,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.1210167407989502,3,PASS,u008
4,4326,True,Q03_MASKED_RESIDUAL,292040fe183dcd1fab0966c5cd52ec2622133f8594397dd649c0ad78d889ae54,True,2fc1969ea7e2eb59afcde4f50ff917c553147478b42a6e0a3e1ea24bbfc0821c,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.00045641438919119537,identity,6633b97237dbd30ed4a4aaff31893d38be66a5228161707ac4c4dad04d2e8b92,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,fddde62ab44c6bbac51a43a5b8889a9dc020028430eaa226428f472689a4d9dc,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,df402815b6c9cd7af592d0319c70ccbf9c46629abea730c27d96e8117e2b6e99,c475cdfc748985daaf0eda2bd2ccf35d0f6a71f8667017e3affc398d690634aa,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.1949605941772461,3,PASS,u008
4,4326,True,Q04_SPOT_GATED_MASKED_RESIDUAL,7e0972e6a7698a5ba93d3801d66eaca5cb1b21dcf28185c8110abf76a07957e0,True,755c1dd4b9e0f866adc48e07f8c2d3f2fe7b3bfafa8492c8092adf5d3000d559,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.0044143046252429485,identity,6633b97237dbd30ed4a4aaff31893d38be66a5228161707ac4c4dad04d2e8b92,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,fddde62ab44c6bbac51a43a5b8889a9dc020028430eaa226428f472689a4d9dc,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,5fd65eb4f63fe388d538e9e41f5f474f4be2412194e01310e547c65c205836c2,c475cdfc748985daaf0eda2bd2ccf35d0f6a71f8667017e3affc398d690634aa,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.19581294059753418,3,PASS,u008
4,4326,True,Q05_BOUNDARY_GATED_RESIDUAL,6f0729ed4070d1deaf3553bf1910c944f567d4953a310710a456e1e8ea112276,True,ab5fb4df23e1e9fbb5d8420b855c4b5611283184301cdbb87d7cb122f37a9d5e,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.003060407703742385,identity,6633b97237dbd30ed4a4aaff31893d38be66a5228161707ac4c4dad04d2e8b92,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,fddde62ab44c6bbac51a43a5b8889a9dc020028430eaa226428f472689a4d9dc,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,1ecb0347557fcef4b32fef81c5abe78d0dca5588b9f31ccf9741bb7043da59d6,c475cdfc748985daaf0eda2bd2ccf35d0f6a71f8667017e3affc398d690634aa,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.23469901084899902,3,PASS,u008
4,4326,True,Q06_COORDINATE_PRIOR_RESIDUAL,0aab68516afd3615789a69c174d34a59f63b3c3db58588c42632108d0257789d,True,e398b49950091e669b216a74c9797d6fcee9c5902e3bd1ad14bd1a787562b248,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,16,64,64,64,64,tonsil,True,True,True,0.00516272708773613,identity,6633b97237dbd30ed4a4aaff31893d38be66a5228161707ac4c4dad04d2e8b92,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,fddde62ab44c6bbac51a43a5b8889a9dc020028430eaa226428f472689a4d9dc,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,2381831604c05c90c4c2352ff30493330c1b799ee7c8e772f1de174fa56daa1a,c475cdfc748985daaf0eda2bd2ccf35d0f6a71f8667017e3affc398d690634aa,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.23977446556091309,3,PASS,u008
4,4326,True,Q07_CONFIDENCE_MNN_RESIDUAL,f486b92d16ed4b0f6df6ec9384b4595d01841168306b1eeb0b570319cba38779,True,9abfe8ef76225eb358d647b746d3017ca7daaf93a3e251632caa19b7ac8a3d86,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.0045037707313895226,identity,6633b97237dbd30ed4a4aaff31893d38be66a5228161707ac4c4dad04d2e8b92,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,fddde62ab44c6bbac51a43a5b8889a9dc020028430eaa226428f472689a4d9dc,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,f672ecf2dbc806ff0039ec481ce937e3a0e68d8ba31c585da7d16e04a591a7de,c475cdfc748985daaf0eda2bd2ccf35d0f6a71f8667017e3affc398d690634aa,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.18076682090759277,3,PASS,u008
4,4326,True,Q01_GLOBAL_QUALITY_BLEND,e56cbe85c381640fba14fc4ede72953abc12d8e219de0b4563276027df478ee8,True,3a0f5fcc17eeda2651c37d5ccbef8322427db87f69254b8b3e00f949aec39172,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,7.880577868490946e-06,identity,6e47f05b6b201666a626035568d0e3faf7fee931bbd9a4e1df354f6df997d18e,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,0526dc484e069578467e8e83f5e635d790aa33359e5660fef017887a65f685db,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,5ef68e21c39a7dd7319fec835a456da0e9e60ce9ff6152128934e2c5d2379ef6,b8e0294eef68f2e729fa97b0d9591e8724471ef221f374ffee6dd61d8c1a50c4,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.16722798347473145,4,PASS,u009
4,4326,True,Q02_SPOT_QUALITY_BLEND,8e3ba465cc63c58eafdcfc2af7adb629499ddcd651956b2e5e56bea9dffcb421,True,0a9404586233a62a7336b4d254a9c69729de79610e193544220af6fc3cf62542,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.0004858654865529388,identity,6e47f05b6b201666a626035568d0e3faf7fee931bbd9a4e1df354f6df997d18e,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,0526dc484e069578467e8e83f5e635d790aa33359e5660fef017887a65f685db,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,1495de85078fff96f650b88dba3d27799e754b69e7c5e87dfd6644642a9f3871,b8e0294eef68f2e729fa97b0d9591e8724471ef221f374ffee6dd61d8c1a50c4,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.12661957740783691,4,PASS,u009
4,4326,True,Q03_MASKED_RESIDUAL,304639ede8e3c23267d51b443b5f393584029ed0277fea87cdaacf45972b824c,True,fe3027e2721d64ea5ef42e5101465bc3639556d8231948f6af81bf3e21b2796a,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.0008451021276414394,identity,6e47f05b6b201666a626035568d0e3faf7fee931bbd9a4e1df354f6df997d18e,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,0526dc484e069578467e8e83f5e635d790aa33359e5660fef017887a65f685db,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,9295600309be6abacaa4a0800f4341cf86fd8fec47ff721d0460da6fb63ff7d2,b8e0294eef68f2e729fa97b0d9591e8724471ef221f374ffee6dd61d8c1a50c4,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.17594480514526367,4,PASS,u009
4,4326,True,Q04_SPOT_GATED_MASKED_RESIDUAL,9a0e1485d89bc181ca1e75c7346741cd361b13bce485f8dd6c7c3503e7829727,True,2c8be6af9269e43c4bc1229c587cfecb116b08b3b024d9ee117aba25bbb6bb63,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.005023537203669548,identity,6e47f05b6b201666a626035568d0e3faf7fee931bbd9a4e1df354f6df997d18e,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,0526dc484e069578467e8e83f5e635d790aa33359e5660fef017887a65f685db,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,b1feb4a5f24a8724350e14976a1ea7210f6dc03f32fcfa54ff70bacbda476906,b8e0294eef68f2e729fa97b0d9591e8724471ef221f374ffee6dd61d8c1a50c4,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.20554256439208984,4,PASS,u009
4,4326,True,Q05_BOUNDARY_GATED_RESIDUAL,3ca121a1586fa8506f191556b0a3e71022dac7941b88fb3fb7bfc827d81ffd81,True,205e61e69e49dfdb8ec23ff85ef570b34cf3d0a193420bea7649f791a5360556,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.003642046358436346,identity,6e47f05b6b201666a626035568d0e3faf7fee931bbd9a4e1df354f6df997d18e,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,0526dc484e069578467e8e83f5e635d790aa33359e5660fef017887a65f685db,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,c55317fcc21c629534b5270f9441d57bc251ed20c7c7fb24aeb99bcd20453815,b8e0294eef68f2e729fa97b0d9591e8724471ef221f374ffee6dd61d8c1a50c4,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.20752620697021484,4,PASS,u009
4,4326,True,Q06_COORDINATE_PRIOR_RESIDUAL,7a0676afd2a9ea6a665392d56493e2d7f93028cb37c1e2467e75bc83a1430554,True,e9086c0cdeb66be77907ed74165e0ab19330ed1a3600ab9a1988c8d1165aebba,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,16,64,64,64,64,tonsil,True,True,True,0.0049599045887589455,identity,6e47f05b6b201666a626035568d0e3faf7fee931bbd9a4e1df354f6df997d18e,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,0526dc484e069578467e8e83f5e635d790aa33359e5660fef017887a65f685db,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,1afff33c77e35f79192b36495e3fe9beaab2ca5f48199ddb9e6c2ebda5154889,b8e0294eef68f2e729fa97b0d9591e8724471ef221f374ffee6dd61d8c1a50c4,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.23970961570739746,4,PASS,u009
4,4326,True,Q07_CONFIDENCE_MNN_RESIDUAL,992d6025d61fecd6a57699717026d0d6d8a9fb6b3cbc5dbf685bb5cf821449cd,True,5ecb80ae011da7d110ced0297f99e65d2d26d078e4c96e7f9b9621c219b7017e,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,tonsil,True,True,True,0.00508254487067461,identity,6e47f05b6b201666a626035568d0e3faf7fee931bbd9a4e1df354f6df997d18e,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,0526dc484e069578467e8e83f5e635d790aa33359e5660fef017887a65f685db,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,f5e54630b63d0db2e09877e6bc4aa7946d000555a933dcf8de2e268b04c741eb,b8e0294eef68f2e729fa97b0d9591e8724471ef221f374ffee6dd61d8c1a50c4,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.17075490951538086,4,PASS,u009
10,3359,True,Q01_GLOBAL_QUALITY_BLEND,81ca1fdfa99e2ab5456dc9a267de1b9e133afcbf50de7105bed017f006d59d71,True,32a58853c869b1a4bcd823da1c05f678a1ee12b440146dc00a2d1fb953c06e45,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,d1,True,True,True,1.4977909813751467e-05,identity,4903189fd0e87d1f3d6d6f54667d9e9429534fdbc56eab3363731154aed1862c,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,170f6069cf83bc90599ba10d07c3dcc53bb105cdb27d4c4b67b8bf21eda0b956,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,0fdb62da5230033c8b8b75201e701070fd3885fb6cdc2a474dc1bd21f5b9523d,4226d6f27eee767e76e1882ddc3bd4f54bf1b6678a9c2787b6c394dd7fffa8cf,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.11168122291564941,0,PASS,u010
10,3359,True,Q02_SPOT_QUALITY_BLEND,9bde23dc568a65693c3c56ceef81b38e4f194a14ba1f03b3c940c73ebcf67f5a,True,5ee0ca16925223d0836601ac1b9805076ed66efdecf742c2d869d5b3c4341cf4,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,d1,True,True,True,0.0005521028069779277,identity,4903189fd0e87d1f3d6d6f54667d9e9429534fdbc56eab3363731154aed1862c,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,170f6069cf83bc90599ba10d07c3dcc53bb105cdb27d4c4b67b8bf21eda0b956,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,9ac5fcb72accbb7217d7acc6615f9fe9613aae312c725991fcbb82a4b4332c7b,4226d6f27eee767e76e1882ddc3bd4f54bf1b6678a9c2787b6c394dd7fffa8cf,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.09609508514404297,0,PASS,u010
10,3359,True,Q03_MASKED_RESIDUAL,7173c32f02114f6f8dd1e739a6c121ae6c316dc26e9753ca86af8573d3a59064,True,604c1f5adf0fe1debdc510cc6baa55c350ffdf83871dfea78c1ccb2c22ab4459,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,d1,True,True,True,0.0011399996001273394,identity,4903189fd0e87d1f3d6d6f54667d9e9429534fdbc56eab3363731154aed1862c,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,170f6069cf83bc90599ba10d07c3dcc53bb105cdb27d4c4b67b8bf21eda0b956,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,15c62d445e2609f3deee26085b3aa97fa3cc7a1604cd6f7e6ae0393917d6fc50,4226d6f27eee767e76e1882ddc3bd4f54bf1b6678a9c2787b6c394dd7fffa8cf,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.1811385154724121,0,PASS,u010
10,3359,True,Q04_SPOT_GATED_MASKED_RESIDUAL,fd0dacc748946557b08614a3d1c299ec81492f7a308d84fb6b36316c89692747,True,e3263781f67efbb558c2ebc4e8249bc2d80e2ed1e2e4135643121aad3d801f05,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,d1,True,True,True,0.004948703572154045,identity,4903189fd0e87d1f3d6d6f54667d9e9429534fdbc56eab3363731154aed1862c,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,170f6069cf83bc90599ba10d07c3dcc53bb105cdb27d4c4b67b8bf21eda0b956,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,0d7c4bf7921fa518e276f6c0c029425f839a41b3fa72e673b088a46648b9ee12,4226d6f27eee767e76e1882ddc3bd4f54bf1b6678a9c2787b6c394dd7fffa8cf,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.1652967929840088,0,PASS,u010
10,3359,True,Q05_BOUNDARY_GATED_RESIDUAL,60f6ba8febb4a2f71f042186e8607505a3de790ade24a5587889cd787ca6e577,True,10b1042a2b537c672e5668084aeda5a0acf634b1a9f2d94fdb75d3ad4afe866f,6a489f80ec12a07f47a4d20504295f383495b554,991e27573c31d0ce072ef6782055bbc0f43fbea008ae3e14a0ce4503fc969a9b,0,64,64,64,64,d1,True,True,True,0.0031759985722601414,identity,4903189fd0e87d1f3d6d6f54667d9e9429534fdbc56eab3363731154aed1862c,98cfa6331913ff96e9d77ecda75b01681cf5792112a27db23bef2e093b042da4,170f6069cf83bc90599ba10d07c3dcc53bb105cdb27d4c4b67b8bf21eda0b956,0,"['align', 'anchor', 'boundary', 'correction', 'mask', 'mnn', 'total']",1,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,5f6dd7777d961475c4319063b54ea6aa8cbb98c5e6288d6a8e4f10a13771bd81,4226d6f27eee767e76e1882ddc3bd4f54bf1b6678a9c2787b6c394dd7fffa8cf,655c89318a6ed9492d3b7557ca2bbdc86dac0cb8977ce8df1c4d63b3d8246533,0.15331220626831055,0,PASS,u010
