corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.0001784055869781267,0.00021021257547274548,0.33333333403783877,0.00011858718168166538,0.0002102125740096641,0.33333333171783586,True,True,True,True,0.0,0.00020037923176014226,0.00021021257560296374,0.3333333342443254,6.2587963614355375e-06,0.0,0.0,0
0.0001644506860679245,0.0001937697290883426,0.3228165121035692,0.0001144629998127772,0.00020290187757478111,0.3380304897267713,True,True,True,True,0.000625,0.00019405277861642614,0.00020357566019965515,0.3391529981696595,5.968950272217152e-06,0.0,0.0,1
0.00012425871258893274,0.0001464121412377614,0.29058916384802924,9.906347873337595e-05,0.00017560404556029864,0.34852733070020514,True,True,True,True,0.003125,0.00017332400802006978,0.0001818296528022468,0.36088350545176573,5.0748485101996305e-06,0.0,0.0,5
0.0001018678988428165,0.00012002938773644461,0.2789933437106505,8.232802865362853e-05,0.00014593809019660978,0.3392148916738672,True,True,True,True,0.00625,0.00015657207926160493,0.00016425564545776553,0.38179176461548237,4.4792868256276374e-06,0.0,0.0,10
8.503825784422052e-05,0.0001001992790581199,0.2897362434597545,5.680830612370708e-05,0.00010070076787430508,0.29118634856135206,True,True,True,True,0.0125,0.0001381497281565554,0.0001449292420154659,0.4190774079788935,4.076445227923133e-06,0.0,0.0,20
7.791027655610319e-05,9.180048768685868e-05,0.3352774397513131,3.0098249883595938e-05,5.3353410474000576e-05,0.19485947533026576,True,True,True,True,0.025,0.0001226326170607631,0.00012865064936536347,0.46986308491842116,4.105570213735781e-06,0.0,0.0,40
7.325245339238762e-05,8.63122458670478e-05,0.37267814064956317,1.6649794593416858e-05,2.9514118883520753e-05,0.12743576346470628,True,True,True,True,0.05,0.00011035793570197573,0.00011577360437187312,0.4998860958857306,4.716912041348968e-06,0.0,0.0,80
5.7817686065853846e-05,6.812569551012962e-05,0.42639168098466135,9.311459119334923e-06,1.65058799906009e-05,0.10330859542236788,True,True,True,True,0.2,7.162604373282038e-05,7.514099640500588e-05,0.47029972359297084,7.6257827768216475e-06,0.0,0.0,320
3.034219904242186e-05,3.5751749226307464e-05,0.43813641184622126,6.099072913753032e-06,1.0811470498677608e-05,0.13249418541978072,True,True,True,True,0.5,3.3397430515413865e-05,3.5036364924135e-05,0.42936940273399804,1.010487518751861e-05,0.0,0.0,800
1.960289240749232e-05,2.309778841286688e-05,0.44250354983646667,3.325064488391557e-06,5.894147705855995e-06,0.11291909149400761,True,True,True,True,1.0,2.2120502824636276e-05,2.3206037030651828e-05,0.44457735866952564,1.0316387806529186e-05,0.0,0.0,1600
