corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00015897444607313642,2.1659745742244755e-05,0.3333333510819639,0.00012852461050707242,2.165974567536476e-05,0.33333335005271203,True,True,True,True,0.0,0.0001804405767934154,0.0,0.0,5.861545446129391e-06,2.1659742349247507e-05,0.333333298865324,0
0.00014682658249993419,2.0004639259370214e-05,0.3283597549216474,0.00012389050975650964,2.087877895393141e-05,0.34270804144418243,True,True,True,True,0.000625,0.0001775682089404358,0.0,0.0,5.423080438670613e-06,2.0039514513772945e-05,0.3289322036341702,1
0.00011012829996460375,1.5004618888004146e-05,0.3094092206911745,0.00010670064853620399,1.7981839443609787e-05,0.3708022823084975,True,True,True,True,0.003125,0.00016961628114948066,0.0,0.0,4.196752957723033e-06,1.550795581184968e-05,0.3197884970003281,5
8.570756117342813e-05,1.1677373496557431e-05,0.29714599091783783,8.834791153781303e-05,1.4888925065082018e-05,0.37886810706787005,True,True,True,True,0.00625,0.0001640820994077564,0.0,0.0,3.44556350661941e-06,1.2732140096367813e-05,0.3239859020142922,10
6.47543287159729e-05,8.822564445687457e-06,0.295855142134304,6.152253935377613e-05,1.0368150896921667e-05,0.3476847096059555,True,True,True,True,0.0125,0.0001580581845612096,0.0,0.0,2.8766402389429363e-06,1.0629839345206432e-05,0.3564601482597405,20
5.781644953985066e-05,7.877301212148093e-06,0.32405881083836074,3.563909133673124e-05,6.006115493438639e-06,0.24708140416923646,True,True,True,True,0.025,0.00015517107392756905,0.0,0.0,2.8211604848203866e-06,1.0424829046994458e-05,0.42885978499240285,40
7.590345042838537e-05,1.034159563280729e-05,0.3859203055464387,2.2237837062169027e-05,3.7476549684644e-06,0.13985232084730084,True,True,True,True,0.05,0.0001659910334100627,0.0,0.0,3.4390254652047172e-06,1.2707980547693758e-05,0.4742273736062605,80
4.767686523196052e-05,6.495816178132511e-06,0.40521444211033053,1.3330532033853677e-05,2.2465419846939362e-06,0.14014116656652378,True,True,True,True,0.2,0.0004575141364501845,0.0,0.0,1.9723296302092953e-06,7.288206158382642e-06,0.4546443913231456,320
6.936770526367778e-05,9.451121836543546e-06,0.48419522903277273,1.2711692780905738e-05,2.1422514462522926e-06,0.10975077325246564,True,True,True,True,0.5,0.0006957278410231775,0.0,0.0,2.144892333137734e-06,7.925864557327215e-06,0.4060539977147616,800
4.5219561463023774e-05,6.161016616559303e-06,0.47068661054651934,1.0687331753821101e-05,1.8010938669468054e-06,0.13759916914211354,True,True,True,True,1.0,0.0011756826222500323,0.0,0.0,1.3875502630085482e-06,5.127313516479105e-06,0.3917142203113672,1600
