fraction_of_training,state_file_saved,state_sha256,step
0.0,False,83df6b876287736d702d6e5f18ebf7ea5cfae6056a685b573687256593c8199c,0
0.005,False,0bbabe5f2e2f4d74aa14e8f6474bf73db7dd6ed8c98ee84265bd89ac28812f58,1
0.025,False,209bd3c59d45d4f4f3c76fde35a2a4188bc495c5816bef83ec2680a209c32328,5
0.05,False,18b035f382e7e7259cf437df97b6c7f898d6e053b69b337fe3e3b5f7e41f366f,10
0.1,False,b6a5c60c2a8ab6b025e8f9a1bfef2745c44739559f180f2db205f9cb0ca7f242,20
0.2,False,0066ec16e18a4ee532989ff3c3a5d4aae64610e94b5edb2d8af632f6ee6c1292,40
0.4,False,cafd4e659525ceefcf2e326297056c66463a3be80f2e74fe15a51b181d70c49c,80
0.5,False,0734949d5aaa68e217c4f5d16a2798dd611e11eb80e6398cad2957b475c73b4f,100
1.0,False,0ef4157992c2c967d28bf0f1a3c8e1738e81f840ced8370c4f722a532b9b5d2a,200
