step,fraction_of_training,diagnostic_parameter_state_unchanged,diagnostic_grad_fields_unchanged,diagnostic_rng_state_unchanged,diagnostic_optimizer_state_unchanged,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share
0,0.0,True,True,True,True,4.425779211704125e-05,0.00013122984482444468,0.24999999623064242,0.0010453652432795162,0.0001312298474365142,0.250000001206777,0.0030975580502265294,0.00013122984800828026,0.2500000022960225,0.0001513651296723847,0.0001312298469429751,0.25000000026655816
1,0.005,True,True,True,True,3.490092760985556e-05,0.00010348558062630961,0.23047311923322458,0.0008190883158305113,0.00010282419031481835,0.22900013442512399,0.002752265920045805,0.00011660134612798199,0.259683289075316,0.00014545112569900066,0.0001261025508614594,0.28084345726633547
5,0.025,True,True,True,True,2.319113853502732e-05,6.87646031506845e-05,0.21810827778760183,0.0005253326057374294,6.594758927326983e-05,0.2091732441052243,0.0017316195489890825,7.336106911874845e-05,0.23268739597151547,0.00012365299076810363,0.00010720410366417322,0.34003108213565836
10,0.05,True,True,True,True,1.8851760160807072e-05,5.589780787139157e-05,0.22810039996072182,0.00039697839398279813,4.983465292429417e-05,0.20335867714327716,0.0012155017791494974,5.149543968027251e-05,0.21013579663532814,0.00010130623086027135,8.78300120968255e-05,0.3584051262606729
20,0.1,True,True,True,True,1.950973564718754e-05,5.7848786825507776e-05,0.2788389203252582,0.0003424670010460158,4.29915692990879e-05,0.20722513684868382,0.001057689402043821,4.480962655729044e-05,0.21598841695852983,7.129742771148746e-05,6.181311736895581e-05,0.29794752586752815
40,0.2,True,True,True,True,3.1155124474084423e-05,9.237880957568389e-05,0.37359374372868787,0.00042186182744335455,5.295839287807445e-05,0.2141716736560149,0.0014972900396397863,6.34335631940365e-05,0.2565348315329269,4.4407252081628985e-05,3.849999604561151e-05,0.15569975108237044
80,0.4,True,True,True,True,4.173129996028955e-05,0.00012373848211019305,0.3460232530780633,0.0006927894195080508,8.696926783451841e-05,0.2432015365043699,0.0029510022492427166,0.0001250209262783288,0.34960948991709406,2.522904493943876e-05,2.1872961844553667e-05,0.06116572050047275
100,0.5,True,True,True,True,3.76152190588028e-05,0.00011153379154274418,0.3243168297231565,0.0006907279109083116,8.671047650701633e-05,0.2521358456083907,0.003018832227235144,0.0001278945827386816,0.3718905727030627,2.0490723380984794e-05,1.776495351906708e-05,0.05165675196539017
200,1.0,True,True,True,True,2.663749365380473e-05,7.898347367750745e-05,0.2863600010040116,0.0006031439599935349,7.5715631795731e-05,0.27451221613236515,0.0026176414446142104,0.0001108979019430407,0.4020679495740569,1.1790183137711761e-05,1.0221798983295412e-05,0.037059833289566364
