step,fraction_of_training,state_sha256,state_file_saved
0,0.0,ab116fde7a1d5080986cfb07b9e615c489024f7aba859d8351fcf25b7519dafd,False
1,0.005,c04fdf81ea4374df1d110d6182d689b1c2465a819b694ec9e29722ad383b1993,False
5,0.025,43be070586b9d1a924988005cc8853ec3f46376c79aa5824e35c91976db9b19c,False
10,0.05,20f5a709bbfb62ac41ce6a09f22e329d0fa28efb72c402a17155887968e153ba,False
20,0.1,f64df2277006484dd0d4f9738c361a84e55cc2d27eb1e72e1d1c2e7368c7da08,False
40,0.2,75ccd7847c1267214dbb8522360832827ff7d8e2d8fe08b84508734ef682f022,False
80,0.4,fc31b640f6681625e6c326e1dbd3cd7fdf5558543730150ec68b8d4063877dcc,False
100,0.5,c722328cc4a995713dc3b7d3fe6123770495d397970016c72da281c0d5be1516,False
200,1.0,8246b51f836786b9cc86aeee5e772b0d2e3a22b3f09e2102ee304704c888b18c,True
