corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00017148543709100022,2.6347597706308245e-05,0.25000000802893924,0.00011498664539400313,2.634759762836942e-05,0.25000000728941424,True,True,True,True,0.0,0.00020614129930405012,2.6347597770099262e-05,0.2500000086342223,7.550736503340549e-06,2.634759433576399e-05,0.24999997604742424,0
0.00016023264572055223,2.4618681098979957e-05,0.24678732198877526,0.00011128245481341708,2.5498833646937823e-05,0.25561031658295436,True,True,True,True,0.000625,0.0001993756005711741,2.548285155258095e-05,0.2554501057962657,6.922752468099016e-06,2.4156302320400997e-05,0.2421522556320048,1
0.00012461581550276274,1.9146391847652913e-05,0.23569024375465553,9.738440147978143e-05,2.2314287165061346e-05,0.27468673069016936,True,True,True,True,0.003125,0.000178459057204392,2.280943931917904e-05,0.2807820061252612,4.86193880988871e-06,1.6965284299297365e-05,0.20884101942991384,5
0.00010148345632834198,1.5592258599579842e-05,0.22663195495401942,8.215376099579546e-05,1.8824396789362602e-05,0.2736107676740541,True,True,True,True,0.00625,0.0001653320521634201,2.1131633610603114e-05,0.30714622939053216,3.797671759101702e-06,1.3251623187344862e-05,0.19261104798139422,10
8.925136860138622e-05,1.3712879615537733e-05,0.23641899028947344,5.8655065815284246e-05,1.3439996163652177e-05,0.231714301561047,True,True,True,True,0.0125,0.00015201379518033675,1.9429383361993175e-05,0.33497524408985296,3.272815629010306e-06,1.1420186426948166e-05,0.19689146405962668,20
7.911578519749467e-05,1.2155614587238233e-05,0.25060108765757105,3.328108309951067e-05,7.62589936542287e-06,0.15721612935544266,True,True,True,True,0.025,0.00014014105397441417,1.7911889241318515e-05,0.36927288979604034,3.0986438377320376e-06,1.0812430124062622e-05,0.22290989319094595,40
8.40797855510615e-05,1.291830025051322e-05,0.2791379990096939,1.988221960742567e-05,4.5557353237008924e-06,0.09844010571167254,True,True,True,True,0.05,0.00012421639801034773,1.587650656261726e-05,0.3430587760937969,3.705133249596045e-06,1.2928718645806082e-05,0.2793631191848366,80
6.590609636775902e-05,1.0126033690950831e-05,0.3309149631744772,1.2038890490508816e-05,2.758545059289745e-06,0.0901482124759044,True,True,True,True,0.2,7.98677693479734e-05,1.0208162404524642e-05,0.333598898568859,2.151473487955008e-06,7.507367083954134e-06,0.24533792578075947,320
5.041223005416662e-05,7.74550410505238e-06,0.31370193345993275,1.2041998949434052e-05,2.759257319611157e-06,0.1117531337322347,True,True,True,True,0.5,5.477267824112438e-05,7.0006762349918855e-06,0.28353553760450884,2.0591493649711375e-06,7.185210624288507e-06,0.2910093952033238,800
3.785133925682166e-05,5.815606714490327e-06,0.3233776101313761,9.812966209161892e-06,2.2485053315005843e-06,0.12502844778974023,True,True,True,True,1.0,3.5491567586617195e-05,4.536294037922123e-06,0.25224125303752193,1.5428247342117686e-06,5.383543739105528e-06,0.2993526890413617,1600
