L_corr1_raw,L_corr2_raw,L_mod2_recon_raw,L_rna_recon_raw,checkpoint_state_sha256,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_modality2_attention,cross_omics_rna_attention,embedding_finite,embedding_l2_mean,fraction_of_training,gradient_norm,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,modality2_feature_attention,modality2_spatial_attention,rna_feature_attention,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,rna_spatial_attention,step,total_loss,wall_seconds
0.0806858092546463,0.10977508872747421,1.0306062698364258,1.0025594234466553,5f4d40bae0f229a31cb71b7278d630d355323a2154e08dd82150b4ca2338aaea,0.15364335393871764,0.012396838515996933,0.0033800829637927314,0.22913615349059935,0.025153441354632378,0.006858258135236768,0.49955224990844727,0.5004477500915527,True,2.222655773162842,0.0,0.03993401443423296,0.12781329049079881,0.13172517716884613,0.03591577212822881,0.5,0.5,0.5,3.489407202079884,3.498338222503662,0.9538458867727417,0.5,0,3.6676136795431376,0.028875689953565598
0.07915423065423965,0.10675054788589478,1.0284961462020874,1.00240957736969,9102f58d8165369e9a3e6c900552cf6038cb2af4b4d765bc15bcdda8330e5679,0.15364335393871764,0.01216152124106884,0.0033174787041326944,0.22913615349059935,0.024460410699248314,0.006672429376274644,0.4999472200870514,0.500052809715271,True,2.204523801803589,0.000625,0.03993401433679021,0.12781329049079881,0.13145548105239868,0.03585906321161217,0.5,0.5,0.5,3.489407202079884,3.4978153705596924,0.9541510287079805,0.5,1,3.665892783552408,0.11010792665183544
0.07443598657846451,0.09546560794115067,1.0212128162384033,1.0019415616989136,f424fc255235c6a814925258eb086061c8fb9096943229b949a4e0fc01db8729,0.15364335393871764,0.011436594650149345,0.00312473727322139,0.22913615349059935,0.021874621510505676,0.005976643158424338,0.5013917088508606,0.4986083209514618,True,2.1502623558044434,0.003125,0.030429902614725668,0.12781329049079881,0.13052457571029663,0.03566227703873768,0.5,0.5,0.5,3.489407202079884,3.4961822032928467,0.9552363425296166,0.5,5,3.6600179951637983,0.2765680905431509
0.07087821513414383,0.08329294621944427,1.0140244960784912,1.0015567541122437,598d41d1e250d1c299274f805fcbc177a57ed1fd21f3322f2a7e73758b445af1,0.15364335393871764,0.01088996697217226,0.002979943485527648,0.22913615349059935,0.01908542588353157,0.005222558587687425,0.5029667615890503,0.4970332682132721,True,2.1118884086608887,0.00625,0.02336109114679038,0.12781329049079881,0.12960581481456757,0.03546548897072854,0.5,0.5,0.5,3.489407202079884,3.4948394298553467,0.9563320089560564,0.5,10,3.654420637525618,0.4622338321059942
0.0670243576169014,0.06532829254865646,1.002938151359558,1.0009980201721191,a7da76f4ea4a9785d6946437f820a67ed2ea0d128dba248cac6c918696af8fd3,0.15364335393871764,0.010297846980392933,0.002824155472008293,0.22913615349059935,0.014969074167311192,0.004105226344982726,0.5045973658561707,0.49540263414382935,True,2.0640580654144287,0.0125,0.017029292107008757,0.12781329049079881,0.1281888335943222,0.03515542584144631,0.5,0.5,0.5,3.489407202079884,3.492889881134033,0.9579151923415626,0.5,20,3.6463456358760595,0.7485990729182959
0.06266468018293381,0.04749206453561783,0.9866965413093567,1.0000065565109253,dccd280d2774778a9bfb68d90c0ff873cfbc86fa6e0eff5aa7a01550e2bb0421,0.15364335393871764,0.009628011845052242,0.0026479292467704294,0.22913615349059935,0.010882149450480938,0.002992846525470688,0.5058194994926453,0.49418050050735474,True,2.021118640899658,0.025,0.012171373075020378,0.12781329049079881,0.1261129379272461,0.034684018061870873,0.5,0.5,0.5,3.489407202079884,3.4894301891326904,0.959675206165888,0.5,40,3.6360532883554697,1.2361819222569466
0.06052165478467941,0.03718719258904457,0.9608258605003357,0.9974282383918762,971650e5610820805228c4f2663d5d6aacc7d7614db9f7e393350df8b68f6698,0.15364335393871764,0.009298750199377537,0.0025679639607857426,0.22913615349059935,0.00852093007415533,0.0023531593895565694,0.5096765160560608,0.4903234839439392,True,2.1313793659210205,0.05,0.010870024327368133,0.12781329049079881,0.12280631810426712,0.03391447154582754,0.5,0.5,0.5,3.489407202079884,3.480433464050293,0.9611644051038302,0.5,80,3.621059462428093,2.283864337950945
0.053341370075941086,0.025567229837179184,0.8779755234718323,0.9883623123168945,ac3f6f42bc0deea7acb62db3bcdbb26d618501a33b60c78ccdd75d11ced1e6c1,0.15364335393871764,0.008195547387003899,0.0022924162272813455,0.22913615349059935,0.005858376622200012,0.001638674880405593,0.4897572994232178,0.5102426409721375,True,2.7948575019836426,0.2,0.0055423285814018225,0.12781329049079881,0.11221694201231003,0.031388743996873296,0.5,0.5,0.5,3.489407202079884,3.448798656463623,0.9646801648954397,0.5,320,3.575069522485137,8.206678306683898
0.07829421013593674,0.018359022215008736,0.8326556086540222,0.9756137132644653,a9d3f7c61f40f0670ac913158b43f594ecc81cb16c6373e38dab2c01bc1ec7d3,0.15364335393871764,0.012029385194182396,0.0034106814434068,0.22913615349059935,0.004206715617328882,0.0011927265327451655,0.26422733068466187,0.7357726693153381,True,3.63765025138855,0.5,0.003145039138958852,0.12781329049079881,0.10642445832490921,0.030174436953679985,0.5,0.5,0.5,3.489407202079884,3.404313564300537,0.9652221550701681,0.5,800,3.5269741234369576,19.62896869890392
0.08677423745393753,0.009898293763399124,0.8127027750015259,0.9648953676223755,383f94fb4d81f5714efba685d25bba5bc3a59d59e4779a97e49827f8dd70fc18,0.15364335393871764,0.013332284986972809,0.0038240973930638807,0.22913615349059935,0.0022680568508803844,0.0006505464216559386,0.20315580070018768,0.7968442440032959,True,3.683081865310669,1.0,0.0016295472527347392,0.12781329049079881,0.10387422144412994,0.02979422805761898,0.5,0.5,0.5,3.489407202079884,3.366912841796875,0.9657311281276612,0.5,1600,3.486387405078858,38.490837225690484
