dataset,variant,deterministic_embedding_sha256,endpoint_seed_count,n_init,ari_mean,ari_sd,nmi_mean,nmi_sd,ami_mean,fmi_mean,inertia_mean,centroid_margin_mean,partition_change_rate_mean,consensus_method,consensus_medoid_endpoint_seed,consensus_mean_pairwise_ari,consensus_partition_sha256,consensus_absolute_ari,consensus_absolute_nmi,consensus_ami,consensus_fmi,consensus_homogeneity,consensus_v_measure,consensus_morans_i,consensus_gearys_c,identity_ari_mean,identity_nmi_mean,identity_consensus_ari,identity_consensus_nmi,delta_ari_mean,delta_nmi_mean,consensus_delta_ari,consensus_delta_nmi,paired_endpoint_win_both_rate,semantic_lane
P22,B10_MIXTURE,430522ab477387d577e1d498436a4a4070292fc690960ec6cf69b3e6941f74e6,30,20,0.46213900869903785,0.0009170172592687401,0.6044421712599257,0.0011861054534129988,0.6037515401958601,0.544243565024102,116546.45026041666,0.2522322783235435,0.0019428737132086446,PAIRWISE_ARI_MEDOID,9,0.9963550382336621,c49a6b7cd504ccb71ac616b00152038728eac604632fac4d1513270883004728,0.46211041299386524,0.6044941120773278,0.6038035497847762,0.5442186101694602,0.6079918193720841,0.604494112077328,0.8588340579054079,0.14417632412127404,0.27983933446966064,0.4265603614280826,0.2881037794855611,0.43355422737371613,0.1822996742293772,0.1778818098318431,0.17400663350830414,0.1709398847036117,1.0,COMMON_HEAD_ROBUSTNESS
P22,P4_ONLY,e4495fef40cf1ce8fa703de6c69fe7acba77a3d3f74760d27d40e1330676ca45,10,20,0.44025729204136876,0.00022861098089303267,0.5810373177064637,0.00025343312424828165,0.5803041132585577,0.5260221107807305,175835.425,0.19547758478724347,0.002120487168334062,PAIRWISE_ARI_MEDOID,4,0.9957771521876808,82d330589f2512800efd732432d00d48d62b363ef7a3ada7d3d67fc576d648d8,0.4405500374998739,0.5812817410262296,0.5805490150705894,0.5262463512046899,0.5835804196325696,0.5812817410262298,0.8228955169986222,0.18014482504163776,0.27983933446966064,0.4265603614280826,0.2881037794855611,0.43355422737371613,0.16041795757170813,0.1544769562783811,0.15244625801431283,0.14772751365251352,1.0,COMMON_HEAD_ROBUSTNESS
P22,P18_ONLY,b2a9c7f6a316e7a3a1e06510820ddbbbe0aebd05720b11fa7a54eedeca43b982,10,20,0.4785753857594939,0.0009855502450527621,0.6355750294369861,0.000812868030259983,0.6349389716822806,0.5585412822572214,63840.459375,0.3438103041879822,0.0013157894736842146,PAIRWISE_ARI_MEDOID,0,0.9973269594013034,5ed608304f9429847ef6a89617bea77a044ca6488d8fe172d9a3330569fdf8ec,0.47814710491222645,0.6352830906387562,0.6346465424444313,0.5581684436321827,0.638804035094861,0.6352830906387561,0.9107693727126676,0.09190588194213474,0.27983933446966064,0.4265603614280826,0.2881037794855611,0.43355422737371613,0.19873605128983324,0.20901466800890345,0.19004332542666535,0.20172886326504008,1.0,COMMON_HEAD_ROBUSTNESS
P22,FIXED_BETA_0.04,3cca2ef1f78d91f4f96f5ef939811eb5be5805b8429f6e940316e04b09f017df,10,20,0.301735395363106,0.004446621183356211,0.4462481235087343,0.0060710285241797855,0.44525522725682964,0.4136415831723802,537303.5125,0.09727330815586749,0.039234449760765566,PAIRWISE_ARI_MEDOID,6,0.95355320202634,c3bc6fae9a74ea2339c1e7a7197f074720aa0c9476e9d713d09e164a33ee28c5,0.3010998226805995,0.4431622197393042,0.442154913618408,0.4140309976027674,0.4340886897542868,0.44316221973930414,0.6121007740213972,0.393727326185171,0.27983933446966064,0.4265603614280826,0.2881037794855611,0.43355422737371613,0.021896060893445368,0.01968776208065165,0.012996043195038387,0.00960799236558807,1.0,COMMON_HEAD_ROBUSTNESS
P22,FIXED_BETA_0.16,31eff5f20a3314787e35eeea3163feb781b74a9ab0fe27e50fdcedbf6fb5143e,10,20,0.3405559024803969,0.006022779679567154,0.47911899842180955,0.006937915247312723,0.4781869670118114,0.4445993665471111,422210.915625,0.11081285575640028,0.030828621139625922,PAIRWISE_ARI_MEDOID,6,0.9629208904877997,cb8c4572030aa642f833211c0f0eb9c6ee40606fe9afb03b1493332c42338d9d,0.3430696612466717,0.4790838011257693,0.47814540439389824,0.4473380164189852,0.471132242410114,0.47908380112576937,0.6639460217219438,0.34198430280414743,0.27983933446966064,0.4265603614280826,0.2881037794855611,0.43355422737371613,0.06071656801073627,0.052558636993726926,0.05496588176111061,0.04552957375205319,1.0,COMMON_HEAD_ROBUSTNESS
P22,FIXED_BETA_0.32,ced7a4e8a689d5a456d68502ef3dad50f5f7fe8d7915eab1581dfb616f16a8d4,10,20,0.4042263090573076,0.0015881788495133514,0.5403146190427071,0.0012215643925138579,0.5395105228721554,0.4949803173062321,293305.959375,0.14060795021264844,0.0048825576337537925,PAIRWISE_ARI_MEDOID,5,0.9899575357671833,3ede33689afc7a6f47b317d6140eb0440dd557f8ecbe0f53ececc88479677d97,0.4045439874220867,0.540151691670306,0.5393475170654741,0.495177966839229,0.5428587078475557,0.5401516916703061,0.7387770901600568,0.2638095742774678,0.27983933446966064,0.4265603614280826,0.2881037794855611,0.43355422737371613,0.12438697458764697,0.11375425761462443,0.1164402079365256,0.10659746429658984,1.0,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,IDENTITY,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,30,20,0.15819481103954153,0.02447597905586453,0.30960661510611165,0.02357781714144379,0.30563558287311454,0.3445190984631099,127948.55442708333,0.08980556097402101,0.242927997263554,PAIRWISE_ARI_MEDOID,9,0.7433873736657396,eb6fdd1344fbd5c7b8e9eb9d1099a2ee3e29ae84fdf7e16b60fa30d61d302148,0.13584991321819984,0.3105538263973566,0.30652771092419323,0.3320127272897269,0.30237230476004656,0.31055382639735657,0.6662375542618707,0.34180731977835466,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.0,0.0,0.0,0.0,0.0,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,B10_MIXTURE,e0d35b838a51bf663b81a58c017c80e4fbe5a8ec1cc788bfe2f08cddd5ffd680,30,20,0.16426585569066285,0.020771716683232813,0.31694086902224544,0.020819056650430132,0.3130139625594001,0.3482959958721516,120603.17994791667,0.09182252340738728,0.17485890200102622,PAIRWISE_ARI_MEDOID,17,0.7508918167969842,744335e47df619e1e072fbfa6b50a5c7da9fec4790425aeab5d12cbec550b940,0.17229485253517585,0.32224350382417566,0.3182076711080518,0.3636749009247903,0.30981161664776335,0.3222435038241756,0.6488377562943393,0.36620331743557255,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.006071044651121321,0.007334253916133793,0.03644493931697601,0.011689677426819034,0.5,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,10,20,0.28467113284954,0.01850082773547852,0.4963580483111599,0.009006220037378268,0.49349602333263104,0.44455455928960513,45959.76875,0.17300947802392766,0.09687018984094407,PAIRWISE_ARI_MEDOID,6,0.8861007762314588,f09ca34484819c0eddd31f007cf333967a1cc18f05dbe6167cfdfa18204386c1,0.2682083925540348,0.4906529572648843,0.4877639738334732,0.432012353965023,0.4869818514065368,0.49065295726488434,0.8570146784217151,0.15021237962943104,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.12647632180999846,0.18675143320504828,0.13235847933583494,0.18009913086752766,1.0,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,10,20,0.3419541831409826,0.032980965081650264,0.5411207501699098,0.018181902775718295,0.5385733417308579,0.4820465698871995,19832.5314453125,0.2935287051892742,0.04617752693689072,PAIRWISE_ARI_MEDOID,0,0.9298274738488066,1f40b37bbdd6df772a44fe04202d4a62525951e927eee8f5d736b9459ee8c260,0.34143404524822357,0.5404761765723664,0.537909542668899,0.48300880240180405,0.543858821209382,0.5404761765723662,0.9040553677303652,0.09893984815756461,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.18375937210144105,0.23151413506379814,0.20558413203002374,0.22992235017500973,1.0,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,10,20,0.16018101291520415,0.024635243009378277,0.3123187264091568,0.02311949854290872,0.30833886521237436,0.3474618096631172,127933.5890625,0.09040646819575521,0.22503848127244738,PAIRWISE_ARI_MEDOID,5,0.7775023571214819,f45678a84ee78e6b40e5df66caecf885132fb5621fa989fc3ebabef82063f722,0.15242487467837176,0.30741461113317475,0.30345157822626695,0.3392054222258215,0.3039188378627158,0.30741461113317475,0.6431379066338084,0.36553526521147195,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.0019862018756626187,0.0027121113030451616,0.016574961460171928,-0.0031392152641818716,0.0,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,10,20,0.1489212931498281,0.023139485636983904,0.30287560296977667,0.021868594173300643,0.2988076770380693,0.3408177802478547,126019.61640625,0.08969961354379567,0.1469984607491021,PAIRWISE_ARI_MEDOID,4,0.7464195305512965,e902ea92dafaf30648858c87a3be103e5c62c9962a93ce324d98540684115dd3,0.15602745965408307,0.30522217202784613,0.301068465943371,0.35375993902102637,0.29204943813716344,0.30522217202784613,0.6441284050245901,0.3618053670856623,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,-0.009273517889713423,-0.0067310121363349795,0.020177546435883237,-0.005331654369510497,0.4,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.02,44ab86d63fe5aef4b31ad936668e582dc6185ba5026311a539f3c7ac7cb7b403,10,20,0.17484070499502263,0.027919400573541524,0.3242146796994213,0.022170450220420294,0.3203103680083631,0.3579161095170228,124001.5859375,0.09113148768252546,0.22442278091328888,PAIRWISE_ARI_MEDOID,4,0.7430419927781429,3ba0b99e675e5a71e0ecddd1c51ed369cfbe2054fdce295e26490d5be7b3af87,0.16003973297715818,0.3039510037924333,0.2997733354057566,0.35782734440766906,0.28997807698403194,0.3039510037924333,0.651198029781632,0.35712196738701485,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.016645893955481106,0.014608064593309655,0.024189819758958342,-0.006602822604923342,0.6,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.03,9a97fd5c91f96af2d7e11a029ca16ca9fb4749bcb1d916739da8777cc08a9217,10,20,0.16911987246237167,0.024436056809976105,0.313407013410691,0.014675643105332098,0.3094337269189108,0.35315085461254536,121892.609375,0.09013795999568533,0.15459209851205746,PAIRWISE_ARI_MEDOID,3,0.7678388645098251,6f56e22071d88bc23e2ab92c1b00c5cb48b8e9f686a0cbd7352fca36c0b9d5af,0.16073361088053123,0.300518745957553,0.2964594565129255,0.34974709808195464,0.2939721362556226,0.30051874595755296,0.6283464891052365,0.38025142738045126,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.010925061422830146,0.0038003983045793444,0.024883697662331394,-0.010035080439803612,0.6,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.04,97c6175c8db81c7d488b34b520da497c2810cc9f7a75e7fb47b59e27fd83cced,10,20,0.17480446987220274,0.02955234759758989,0.3306178921698647,0.023771349823999085,0.3267843759825254,0.35522086517131085,120113.50859375,0.09080210386943473,0.20456644433042587,PAIRWISE_ARI_MEDOID,7,0.7018456899889087,5617d0c406170a69a65e995f861d2aa4e0fa1b8f80ccdb7283ee0fe750604e0c,0.15730305132685432,0.31948999072508494,0.3155278510821396,0.34711394542887275,0.31190345047663315,0.31948999072508494,0.6790527412533542,0.32792644824067413,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.016609658832661217,0.021011277063753053,0.021453138108654485,0.008936164327728313,0.5,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.05,8c0b334feb95ebe3524f0a8c7f7b51daea9f7901fffb6e3f9bab5ff74f356845,10,20,0.1690763524289884,0.026383515299640146,0.32113452581543195,0.026258916832914068,0.31719084437442896,0.3551224766262412,117986.2265625,0.093789930226642,0.17742432016418674,PAIRWISE_ARI_MEDOID,1,0.7771944976723696,c950a82dc01fe147a35c40aebe368f9549bb7213ccf964c24534b951adfd5407,0.18051315796684653,0.3235741262589473,0.3195502241046962,0.36913896912909555,0.3114075713736789,0.3235741262589474,0.6556513445133263,0.3597484168662379,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.010881541389446886,0.0115279107093203,0.04466324474864669,0.0130202998615907,0.6,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.06,3f2038822b8dbd4f626685113ba268768ec094646c2d6a0d5676fb25e8cd93f1,10,20,0.16028879621936576,0.02246318235857901,0.30984395400213893,0.02672689671794858,0.305869764253692,0.3458461719799713,116128.8859375,0.09381718675178083,0.2132888660851719,PAIRWISE_ARI_MEDOID,9,0.7645443380354313,c2478fc7b2ed1e1769537a78bcebc15047e2ec65b75b1d94c35cd5fdc5c3171b,0.1605790730987455,0.3026127304616066,0.2985479382724259,0.3508009016007313,0.2950392898789851,0.30261273046160664,0.6392355186912505,0.37002761140288715,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,0.0020939851798242315,0.00023733889602728375,0.024729159880545665,-0.007941095935750042,0.4,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.07,ffde52229cff6e07b3e945b6c635172ba5085b2ec7af702037b34616ddaa647a,10,20,0.15346312551026625,0.01562814070110022,0.3033478512910829,0.013331490097310593,0.2992828345753139,0.344723475203362,114181.06328125,0.09490708420233616,0.13391482811698308,PAIRWISE_ARI_MEDOID,8,0.7662453790626559,7d6160aa425780b7a94b27344c7ac416e3498046a3d904d6e37d2f2b145bc686,0.15071941941300665,0.2926660654472535,0.2884582791907055,0.34803795850935565,0.2812483344711931,0.2926660654472535,0.6496252180968034,0.3586996518234775,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,-0.004731685529275276,-0.006258763815028767,0.014869506194806814,-0.017887760950103138,0.3,COMMON_HEAD_ROBUSTNESS
MISAR_E15_5_S1,FIXED_BETA_0.08,e423ca419636d50accde574263656529f99538db150f383a13b2669236520849,10,20,0.1494338042775509,0.01410564940956836,0.3126609479746501,0.013405306530774345,0.3086610499804918,0.3416228211688197,112345.00703125,0.09751233932476082,0.11021036428937916,PAIRWISE_ARI_MEDOID,6,0.8112790018313127,345db851b197e00693f2749b016795e6281040e2286b3fbb72aca72c5ade6b3e,0.14276333373655678,0.3216447298409624,0.31767996825311373,0.33821711959996903,0.31286462631348566,0.3216447298409623,0.6851378005713729,0.3223444990142284,0.15819481103954153,0.30960661510611165,0.13584991321819984,0.3105538263973566,-0.008761006761990625,0.0030543328685384563,0.006913420518356944,0.011090903443605749,0.5,COMMON_HEAD_ROBUSTNESS
