advanced,candidate_id,complete,dataset_delta_q,dataset_metric_mean_cells_nonnegative,dev_macro_delta_ari,dev_macro_delta_nmi,dev_macro_delta_q,dev_macro_q,expected_rows,gpu_peak_ratio,observed_rows,paired_q_total,paired_q_wins,passes_numeric_gate,per_seed_paired_delta_q,runtime_ratio,runtime_seconds_mean,spatial_protection_failed,worst_dataset_delta_q
False,C03_SIMPLE_BASE,True,"{'a1': -0.0030363585936184676, 'placenta': 0.12761926913129554}",3,0.06971658114173743,0.05486632939593964,0.06229145526883854,0.5433162415014531,6,0.8885177322101488,6,6,4,True,"[{'dataset': 'a1', 'seed': 0, 'delta_q': 0.0036712293132260543}, {'dataset': 'a1', 'seed': 1, 'delta_q': -0.006181378014028294}, {'dataset': 'a1', 'seed': 2, 'delta_q': -0.006598927080053163}, {'dataset': 'placenta', 'seed': 0, 'delta_q': 0.13942260288629926}, {'dataset': 'placenta', 'seed': 1, 'delta_q': 0.12231497744727227}, {'dataset': 'placenta', 'seed': 2, 'delta_q': 0.12112022706031511}]",0.6416402045577531,3.103977057772378,False,-0.0030363585936184676
True,C04_SHRINK25,True,"{'a1': 0.018039892144207148, 'placenta': 0.05092620603398638}",4,0.04139788906463819,0.02756820911355526,0.03448304908909676,0.5155078353217113,6,0.9680401513237136,6,6,6,True,"[{'dataset': 'a1', 'seed': 0, 'delta_q': 0.027324828447643446}, {'dataset': 'a1', 'seed': 1, 'delta_q': 0.002813623314649627}, {'dataset': 'a1', 'seed': 2, 'delta_q': 0.02398122467032837}, {'dataset': 'placenta', 'seed': 0, 'delta_q': 0.07754347943218198}, {'dataset': 'placenta', 'seed': 1, 'delta_q': 0.06118066433597069}, {'dataset': 'placenta', 'seed': 2, 'delta_q': 0.014054474333806466}]",0.8360288346903857,4.044344952329993,False,0.018039892144207148
True,C09_RNA_ANCHOR10,True,"{'a1': 0.007771454911900677, 'placenta': 0.10851874388557547}",4,0.0628389266703537,0.053451272127122404,0.058145099398738076,0.5391698856313526,6,0.8868090998354081,6,6,5,True,"[{'dataset': 'a1', 'seed': 0, 'delta_q': -0.003602945623744802}, {'dataset': 'a1', 'seed': 1, 'delta_q': 0.005886963971962644}, {'dataset': 'a1', 'seed': 2, 'delta_q': 0.02103034638748419}, {'dataset': 'placenta', 'seed': 0, 'delta_q': 0.1421265724787999}, {'dataset': 'placenta', 'seed': 1, 'delta_q': 0.10750073073008881}, {'dataset': 'placenta', 'seed': 2, 'delta_q': 0.07592892844783772}]",0.6376121639156134,3.0844911439344287,False,0.007771454911900677
True,C10_MNN_TRIPLET01,True,"{'a1': 0.003776716128717198, 'placenta': 0.10878435956627719}",4,0.06144139424103486,0.05111968145395951,0.056280537847497196,0.5373053240801118,6,0.8885177322101488,6,6,5,True,"[{'dataset': 'a1', 'seed': 0, 'delta_q': 0.01104035846728535}, {'dataset': 'a1', 'seed': 1, 'delta_q': 0.00736751102344102}, {'dataset': 'a1', 'seed': 2, 'delta_q': -0.0070777211045747745}, {'dataset': 'placenta', 'seed': 0, 'delta_q': 0.06671935796529227}, {'dataset': 'placenta', 'seed': 1, 'delta_q': 0.17326311194614252}, {'dataset': 'placenta', 'seed': 2, 'delta_q': 0.08637060878739677}]",0.6842976179028913,3.3103351248428226,False,0.003776716128717198
False,C13_HYBRID_IGE25,True,"{'a1': -0.025240163134021592, 'placenta': 0.09098971640591098}",2,0.0341103599375922,0.03163919333429718,0.032874776635944694,0.5138995628685592,6,0.8885177322101488,6,6,3,False,"[{'dataset': 'a1', 'seed': 0, 'delta_q': -0.019600906742864077}, {'dataset': 'a1', 'seed': 1, 'delta_q': -0.01993000012654672}, {'dataset': 'a1', 'seed': 2, 'delta_q': -0.036189582532653974}, {'dataset': 'placenta', 'seed': 0, 'delta_q': 0.10143879879151863}, {'dataset': 'placenta', 'seed': 1, 'delta_q': 0.07495541804712347}, {'dataset': 'placenta', 'seed': 2, 'delta_q': 0.09657493237909087}]",0.6409840484637139,3.100802859136214,False,-0.025240163134021592
