dataset,has_gradient,l2_norm,loss,loss_non_none_numel,loss_rms_gradient,loss_sq_sum,numel,parameter,repeat,rms,seed
a1,False,0.0,L_corr2_raw,390080,0.0005544109360912173,0.11989946928132512,4096,attention1.w_omega,1,0.0,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109360912173,0.11989946928132512,64,attention1.u_omega,1,0.0,2
a1,True,0.0687028169631958,L_corr2_raw,390080,0.0005544109360912173,0.11989946928132512,4096,attention2.w_omega,1,0.0010734814751195364,2
a1,True,0.03800012171268463,L_corr2_raw,390080,0.0005544109360912173,0.11989946928132512,64,attention2.u_omega,1,0.004750015150016425,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109360912173,0.11989946928132512,4096,cross_attention.w_omega,1,0.0,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109360912173,0.11989946928132512,64,cross_attention.u_omega,1,0.0,2
a1,True,0.010372360236942768,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,192000,encoder1.weight,2,2.3671566061642605e-05,2
a1,True,0.006698321551084518,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,192000,decoder1.weight,2,1.5286757198768302e-05,2
a1,True,0.0039636436849832535,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,1920,encoder2.weight,2,9.045737531424571e-05,2
a1,False,0.0,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,1920,decoder2.weight,2,0.0,2
a1,True,6.510880484711379e-05,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,4096,attention1.w_omega,2,1.0173250692797057e-06,2
a1,True,4.2069779738085344e-05,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,64,attention1.u_omega,2,5.258722562608909e-06,2
a1,True,0.000982966274023056,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,4096,attention2.w_omega,2,1.5358847880031465e-05,2
a1,True,0.0005248162196949124,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,64,attention2.u_omega,2,6.560202872796533e-05,2
a1,True,0.003183060558512807,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,4096,cross_attention.w_omega,2,4.97353208883176e-05,2
a1,True,0.002148347906768322,L_rna_recon_raw,398400,2.1499905481079377e-05,0.00018415878078102623,64,cross_attention.u_omega,2,0.000268543492118948,2
a1,True,0.7903038859367371,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,192000,encoder1.weight,2,0.0018036136271093197,2
a1,False,0.0,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,192000,decoder1.weight,2,0.0,2
a1,True,0.3417438864707947,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,1920,encoder2.weight,2,0.007799201254972471,2
a1,True,0.25812816619873047,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,1920,decoder2.weight,2,0.0058909424826175324,2
a1,True,0.0035236969124525785,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,4096,attention1.w_omega,2,5.505776248395382e-05,2
a1,True,0.0025568411219865084,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,64,attention1.u_omega,2,0.00031960515314056066,2
a1,True,0.0433390811085701,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,4096,attention2.w_omega,2,0.0006771731501303922,2
a1,True,0.02382977306842804,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,64,attention2.u_omega,2,0.002978721618034981,2
a1,True,0.1638655811548233,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,4096,cross_attention.w_omega,2,0.002560399700233649,2
a1,True,0.11016979068517685,L_mod2_recon_raw,208320,0.002019316369895921,0.8494536735123185,64,cross_attention.u_omega,2,0.01377122402939243,2
a1,True,0.8704928159713745,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,192000,encoder1.weight,2,0.001986619005822731,2
a1,False,0.0,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,192000,decoder1.weight,2,0.0,2
a1,True,0.06042848899960518,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,1920,encoder2.weight,2,0.0013790853213981678,2
a1,True,0.07894779741764069,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,1920,decoder2.weight,2,0.0018017288048842203,2
a1,True,0.008170338347554207,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,4096,attention1.w_omega,2,0.00012766153755483563,2
a1,True,0.006703834515064955,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,64,attention1.u_omega,2,0.0008379793208733292,2
a1,False,0.0,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,4096,attention2.w_omega,2,0.0,2
a1,False,0.0,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,64,attention2.u_omega,2,0.0,2
a1,False,0.0,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,4096,cross_attention.w_omega,2,0.0,2
a1,False,0.0,L_corr1_raw,200000,0.001959277708585063,0.767753827871667,64,cross_attention.u_omega,2,0.0,2
a1,True,0.20245929062366486,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,192000,encoder1.weight,2,0.00046204799308002787,2
a1,True,0.1992647796869278,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,192000,decoder1.weight,2,0.0004547575811808444,2
a1,True,0.18176677823066711,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,1920,encoder2.weight,2,0.0041482403741459895,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,1920,decoder2.weight,2,0.0,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,4096,attention1.w_omega,2,0.0,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,64,attention1.u_omega,2,0.0,2
a1,True,0.0687028169631958,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,4096,attention2.w_omega,2,0.0010734815085342423,2
a1,True,0.03800012171268463,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,64,attention2.u_omega,2,0.004750015305092994,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,4096,cross_attention.w_omega,2,0.0,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109366427662,0.1198994695198862,64,cross_attention.u_omega,2,0.0,2
a1,True,0.00896634440869093,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,192000,encoder1.weight,1,2.0462787046294702e-05,3
a1,True,0.006514375098049641,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,192000,decoder1.weight,1,1.4866958925177617e-05,3
a1,True,0.0018781027756631374,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,1920,encoder2.weight,1,4.286163418923683e-05,3
a1,False,0.0,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,1920,decoder2.weight,1,0.0,3
a1,True,5.6622833653818816e-05,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,4096,attention1.w_omega,1,8.847317435660972e-07,3
a1,True,2.8754140657838434e-05,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,64,attention1.u_omega,1,3.5942675169271952e-06,3
a1,True,8.858027285896242e-05,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,4096,attention2.w_omega,1,1.38406677980351e-06,3
a1,True,7.224493310786784e-05,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,64,attention2.u_omega,1,9.03061683312753e-06,3
a1,True,0.0013447696110233665,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,4096,cross_attention.w_omega,1,2.1012025933152742e-05,3
a1,True,0.0010583613766357303,L_rna_recon_raw,398400,1.801559106310664e-05,0.0001293053101070702,64,cross_attention.u_omega,1,0.00013229517342858954,3
a1,True,0.7668324112892151,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,192000,encoder1.weight,1,0.001750047529257036,3
a1,False,0.0,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,192000,decoder1.weight,1,0.0,3
a1,True,0.14305897057056427,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,1920,encoder2.weight,1,0.0032648594610822377,3
a1,True,0.19083932042121887,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,1920,decoder2.weight,1,0.004355291902043681,3
a1,True,0.0037818048149347305,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,4096,attention1.w_omega,1,5.909070119043035e-05,3
a1,True,0.0022980477660894394,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,64,attention1.u_omega,1,0.00028725597086101375,3
a1,True,0.004290553741157055,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,4096,attention2.w_omega,1,6.70399069780129e-05,3
a1,True,0.0037356133107095957,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,64,attention2.u_omega,1,0.00046695166048031124,3
a1,True,0.04399142786860466,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,4096,cross_attention.w_omega,1,0.0006873660765933184,3
a1,True,0.03409649059176445,L_mod2_recon_raw,208320,0.0017637805333326516,0.6480672230770725,64,cross_attention.u_omega,1,0.0042620614078586316,3
a1,True,0.738865315914154,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,192000,encoder1.weight,1,0.0016862215693940448,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,192000,decoder1.weight,1,0.0,3
a1,True,0.06076384335756302,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,1920,encoder2.weight,1,0.0013867387149859663,3
a1,True,0.07416245341300964,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,1920,decoder2.weight,1,0.0016925186829762227,3
a1,True,0.007841542363166809,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,4096,attention1.w_omega,1,0.0001225241024958703,3
a1,True,0.00603241054341197,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,64,attention1.u_omega,1,0.0007540512861712055,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,4096,attention2.w_omega,1,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,64,attention2.u_omega,1,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,4096,cross_attention.w_omega,1,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513810937178,0.5552120849441007,64,cross_attention.u_omega,1,0.0,3
a1,True,0.1833447515964508,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,192000,encoder1.weight,1,0.00041842522980704963,3
a1,True,0.18500788509845734,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,192000,decoder1.weight,1,0.0004222207813624928,3
a1,True,0.1957288682460785,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,1920,encoder2.weight,1,0.0044668798525966035,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,1920,decoder2.weight,1,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,4096,attention1.w_omega,1,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,64,attention1.u_omega,1,0.0,3
a1,True,0.08883006125688553,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,4096,attention2.w_omega,1,0.0013879696722154103,3
a1,True,0.07021864503622055,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,64,attention2.u_omega,1,0.008777330710429814,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,4096,cross_attention.w_omega,1,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681421065998,0.1189744393145543,64,cross_attention.u_omega,1,0.0,3
a1,True,0.008966343477368355,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,192000,encoder1.weight,2,2.0462787108036844e-05,3
a1,True,0.006514375098049641,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,192000,decoder1.weight,2,1.4866958930714253e-05,3
a1,True,0.0018781026592478156,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,1920,encoder2.weight,2,4.286163397891936e-05,3
a1,False,0.0,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,1920,decoder2.weight,2,0.0,3
a1,True,5.662283729179762e-05,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,4096,attention1.w_omega,2,8.84731830257188e-07,3
a1,True,2.875414429581724e-05,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,64,attention1.u_omega,2,3.594268110124304e-06,3
a1,True,8.858028013492003e-05,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,4096,attention2.w_omega,2,1.3840669090678083e-06,3
a1,True,7.224494038382545e-05,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,64,attention2.u_omega,2,9.030617826025696e-06,3
a1,True,0.0013447696110233665,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,4096,cross_attention.w_omega,2,2.1012026142083772e-05,3
a1,True,0.0010583613766357303,L_rna_recon_raw,398400,1.8015591099684983e-05,0.00012930531063214584,64,cross_attention.u_omega,2,0.00013229517363252995,3
a1,True,0.7668324112892151,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,192000,encoder1.weight,2,0.0017500475261057252,3
a1,False,0.0,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,192000,decoder1.weight,2,0.0,3
a1,True,0.14305897057056427,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,1920,encoder2.weight,2,0.0032648594503778606,3
a1,True,0.19083932042121887,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,1920,decoder2.weight,2,0.004355291891883231,3
a1,True,0.003781805047765374,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,4096,attention1.w_omega,2,5.909070464011632e-05,3
a1,True,0.002298047998920083,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,64,attention1.u_omega,2,0.0002872559960977455,3
a1,True,0.004290553741157055,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,4096,attention2.w_omega,2,6.703989987008239e-05,3
a1,True,0.003735613077878952,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,64,attention2.u_omega,2,0.000466951611374024,3
a1,True,0.04399142786860466,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,4096,cross_attention.w_omega,2,0.0006873660766879676,3
a1,True,0.03409649059176445,L_mod2_recon_raw,208320,0.001763780530061486,0.6480672206732189,64,cross_attention.u_omega,2,0.004262061447672975,3
a1,True,0.7388652563095093,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,192000,encoder1.weight,2,0.0016862215681570022,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,192000,decoder1.weight,2,0.0,3
a1,True,0.06076384335756302,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,1920,encoder2.weight,2,0.0013867387064789365,3
a1,True,0.07416245341300964,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,1920,decoder2.weight,2,0.0016925186832763015,3
a1,True,0.007841542363166809,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,4096,attention1.w_omega,2,0.00012252410146338226,3
a1,True,0.00603241054341197,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,64,attention1.u_omega,2,0.0007540512981214341,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,4096,attention2.w_omega,2,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,64,attention2.u_omega,2,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,4096,cross_attention.w_omega,2,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.0016661513798269822,0.5552120840998712,64,cross_attention.u_omega,2,0.0,3
a1,True,0.1833447515964508,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,192000,encoder1.weight,2,0.000418425230065839,3
a1,True,0.18500788509845734,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,192000,decoder1.weight,2,0.00042222078161314823,3
a1,True,0.1957288682460785,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,1920,encoder2.weight,2,0.004466879872034144,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,1920,decoder2.weight,2,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,4096,attention1.w_omega,2,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,64,attention1.u_omega,2,0.0,3
a1,True,0.08883006125688553,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,4096,attention2.w_omega,2,0.00138796968213236,3
a1,True,0.07021864503622055,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,64,attention2.u_omega,2,0.008777330683636998,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,4096,cross_attention.w_omega,2,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.0005522681432630972,0.11897443981283991,64,cross_attention.u_omega,2,0.0,3
a1,True,0.010320648550987244,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,192000,encoder1.weight,1,2.3553550309228325e-05,4
a1,True,0.00643500778824091,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,192000,decoder1.weight,1,1.4685829030348804e-05,4
a1,True,0.003579052397981286,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,1920,encoder2.weight,1,8.168032403619728e-05,4
a1,False,0.0,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,1920,decoder2.weight,1,0.0,4
a1,True,5.7976922107627615e-05,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,4096,attention1.w_omega,1,9.05889425865079e-07,4
a1,True,5.185882037039846e-05,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,64,attention1.u_omega,1,6.482352601181681e-06,4
a1,True,0.000892691605258733,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,4096,attention2.w_omega,1,1.3948306589652231e-05,4
a1,True,0.0005126761388964951,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,64,attention2.u_omega,1,6.408451506081479e-05,4
a1,True,0.0033994819968938828,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,4096,cross_attention.w_omega,1,5.311690715804193e-05,4
a1,True,0.0021249286364763975,L_rna_recon_raw,398400,2.112975767662505e-05,0.0001778723171340015,64,cross_attention.u_omega,1,0.00026561607594647907,4
a1,True,0.5095039010047913,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,192000,encoder1.weight,1,0.0011627781713297691,4
a1,False,0.0,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,192000,decoder1.weight,1,0.0,4
a1,True,0.18016432225704193,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,1920,encoder2.weight,1,0.004111669219791515,4
a1,True,0.19424791634082794,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,1920,decoder2.weight,1,0.004433081968960388,4
a1,True,0.0022587748244404793,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,4096,attention1.w_omega,1,3.5293356478129644e-05,4
a1,True,0.0018580227624624968,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,64,attention1.u_omega,1,0.00023225283780967842,4
a1,True,0.019330717623233795,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,4096,attention2.w_omega,1,0.00030204245709053624,4
a1,True,0.011425434611737728,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,64,attention2.u_omega,1,0.001428179252985848,4
a1,True,0.08219336718320847,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,4096,cross_attention.w_omega,1,0.0012842714160247839,4
a1,True,0.05434218421578407,L_mod2_recon_raw,208320,0.001277552002045325,0.34000722104718145,64,cross_attention.u_omega,1,0.006792773018600846,4
a1,True,0.5426676273345947,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,192000,encoder1.weight,1,0.0012384637603730846,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,192000,decoder1.weight,1,0.0,4
a1,True,0.04066574200987816,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,1920,encoder2.weight,1,0.0009280643613570265,4
a1,True,0.05789835378527641,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,1920,decoder2.weight,1,0.0013213431477165553,4
a1,True,0.006357710808515549,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,4096,attention1.w_omega,1,9.933922735273747e-05,4
a1,True,0.005257508717477322,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,64,attention1.u_omega,1,0.0006571886184972038,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,4096,attention2.w_omega,1,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,64,attention2.u_omega,1,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,4096,cross_attention.w_omega,1,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507699083693,0.29956214140106163,64,cross_attention.u_omega,1,0.0,4
a1,True,0.21673822402954102,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,192000,encoder1.weight,1,0.0004946350644585647,4
a1,True,0.21878798305988312,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,192000,decoder1.weight,1,0.0004993129782113363,4
a1,True,0.2046358734369278,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,1920,encoder2.weight,1,0.004670153442909031,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,1920,decoder2.weight,1,0.0,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,4096,attention1.w_omega,1,0.0,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,64,attention1.u_omega,1,0.0,4
a1,True,0.10255683213472366,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,4096,attention2.w_omega,1,0.0016024505637209805,4
a1,True,0.06612201035022736,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,64,attention2.u_omega,1,0.008265250958608198,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,4096,cross_attention.w_omega,1,0.0,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280997876756,0.15160950529354847,64,cross_attention.u_omega,1,0.0,4
a1,True,0.010320648550987244,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,192000,encoder1.weight,2,2.3553550065348247e-05,4
a1,True,0.00643500778824091,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,192000,decoder1.weight,2,1.4685829016044558e-05,4
a1,True,0.003579052397981286,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,1920,encoder2.weight,2,8.168032390701268e-05,4
a1,False,0.0,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,1920,decoder2.weight,2,0.0,4
a1,True,5.7976922107627615e-05,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,4096,attention1.w_omega,2,9.058894435657873e-07,4
a1,True,5.185882037039846e-05,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,64,attention1.u_omega,2,6.482352752739255e-06,4
a1,True,0.000892691605258733,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,4096,attention2.w_omega,2,1.3948306301748133e-05,4
a1,True,0.0005126761388964951,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,64,attention2.u_omega,2,6.408451467991073e-05,4
a1,True,0.0033994819968938828,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,4096,cross_attention.w_omega,2,5.31169069595965e-05,4
a1,True,0.0021249286364763975,L_rna_recon_raw,398400,2.1129757528909972e-05,0.00017787231464704223,64,cross_attention.u_omega,2,0.0002656160748326239,4
a1,True,0.5095039010047913,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,192000,encoder1.weight,2,0.0011627781697785514,4
a1,False,0.0,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,192000,decoder1.weight,2,0.0,4
a1,True,0.18016432225704193,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,1920,encoder2.weight,2,0.004111669200632333,4
a1,True,0.19424791634082794,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,1920,decoder2.weight,2,0.004433081975809999,4
a1,True,0.002258775057271123,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,4096,attention1.w_omega,2,3.529335854507493e-05,4
a1,True,0.0018580228788778186,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,64,attention1.u_omega,2,0.00023225285856040104,4
a1,True,0.019330715760588646,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,4096,attention2.w_omega,2,0.0003020424439867209,4
a1,True,0.011425432749092579,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,64,attention2.u_omega,2,0.0014281791880610642,4
a1,True,0.08219336718320847,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,4096,cross_attention.w_omega,2,0.001284271414891334,4
a1,True,0.05434218421578407,L_mod2_recon_raw,208320,0.001277552000354667,0.3400072201472792,64,cross_attention.u_omega,2,0.006792773057277598,4
a1,True,0.5426676273345947,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,192000,encoder1.weight,2,0.0012384637653295556,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,192000,decoder1.weight,2,0.0,4
a1,True,0.04066574200987816,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,1920,encoder2.weight,2,0.0009280643636664676,4
a1,True,0.05789835378527641,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,1920,decoder2.weight,2,0.0013213431500189337,4
a1,True,0.006357709877192974,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,4096,attention1.w_omega,2,9.933922179893167e-05,4
a1,True,0.005257508717477322,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,64,attention1.u_omega,2,0.0006571885838000988,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,4096,attention2.w_omega,2,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,64,attention2.u_omega,2,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,4096,cross_attention.w_omega,2,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012238507747488767,0.2995621437706851,64,cross_attention.u_omega,2,0.0,4
a1,True,0.21673822402954102,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,192000,encoder1.weight,2,0.0004946350633596111,4
a1,True,0.21878798305988312,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,192000,decoder1.weight,2,0.0004993129772754693,4
a1,True,0.2046358734369278,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,1920,encoder2.weight,2,0.00467015343605944,4
a1,False,0.0,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,1920,decoder2.weight,2,0.0,4
