gene
Oxsr1
Xylb
Scn10a
Ttc21a
Mobp
Klhl40
Hhatl
Higd1a
Tcaim
Zkscan7
Zfp105
Kif15
Exosc7
Sacm1l
Sytl5
Maob
Fundc1
X4930578C19Rik
Phf16
Dock11
Ube2a
Sept6
Nkap
Ndufa1
Rbmx2
Arhgap36
Gpc3
Hprt
Mtap7d3
Arhgef6
Gabrq
Nsdhl
Haus7
Bcap31
Fundc2
Brcc3
Gm7173
Pola1
Apoo
Zc4h2
Zc3h12b
Eda
Kif4
Ftx
Rps6ka6
Apool
Klhl4
Rpl36a
Nxf7
Plp1
Morc4
Psmd10
Col4a6
Chrdl1
Prdx4
Phex
Sh3kbp1
Map3k15
Cdkl5
Scml2
Ctps2
Zrsr2
Pir
Tceanc
Egfl6
Prps2
Arhgap6
