corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00014736182494579217,2.5661867761454626e-05,0.25000000756063634,0.00012167922011414105,2.5661867776306823e-05,0.25000000770532765,True,True,True,True,0.0,0.00021234524890895512,2.566186793815954e-05,0.25000000928211,7.344319325378665e-06,2.5661864465576813e-05,0.249999975451926,0
0.00013942697852369984,2.4280078552030214e-05,0.24894881708375124,0.00011780162446253774,2.4844091768143026e-05,0.2547317647241388,True,True,True,True,0.000625,0.00020392787914778234,2.4644630998281088e-05,0.2526866509653288,6.800472096739781e-06,2.3761602065073e-05,0.24363276722678137,1
0.00011495687978187444,2.0018809134028266e-05,0.25219781179951384,0.00010322621159077133,2.1770170702989175e-05,0.2742615395869432,True,True,True,True,0.003125,0.00017340779532801866,2.0956286830146955e-05,0.26400819582331153,4.76005056509179e-06,1.663214343480086e-05,0.20953245279023122,5
9.541329340872318e-05,1.6615451926170242e-05,0.24884932575258975,8.723130653110533e-05,1.8396881998880955e-05,0.2755297720286982,True,True,True,True,0.00625,0.0001568484226626855,1.8955090963227667e-05,0.28389005768472303,3.663793767880466e-06,1.2801700870533153e-05,0.1917308445339891,10
7.810581851519796e-05,1.3601495413581448e-05,0.24788433913701372,6.263947797930365e-05,1.3210521894978536e-05,0.24075893054538325,True,True,True,True,0.0125,0.00014452107387039856,1.7465334077398154e-05,0.3183019707715377,3.031666517464817e-06,1.0592978304629777e-05,0.1930547595460653,20
7.035030682291732e-05,1.225093589422878e-05,0.2651131488657627,3.6069868813016176e-05,7.607052406483846e-06,0.16461841237940517,True,True,True,True,0.025,0.00013405250465961928,1.620021021911167e-05,0.35057637886255333,2.905465378197414e-06,1.0152017558262106e-05,0.21969205989227888,40
7.759374245040901e-05,1.3512321516181263e-05,0.3006475298099453,2.1150433586898247e-05,4.460577817719464e-06,0.0992473203672993,True,True,True,True,0.05,0.00012009862533907311,1.4513887543239596e-05,0.32293225354272903,3.5652208274325035e-06,1.2457276108253556e-05,0.27717289628002656,80
6.640021760824371e-05,1.1563059864529836e-05,0.3517810278608995,1.1963181259773425e-05,2.5230074238174653e-06,0.07675703103239762,True,True,True,True,0.2,8.534753818173095e-05,1.0314227725460747e-05,0.31378801747659213,2.424008707814963e-06,8.469754672618127e-06,0.2576739236301109,320
7.053101288220869e-05,1.2282404390217715e-05,0.38232664876043704,1.2817088764703767e-05,2.703094553437159e-06,0.08414191953501542,True,True,True,True,0.5,5.3166599260602775e-05,6.4251696515782084e-06,0.20000266255372967,3.0665176402508994e-06,1.0714751984366055e-05,0.3335287691508179,800
4.80885217418477e-05,8.374226406581759e-06,0.35963879693257694,1.1098412102207576e-05,2.340629596628351e-06,0.10052047452820258,True,True,True,True,1.0,3.9360991583688446e-05,4.7567655651608256e-06,0.20428363911921502,2.2361860062189497e-06,7.813481368261654e-06,0.3355570894200055,1600
