step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.03646411374211311,1.3405669715767716,2.2581753730773926,True,4.0,444eaef47d8295ef702a7983d43591a1a249f8b41c4ddc814f0d17e9e134c818,1.0024082660675049,0.9975975197431778,1.0,0.25,1.030371069908142,0.9705241433925156,1.0,0.25,0.08327516913414001,12.008381494574776,1.0,0.25,0.11399556696414948,8.772270945463328,1.0,0.25,0.49843108654022217,0.5015689134597778,0.5000206828117371,0.4999793469905853,0.49898675084114075,0.5010132789611816
1,0.000625,0.1371337752789259,1.3405669702925846,2.2461047172546387,True,3.939369022846222,0c4c2da363d62816586fd21997f3187c5fef6c50c10913a671e06aca86995ff9,1.0023645162582397,0.9975975197431778,0.9999563694000244,0.2538366838955211,1.0295331478118896,0.9705241433925156,0.9991867542266846,0.2536413188081489,0.08100299537181854,12.008381494574776,0.972714900970459,0.24692149817121362,0.1102919653058052,8.772270945463328,0.967510998249054,0.24560049912511633,0.49833157658576965,0.5016684532165527,0.5000156164169312,0.49998438358306885,0.4988960027694702,0.5011039972305298
5,0.003125,0.336049472913146,1.0003908900739327,2.2035701274871826,True,3.7356229424476624,28f7d0496382665d4d257c4d5b07061c2a84fc4aefa3909d2712d8ccca13556b,1.0022141933441162,0.9975975197431778,0.9998064041137695,0.2676411456715903,1.026667833328247,0.9705241433925156,0.9964058995246887,0.2667308544988809,0.07423245161771774,12.008381494574776,0.8914116024971008,0.23862461930192247,0.09666813164949417,8.772270945463328,0.8479990363121033,0.22700338052760635,0.49777162075042725,0.502228319644928,0.49996447563171387,0.5000355839729309,0.49853160977363586,0.5014684200286865
10,0.00625,0.5654523130506277,0.765265023478534,2.160038471221924,True,3.5433875918388367,e5c8cee4083ad5d2a021c5936d7661b99c1eb055e298d4e746cfa9bd27172ad1,1.002069354057312,0.9975975197431778,0.999661922454834,0.28212039934814487,1.0236693620681763,0.9705241433925156,0.9934958219528198,0.2803802282993395,0.0688629075884819,12.008381494574776,0.8269320726394653,0.23337330484084298,0.08245273679494858,8.772270945463328,0.7232977747917175,0.20412606751167264,0.49682730436325073,0.503172755241394,0.49985653162002563,0.5001434683799744,0.498089462518692,0.5019105672836304
20,0.0125,0.925365811213851,0.5090041860787301,2.092409133911133,True,3.280912458896637,2152fc3cc5fa1dae7502a8df4a7ebda542942c611eae9af9ddadbcc18ec5e804,1.0018712282180786,0.9975975197431778,0.9994642734527588,0.3046299729035978,1.0184710025787354,0.9705241433925156,0.9884507060050964,0.30127311179083094,0.061851248145103455,12.008381494574776,0.7427334189414978,0.22638013913704888,0.0627276599407196,8.772270945463328,0.5502640604972839,0.16771677616852246,0.4947633445262909,0.5052366256713867,0.4995393455028534,0.500460684299469,0.497372031211853,0.5026280283927917
40,0.025,1.5507262460887432,0.29529422530403526,2.0046815872192383,True,3.007036179304123,a3bbdbfd452e924f9de9951fe0e974b406b6f34e6adc127b7a0f651586ad3781,1.001665711402893,0.9975975197431778,0.9992592334747314,0.3323070205646732,1.0108717679977417,0.9705241433925156,0.9810754656791687,0.32625994739651104,0.05271902307868004,12.008381494574776,0.633070170879364,0.2105296155850931,0.0448722243309021,8.772270945463328,0.39363130927085876,0.1309034164537227,0.491659939289093,0.508340060710907,0.49882200360298157,0.5011780261993408,0.4969886541366577,0.5030113458633423
80,0.05,2.698670282959938,0.18192118225815915,1.9004161357879639,True,2.764935076236725,5006c03cc09a52b970d1bff7e52d623c4259f2d98b2b9c2d21310ef7f6d44214,1.0014578104019165,0.9975975197431778,0.9990518093109131,0.3613292109088848,0.9992783069610596,0.9705241433925156,0.9698237180709839,0.3507582244538572,0.04095367342233658,12.008381494574776,0.4917873442173004,0.17786578370102574,0.034685682505369186,8.772270945463328,0.30427220463752747,0.11004678093623224,0.4900572597980499,0.5099427700042725,0.49825936555862427,0.5017406344413757,0.49852150678634644,0.5014784932136536
320,0.2,9.034196661785245,0.08495000873480926,1.807309865951538,True,2.2818659991025925,3c5f7c11d9d973b631eb436028deca1061d3e5d3d49b2534fad070f9213fb986,1.0020270347595215,0.9975975197431778,0.9996196627616882,0.43807115017043796,0.9418439865112305,0.9705241433925156,0.9140822887420654,0.4005854371385322,0.014929992146790028,12.008381494574776,0.17928504943847656,0.07856949071899288,0.021531367674469948,8.772270945463328,0.18887899816036224,0.082773921972037,0.5005146265029907,0.49948540329933167,0.4994060695171356,0.5005939602851868,0.5120753645896912,0.4879246652126312
800,0.5,21.64745954424143,0.04212879566089038,1.8457940816879272,True,2.003086067736149,e3bf4e3db28a93f352a253e156e63e8681c65d429a2abe0eccb8e203d6d8059e,1.00017511844635,0.9975975197431778,0.997772216796875,0.4981174962314719,0.8719441890716553,0.9705241433925156,0.8462429046630859,0.42246956748068953,0.004668711684644222,12.008381494574776,0.05606367439031601,0.02798864976065564,0.011742372065782547,8.772270945463328,0.10300727188587189,0.051424286527182936,0.448700487613678,0.551299512386322,0.502070426940918,0.4979296028614044,0.5605771541595459,0.4394228160381317
1600,1.0,42.29795146174729,0.017652459998265303,1.786157488822937,True,1.8630594816058874,6ef9c5471c2582344f5fb7b88e57971a339035541ffe7956fe5a109108c435ab,0.9965489506721497,0.9975975197431778,0.9941547513008118,0.5336140692855859,0.825972318649292,0.9705241433925156,0.8016260862350464,0.43027401655693504,0.0016311107901856303,12.008381494574776,0.019587000831961632,0.010513352378356901,0.005436635576188564,8.772270945463328,0.04769164323806763,0.02559856177912217,0.333960622549057,0.6660394072532654,0.5031699538230896,0.4968300461769104,0.6970990300178528,0.3029009997844696
