fraction_of_training,state_file_saved,state_sha256,step
0.0,False,83df6b876287736d702d6e5f18ebf7ea5cfae6056a685b573687256593c8199c,0
0.005,False,d2504c036ac55b852e8dfdd254597d7b83ab0d94b238c0454764dadc5971edad,1
0.025,False,c5c0d4dd2748d6bbd537284f0fb608a802f4e3ad90d8e9a659d90c6ed6bb1bdf,5
0.05,False,70343b4856a40ece5dd0f645c97d96c7c7cd2f1ed3250e7cdcb409ecdbd70271,10
0.1,False,11f209950c168972a4a93c2579f6e47ac96b064c1d2df77d87929428730b4b6e,20
0.2,False,9e6aa1bf57c6959e535d81fcf60e54cbf53d1a46fb995e8a01179a33f6290b48,40
0.4,False,5cea69a9183c36711ecb55d4999b9b8e86acda8835e40ca2e085f5e0561a3ad9,80
0.5,False,9cc2d0db81ca44e76774f7bc9c2abaada525c9842e09d6c9ccfe70c74ed3a5af,100
1.0,False,a8f29c49c950288cdd11ba9dae8911cee788584e56c7847206c80058787fa48a,200
