fraction_of_training,state_file_saved,state_sha256,step
0.0,False,ab116fde7a1d5080986cfb07b9e615c489024f7aba859d8351fcf25b7519dafd,0
0.005,False,fbdb2501aeb934f07e7c06895799c92ec7290c2efb1bf7163c356cb10752f93e,1
0.025,False,c8b01b3af9aad2081cd312976d218fd3025574f278c62c46b41b9d1e9885bab6,5
0.05,False,246480cf096759af8bfc99e7ee6ed7db76bcd1f60f03d39989402a6d34744857,10
0.1,False,e79390d0c3f75f6511411a9bf090645e561cb7d377a7230a525a2a8642d77105,20
0.2,False,e1fab771a95fa0994e70e17d8d0902182e017a9f75779243055983db436f9b6c,40
0.4,False,1e09b0149af2e5a97a4ef565f25b50ea6fe8033856da5793e0dad20aa1bc06db,80
0.5,False,864e2a2b1a2aac463a01dc216fd2d6864050897ce44db1bd980e21efea0f6d7e,100
1.0,False,bdb397a109fcdf9df7ccfd2b68fabe08bec990898ff6b8b4493c78a9069471d4,200
