fraction_of_training,state_file_saved,state_sha256,step
0.0,False,8980e9d9cc800dd749bdbdce1623a945eaa8ab71e151915c05bf9bd1f3184072,0
0.005,False,042ea08ace0ebb46b0301b8f9121f49e65ad5b759cb23d0220e48e700f7bdc46,1
0.025,False,3bfa71f0a77698c12ed1e3b8b1479c23c9856e37a2946adae62efd4e9a64827b,5
0.05,False,a8d4940254135f27a2dd34733840672302ddca676e468bfd982343fc1da0daec,10
0.1,False,2c19b00f504e5c4c4df5023fb8316b9df26acb1df33124769a0c9a7e63f69fc7,20
0.2,False,fc04f03f9d9f474091c58f174adf0ab4510518d7e58d336f592e834ff602deaf,40
0.4,False,7bf08becfe08d624224c0faab78df9db6db085f74e881f6bd911dc325be2a9a9,80
0.5,False,6dd2a354165d28c1a421eec58e6e5220a58d9f0a9e30980dadd75e8c15d47130,100
1.0,False,a5d955161ba36f9f6ea74ab2d695845fcb18ff3ecf2edb1fd9537156d5160fe5,200
