step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.03961651958525181,0.6614470258799108,2.2759311199188232,True,6.956980042159557,1280b01fd58ef7b77188a9b0072ace34226f2aa6498496f8fbdd386482c71d60,1.0025254487991333,1.5,1.5037882328033447,0.216155317923917,1.0422428846359253,5.0,5.211214542388916,0.7490627414206685,0.08940019458532333,1.5,0.1341002881526947,0.019275646521916403,0.1078769788146019,1.0,0.1078769788146019,0.01550629413349807,0.49617552757263184,0.5038244724273682,0.4999982714653015,0.5000017881393433,0.49960628151893616,0.5003937482833862
1,0.000625,0.14150681905448437,0.6614470266988691,2.2577130794525146,True,6.935160085558891,fdbbd3946de5ba239d1b5852f9225452d35189d5a6382b7460725dae646089db,1.0024393796920776,1.5,1.5036590099334717,0.21681677010809688,1.0388975143432617,5.0,5.194487571716309,0.7490075942922801,0.08766905218362808,1.5,0.13150358200073242,0.018961866831965827,0.1055099219083786,1.0,0.1055099219083786,0.015213768767657187,0.49597981572151184,0.5040202140808105,0.49999314546585083,0.5000068545341492,0.4995574951171875,0.5004425048828125
5,0.003125,0.3483015149831772,0.5488297059893202,2.1970877647399902,True,6.857985496520996,e41705c31983a8596fc4f19ab81804820f905ad67c22e384af5a5d9be59b0171,1.0021542310714722,1.5,1.5032312870025635,0.2191942936836395,1.026816725730896,5.0,5.1340837478637695,0.7486285514118178,0.08269891887903214,1.5,0.1240483820438385,0.018088166285386183,0.09662207961082458,1.0,0.09662207961082458,0.01408898861915649,0.49499258399009705,0.5050074458122253,0.4999639093875885,0.5000361204147339,0.49936965107917786,0.5006303787231445
10,0.00625,0.5724426712840796,0.45482794990433534,2.150499105453491,True,6.779807522892952,f6b0969b2719274353804ef07f749b57d754c7e6d045e84db2c437adfcb66a6b,1.0019234418869019,1.5,1.502885103225708,0.22167076250336162,1.0140607357025146,5.0,5.070303916931152,0.7478536669087691,0.07986072450876236,1.5,0.11979109048843384,0.017668804030784465,0.08682741224765778,1.0,0.08682741224765778,0.012806766557084856,0.4934139549732208,0.5065860748291016,0.49993300437927246,0.5000669956207275,0.49915608763694763,0.5008439421653748
20,0.0125,0.9369995966553688,0.3543935588485825,2.12927508354187,True,6.661348335444927,0dc0da8714885325b2491f9bb9a425d0b2d257f8f8e893c0e745cdbf706fbdba,1.0017507076263428,1.5,1.5026260614395142,0.22557386069184598,0.9936035871505737,5.0,4.968018054962158,0.7457976680978256,0.07957231253385544,1.5,0.11935846507549286,0.017918063891117716,0.071345753967762,1.0,0.071345753967762,0.010710407319210795,0.4904294013977051,0.5095705986022949,0.4998169243335724,0.50018310546875,0.4988115429878235,0.5011884570121765
40,0.025,1.5480482447892427,0.26978989329312947,2.1700379848480225,True,6.4988131411373615,c1535b70e2268fbd6953b278b2f917a554bb48ca7d6782dae71cfd066c89c951,1.001706600189209,1.5,1.5025599002838135,0.23120527820266726,0.9636792540550232,5.0,4.818396091461182,0.7414270862722345,0.08328939974308014,1.5,0.12493409961462021,0.019224140916406687,0.0529230497777462,1.0,0.0529230497777462,0.008143494608691597,0.4911065697669983,0.5088934898376465,0.49908897280693054,0.5009110569953918,0.49844053387641907,0.5015594959259033
80,0.05,2.6828650552779436,0.20867165766685825,2.3119616508483887,True,6.293604172766209,ffc72547969f61b2531c25c2922bb0ebd2533da60886904188c4c57158569d6e,1.0012707710266113,1.5,1.501906156539917,0.2386400725738347,0.9238051176071167,5.0,4.619025707244873,0.7339237709343718,0.08877779543399811,1.5,0.13316670060157776,0.021159052419886682,0.03950560837984085,1.0,0.03950560837984085,0.006277104071906872,0.5048174858093262,0.4951825737953186,0.497331440448761,0.5026684999465942,0.49874648451805115,0.5012535452842712
320,0.2,8.962281985208392,0.08388584975429464,3.0130980014801025,True,5.778180183842778,f7f217d953715405c08caa39052a7ecb294e6ec7360e9f22cef05022890300ae,0.994822084903717,1.5,1.492233157157898,0.25825313674546724,0.8255612254142761,5.0,4.127806186676025,0.7143782394011168,0.08664261549711227,1.5,0.1299639195203781,0.022492188783553236,0.028176920488476753,1.0,0.028176920488476753,0.004876435069862722,0.5967487096786499,0.4032512903213501,0.5093109607696533,0.49068906903266907,0.5073643922805786,0.4926356375217438
800,0.5,21.387878665700555,0.03755668179512956,3.2828614711761475,True,5.487334754317999,0b283c4eb7da44f162a94fe904997a69a427d0afccb5b832e3e6914933a611ce,0.9892131090164185,1.5,1.4838197231292725,0.27040809237337865,0.7794353365898132,5.0,3.897176742553711,0.7102130482356689,0.057938843965530396,1.5,0.0869082659482956,0.01583797414216569,0.019430022686719894,1.0,0.019430022686719894,0.003540885248786828,0.6451482176780701,0.35485178232192993,0.5877456665039062,0.41225430369377136,0.5626559853553772,0.4373440444469452
1600,1.0,41.90581522881985,0.022795081917418945,3.4516639709472656,True,5.243086311034858,7a6d301455a2301f76398ba59823c1a9dafb6dd78a618d1e77663f96f9737805,0.9859265089035034,1.5,1.4788897037506104,0.2820647260065252,0.7356575727462769,5.0,3.678287982940674,0.7015501490408745,0.04930207505822182,1.5,0.07395311444997787,0.014104882136754548,0.011955509893596172,1.0,0.011955509893596172,0.0022802428158457005,0.6249498724937439,0.3750500977039337,0.7412954568862915,0.25870460271835327,0.788850724697113,0.21114930510520935
