absolute_ari,absolute_nmi,ami,arm,candidate_id,changed_from_initial,cluster_sizes_eval,cluster_sizes_full,config_id,evaluator_label_reads,failure,fmi,gearys_c_macro,homogeneity,k,lane,min_cluster_size_eval,min_cluster_size_full,morans_i_macro,n_evaluated,n_total,neighbor_agreement,partition_sha256,start_id,start_role,status,v_measure,wall_seconds
0.5876188136355369,0.7091091039731716,0.7086057149140587,LEARNED_RELATION,METHOD_NIGHT16H_START__L02_MIX050__LEARNED_RELATION,3,"[1147, 624, 1514, 790, 1070, 1520, 543, 1823, 165]","[1147, 624, 1514, 790, 1070, 1520, 543, 1823, 165]",L02_MIX050,1,,0.6488039204951687,0.06912471303857738,0.7197709745683258,9,P22_K9,165,165,0.9333540655250991,9196,9196,0.9587999875903577,b437ce6db8a249e059c4a12a1f8a6319a8fce8c33de72c1c9283cbc737e453da,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7091091039731716,0.8084465991705656
0.5875325536381577,0.7089736211480059,0.7084699608014403,RELATION_DISABLED,METHOD_NIGHT16H_START__L03_MIX075__RELATION_DISABLED,0,"[1147, 624, 1513, 790, 1069, 1520, 544, 1825, 164]","[1147, 624, 1513, 790, 1069, 1520, 544, 1825, 164]",L03_MIX075,1,,0.6487336497556058,0.06901663444101273,0.7195964937791552,9,P22_K9,164,164,0.9334454442970213,9196,9196,0.9589551081190084,590a294fc360ddf83051775834adb89031a53dd15fef2d1a4ee5594cbb72d9c0,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7089736211480059,0.8219453673809767
0.5879029386803245,0.7095860700459045,0.7090835014124752,ZERO_RELATION,METHOD_NIGHT16H_START__L03_MIX075__ZERO_RELATION,10,"[1147, 623, 1518, 790, 1070, 1520, 543, 1820, 165]","[1147, 623, 1518, 790, 1070, 1520, 543, 1820, 165]",L03_MIX075,1,,0.6490468512855936,0.06931018393871888,0.7202485900518748,9,P22_K9,165,165,0.9331483305923344,9196,9196,0.9587069152731672,c4472a4e96521862af6998bd51d0a152396f2bbeb2a23d3305224442f87cefb4,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7095860700459043,0.9757416769862175
0.5873331343021428,0.7088094855738833,0.7083055852453173,UNIFORM_MASS_MATCHED,METHOD_NIGHT16H_START__L03_MIX075__UNIFORM_MASS_MATCHED,1,"[1147, 624, 1513, 790, 1069, 1520, 544, 1824, 165]","[1147, 624, 1513, 790, 1069, 1520, 544, 1824, 165]",L03_MIX075,1,,0.648559078941454,0.06896561740568827,0.7194763148617489,9,P22_K9,165,165,0.9334879061132438,9196,9196,0.9589240840132783,489b01b3d13d4b719d405bf2e1807440ea3f39356da3c13a14beead0fb9dc83b,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7088094855738833,0.7660802118480206
0.5872285493516708,0.7086371099678258,0.7081328264389799,PERMUTED_RELATION,METHOD_NIGHT16H_START__L03_MIX075__PERMUTED_RELATION,10,"[1146, 625, 1516, 791, 1069, 1520, 540, 1825, 164]","[1146, 625, 1516, 791, 1069, 1520, 540, 1825, 164]",L03_MIX075,1,,0.648480113696241,0.06941209515801605,0.7191999254148644,9,P22_K9,164,164,0.9329948071153509,9196,9196,0.9586758911674371,0de5e619c621a9ce1a2788664fbedb8e0a16461ecc103e863402866226396d26,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7086371099678259,1.1526128835976124
0.5879029386803245,0.7095860700459045,0.7090835014124752,LEARNED_RELATION,METHOD_NIGHT16H_START__L03_MIX075__LEARNED_RELATION,10,"[1147, 623, 1518, 790, 1070, 1520, 543, 1820, 165]","[1147, 623, 1518, 790, 1070, 1520, 543, 1820, 165]",L03_MIX075,1,,0.6490468512855936,0.06931018393871888,0.7202485900518748,9,P22_K9,165,165,0.9331483305923344,9196,9196,0.9587069152731672,c4472a4e96521862af6998bd51d0a152396f2bbeb2a23d3305224442f87cefb4,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7095860700459043,0.7484866362065077
0.5875325536381577,0.7089736211480059,0.7084699608014403,RELATION_DISABLED,METHOD_NIGHT16H_START__L04_MIX050_POWER2__RELATION_DISABLED,0,"[1147, 624, 1513, 790, 1069, 1520, 544, 1825, 164]","[1147, 624, 1513, 790, 1069, 1520, 544, 1825, 164]",L04_MIX050_POWER2,1,,0.6487336497556058,0.06901663444101273,0.7195964937791552,9,P22_K9,164,164,0.9334454442970213,9196,9196,0.9589551081190084,590a294fc360ddf83051775834adb89031a53dd15fef2d1a4ee5594cbb72d9c0,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7089736211480059,0.7599164731800556
0.5876945423570517,0.7092825625899658,0.7087794591209033,ZERO_RELATION,METHOD_NIGHT16H_START__L04_MIX050_POWER2__ZERO_RELATION,4,"[1147, 624, 1515, 790, 1070, 1520, 542, 1823, 165]","[1147, 624, 1515, 790, 1070, 1520, 542, 1823, 165]",L04_MIX050_POWER2,1,,0.6488710375210553,0.06914324254051973,0.7199272233350009,9,P22_K9,165,165,0.9333172486057743,9196,9196,0.9587999875903577,da5f167151e0eb3ed546b502cd79a83a0cda4da40af518460928812ef1f51211,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7092825625899658,0.9440593905746937
0.5873331343021428,0.7088094855738833,0.7083055852453173,UNIFORM_MASS_MATCHED,METHOD_NIGHT16H_START__L04_MIX050_POWER2__UNIFORM_MASS_MATCHED,1,"[1147, 624, 1513, 790, 1069, 1520, 544, 1824, 165]","[1147, 624, 1513, 790, 1069, 1520, 544, 1824, 165]",L04_MIX050_POWER2,1,,0.648559078941454,0.06896561740568827,0.7194763148617489,9,P22_K9,165,165,0.9334879061132438,9196,9196,0.9589240840132783,489b01b3d13d4b719d405bf2e1807440ea3f39356da3c13a14beead0fb9dc83b,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7088094855738833,0.7769950218498707
0.5876705072776943,0.7091301939433923,0.7086267827676118,PERMUTED_RELATION,METHOD_NIGHT16H_START__L04_MIX050_POWER2__PERMUTED_RELATION,3,"[1147, 624, 1515, 790, 1070, 1520, 542, 1824, 164]","[1147, 624, 1515, 790, 1070, 1520, 542, 1824, 164]",L04_MIX050_POWER2,1,,0.6488545080032104,0.0691942438615534,0.7197261415989369,9,P22_K9,164,164,0.9332748079113586,9196,9196,0.9588310116960879,b9f47d58a8d47123c64322f4139ed12210f58c7b48db4dd30f767ca1e1d7a371,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7091301939433923,1.1354600973427296
