gene
MARCO
DBI
TMEM177
CNTNAP5
TEX51
PROC
GPR17
POLR2D
IMP4
ARHGEF4
TUBA3D
TMEM163
MAP3K19
MCM6
DARS
CXCR4
KYNU
ARHGAP15
LYPD6B
STAM2
FMNL2
CYTIP
TANK
FIGN
COBLL1
SPC25
G6PC2
MYO3B
HAT1
DLX2
CDCA7
GPR155
WIPF1
EVX2
HOXD13
HOXD12
HOXD1
ZNF385B
CERKL
ZC3H15
FAM171B
ZSWIM2
C2orf88
MSTN
MFSD6
STAT1
TMEFF2
STK17B
HECW2
ANKRD44
HSPE1
SATB2
CASP8
FAM117B
WDR12
CD28
CTLA4
ICOS
CREB1
C2orf80
CPS1
ABCA12
FN1
MREG
TMEM169
IGFBP2
CXCR1
ARPC2
ZNF142
CYP27A1
PRKAG3
FEV
IHH
ZFAND2B
ANKZF1
TUBA4A
DES
SPEG
PAX3
AP1S3
SERPINE2
COL4A3
SLC19A3
CCL20
DNER
SLC16A14
SP140
GPR55
NCL
NPPC
ALPI
INPP5D
SAG
DGKD
HJURP
SPP2
IQCA1
MLPH
ERFE
ASB1
HDAC4
OR6B2
AGXT
CROCC2
MTERF4
DTYMK
PDCD1
ITPR1
BHLHE40
GRM7
LMCD1
OGG1
ARPC4
CIDEC
VHL
TATDN2
SEC13
SLC6A11
TIMP4
MKRN2OS
NUP210
FBLN2
HACL1
OXNAD1
RFTN1
DAZL
ZCWPW2
STT3B
CMTM7
CNOT10
SUSD5
CLASP2
CX3CR1
ZNF620
TRAK1
LYZL4
NKTR
ZNF501
KIF15
SLC6A20
CCR3
LTF
ALS2CL
NBEAL2
KIF9
SCAP
ELP6
SLC25A20
ARIH2OS
USP4
INKA1
UBA7
RBM6
SLC38A3
LSMEM2
HYAL3
CYB561D2
HEMK1
CISH
MAPKAPK3
IQCF6
POC1A
TLR9
PPM1M
GLYCTK
SEMA3G
NEK4
ITIH1
MUSTN1
PRKCD
ACTR8
CACNA2D3
ARF4
DNASE1L3
RPP14
PXK
FHIT
C3orf49
ATXN7
PSMD6
ADAMTS9
TAFA1
GPR27
ROBO1
C3orf38
NSUN3
OR5H2
OR5K4
OR5K3
CPOX
CMSS1
NIT2
IMPG2
ZPLD1
ALCAM
IFT57
TRAT1
MORC1
CD96
ZBED2
TMPRSS7
GCSAM
CD200
CCDC80
USF3
GRAMD1C
ZNF80
TIGIT
GAP43
POGLUT1
PLA1A
LRRC58
HGD
POLQ
IQCB1
EAF2
SLC15A2
PARP15
MUC13
HEG1
ALDH1L1
KLF15
UROC1
CHST13
MCM2
HMCES
MBD4
ATP2C1
NEK11
UBA5
CDV3
NCK1
FOXL2NB
SLC25A36
SLC9A9
PLSCR5
CPA3
TM4SF1
SELENOT
SIAH2
GPR171
P2RY13
P2RY12
MBNL1
ARHGEF26
VEPH1
SLC66A1L
GFM1
RARRES1
SMC4
SLITRK3
LRRC34
SLC2A2
TNIK
LAMP3
KLHL6
HTR3D
EIF4G1
EPHB3
VPS8
C3orf70
TMEM41A
TRA2B
ETV5
CRYGS
HRG
RFC4
ADIPOQ
BCL6
LPP
CLDN1
CLDN16
UTS2B
ATP13A5
OPA1
APOD
TFRC
PCYT1A
TM4SF19
UBXN7
BDH1
LMLN
ZNF732
IDUA
SLBP
TACC3
NSD2
NELFA
NAT8L
HAUS3
ZFYVE28
CFAP99
RNF4
AC093323.1
FAM90A26
SLC2A9
ZNF518B
CD38
FGFBP1
LAP3
NCAPG
SOD3
PI4K2B
SEL1L3
DTHD1
C4orf19
TLR10
TMEM156
KLB
SMIM14
PDS5A
RHOH
UCHL1
BEND4
SHISA3
ATP8A1
GABRG1
GABRA4
NFXL1
CNGA1
TXK
OCIAD2
USP46
LNX1
PDCL2
HOPX
POLR2B
STAP1
CSN2
FDCSP
JCHAIN
MOB1B
DCK
CXCL8
PPBP
CXCL3
CXCL2
AREG
PARM1
ART3
CXCL10
CXCL11
CXCL13
CNOT6L
BMP2K
PRDM8
PRKG2
HNRNPD
HPSE
HSD17B13
SPARCL1
SPP1
PPM1K
HERC6
MMRN1
HPGDS
ADH1B
ADH1C
MTTP
DAPP1
DNAJB14
H2AFZ
BANK1
CENPE
PPA2
NPNT
CYP2U1
LEF1
MCUB
GAR1
NEUROG2
LARP7
CAMK2D
TRAM1L1
TNIP3
CCNA2
IL21
BBS12
SPRY1
SLC7A11
RNF150
GYPA
ZNF827
TMEM154
MND1
TMEM131L
SFRP2
RBM46
NPY2R
NPY5R
FAM218A
GK3P
AADAT
HMGB2
ASB5
CASP3
CENPU
ACSL1
CCDC110
SORBS2
F11
FAT1
PDCD6
TRIP13
LPCAT1
UBE2QL1
SRD5A1
ATPSCKMT
ANKRD33B
DAP
CTNND2
OTULIN
ANKH
BASP1
TAF11L6
TAF11L8
CDH12
DROSHA
PRLR
IL7R
GDNF
FYB1
C6
GHR
ZNF131
C5orf34
HCN1
ESM1
PLPP1
SLC38A9
IL31RA
GAPT
DEPDC1B
IPO11
NLN
CD180
CCNB1
CENPH
BDP1
BTF3
HMGCR
WDR41
JMY
MTX3
THBS4
MSH3
VCAN
HAPLN1
CCNH
MEF2C
MBLAC2
KIAA0825
GPR150
GLRX
ERAP2
LNPEP
C5orf30
EFNA5
CAMK4
SRP19
CDO1
ATG12
ARL14EPL
TNFAIP8
FTMT
LMNB1
FBN2
SLC27A6
RAPGEF6
IL3
PDLIM4
SLC22A4
IL5
IL4
LEAP2
HSPA4
TCF7
PPP2CA
JADE2
CXCL14
LECT2
KIF20A
GFRA3
SLC23A1
MZB1
CXXC5
NRG2
HBEGF
DND1
PCDHA7
PCDHB3
PCDHB5
PCDHB13
PCDHB15
PCDHGB7
DIAPH1
HDAC3
KCTD16
STK32A
HTR4
PCYOX1L
TCOF1
CD74
IRGM
GPX3
CCDC69
GM2A
SLC36A2
FAT2
HAND1
KIF4B
ITK
CYFIP2
ADAM19
LSM11
FABP6
PTTG1
ATP10B
GABRB2
HMMR
DOCK2
FGF18
STK10
EFCAB9
UBTD2
SFXN1
ARL10
RNF44
SNCB
TSPAN17
UIMC1
MXD3
RGS14
PFN3
RMND5B
ZNF454
GFPT2
OR2Y1
BTNL8
OR2V2
IRF4
HUS1B
GMDS
TUBB2B
FAM217A
LY86
DSP
TFAP2A
PHACTR1
CD83
KDM1B
DEK
RNF144B
ID4
GMNN
RIPOR2
SLC17A2
HIST1H1A
HIST1H4B
HIST1H2BB
HIST1H1C
HIST1H4C
HIST1H1E
HIST1H2BG
HIST1H2AE
HIST1H1D
HIST1H4G
HIST1H2BH
HIST1H3G
ABT1
HIST1H4J
HIST1H2AK
HIST1H1B
ZNF165
ZKSCAN4
GPX6
OR14J1
OR2H1
UBD
TRIM15
ATAT1
TUBB
VARS2
LTB
CLIC1
MSH5
VWA7
SNHG32
SLC44A4
ZBTB12
PRRT1
TAP2
WDR46
ZBTB22
KIFC1
ZBTB9
BAK1
IP6K3
MLN
HMGA1
TAF11
DEF6
FKBP5
STK38
CDKN1A
RAB44
CPNE5
PI16
FGD2
PIM1
CCDC167
SAYSD1
KCNK5
TREML1
TREM1
NCR2
FOXP4
TFEB
PGC
BYSL
CCND3
PEX6
PPP2R5D
DNPH1
TTBK1
ZNF318
TJAP1
XPO5
RSPH9
NFKBIE
PLA2G7
PGK2
DEFB133
IL17F
MCM3
TMEM14A
GCM1
ELOVL5
ADGRB3
DPPA5
MTO1
COL12A1
HMGN3
ELOVL4
TTK
DOP1A
MRAP2
NT5E
RNGTT
PM20D2
GABRR1
BACH2
MAP3K7
FHL5
PRDM13
LIN28B
POPDC3
CRYBG1
RTN4IP1
CD24
SCML4
ARMC2
MICAL1
FYN
MARCKS
RSPH4A
GPRC6A
CEP85L
PLN
TBC1D32
FABP7
NCOA7
HINT3
CENPW
THEMIS
LAMA2
TMEM244
AKAP7
ARG1
CCN2
STX7
VNN2
MYB
AHI1
IL22RA2
TNFAIP3
HEBP2
ABRACL
HIVEP2
SHPRH
RAB32
ZC3H12D
PLEKHG1
MTHFD1L
RMND1
FBXO5
IPCEF1
SNX9
EZR
TAGAP
SLC22A3
AGPAT4
PRR18
THBS2
TCTE3
ERMARD
MAD1L1
NUDT1
EIF3B
GRIFIN
CARD11
FOXK1
RADIL
FBXL18
ACTB
COL28A1
NXPH1
AC013470.2
SCIN
BZW2
HDAC9
MACC1
SP4
IL6
GPNMB
OSBPL3
NFE2L3
HNRNPA2B1
CBX3
SKAP2
TRIL
SCRN1
GGCT
INMT
AQP1
NT5C3A
NPSR1
POU6F2
HECW1
STK17A
DBNL
AEBP1
NUDCD3
OGDH
ZMIZ2
PPIA
MYO1G
CCM2
IGFBP1
VWC2
IKZF1
COBL
POM121L12
VSTM2A
VOPP1
AC115220.1
ZNF107
ZNF273
CRCP
POM121
TBL2
CLDN4
ELN
LIMK1
LAT2
CCL24
SSC4D
ZP3
CD36
SEMA3D
ABCB4
DBF4
TEX47
STEAP1
CDK14
LRRD1
RBM48
TFPI2
COL1A2
PON3
BAIAP2L1
NPTX2
TRRAP
ARPC1B
ATP5MF
ZNF789
ZNF655
CYP3A5
GJC3
AZGP1
MCM7
ZCWPW1
PPP1R35
SRRT
UFSP1
ACHE
MUC17
SERPINE1
IFT22
SH2B2
SPDYE6
ORAI2
RELN
NAMPT
PRKAR2B
GPR85
CAV1
CTTNBP2
PTPRZ1
RNF133
POT1
FLNC
TSPAN33
CPA5
PLXNA4
CHCHD3
LRGUK
AKR1B1
STRA8
NUP205
TRIM24
ATP6V0A4
ZC3HAV1
TMEM178B
TRBC1
TRBC2
LLCFC1
CASP2
OR6B1
OR2A25
TPK1
C7orf33
EZH2
ZNF212
ZNF783
KRBA1
ATP6V0E2
AC073111.4
GIMAP7
GIMAP2
GIMAP5
AOC1
PAXIP1
HTR5A
INSIG1
MYOM2
DEFA3
USP17L3
PRAG1
RP1L1
XKR6
SLC35G5
FAM167A
BLK
NEIL2
TRMT9B
C8orf48
CNOT7
MTMR7
ASAH1
LPL
NPM2
LGI3
CCAR2
PEBP4
RHOBTB2
TNFRSF10A
CHMP7
LOXL2
ENTPD4
ADAM28
ADAMDEC1
ADAM7
PNMA2
PTK2B
EPHX2
CLU
SCARA3
SCARA5
NUGGC
DUSP4
GTF2E2
SMIM18
GSR
PURG
MAK16
ERLIN2
RAB11FIP1
PLEKHA2
ADAM18
IDO1
GINS4
ANK1
AP3M2
SLC20A2
PRKDC
MCM4
EFCAB1
LYN
CHCHD7
CA8
CHD7
BHLHE22
PDE7A
TRIM55
MYBL1
TCF24
LACTB2
KCNB2
PEX2
PKIA
PAG1
FABP4
E2F5
CPNE3
DECR1
TMEM64
GEM
PLEKHF2
GDF6
UQCRB
TSPYL5
POP1
OSR2
VPS13B
ANKRD46
NCALD
LRP12
TRPS1
ENPP2
PHF20L1
SLA
FAM135B
AGO2
DENND3
ADGRB1
JRK
ZNF696
TOP1MT
RHPN1
PUF60
PARP10
SPATC1
MROH1
ADCK5
CPSF1
SLC39A4
FOXH1
ZNF517
DOCK8
PUM3
TYRP1
ZDHHC21
SAXO1
IFNA21
IFNA14
KLHL9
CDKN2B
DMRTA1
EQTN
C9orf72
SPINK4
AQP7
AQP3
ANKRD18B
DCAF12
IL11RA
CCL19
CCL21
VCP
PIGO
CD72
SIT1
TPM2
GLIPR2
PAX5
POLR1E
FRMPD1
IGFBPL1
FAM240B
GDA
OSTF1
GCNT1
PRUNE2
PSAT1
NTRK2
GOLM1
AL353572.3
S1PR3
SHC3
SEMA4D
SYK
NFIL3
OGN
FGD3
SUSD3
NCBP1
TBC1D2
GABBR2
TGFBR1
PLPPR1
ZNF189
ALDOB
SMC2
TAL2
ZNF462
RAD23B
KLF4
PALM2-AKAP2
RNF183
AKNA
TEX48
DEC1
PAPPA
TRAF1
GSN
STRBP
CRB2
LHX2
NEK6
ARPC5L
LMX1B
CFAP157
FAM102A
PTGES2
LCN2
DNM1
SET
ZER1
NUP188
DOLPP1
USP20
FNBP1
EXOSC2
AIF1L
NTNG2
BARHL1
ABO
STKLD1
SLC2A6
SARDH
VAV2
LCN1
KCNT1
CAMSAP1
LHX3
QSOX2
SNAPC4
AGPAT2
LCN15
PTGDS
ABCA2
SAPCD2
DPP7
TUBB4B
NELFB
ENTPD8
TUBB8
ADARB2
PFKP
AKR1C2
UCN3
CALML3
ASB13
TASOR2
GDI2
PRKCQ
ITIH5
ITIH2
TAF3
GATA3
CELF2
USP6NL
CCDC3
UCMA
FAM107B
MEIG1
ITGA8
RSU1
ST8SIA6
STAM
CACNB2
NSUN6
MLLT10
PIP4K2A
C10orf67
APBB1IP
MKX
LYZL1
JCAD
CUL2
DEPP1
ALOX5
ZFAND4
RBP3
ARHGAP22
WDFY4
SLC18A3
SGMS1
DKK1
PCDH15
ZWINT
LRRTM3
HERC4
DNA2
DDX21
SRGN
HKDC1
NEUROG3
TYSND1
PRF1
SPOCK2
ASCC1
DDIT4
DNAJC9
SEC24C
NDST2
PLAU
POLR3A
SFTPD
PRXL2A
WAPL
LDB3
MMRN2
SNCG
ADIRF
LIPF
ACTA2
IFIT1B
KIF20B
BTAF1
KIF11
FFAR4
RBP4
HELLS
CYP2C18
SORBS1
ENTPD1
BLNK
PIK3AP1
CRTAC1
GOT1
ABCC2
SLF2
SEMA4G
NPM3
KCNIP2
PPRC1
NOLC1
ELOVL3
CYP17A1
PCGF6
ATP5MD
CFAP43
ITPRIP
PDCD4
SHOC2
GPAM
VTI1A
ABLIM1
ATRNL1
VAX1
RGS10
INPP5F
MCMBP
ATE1
AL603764.2
BUB3
GPR26
OAT
FAM53B
ADAM12
MKI67
MGMT
TCERG1L
TUBGCP2
SCART1
RIC8A
PSMD13
PGGHG
SIGIRR
CDHR5
TMEM80
PNPLA2
MUC2
MOB2
KRTAP5-1
IFITM10
LSP1
TSPAN32
NAP1L4
OR51D1
OR51G1
OR51V1
HBB
TRIM22
OR56B1
OR52N2
OR56A5
OR56A4
OR56A1
C11orf42
DNHD1
ZNF215
ZNF214
CYB5R2
OR5P2
RIC3
LMO1
C11orf16
SWAP70
LYVE1
DKK3
MICAL2
ARNTL
CALCA
PLEKHA7
NCR3LG1
TPH1
ANO5
ANO3
MUC15
CCDC34
ELP4
LMO2
CD44
FJX1
LDLRAD3
API5
HSD17B12
CD82
CKAP5
ARFGAP2
SPI1
FNBP4
NUP160
PTPRJ
OR4X2
OR4C11
OR4S2
OR5L1
OR5L2
OR5I1
OR5F1
OR8I2
OR8H2
OR8J3
OR5T2
OR5T1
OR8K1
OR5M11
OR5M10
SSRP1
BTBD18
OR9Q1
OR9I1
OR1S2
OR5B3
LPXN
MS4A3
MS4A1
PTGDR2
SLC15A3
CD6
CD5
CYB561A3
MYRF
FEN1
INCENP
SCGB1D2
SCGB2A2
ZBTB3
CHRM1
SLC22A8
SLC22A25
PLAAT2
FLRT1
FERMT3
CATSPERZ
CCDC88B
RASGRP2
CDC42BPG
EHD1
CDCA5
TM7SF2
SYVN1
CAPN1
DPF2
KCNK7
SIPA1
CFL1
SART1
BANF1
SF3B2
KLC2
GRK2
POLD4
TBC1D10C
PITPNM1
MRGPRD
MYEOV
FGF4
ANO1
FADD
IL18BP
FOLR1
FCHSD2
PLEKHB1
UCP2
CHRDL2
DGAT2
WNT11
GDPD4
AQP11
SYTL2
RAB38
SMCO4
TAF1D
VSTM5
GPR83
ANKRD49
PIWIL4
KDM4E
SRSF8
SESN3
CNTN5
TMEM123
MMP27
MMP13
CASP4
CASP5
ALKBH8
SLN
RAB39A
ATM
EXPH5
C11orf87
C11orf53
POU2AF1
CRYAB
PLET1
HTR3A
NNMT
C11orf71
ZPR1
PCSK7
SCN2B
CD3E
CD3D
CD3G
ATP5MG
KMT2A
CXCR5
CCDC84
TRAPPC4
H2AFX
PDZD3
MCAM
MFRP
THY1
SORL1
BSX
GRAMD1B
OR10D3
PANX3
ACRV1
ETS1
OPCML
NCAPD3
GLB1L2
B3GAT1
FOXM1
CCND2
FGF6
RAD51AP1
KCNA1
CD9
PLEKHG6
CD27
VAMP1
NCAPD2
LPAR5
LAG3
CDCA3
SPSB2
PTPN6
RBP5
ACSM4
MFAP5
RIMKLB
A2M
CLEC2D
CLECL1
CD69
KLRC1
STYK1
GPRC5A
EMP1
GRIN2B
MGP
ARHGDIB
MGST1
RERGL
PLCZ1
SLCO1C1
SLCO1A2
PYROXD1
SPX
ST8SIA1
ETNK1
LRMP
KLHL42
CAPRIN2
TSPAN11
DDX11
PKP2
LRRK2
PDZRN4
PPHLN1
PRICKLE1
IRAK4
NELL2
PCED1B
HDAC7
SENP1
C12orf54
WNT10B
TUBA1C
TROAP
FMNL3
SMARCD1
GPD1
HIGD1C
BIN2
KRT6A
KRT73
KRT4
KRT8
IGFBP6
SOAT2
ITGB7
ESPL1
NCKAP1L
PPP1R1A
TESPA1
OR6C74
RDH5
DGKA
CDK2
SUOX
IL23A
TIMELESS
TAC3
ARHGAP9
ARHGEF25
USP15
PPM1H
RXYLT1
GRIP1
CPM
LYZ
PTPRB
TSPAN8
LGR5
NAV3
C12orf50
ATP2B1
UBE2N
TMCC3
VEZT
TMPO
FAM71C
SLC5A8
PARPBP
STAB2
EID3
ASCL4
TMEM119
SELPLG
ACACB
UBE3B
FAM222A
GLTP
ANKRD13A
C12orf76
ANAPC7
ARPC3
HVCN1
ALDH2
TMEM116
HECTD4
OAS2
DTX1
CFAP73
LHX5
KSR2
RFC5
BICDL1
P2RX7
KDM2B
ORAI1
TMEM120B
RHOF
BCL7A
ZCCHC8
KNTC1
HIP1R
PITPNM2
SNRNP35
DNAH10
BRI3BP
SLC15A4
TMEM132D
MMP17
CHFR
ZMYM5
XPO4
MIPEP
RNF17
NUP58
ATP8A2
FLT3
KATNAL1
USPL1
ALOX5AP
MEDAG
FRY
BRCA2
RFC3
SMAD9
FAM216B
EPSTI1
SMIM2
GTF2F2
LCP1
RUBCNL
SPRYD7
TMEM272
ALG11
SUGT1
PCDH8
OLFM4
AL445238.1
KLF12
COMMD6
RBM26
ABCC4
DOCK9
GPR183
NALCN
BIVM
ERCC5
DAOA
EFNB2
ARGLU1
MYO16
NAXD
ANKRD10
SPACA7
CUL4A
DCUN1D2
CHAMP1
OR11H4
OSGEP
APEX1
METTL17
OR5AU1
HNRNPC
RPGRIP1
CHD8
TRAC
IL25
JPH4
IPO4
GMPR2
RABGGTA
CTSG
NFKBIA
TTC6
LRFN5
MIS18BP1
LRR1
DNAAF2
NEMF
VCPKMT
NIN
ABHD12B
RTRAF
GNPNAT1
DDHD1
CDKN3
CGRRF1
DLGAP5
TBPL2
LRRC9
SNAPC1
SGPP1
SYNE2
RAB15
MPP5
PIGH
ERH
SUSD6
ADAM20
RBM25
NUMB
BBOF1
ACYP1
TMED8
AHSA1
ALKBH1
EML5
TDP1
FBLN5
NDUFB1
CPSF2
FAM181A
SERPINA6
SERPINA9
SERPINA5
SERPINA3
TCL1A
C14orf177
BCL11B
CCDC85C
EVL
HSP90AA1
RCOR1
TRAF3
EXOC3L4
TNFAIP2
CKB
C14orf180
PLD4
CDCA4
GPR132
JAG2
IGHA2
IGHA1
IGHG1
IGHG3
IGHD
IGHM
FAM30A
NIPA1
GOLGA6L2
ATP10A
APBA2
KLF13
CHRNA7
GREM1
KATNBL1
RASGRP1
BUB1B
KNL1
RAD51
GCHFR
C15orf62
PPP1R14D
VPS18
DLL4
NUSAP1
SPTBN5
PLA2G4F
SNAP23
EPB42
TGM5
ADAL
ZSCAN29
MAP1A
STRC
ELL3
MFAP1
WDR76
DUOX2
C15orf48
MYEF2
GALK2
ATP8B4
HDC
MAPK6
GNB5
FAM214A
RAB27A
C15orf65
CCNB2
MYO1E
GCNT3
RAB8B
APH1B
SNX22
PCLAF
SLC51B
CILP
DENND4A
MEGF11
SMAD6
CALML4
ITGA11
GLCE
KIF23
THAP10
MYO9A
GRAMD2A
PKM
CCDC33
SEMA7A
EDC3
CSK
NEIL1
SNUPN
FBXO22
RCN2
PSTPIP1
CTSH
ANKRD34C
AC015871.1
BCL2A1
CEMIP
IL16
FSD2
HOMER2
BNC1
NTRK3
AEN
ISG20
FANCI
POLG
TICRR
PLIN1
ARPIN
SV2B
SYNM
CERS3
LINS1
LRRK1
POLR3K
SNRNP25
HBA2
FAM234A
ARHGDIG
RHOT2
LMF1
SOX8
TPSG1
RNF151
NPW
NTHL1
CCNF
TEDC2
PRSS22
PKMYT1
PAQR4
IL32
OR2C1
NAA60
NLRC3
DNASE1
GLIS2
C16orf96
SEC14L5
NAGPA
PMM2
NUBP1
CIITA
SOCS1
PRM2
PRM1
GSPT1
SNX29
CPPED1
NDE1
MYH11
CCP110
PDILT
PDZD9
HS3ST2
SCNN1B
GGA2
DCTN5
PLK1
ERN2
PRKCB
ZKSCAN2
IL4R
IL21R
TUFM
RABEP2
CD19
LAT
SPN
C16orf54
KIF22
PPP4C
CORO1A
SEPTIN1
ITGAL
TMEM265
PHKG2
KAT8
FUS
TRIM72
ITGAM
ITGAX
ITGAD
SHCBP1
ORC6
SNX20
CYLD
RPGRIP1L
MMP2
CES1
AMFR
NUDT21
BBS2
MT2A
CETP
NLRC5
RSPRY1
CCL22
CCL17
POLR2C
ADGRG5
ADGRG1
GINS3
NDRG4
TERB1
CARMIL2
RANBP10
CTRL
PSMB10
DPEP2
DUS2
SLC7A6
SMPD3
ZFP90
UTP4
PDF
TERF2
CLEC18C
SF3B3
TLE7
RFWD3
ZNRF1
LDHD
GABARAPL2
CENPN
C16orf46
PLCG2
HSBP1
MLYCD
ATP2C2
COTL1
CRISPLD2
IRF8
KLHDC4
SLC7A5
CA5A
ZC3H18
RNF166
CDT1
APRT
FANCA
MRM3
BHLHA9
TRARG1
YWHAE
PRPF8
SERPINF1
CLUH
OR3A1
P2RX5
HASPIN
ATP2A3
AC233723.1
PFN1
SCIMP
NUP88
RPAIN
NLRP1
PITPNM3
MED31
C17orf100
C17orf49
DVL2
ACAP1
TMEM95
WRAP53
CHD3
TRAPPC1
ALOXE3
AURKB
CFAP52
USP43
DNAH9
HS3ST3B1
TEKT3
TRIM16
TNFRSF13B
RASD1
LGALS9C
TBC1D28
PRPSAP2
KCNJ18
LGALS9
NLK
SARM1
FOXN1
PIGS
SPAG5
TRAF4
DHRS13
PHF12
CRYBA1
SSH2
CRLF3
TEFM
UTP6
SUZ12
RHBDL3
ASIC2
CCL7
TMEM132E
RFFL
NLE1
TAF15
C17orf50
CCL16
CCL14
CCL18
MYO19
EPOP
PSMB3
C17orf98
STAC2
MED1
CDK12
PPP1R1B
ERBB2
IKZF3
GSDMB
CSF3
TOP2A
CCR7
KRT20
KRTAP1-4
KRTAP2-4
KRTAP4-4
KRTAP4-2
KRTAP17-1
KRT36
KRT19
KRT9
KRT17
ACLY
ZNF385C
STAT5A
CCR10
CNTNAP1
WNK4
BECN1
PYY
CCDC43
GFAP
HEXIM2
ARHGAP27
NSF
KPNB1
LRRC46
SP6
SP2
SKAP1
UBE2Z
IGF2BP1
GNGT2
ABI3
NGFR
XYLT2
CHAD
ABCC3
