fraction_of_training,state_file_saved,state_sha256,step
0.0,False,ab116fde7a1d5080986cfb07b9e615c489024f7aba859d8351fcf25b7519dafd,0
0.005,False,7ae936abad2dbf910c0e7a29826c2fc288db635d12cc6aad97ebb61944918193,1
0.025,False,5d81d7c3fa839b78496f3f384aa0fde758f7665c54677a06d50d13ae31967f0d,5
0.05,False,a4c10fa86b40dc08841ef071b3e5757866c2c1a778e6dc9a6ebad660a4490955,10
0.1,False,26b6b3201550867994ec36eb5dd6a47c38d9b5e2d26a742463f961d95e9b00e1,20
0.2,False,0da9ad50135a3a93fa93ba89f18cab0cd0241b8589cc68cfc077a428ee0159a6,40
0.4,False,87ed6893506ab61994fa9a91926b4bae9ce33e5dd633a0e5ef6bfc32aaec1821,80
0.5,False,b995ea3e253e8ad4e348addb52ad142316beefc50988601a8c989425d2fd7e44,100
1.0,False,aa33044ad62ab688b1c2a3ede189f09db4a66e1e0eb8062eb09f11aa16d50c5e,200
