corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00020484190603533,2.478388036644146e-05,0.3333333492975449,0.00011295366850007263,2.478388036987364e-05,0.33333334934370634,True,True,True,True,0.0,0.00020789658980707715,0.0,0.0,6.772303435206655e-06,2.478387680211347e-05,0.33333330135874883,0
0.0001903816127515356,2.3034325376714867e-05,0.3284776661868856,0.00010917788555260396,2.3955411900320462e-05,0.3416126873642807,True,True,True,True,0.000625,0.00020297182760651037,0.0,0.0,6.321670158579355e-06,2.3134742247273057e-05,0.3299096464488337,1
0.00014176747488068436,1.7152487034022122e-05,0.30769683389781144,9.517826157636462e-05,2.088366566615448e-05,0.374630092587183,True,True,True,True,0.003125,0.00018816977323635566,0.0,0.0,4.838955675868514e-06,1.7708610145574995e-05,0.3176730735150055,5
0.00010207961943246558,1.235064213584183e-05,0.2835977489788917,8.010108860913973e-05,1.757548757776106e-05,0.4035716248141273,True,True,True,True,0.00625,0.00017689113808203754,0.0,0.0,3.7227441488232576e-06,1.3623729833276288e-05,0.31283062620698115,10
7.111329163918959e-05,8.60401734470073e-06,0.27023838247053206,5.720342274857047e-05,1.2551365572929288e-05,0.39421825809240174,True,True,True,True,0.0125,0.00016602782807547295,0.0,0.0,2.9192417383100585e-06,1.06832377329319e-05,0.33554335943706637,20
5.886888439652665e-05,7.122563036187276e-06,0.2898408436713231,3.25124569188613e-05,7.133764254918475e-06,0.2902966586175304,True,True,True,True,0.025,0.00016351097432711767,0.0,0.0,2.819362820682733e-06,1.0317721507427964e-05,0.4198624977111465,40
8.258586980258263e-05,9.992087833788745e-06,0.3701522384231416,1.91896453606616e-05,4.210521723414694e-06,0.15597681553408205,True,True,True,True,0.05,0.00018077516177825994,0.0,0.0,3.49545014298992e-06,1.2791926194776087e-05,0.47387094604277635,80
5.148138814859726e-05,6.228747767818124e-06,0.39081050243797494,1.1596699303734772e-05,2.544505300675336e-06,0.15964997011933185,True,True,True,True,0.2,0.000491273638428413,0.0,0.0,1.9578056163483044e-06,7.16477246808147e-06,0.4495395274426931,320
7.457917907836542e-05,9.023356049942374e-06,0.4715967866351378,1.0880895190693458e-05,2.3874461830613914e-06,0.1247775153683831,True,True,True,True,0.5,0.0007298712893875378,0.0,0.0,2.110295307374079e-06,7.72282273150116e-06,0.40362569799647924,800
4.701802610633416e-05,5.688724327162941e-06,0.4519889231619385,9.14925549221808e-06,2.007496140706545e-06,0.1595025469167385,True,True,True,True,1.0,0.0011170613156025677,0.0,0.0,1.3361487885277517e-06,4.889761257892378e-06,0.388508529921323,1600
