step,fraction_of_training,state_sha256,state_file_saved
0,0.0,bb0b5521ab97b7c76c56720839435ddb3ad257f525aaefec31df79912fe04229,False
1,0.005,a14e42e8847534b0718952f9375ca72ad4a263aef144fa7118db4f299cde8ca2,False
5,0.025,32e1aff2b1f78f2f44c844f0877b9b1fb78a13850feb6337b55e0bbe4ab51a97,False
10,0.05,75fdd149c4025f850eaead3df4eb7f7f3903621f2a1ffeae3d6913f929e1050f,False
20,0.1,bc1964dd7ef2a969746166c500a1bb56a2fc9ff09403406394d8bd6e1ecb3334,False
40,0.2,93f0505735c4ac8a03a21655c7cd2ad73658c7928c16261f40f0c701193e46c7,False
80,0.4,68e11e8676de63bd18f9b5880a30191e026099c4c34f2024535246fe8ef2fb8a,False
100,0.5,fad9bdc4e2d57fb8500f02117c9cc642222fb198797ff01fb15c844d89e86b28,False
200,1.0,db738f2e82ba7c2d1d87ecbe7186dfae91fe15ac63fddff480147d54696a82d5,True
