corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00015897444618352729,2.1925526712549648e-05,0.3333333510310187,0.0001285246113899807,0.0,0.0,True,True,True,True,0.0,0.0001804405767723954,2.1925526755203893e-05,0.3333333516794903,5.861545428512273e-06,2.192552317761594e-05,0.33333329728949107,0
0.00014763770875253805,2.036198020967734e-05,0.32963222066112063,0.00012754053824370196,0.0,0.0,True,True,True,True,0.000625,0.00017533510507849648,2.1305155449454212e-05,0.34490091975417225,5.374762746939042e-06,2.010467830019172e-05,0.32546685958470717,1
0.00011829075490154966,1.631449059081757e-05,0.3216273439659945,0.0001238136199917951,0.0,0.0,True,True,True,True,0.003125,0.00015958621377509653,1.9391490885673457e-05,0.3822879834574962,4.0151211080928134e-06,1.5018843066233459e-05,0.2960846725765092,5
0.0001032464127220882,1.4239596579564216e-05,0.321115418843231,0.00011960028618027924,0.0,0.0,True,True,True,True,0.00625,0.0001472524761829881,1.789280528842808e-05,0.40349848623659534,3.264680640625064e-06,1.2211767685933754e-05,0.2753860949201737,10
9.053401040726026e-05,1.2486320356713507e-05,0.3151793468501169,0.00011255919350789165,0.0,0.0,True,True,True,True,0.0125,0.00013454846141425372,1.634912691689561e-05,0.41268420127201577,2.8822099314965327e-06,1.0781109082322923e-05,0.27213645187786745,20
8.801191544178052e-05,1.2138476650603822e-05,0.31063270729386167,0.00010228774094617755,0.0,0.0,True,True,True,True,0.025,0.00012467956046079384,1.5149946246061907e-05,0.38769846935748614,3.151444077535997e-06,1.1788198352753125e-05,0.3016688233486522,40
9.588783307493723e-05,1.3224711870145108e-05,0.33113302268672806,9.16993767959659e-05,0.0,0.0,True,True,True,True,0.05,0.00011357503263069931,1.3800623236804648e-05,0.345553243975037,3.4519941240302645e-06,1.2912426952669675e-05,0.323313733338235,80
8.576057372857016e-05,1.1827974843193304e-05,0.382676558141297,5.932710412474946e-05,0.0,0.0,True,True,True,True,0.2,8.456750640978821e-05,1.0275887816228428e-05,0.33246108767498306,2.3538336230654146e-06,8.804680316513628e-06,0.2848623541837199,320
7.877574450182704e-05,1.0864637253598843e-05,0.4157946451190347,5.726268052450661e-05,0.0,0.0,True,True,True,True,0.5,5.068576825756639e-05,6.1588817100774726e-06,0.23570322461741808,2.4344673037286955e-06,9.106296273574968e-06,0.3485021302635472,800
5.1471879091276264e-05,7.098927450629748e-06,0.39433735529270536,9.350649837470974e-05,0.0,0.0,True,True,True,True,1.0,3.8145015191930614e-05,4.635041442054857e-06,0.25747128656313534,1.6757335953429172e-06,6.268199441990197e-06,0.34819135814415925,1600
