result_stage,source_artifact,stage,dataset,candidate_id,mechanism_family,model_seed,cluster_k,source_view,filter_id,pca_dimension,coordinate_basis,coordinate_weight,algorithm,endpoint_seed,refinement_id,known_k_unsupervised,labels_in_model_or_cluster_fit,label_policy,matrix_sha256,partition_sha256,status,wall_seconds,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,run_count,ari_best,ari_median,ari_mean,ari_min,nmi_best,nmi_median,nmi_mean,nmi_min,endpoint_role,medoid_source_endpoint_seed
SCREEN_SHORTLIST,head_screen_freeze_v4/LOCKED_C15_W02_REFERENCE/P22_3DOT_K18/seed_0/screen_shortlist.csv,SCREEN,P22_3DOT_K18,LOCKED_C15_W02_REFERENCE,locked_night14a_trainable_backbone_reference,0,18,mcdf,LOW_K12_B80_S2,16,LINEAR,0.6,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,64f3b8ba0b565a109f10bdaf9c1953aaa2cf5a33e57df3ce7e125241be997caa,fdeb856ddd409bf16407e03940d397ad1193bb3f2b43fa9d6be73eb35f80e06a,PASS,0.3187801614403724,0.4968961028643784,0.6655233486529406,0.6634252519225993,0.549424233270785,0.6908973526145008,0.6655233486529406,0.8962716065752718,0.1065202546223367,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/LOCKED_C15_W02_REFERENCE/P22_3DOT_K18/seed_0/screen_shortlist.csv,SCREEN,P22_3DOT_K18,LOCKED_C15_W02_REFERENCE,locked_night14a_trainable_backbone_reference,0,18,base_fused,LOW_K12_B80_S2,16,LINEAR,0.6,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,99950aabac387432ca6224d70e4229e356f388a38c801b25e2823794f55b490e,8f3a9a379a8b8aa892503636aee1372f5816333e8cc0ef2a23a5baec890f82bd,PASS,0.4444573633372783,0.4964723617424151,0.680044614306806,0.6780422776504764,0.5490874245643773,0.7073675991155361,0.680044614306806,0.8782691172556701,0.124730266946991,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,z1,LOW_K12_B80_S2,16,POLY2,1.2,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,d15736e254a2df13a5f0eecaee9ea243cf99a8e2cbc341fbb8f1b020a266f609,fe1f8a54f82cb5f387c9495ba9f61922fbc141d05a6f067d80aee736ece0eeaf,PASS,0.0640933290123939,0.4275258922565695,0.5609500194298123,0.5586381978618316,0.538859170213628,0.5935773109149818,0.5609500194298123,0.9128083394401932,0.0894879665789145,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,z1,NONE,16,POLY2,1.2,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,f60bb40528cf1a0e23168092cc1c5c9ccd172e87cdf5b7eeca93c5792e16a296,81d0ba0d0ebff36c2db6c137f3417923c3a4912df72b5c4fe8adf57cea92bc79,PASS,0.076774001121521,0.4274532619017591,0.5571889863612021,0.5548570735583556,0.5388010770017224,0.589695143381057,0.5571889863612021,0.8778277331465321,0.1209341457523081,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,mcdf,NONE,16,POLY2,1.2,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,66bfaefdae0c0ffbe5bc92ba8be3b55cb66d0da1e4c803d3a5b3ad51648d56f8,cb1ee7f67fd77a73826baf84f1ae9b959a9238651a707e257140e1163325e773,PASS,0.0709586217999458,0.4123931727504064,0.5553641304396848,0.5530269236980564,0.5262680442540162,0.5884812277683624,0.5553641304396849,0.8844999027298475,0.1158253801546471,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,z1,LOW_K12_B80_S2,16,POLY2,1.2,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,d15736e254a2df13a5f0eecaee9ea243cf99a8e2cbc341fbb8f1b020a266f609,b6f2a6eee50039d6587ee148153ce14ace1a7bc714fe4fd7614ea29052998206,PASS,0.0693579819053411,0.4101741765216073,0.5312338550663747,0.5287405845401802,0.5262462457614357,0.5570697923028581,0.5312338550663745,0.9267448689258108,0.0730421008728933,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,mcdf,LOW_K12_B80_S2,16,POLY2,1.2,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,1696b462e4a2b1c718c482b788560994d1bec5287f756b4d8596c83d158ad9f5,e65a24b2302553a873d01b22f7ca64ed431f95d82b490ec185a1a4d68a3e8286,PASS,0.0727395489811897,0.4087221628751125,0.5583209687333445,0.555993242818929,0.5238036011129497,0.5900265524917997,0.5583209687333445,0.9161226814093384,0.0844600024648242,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,z2,LOW_K12_B80_S2,16,POLY2,1.2,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,ecf2d13d73f0767e1a544444c35af7bf45f3ab07a6f11d2b8632980770c669d6,1687faa67a5069357bcdaf392b8dec748245876f464121904acf459eacecd4c6,PASS,0.0798702109605073,0.4027297505941282,0.5378088271349122,0.5353707216617757,0.5188552111413717,0.5680872996550854,0.5378088271349122,0.933634463698865,0.066781390446297,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,z2,NONE,16,POLY2,1.2,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,d0d1d81b292849353ef0478b3fae71fec53fb38906bf1078a9fa8b0c3f804056,e4d150d9f5af6bfea36969dfadb1860633d78d4a10cb13493dd6f879dfda9991,PASS,0.0804305914789438,0.4005227004264547,0.5375932793675058,0.5351550426540161,0.5172145907522752,0.5678002554024533,0.5375932793675059,0.8536087509649493,0.1469650737770113,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,z2,LOW_K12_B80_S2,16,LINEAR,0.6,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,b4ac15a041fc59d3701b52a6779e51f04618a20a9bfc87fe41a439af7dcf63a6,2ac4d64cbfe989cb0de66b59f523ac50d5d2902a9b345ed5d1c69234ff3e6a90,PASS,0.0760995242744684,0.3968038729132666,0.5379493111496733,0.5354935163620017,0.5146928212947134,0.564949627047061,0.5379493111496733,0.8989288754665797,0.1016692387634281,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,base_fused,LOW_K12_B80_S2,16,LINEAR,0.6,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,a5f2f6f189e6c7d1f165f756647e723716e679c9a85eb0198543b994b44544d4,b73470e3ccb09b57102542e8bf686f7a8fc3fcf3b52c7aa84542fa547b383b45,PASS,0.0604968704283237,0.3957607427371333,0.5236229404706031,0.5209679549604965,0.5218055623232092,0.5294969697920006,0.5236229404706031,0.8872391829509739,0.1136628457588168,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,mcdf,LOW_K12_B80_S2,16,POLY2,1.2,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,1696b462e4a2b1c718c482b788560994d1bec5287f756b4d8596c83d158ad9f5,42700ee0d48b57375704da7ef623047ef6c8e41f72a3787220fdd718261926fe,PASS,0.066990178078413,0.3916288108683334,0.5580585208276081,0.5557634620962059,0.5076547007989253,0.5974991437568974,0.5580585208276082,0.9109939258072022,0.0892457617357469,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,base_fused,LOW_K12_B80_S2,16,LINEAR,0.6,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,a5f2f6f189e6c7d1f165f756647e723716e679c9a85eb0198543b994b44544d4,891a1918cafa6a6d420cb4293b462a9410ba9460403d86dccfd64dc94acf2e01,PASS,0.0563568025827407,0.3912364266944859,0.5575980174822469,0.5551488856040204,0.5167183641762098,0.5671019919750456,0.5575980174822468,0.9025600122143064,0.0995844474855389,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,7,z1,LOW_K12_B80_S2,16,LINEAR,0.6,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,1decc431d23c5971edaf2e38c940e68fe2cb47c068c95ad831ccf16b8913ee2d,80a92c7f9fb4d010c4d34634c378e6944641f51dddb190992f3fc00612763758,PASS,0.0541873686015605,0.3790990465285757,0.5396671427076268,0.5372549626509299,0.4978737659507662,0.573773966779227,0.5396671427076268,0.8998995568398341,0.100047404507973,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,12,z2,NONE,16,POLY2,1.2,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,d0d1d81b292849353ef0478b3fae71fec53fb38906bf1078a9fa8b0c3f804056,cf51586c26a821f7659c29da36915aefa7b6dbb67b20b285d4be87a85ab32cc1,PASS,0.0628540404140949,0.3331661168430448,0.5566076716460907,0.5527550320182149,0.4564892926119713,0.6683452717009624,0.5566076716460907,0.8419058928881423,0.1593107654447893,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,12,base_fused,NONE,16,POLY2,1.2,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,1fb2603150cce88365f049844eb78bd94b3dbd8095913e7e24cb4173b1791dbd,dee08f9454e3f4de7b9dc571b23b248d598a588dccd50f09a4a1a712c60c80cf,PASS,0.0662670116871595,0.3250651041437379,0.5531748976953481,0.5493047368267091,0.4490458667128496,0.6654426472257118,0.5531748976953481,0.8338290499191258,0.1684183083745748,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,12,mcdf,LOW_K12_B80_S2,16,POLY2,1.2,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,1696b462e4a2b1c718c482b788560994d1bec5287f756b4d8596c83d158ad9f5,086cab1ea71f360d3b9d80a690fcc985e969a91e7f6aba82c9f412ce5ecdb204,PASS,0.070251028984785,0.3244449130161239,0.5730553305109828,0.5694172050850895,0.4495832004339014,0.6968391174776242,0.5730553305109827,0.8848875091002765,0.114201336102568,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,12,mcdf,NONE,16,POLY2,1.2,KMEANS,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,66bfaefdae0c0ffbe5bc92ba8be3b55cb66d0da1e4c803d3a5b3ad51648d56f8,df7b000b78a7baae914729a9fd0f5aad358ad7c7dbd221ca8a3d530e68ce7321,PASS,0.0965664740651846,0.3222122052759583,0.5514726342078118,0.547548413146635,0.4455634781983698,0.6570511803568981,0.5514726342078117,0.8330575281777577,0.1671482518383153,,,,,,,,,,,
SCREEN_SHORTLIST,head_screen_freeze_v4/MORAN/R40_MCDF_MASKED_MODALITY/MISAR_E15_5_S1/seed_0/screen_shortlist.csv,SCREEN,MISAR_E15_5_S1,R40_MCDF_MASKED_MODALITY,content_gated_mcdf_with_masked_modality_reconstruction,0,12,z2,LOW_K12_B80_S2,16,NONE,0.0,GMM_DIAG,0.0,NONE,True,False,PUBLIC_BENCHMARK_HPO_AFTER_PARTITION_ONLY,43ec928979a9905f945c007091ae96f88ae52e7e04c05474051c8aa47b63b23d,828a4a4e735f81219f107c10b5a8e8ea66d2f69093b92e738612750287ccb170,PASS,0.0484309662133455,0.3126109113105932,0.5374381638675809,0.5334223408653803,0.4372016079089888,0.6448262003592038,0.5374381638675809,0.857837123417352,0.1429260774210119,,,,,,,,,,,
