ledger_kind,source_artifact,formal_id,dataset,cluster_k,control_id,model_seed,endpoint_seed,status,known_k_unsupervised,labels_in_model_or_fit,label_policy,matrix_shape,matrix_sha256,partition_sha256,wall_seconds,gpu_seconds,peak_gpu_mib,peak_rss_mib,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,reused_exact_alias_of,stage,candidate_id,mechanism_family,source_view,filter_id,pca_dimension,coordinate_basis,coordinate_weight,algorithm,refinement_id,labels_in_model_or_cluster_fit,endpoint_role,medoid_source_endpoint_seed,optimizer_steps,checkpoint_sha256
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,0.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,c9eb0e972cf261b8f4ebb5843a07f2fb08f0f74bc2b631b6ccabb941c1f7d280,0.6589234564453363,0.0,0.0,1647.2890625,0.4306971246072602,0.5861130261193022,0.585384794633523,0.5174241617720631,0.5875584496898874,0.5861130261193022,0.9250690074998864,0.0795692131332538,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,1.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,073f555ecc89bf41339d810e7653396a540441df997d748f74a7511efc7532fb,0.6274205558001995,0.0,0.0,1647.2890625,0.5160116866052313,0.6423036751186345,0.6416751320447862,0.5907183098149853,0.642717966568994,0.6423036751186345,0.9120828203434296,0.0902782485632152,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,2.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,55334b717079cbe11c8449d0007e643509529ea0808f8d2d3f4bfb3c65ee8827,0.6170874536037445,0.0,0.0,1647.2890625,0.4376689213534874,0.5910606907767071,0.5903510740821544,0.5233875765253286,0.5972458242667101,0.5910606907767071,0.9255818051640644,0.0761238757980046,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,3.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,00d293e4d03b338e96f4ff434c5c64e9bd89224f67f8563212b39af6824883ee,0.6060190256685019,0.0,0.0,1647.2890625,0.416821311714408,0.5660212109017718,0.5652543353196596,0.5085758564954831,0.5631458638507325,0.5660212109017718,0.908865275919106,0.0938398775880411,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,4.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,b3bd9f02ebbbd0186914a385eb2a086600d931ddce17a64ba726d79daf7588a0,0.5851363092660904,0.0,0.0,1647.2890625,0.5134158406834979,0.6339050353773626,0.6332627696833052,0.5881641586285048,0.6352888838348832,0.6339050353773626,0.9100042542266878,0.0923370333982625,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,5.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,72957fed85e6273c7b11c573a7ca585feee8e1da8a8ba8ad4854916998fbb32d,0.6447649635374546,0.0,0.0,1647.2890625,0.5197289187261271,0.6424431111018922,0.641814954364427,0.5938183485704175,0.6429967739404776,0.6424431111018922,0.9121282972559456,0.0901373022787706,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,6.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,62ec8145173c8f9fed1014b1e38f2c71cfd9fd125bd979184a8a657fb841a79a,0.6134774200618267,0.0,0.0,1647.2890625,0.4393849478277251,0.5939654616859565,0.5932541352519034,0.5253226131128113,0.5959436292960626,0.5939654616859565,0.911903374137776,0.0901602550393146,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,7.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,3278ccab314f210549c4d6753a1718da9158580ae1b551720572af776b056b59,0.5931714829057455,0.0,0.0,1647.2890625,0.4544099277309679,0.6122130469306469,0.6115288971885758,0.5401305002286231,0.6101849169396678,0.6122130469306469,0.9068933968323004,0.0948915951931635,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,8.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,a6d77787e106f236bc4efb09d162f664e2958250f2da66f52c9b9cf829627f13,0.595530180260539,0.0,0.0,1647.2890625,0.5162190539008144,0.630829463408622,0.6301801865593765,0.5911237963166446,0.6306778062525408,0.6308294634086221,0.9123212270162192,0.0905099745279792,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,ATAC_ONLY,0.0,9.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x32,615036d04e41de04cfd8d179c060dbe02b806e98962016df6ea26c82177c95d7,943d57cf351a456ecf4ed948326e57cbda581b9a5cc6e114a93a534751c7c1ef,0.6034628804773092,0.0,0.0,1647.2890625,0.4532697566295591,0.6020078268155883,0.6013254724611556,0.5343481346099596,0.6152653325822909,0.6020078268155884,0.9228300809091224,0.0792572021843613,,,,,,,,,,,,,,,,
SCORE_SOURCE_ABLATION,stage_a_score_source_v1/score_source_ablation.csv,F30_P22_K9_MAX_ARI,P22,9.0,RNA_PLUS_COORDINATES,0.0,0.0,PASS,True,False,KNOWN_K_UNSUPERVISED_PUBLIC_LABELS_EVALUATOR_ONLY,9196x34,5d938133faf76af2b7ec37b6588373a99cba98b1de89e824007e8af8c32cc140,599fe82ed9d37add092969c26eedfe7297fe3c7ff1c2d63899b37d0293cc044b,0.7009172812104225,0.0,0.0,1647.2890625,0.4161866938124912,0.5709863090139202,0.5702339471209233,0.5062220235191964,0.5721154173514629,0.5709863090139203,0.9308155713724666,0.0720633790561689,,,,,,,,,,,,,,,,
