step,fraction_of_training,state_sha256,state_file_saved
0,0.0,923869d99b630c8cb39ff6aeff4ac6f215938e04cf84fa567fcab15c02f5e27d,False
1,0.005,81734c0e13c73a7857e1b44674baf52289d432526a6e2848c798f5e7b25f819f,False
5,0.025,1625e44f4332a8cd7512e0efcdcb2a5f2a96d84c75e140ca1e30a06e5d449db2,False
10,0.05,9b2c0c1c449cd8b888390a0072693e28fa969581eb415ab53b3b3164ee69f0fa,False
20,0.1,7ef45302b2d3a875374e477f54d3fbe7d2c18d003856eaba3eda7cc14e870b48,False
40,0.2,1f7e0b2f3689c805bbac4cc8ff3a23808841e8102bd821e2c23c17f6416c7d89,False
80,0.4,fba0b31275b5f258a25d0281bc4c523dd3c19f09195de97a088cc3eb608f4960,False
100,0.5,c67c17291422a1aba80b74bcc3ee39ecbf475e6ae6f46d654e7dd98751b1caed,False
200,1.0,d64e89132643888a78fe665e1a548483bfb03397449e8e7727cc029a27804460,True
