step,fraction_of_training,state_sha256,state_file_saved
0,0.0,93423d0b3e69c181cac2f7edec8b556b4be6d5ca7ad0073e4f8a9ed0f08b9252,False
1,0.005,18e3fefc1478d58e2032c6c462af0be4b06f578798f351e326861d96b2a5af72,False
5,0.025,9071c05e1e3705b4712ae8d5eb6002ec5b6628ddf7bd1734bbfabcf938ced901,False
10,0.05,54b4b888cbab291330bb9509452903d08c2d104d5c3c3f74657e862a71dc031c,False
20,0.1,8312637377fdfe0c1fb7d1adad8bacbaf4257ded957f27f1542ead80ec2544e8,False
40,0.2,ae700fd125898f47f88ac27492bfd972d1830297b0feea6815853b761fe4e36c,False
80,0.4,090bdfc545588c1cdd510a4de64efbfc0c6ecfbbd1b65b102a58b5c86d8bc058,False
100,0.5,ddd983101337574ad47486094cd7e3e788ad892172a33d1e90b70b08753f61e9,False
200,1.0,75babb474cc23d42e4824a0020e251a7d151489405decf74d4de528bff068215,True
