dataset,lane,phase,embedding_id,head,training_seed,endpoint_seed,k,total_observations,evaluated_observations,partition_sha256,wall_seconds,status,absolute_ari,absolute_nmi,ami,fmi,morans_i,gearys_c,embedding_rank,teacher_mean_pairwise_ari
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__P18_B65_S2,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,7,1949,1949,2d6a75f6b8216ca2224f64904faec3ea175058e60eda026226c983922b757441,0.14500109999789856,PASS,0.24973064856392566,0.4564316403718563,0.4534194796756986,0.407162215727199,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS,NOT_APPLICABLE,0,7,1949,1949,6573e4887d8c20fda1ed647024d4243aae643ec1147bc19c5f5541a2840d8a33,0.042772300002980046,PASS,0.18974081391047606,0.3355694342029521,0.33180107873636894,0.36882830215690143,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,7,1949,1949,1b74673805a6ac3ee25daacddc1db84dde658a7f2478464c0b878fb74c9a6fc9,0.05150859999412205,PASS,0.22729054611378338,0.40022001636445037,0.39682622749696556,0.3983777047902724,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,7,1949,1949,e6fd96d59f25c006894e628b9dc16ac2879d92e9cd17f530b9a144bd9588cb4a,0.05978840000170749,PASS,0.23486631265393065,0.4055029156309564,0.40213403924394614,0.4046310774972693,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,7,1949,1949,7aebf350c4b89ba7b10d25a0bb8cc40e464b8139c2ff3a1a42cfa107d8ccd54d,0.06784869999682996,PASS,0.23973105522310775,0.40847908020623486,0.40511812862249563,0.4091200516222135,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,7,1949,1949,586d57792f87b399c59ee1719a27866f37c174e125c5c21235e5b7796364af59,0.07554220000747591,PASS,0.21716170005044344,0.3833245540106678,0.37983338435414904,0.391179279126816,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,7,1949,1949,e8efab5e1ef7c96e181753242cf32148def930acb472b0825fa2aa856ce556f9,0.08390300000610296,PASS,0.2211932635789325,0.3870085159830251,0.3835330736361307,0.39494317671875967,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,7,1949,1949,6e3ff979503c5130e2354509c6e7bdd4b8f573e62d2569e3d93fd565a70ad0e4,0.09202199999708682,PASS,0.2230340295535947,0.39157682725835286,0.38812503384330294,0.3965918263415236,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,7,1949,1949,89a20f16efe4640ec2fd0818790bbafffee68c8f4bec2f6d2b1ae44c190bb3a0,0.10000299999956042,PASS,0.20150706102957883,0.3589702989550492,0.355337270753419,0.3788795759742462,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,7,1949,1949,18a2d1b2e2249a812a063d6bcfbebc084e0b6a73ea671905e0edecac6892c2d3,0.10787340000388213,PASS,0.20477653684921088,0.36532050657700615,0.3617238068404002,0.3814786833725599,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.20,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,7,1949,1949,ef73ebef564575c01d4c1712f05adb55049008f9f4674fd4ee8f1ef5a560df66,0.11615699999674689,PASS,0.20607736986754202,0.36616000690881123,0.3625679522585473,0.38250482776399425,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS,NOT_APPLICABLE,0,7,1949,1949,a849dfc7ca4cfbc7db21a1a44c1df5d4e9649d9477d9fe9e3688f3f69fd842f8,0.03646899999876041,PASS,0.17271722647024967,0.3411100732167369,0.3374497958965573,0.348274829195858,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,7,1949,1949,8606cfb1836b4b0c37b7c9fadb82550c13505ddef4a885256f7f4c744103237e,0.04422889999113977,PASS,0.198589078170472,0.4088819107452766,0.40559682445315304,0.36871984546165903,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,7,1949,1949,f701342284476c83480f3223543578c005e4205837635e4126df934a23509105,0.051987899991218,PASS,0.20399873192733942,0.42067010783734105,0.4174557310588377,0.3723415301034636,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,7,1949,1949,ac8c0379fb37a08bbe30407c109b03edd61a528a9c958c95d24e42028bafeca2,0.0599336999875959,PASS,0.20686565226633602,0.4211795048433774,0.4179731551009733,0.37376244645344914,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,7,1949,1949,b1aeaf9a772e77e12f0331e814b05aed6e716ff15e3a9b974d37e26b7531fc11,0.06762059999164194,PASS,0.19371607968277,0.3955844422407156,0.3922216492181781,0.36544320302793815,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,7,1949,1949,743ff0b50c07c1d3ea90dd4b57a2bd6fadc922523554a803d51c3d9cb80a0c49,0.07548369999858551,PASS,0.1938279963597695,0.3998460680700024,0.39650058156328366,0.3661292497176966,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,7,1949,1949,424b6be2d3f5ae7a41e0fd1c798f8355019a48fceac1f67b2c4ffb7c49cae1eb,0.08413959998870268,PASS,0.19477165299862972,0.40124420752035234,0.39790608282829193,0.3669047768511222,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,7,1949,1949,3638340173798fee056c809ca280199bfe818861d3f8472549b04085fcdbe7d1,0.09195589998853393,PASS,0.1861760235541217,0.3714587473445818,0.36796591173910853,0.3590933566384761,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,7,1949,1949,14aba2418abc33224a3642419c5789666e25c3f4cf17cb42d3ed0b7e53eb55ab,0.09982299999683164,PASS,0.18648530359925503,0.3774215823774043,0.37396013378426135,0.35957015460572134,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,SEPAR_R40_z2__COORD_W0.80,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,7,1949,1949,45a08f61314dc0dbb20580dd459a26bc69d5675022c53d7b42f6a88474776cfc,0.1082585999974981,PASS,0.18639971286249277,0.37734566374314005,0.3738836191370114,0.3595243657475529,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS,NOT_APPLICABLE,0,7,1949,1949,f12888dfd6fdc4aa6488c45861ad4e8d1d4860e37ea50efc87fc2e4071b0f397,0.04382320000149775,PASS,0.05214298603566506,0.1549175651023714,0.15008019372446205,0.2607093680580228,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,7,1949,1949,8bd609f585caadc8e30def7d04cd2d0cdbffed7fbcb6a19333b3fa061149e3c1,0.051371499997912906,PASS,0.09571355588857436,0.23097825337299308,0.22656010965976095,0.29951427871533776,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,7,1949,1949,63bc2b283cbbbffd81321fcda50a2d970ed95bfbab06b8a855ffbfc2762d3d82,0.05833030000212602,PASS,0.10542000901370312,0.24728985802312817,0.24294863830173707,0.3098368998941611,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,7,1949,1949,95ec9e000cbd3cc2b9fe4703fca89cf69237de38ea49acd55c0e9b8584eb0e4b,0.06511769999633543,PASS,0.113555765038648,0.26270832576184344,0.25845681914426744,0.31655468826695227,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,7,1949,1949,5b9bef2cccb02636a7b05752e5bc8c86d8e110dd21d31214aa5f3fcb011d4b6b,0.0726068999938434,PASS,0.07790176890043377,0.19983106254360278,0.19524105682647433,0.2842943168525453,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,7,1949,1949,37f8a765eb96d0433bfa760da485e0357e441e3b481d978492d28d6385e8d278,0.0806525999942096,PASS,0.08660616891289014,0.21212308663761031,0.2075957216914405,0.2924190570857902,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,7,1949,1949,d8aadee9946fac9e616aef66b297fbecdf95b38f7bdd8715ba55ddf466d7263c,0.08932980000099633,PASS,0.08875900175310464,0.21587879967910137,0.211371747301837,0.2943506847676443,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,7,1949,1949,7d36f1cf110bac2ce3e46be5bd828403a3b1a31086243991f1564ddac981e108,0.09719000000040978,PASS,0.06227959834199886,0.17306144658062023,0.16831320150617055,0.27220413889024003,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,7,1949,1949,c4d5e0e17489e156be041ae268ac6ab0d31f54f140d293e446f786f1a7b91e5a,0.10490930000378285,PASS,0.06605549137576978,0.17744415391842025,0.17271484566919004,0.2759970845813053,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__ID,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,7,1949,1949,fb0cd252deb0ebe577c8165b587264eb177da70aa079f719445b1892aac13c18,0.11207560000184458,PASS,0.06700744652310274,0.17899124133893551,0.1742700651136758,0.2768464428635984,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS,NOT_APPLICABLE,0,7,1949,1949,abaa620f2f84e79942cc3dd3a5e0972b85b216e54b700e5ba1fea2c1a8ac2ab9,0.03697699999611359,PASS,0.05848420902877711,0.09167954182936845,0.0869811932077009,0.22598787923544117,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,7,1949,1949,a6dd5450768530c9bc5d4355a49868ad54df3133cf64e747cfc6ae1f7ec80495,0.04474359999585431,PASS,0.11027085480793765,0.16456967696220068,0.16023317587909738,0.27129506451588536,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,7,1949,1949,5d9b33befc108082914269ca5cdb1c2a778382b74dd4acd06f8cb1d63035a418,0.05313059999025427,PASS,0.1442575450977752,0.21261991049865867,0.20852416464480192,0.3007207305964207,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,7,1949,1949,c736d51199a169fa5dd9bd6fd17b56f34cda8850c06d6cc7a4d86fadb8ce9685,0.06128169999283273,PASS,0.16782467429609557,0.25161575798031066,0.24771261799820823,0.32145474876563573,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,7,1949,1949,49af5cc997da5d1c178a954a5676b400379d8059d3b2ade440c23a9cd13dcd0f,0.069408299998031,PASS,0.07666175238392142,0.11630894617872164,0.11173284350831371,0.24189464620546922,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,7,1949,1949,cd810516a186a5476e4ab8a3fc7f1ef4ff92e4e74fca883f76c3257e41c91242,0.0774805999972159,PASS,0.08298254114836359,0.12463813856808338,0.12010289057544016,0.2474573003755867,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,7,1949,1949,3916dca22cc66b9a61dd3a7564399431956ec2e7ec1179198f0d8d53a362b2c3,0.08668529998976737,PASS,0.0858745833294747,0.12883344004110114,0.12431933365722847,0.2499542096658677,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,7,1949,1949,8b4425aa142945d427399621296d1046d88e1ec639123e1cd407bbd3fd3ccbae,0.0948567000014009,PASS,0.06236350411306578,0.0980049645365721,0.09333822410023844,0.2293860396734783,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,7,1949,1949,c2710d0fe349da737a36a69cc822e5e4525ffd0823f4b1afbc84870923538aa7,0.10288089999812655,PASS,0.06340748192794385,0.09937155903074033,0.09471186004278015,0.2302699909396868,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA16,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,7,1949,1949,ab22e7b932a4462715e4bd800f5fbd086fbd18d757d4e1e5693d966b7ae75740,0.11139739998907316,PASS,0.06344896767677853,0.09965622153832797,0.09499784305627537,0.2303231158412465,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS,NOT_APPLICABLE,0,7,1949,1949,3c3ea1f41f8211e02e9bc9f7d7ccf9cd01f3f2f5fa28a53847d6b5399c366128,0.042271500002243556,PASS,0.039508262475198626,0.09495665739624465,0.09021385312756482,0.216383945992239,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,7,1949,1949,74c4e8f3869735cb97a20c320f4dfd83c253fba37d3e6bb434d208629c8fa71f,0.05038849999255035,PASS,0.06128571976847814,0.15444852582784577,0.14998392419535395,0.2382104750298522,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,7,1949,1949,52fcd2354f7498bb24f9ade1ca4b001f9050ef304f861d97b549311566d296ee,0.05831670000043232,PASS,0.07080814563289375,0.17366101662539052,0.1692770583122235,0.24814346321270908,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,7,1949,1949,dfc0607761330e9ef35b5120fa04b83efc13c2d6fe2d7aaf8956383046dd6591,0.06723770000098739,PASS,0.07403858548252092,0.18106841595638645,0.1767082499461241,0.25247483596382936,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,7,1949,1949,9c8d23f99bc73762b1cc65c0ab8b600874ac1558b39083ab17f15c8f64e663fd,0.0758062999957474,PASS,0.05073616907431195,0.12688779091606053,0.1222983528227546,0.2271574905943877,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,7,1949,1949,664adfea5222d1ea57ea4618f1461c200618078e4f327c6a91d7d162ca08687f,0.08439639999414794,PASS,0.05403155206421908,0.13451230462580266,0.12996170628008366,0.2299678226675194,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,7,1949,1949,8405e5e1f367c99ee6393588e3082b57e14a63597fdab6be5173e54cbe32e223,0.09336149999580812,PASS,0.05647393688264839,0.13989794110569098,0.13537384178214454,0.23217318910109955,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,7,1949,1949,27861eb29ef9814a1a8a94a66dc86e01ca6f7a5f124c8321cdfb98dfa701a5e6,0.10154649999458343,PASS,0.045299066156802056,0.11460110243807528,0.10995246985435027,0.22214305495639236,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,7,1949,1949,4e9e457c78c173077525b5c12a368d186213d14563e1d163f9d52bd2d5dfbe6c,0.10979489999590442,PASS,0.046149445217723524,0.11848915209233916,0.11385992125413726,0.22294954573022274,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__PCA32,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,7,1949,1949,7df682b1c1c5d88dfa14dcd61059cf5782cf647b78fa35688aaabadb9c11f9dc,0.11746699998911936,PASS,0.04610221325668822,0.11842567632840063,0.11379585303127436,0.22294572543129926,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS,NOT_APPLICABLE,0,7,1949,1949,3c3ea1f41f8211e02e9bc9f7d7ccf9cd01f3f2f5fa28a53847d6b5399c366128,0.039774500008206815,PASS,0.039508262475198626,0.09495665739624465,0.09021385312756482,0.216383945992239,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,7,1949,1949,74c4e8f3869735cb97a20c320f4dfd83c253fba37d3e6bb434d208629c8fa71f,0.04887320000852924,PASS,0.06128571976847814,0.15444852582784577,0.14998392419535395,0.2382104750298522,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,7,1949,1949,52fcd2354f7498bb24f9ade1ca4b001f9050ef304f861d97b549311566d296ee,0.057486800011247396,PASS,0.07080814563289375,0.17366101662539052,0.1692770583122235,0.24814346321270908,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,7,1949,1949,dfc0607761330e9ef35b5120fa04b83efc13c2d6fe2d7aaf8956383046dd6591,0.06584740000835154,PASS,0.07403858548252092,0.18106841595638645,0.1767082499461241,0.25247483596382936,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,7,1949,1949,9c8d23f99bc73762b1cc65c0ab8b600874ac1558b39083ab17f15c8f64e663fd,0.07336510000459384,PASS,0.05073616907431195,0.12688779091606053,0.1222983528227546,0.2271574905943877,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,7,1949,1949,664adfea5222d1ea57ea4618f1461c200618078e4f327c6a91d7d162ca08687f,0.08219620000454597,PASS,0.05403155206421908,0.13451230462580266,0.12996170628008366,0.2299678226675194,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,7,1949,1949,8405e5e1f367c99ee6393588e3082b57e14a63597fdab6be5173e54cbe32e223,0.09130470000673085,PASS,0.05647393688264839,0.13989794110569098,0.13537384178214454,0.23217318910109955,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,7,1949,1949,27861eb29ef9814a1a8a94a66dc86e01ca6f7a5f124c8321cdfb98dfa701a5e6,0.10075740001047961,PASS,0.045299066156802056,0.11460110243807528,0.10995246985435027,0.22214305495639236,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,7,1949,1949,4e9e457c78c173077525b5c12a368d186213d14563e1d163f9d52bd2d5dfbe6c,0.10936280000896659,PASS,0.046149445217723524,0.11848915209233916,0.11385992125413726,0.22294954573022274,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__WHITE32,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,7,1949,1949,7df682b1c1c5d88dfa14dcd61059cf5782cf647b78fa35688aaabadb9c11f9dc,0.11938260000897571,PASS,0.04610221325668822,0.11842567632840063,0.11379585303127436,0.22294572543129926,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS,NOT_APPLICABLE,0,7,1949,1949,6b718847259b60ba4386a4837c278f14036d630c7affd4281fd1060661f4eb42,0.04264060000423342,PASS,0.09739414661944497,0.29432308307484906,0.29005536428054207,0.32472287239027947,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,7,1949,1949,0849d265f77a4457447194d8023793f2e6f8f5dd3ef0d3245583d532b0c70bb6,0.05194119999941904,PASS,0.11057639667112255,0.32972026659104564,0.3256532245905304,0.3366054003874512,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,7,1949,1949,53e2860e7057203cab78d712c1360b5327aa580262301f38c22e60b7734abaee,0.061070900002960116,PASS,0.11714617763019627,0.33797449925179174,0.3339462249506901,0.34225150577833247,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,7,1949,1949,a3b9d704066a973794fae753e9a990c8d47105b9dfcb616023a6a16b7f5136de,0.07056829999783076,PASS,0.11952988133606099,0.3389547425576122,0.33493100567940437,0.3438433175226618,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,7,1949,1949,d21bf8e59f1fff36a6cff3bf98fad3853a1243045329cb2ad006e83b58972aae,0.07970999999088235,PASS,0.10913287184843945,0.3282114760599541,0.32413613659941193,0.3355432385990218,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,7,1949,1949,37180b390c2f3dc884113221fbade89d768639b8438280b9e6368fed8c86749e,0.0888544999907026,PASS,0.11125740018134435,0.33032871450550416,0.32626402502744345,0.3371781504305402,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,7,1949,1949,ec33b56b398e2a4e3a0cc81e082071186664b31bdfbaadfccb06568aae85bc35,0.09774879999167752,PASS,0.11028675626214537,0.32992058083678305,0.32584412885573133,0.33721342168677393,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,7,1949,1949,0faae3db7a8ed02db7dac77c1b85a291590f924fd9a54e0a81a0d50fab199077,0.10650929999246728,PASS,0.1056169086981925,0.3178789700808296,0.31375050947027644,0.3320241990658889,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,7,1949,1949,684aa6dd908fcaad3a6711a21ebce9fc0c1278fb23ceeda4434070760abd7044,0.11535589999402873,PASS,0.1067663049642304,0.32019296686679133,0.3160782358206392,0.332918010868161,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P4_B35_S1,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,7,1949,1949,4ee84c9845ade25c21f629a227c8102327f9be7124cc7e6253cbd743de676d6e,0.12351570000464562,PASS,0.10709338767441458,0.3199830071251578,0.3158674292013648,0.3330586257450117,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P18_B65_S2,KMEANS,NOT_APPLICABLE,0,7,1949,1949,a3fd77d72028af9fb5a4468b8ca2ec8e8d875a2b55dc43491680a58e3f14e012,0.039141100001870655,PASS,0.27171959739015245,0.4655921671019075,0.4627291053073367,0.4152268189712778,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P18_B65_S2,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,7,1949,1949,36d727bd93a93b9e8f3e62d241021ebcbca4ee0691887e53f7ce900ab2eec2b5,0.04549869999755174,PASS,0.2735605132765038,0.4731003043279189,0.4702833726192268,0.41626824315753747,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P18_B65_S2,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,7,1949,1949,aaad113f9d3ee30c0d20e22194752ab1047752cd6c414ee55961045f0c7bcb3d,0.05364739999640733,PASS,0.27861225437061893,0.4831097985819995,0.4803519061786695,0.41988139882193126,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P18_B65_S2,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,7,1949,1949,59b4be6e4f86894bfe8f1c80242abeca0141ed579ea4b3d0c7c0e875625ca00d,0.06207679999351967,PASS,0.27545790829111755,0.4801298933620408,0.47735698340161126,0.4172934596618383,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P18_B65_S2,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,7,1949,1949,469fedd7e78438dd14cdbcc2ebe74c7a1840bcca33dc4af012a30c533e7e96b1,0.06995560000359546,PASS,0.2763727896438451,0.4745167401128834,0.47170284529254797,0.4189900889948194,,,,
MISAR_E15_5_S1,MISAR_E15_5_S1,COARSE,simple__P18_B65_S2,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,7,1949,1949,b96b01cd547b206e5a51790bf6602dd38eb419cb4041dc390d7a43fc036318af,0.07805709999229293,PASS,0.2763998206254907,0.47546122134749924,0.4726528227294503,0.4189789270563942,,,,
