step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.0370397474616766,0.6356944768502533,2.272970199584961,True,6.898891247808933,5433a390e72bc7bf9cc8e07c3d33f178a13bc7e6ac6235caef81251a9d5caf94,1.0023996829986572,1.5,1.5035995244979858,0.21794799635021417,1.0317693948745728,5.0,5.158846855163574,0.7477791241892685,0.08276732265949249,1.5,0.12415098398923874,0.017995787950515776,0.11229388415813446,1.0,0.11229388415813446,0.016277091510001503,0.5010280013084412,0.49897199869155884,0.500251293182373,0.49974876642227173,0.5002002120018005,0.49979984760284424
1,0.000625,0.136371910572052,0.6356944761249665,2.256666898727417,True,6.878466404974461,da9ad04cadef06eceb6b191dbb0bd1c872a30ecbad1fdf45f82fe5e119125470,1.002303957939148,1.5,1.5034558773040771,0.21857428513669674,1.0284645557403564,5.0,5.142322540283203,0.7475972458867154,0.08198624104261398,1.5,0.12297935783863068,0.017878891979423325,0.10970862954854965,1.0,0.10970862954854965,0.015949576997164528,0.5006147623062134,0.4993852376937866,0.5002370476722717,0.49976298213005066,0.5001226663589478,0.49987736344337463
5,0.003125,0.3334815073758364,0.5141952161172009,2.208972930908203,True,6.807126007974148,d7d8dceb805d2430d2c660df726e6a338738aa2e06867635005bac207b374009,1.0020307302474976,1.5,1.5030460357666016,0.22080479103895997,1.016779899597168,5.0,5.08389949798584,0.7468496237663811,0.0801244005560875,1.5,0.12018659710884094,0.017655997107744063,0.09999387711286545,1.0,0.09999387711286545,0.014689588086914875,0.49912628531455994,0.5008737444877625,0.5001704692840576,0.49982956051826477,0.4998108744621277,0.5001891255378723
10,0.00625,0.5615938678383827,0.42415352477188567,2.181946039199829,True,6.736087463796139,8e7f40479d7c5e1a0f132b4610473991766ffedefaee5af31f386e5bbbd89e57,1.0018730163574219,1.5,1.5028095245361328,0.22309827961901504,1.004917025566101,5.0,5.024585247039795,0.7459204284452948,0.07958989590406418,1.5,0.11938484013080597,0.017723172505175036,0.08930785208940506,1.0,0.08930785208940506,0.013258119430515143,0.49747952818870544,0.5025205016136169,0.500072717666626,0.4999273121356964,0.4994238018989563,0.5005761981010437
20,0.0125,0.93314547277987,0.34272937147499377,2.167120933532715,True,6.624548092484474,7386b17dacf5b95463d19bc1ad604fb1d1d5ef0cde76464321ec0c09c9a47626,1.001752257347107,1.5,1.5026283264160156,0.2268272953019606,0.9856256246566772,5.0,4.928128242492676,0.7439191585134116,0.08082312345504761,1.5,0.12123468518257141,0.018300823465997887,0.07255683839321136,1.0,0.07255683839321136,0.010952722718629945,0.4953717589378357,0.5046283006668091,0.49983158707618713,0.5001684427261353,0.498719722032547,0.5012803077697754
40,0.025,1.545313611626625,0.263684145759821,2.194491147994995,True,6.467761807143688,5ed767f8884704424aa82b7a894f9f4253a5e22971e419fa48bd76fba88f7b9f,1.0016928911209106,1.5,1.5025393962860107,0.23231211060160648,0.9570193290710449,5.0,4.785096645355225,0.7398381059843688,0.08469869196414948,1.5,0.1270480453968048,0.019643278337257156,0.05307772010564804,1.0,0.05307772010564804,0.008206505076767566,0.494607150554657,0.505392849445343,0.4991651177406311,0.5008348822593689,0.497956782579422,0.5020432472229004
80,0.05,2.6810442730784416,0.20076617835857902,2.291261672973633,True,6.273149024695158,56dd44fb68fa70a7ad2853986c33beeab1a42e531f8e15e581638009b711e74b,1.0012686252593994,1.5,1.5019029378890991,0.23941770424656597,0.9197254776954651,5.0,4.59862756729126,0.7330652514690943,0.08857045322656631,1.5,0.13285568356513977,0.02117846763119036,0.03976283594965935,1.0,0.03976283594965935,0.006338576653149351,0.49851784110069275,0.5014821887016296,0.49812307953834534,0.501876950263977,0.4982931911945343,0.5017068386077881
320,0.2,8.9044539462775,0.08581982811229122,2.917555332183838,True,5.7753486055880785,ae314d963446b07f52d33ee73ef4d9f06aff6559293da6b3d0595c6209f38185,0.9949139952659607,1.5,1.4923709630966187,0.2584036159570764,0.825164794921875,5.0,4.125823974609375,0.7143852702878115,0.08497893810272217,1.5,0.12746840715408325,0.022071119140885817,0.029685260728001595,1.0,0.029685260728001595,0.0051399946142262135,0.5554875731468201,0.44451242685317993,0.5101165771484375,0.4898834228515625,0.5099682807922363,0.49003177881240845
800,0.5,21.47027991525829,0.03689481652493336,3.258497714996338,True,5.474960193037987,4dec7b1cb687e4cac13a7bc21b13a35d12abe685563068cc8feb71a96f6f8065,0.9893268942832947,1.5,1.4839903116226196,0.27105042946425006,0.7776663303375244,5.0,3.888331651687622,0.7102027256074049,0.05486534535884857,1.5,0.08229801803827286,0.015031710758906308,0.0203402116894722,1.0,0.0203402116894722,0.003715134169438713,0.5848727822303772,0.4151272177696228,0.6086090207099915,0.39139100909233093,0.5783835649490356,0.42161643505096436
1600,1.0,42.16823765449226,0.022047118038826665,3.417788028717041,True,5.237130226567388,af0e99a3903af7a391b8d4014264645c37d1e7ac20a68e101953a249bbaa0f6c,0.9861167669296265,1.5,1.479175090789795,0.28244000565158794,0.7347028851509094,5.0,3.6735143661499023,0.7014365133627127,0.04785405099391937,1.5,0.07178107649087906,0.013706185140621772,0.012659693136811256,1.0,0.012659693136811256,0.002417295845077524,0.5661230087280273,0.43387702107429504,0.7516471743583679,0.24835282564163208,0.8028632998466492,0.19713672995567322
