corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00017590609070665443,1.6219985051949774e-05,0.250000013921435,0.00011141506171614645,1.6219985007348776e-05,0.250000013233996,True,True,True,True,0.0,0.00018355815841775787,1.6219985063609734e-05,0.25000001410115097,4.414986895680552e-06,1.621998147200353e-05,0.24999995874341802,0
0.0001629787656284489,1.5027979597858599e-05,0.24023633021610444,0.00010820379562364789,1.57524836922426e-05,0.2518182067902619,True,True,True,True,0.000625,0.000180700639956775,1.5967482493548826e-05,0.2552551640133093,4.30258586429286e-06,1.5807037404530502e-05,0.25269029898032436,1
0.00012667588695594996,1.168055628212685e-05,0.2116660556890779,9.616974057377184e-05,1.4000546481240617e-05,0.253707133427399,True,True,True,True,0.003125,0.00017102765564407498,1.5112736169958847e-05,0.2738613794156034,3.916890159074315e-06,1.439005082217015e-05,0.2607654314679197,5
0.00010735313169357332,9.898839684030814e-06,0.20023045320523608,8.297515972178677e-05,1.2079658045683312e-05,0.24434332530442027,True,True,True,True,0.00625,0.00016239318326242419,1.4349757208578192e-05,0.290262139904535,3.5681895814013143e-06,1.3108978637184384e-05,0.2651640815858087,10
9.333241737506639e-05,8.60601476961051e-06,0.20032247044969775,6.241165355117788e-05,9.085989535804786e-06,0.2114948578428819,True,True,True,True,0.0125,0.00015218710430891892,1.3447904359264239e-05,0.31302728332884244,3.2175811336068737e-06,1.1820897231389602e-05,0.27515538837857784,20
9.1533300455241e-05,8.44012142601423e-06,0.21716366874133874,3.906231975221624e-05,5.686755730992791e-06,0.146319783264235,True,True,True,True,0.025,0.00014158568747954848,1.2511117761993309e-05,0.3219100882690089,3.3281908746208085e-06,1.2227260374080784e-05,0.3146064597254173,40
0.00010019492558995106,9.238794340898551e-06,0.24876912852935165,2.561534718664461e-05,3.729123701281378e-06,0.10041254509142941,True,True,True,True,0.05,0.00013180023379802494,1.1646433163263964e-05,0.3135986062244927,3.4088731729588288e-06,1.2523674704424934e-05,0.3372197201547261,80
6.723254066761133e-05,6.199391961088063e-06,0.28663875951587103,1.5434310667427505e-05,2.246951927040553e-06,0.10389140049561565,True,True,True,True,0.2,8.041653862944256e-05,7.105949780059284e-06,0.32855490392009046,1.6537432181469793e-06,6.075597729188897e-06,0.28091493606842294,320
5.082951658962745e-05,4.686898537563837e-06,0.30938914412473634,1.4642506941896742e-05,2.1316798591616848e-06,0.14071535833092255,True,True,True,True,0.5,3.894146390450217e-05,3.441034538212154e-06,0.22714780833179393,1.3308303223514472e-06,4.889265513344986e-06,0.3227476892125471,800
4.515611022433762e-05,4.1637639146013096e-06,0.3363836569417382,1.3520289890152703e-05,1.9683056844863275e-06,0.15901618768654904,True,True,True,True,1.0,2.652383844536263e-05,2.3437599675316822e-06,0.18934852336541474,1.0621543156277903e-06,3.902191269638119e-06,0.315251632006298,1600
