step,fraction_of_training,state_sha256,state_file_saved
0,0.0,ae3ca6851679a327a7a85a535fb527a50ae5ac41f9dedabc0317e52fc21b2607,False
1,0.005,c58b30035237f6f9fedd8ca8e71f5e6f6414fdd089f2cf52d2c7504097568202,False
5,0.025,f570e0903c49d42075d05cffc3e64f033528f96b7ac476f2c5d59ed3ba96e025,False
10,0.05,d451307d3a5e7dbb1f11e306e9ab009e1c19dd4508006d33a9beed572b5a398d,False
20,0.1,fc143713026ceb16bf81c4ad36521ec4be6110dcbd75a51d658180598dd6fade,False
40,0.2,d220915b4379ac0fde206073c1fcecdd48819af117b71562329d73c7884af956,False
80,0.4,31fce6e5eac1189fbf904a2b5d9b959350f9f3ea1f8f20a70eeb290bb2c6e6a1,False
100,0.5,5be2729fbe83182f033ae6365392fda5076f84635059fabff4e494996e977c7b,False
200,1.0,2aea5c254d593d95474283f2fc5eda0953dae49badeb9c3520ba1fd9c2ded0c8,True
