step,fraction_of_training,state_sha256,state_file_saved
0,0.0,b5bfd7ee66b7bbe04e306e9af2333c7c7a10a9e603fc6843a886f9273083aae6,False
1,0.005,3bd7dd8058635ae05229da5c4a41ec4f4c1d834eebcdd1e676d57d9771c5f7bd,False
5,0.025,0be1233b43e885309800b1229ce539079f01c10e59f36d990ea7e93d2885c0e7,False
10,0.05,a4fde9a26faaae1b9371596c3c289d79d5cbd1e66f9da1cf2e4855872fa1439a,False
20,0.1,27563f00cbe2ea021e04a1cb65f29aa1b37573e0e6479632cf75c71414abff22,False
40,0.2,33624c65d1702e460e2651e38856522eb3f112db8e48c1a067f8d7b23327707e,False
80,0.4,282bb96c71ce92254556c32fac2a8afaf105945886da53425d6ca9ca7e8d6dd2,False
100,0.5,2793fe8c679e195df3ad56a2536792e17349e3101d706fe04074441f3c17ff98,False
200,1.0,dc30cfaca2d30b0746e4c039e77634efecfe0ced3ac921a17a27139064470e84,True
