step,fraction_of_training,state_sha256,state_file_saved
0,0.0,8980e9d9cc800dd749bdbdce1623a945eaa8ab71e151915c05bf9bd1f3184072,False
1,0.005,b11b75a68438e9090e26671acf2250bdda0bb873917ad0e631669b41ec27c169,False
5,0.025,eee1df0f93a7508d606624dc5656651299aae24c28c20dda80f1aceb6e454e6d,False
10,0.05,fac84632e687f3767074249fc414ee19df3c63ede9af3ba54797d10c23075ae6,False
20,0.1,6d15bf6e4d022595a5f5975af17f254bbb2045ecee050ebd6e34ac0255bbb432,False
40,0.2,fa85e187df0a48f619d15e1b4ced8def09a77108043b64057dda7dd073b6e87e,False
80,0.4,8a6f1a61d789a74f080c2ff31987035943c8c0fc79181c9244a105436e99ec16,False
100,0.5,724d815142b35b73993cb82d23d3493f02a6efe7f259ec6d19bd8b003386ad0f,False
200,1.0,b02887dffd7f8610f80d1e31cfb33b429a117ce075fa01571405266a72d38ccc,True
