lane,candidate_id,config_id,arm,endpoint_seed,ari,nmi,ami,fmi,neighbor_agreement,moran_macro_ovr,geary_macro_ovr,min_cluster_size,cluster_sizes,min_internal_spatial_edges,internal_spatial_edges,partition_sha256,evaluator_label_reads,operator_nnz,candidate_wall_seconds,producer_total_wall_seconds,producer_peak_rss_mib,gpu_seconds
HUMAN_HIPPOCAMPUS_K7,S01_LOCAL__CONCATENATED_FEATURE_KNN__E0,S01_LOCAL,CONCATENATED_FEATURE_KNN,0,0.15417419613235622,0.1604611847818024,0.15657827844809252,0.37255811981340536,0.471484933890237,0.2633991949035702,0.7352900384081403,59,"[186,512,90,1231,59,332,90]",29,"[89,350,78,1598,29,151,101]",27155f3cebf4dc42739e71437e6d048d94fdedf319eca59fa6be18581b8b39bb,1,21452,0.12984800338745117,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S01_LOCAL__SIMPLE_OPERATOR_AVERAGE__E0,S01_LOCAL,SIMPLE_OPERATOR_AVERAGE,0,0.3736404148205784,0.3512953127172029,0.34856328490595256,0.5043258030687915,0.6936849435789064,0.5983553705085705,0.4010322468055308,137,"[398,836,164,217,568,137,180]",154,"[545,1351,225,322,740,154,200]",ff1d43b9c2f8c4ee54daf61f67e78e4cdeee0a1ba9b2a7693cb2359472648d77,1,42828,0.1685504913330078,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S01_LOCAL__CLASSICAL_ALTERNATING_RA__E0,S01_LOCAL,CLASSICAL_ALTERNATING_RA,0,0.08382933576636624,0.11810331363845339,0.11439539588953296,0.2696991634244694,0.30402648080448214,0.15912758270999902,0.8406354201417734,109,"[131,351,695,602,109,462,150]",18,"[18,116,564,456,88,187,126]",db6747e5a52def41f62a07c900f0b4f2c1e6867e9d012f1ba516b5671edf183c,1,48213,0.2883768081665039,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S01_LOCAL__SPATIALLY_ANCHORED_ALTERNATING__E0,S01_LOCAL,SPATIALLY_ANCHORED_ALTERNATING,0,0.062246334698732135,0.10885005173391428,0.10523407305172384,0.23729509427153098,0.2638126713473785,0.14527046161446072,0.8549815054745152,166,"[411,175,545,166,430,259,514]",55,"[220,55,267,132,179,219,281]",cddce766e5ab9b53d0641f049cbb70119d82677700444de2b60b8316d780589f,1,51923,0.4204280376434326,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S01_LOCAL__CSAD_FULL__E0,S01_LOCAL,CSAD_FULL,0,0.04537148566235685,0.09499150719845932,0.09132406664016054,0.22353332804438036,0.24239348191528562,0.12767346934677498,0.8714413309250238,157,"[216,490,274,361,607,157,395]",100,"[174,201,110,100,372,135,149]",fe120255fe32e789138dfec635e8fce0ffc48feb9b6622042770ba46fbca8673,1,50124,0.48710155487060547,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S01_LOCAL__CSAD_CONFLICT_DISABLED__E0,S01_LOCAL,CSAD_CONFLICT_DISABLED,0,0.06555071334721092,0.09942691039884025,0.09575015323145367,0.24369551254293065,0.2631907217019393,0.12837367929896593,0.8707669239859624,168,"[168,287,587,214,547,201,496]",48,"[116,80,361,48,361,155,221]",80acbc4a17435c3ebc83de54afe158f3361df37369e4ba8125d07a7197cc337b,1,50410,0.41096019744873047,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S01_LOCAL__CSAD_MODALITY_EDGE_PERMUTED__E0,S01_LOCAL,CSAD_MODALITY_EDGE_PERMUTED,0,0.000945239594099767,0.0035281086966935595,-0.0004190579461260934,0.17466847810557964,0.14406713698242046,-0.0011404794245350191,1.0008106908323944,291,"[291,373,321,354,445,375,341]",67,"[67,90,81,123,166,111,98]",d8b19a3e5b50c084486bd8055b19d66d6ea3621a5d4dd08b089afd057e1a7490,1,50468,0.577904462814331,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__RNA_ONLY_DIFFUSION__E0,S02_MESOSCALE,RNA_ONLY_DIFFUSION,0,0.11059102872071963,0.1589730334073567,0.15518912348078506,0.32431723998849726,0.43508734710205976,0.2631462814792301,0.7351744180640842,80,"[118,1067,624,102,141,80,368]",27,"[27,1225,388,115,166,35,253]",8f05eb013dab0fb8bdd82b89aa774e9159bcdf7e8c2e699a53f6e5c97396bfc3,1,41494,0.14095401763916016,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__ATAC_ONLY_DIFFUSION__E0,S02_MESOSCALE,ATAC_ONLY_DIFFUSION,0,0.10787456426386906,0.11774280333537322,0.11367038915114325,0.3427152811789762,0.4496268153901355,0.2170613926359645,0.7821048474123555,91,"[472,91,273,1294,92,175,103]",44,"[251,45,125,1644,73,44,107]",8db1d08bf326ac7e68b43e0fd264aaa0a9782426bc335d2a109dbe1063d8f688,1,35248,0.1388692855834961,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__SPATIAL_ONLY_DIFFUSION__E0,S02_MESOSCALE,SPATIAL_ONLY_DIFFUSION,0,0.25938475271634004,0.40423408850981124,0.4018746123870052,0.39245246821880275,0.9610878429573501,0.9545570686528251,0.04528148373135001,295,"[295,315,430,369,335,393,363]",575,"[575,615,814,732,666,781,722]",2192280132b4b8931c7b55ecad7b906f1ee3d9db169e6fd3b81358b3b359bda4,1,22712,0.18744945526123047,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__CONCATENATED_FEATURE_KNN__E0,S02_MESOSCALE,CONCATENATED_FEATURE_KNN,0,0.18350262928209077,0.19412493574829903,0.19062248750967875,0.3668570836393609,0.4409708197497047,0.2728493155989172,0.7246871675948416,84,"[127,992,492,249,84,416,140]",57,"[57,1169,512,86,74,195,152]",fee50c4c9a81b5a30937e0da68024be734d36800a9195c5985c8576bb7f827c9,1,36836,0.12409520149230957,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__SIMPLE_OPERATOR_AVERAGE__E0,S02_MESOSCALE,SIMPLE_OPERATOR_AVERAGE,0,0.283429884507377,0.37734439694227134,0.37484664777623045,0.4157018865176765,0.7720972266139787,0.7282794003384131,0.27208531351849835,164,"[164,379,347,268,480,357,505]",232,"[232,558,516,433,791,613,797]",991ac91ca233fe71e90f84b5703846ab9a146defbaa8b18502c40fe3ff9f5a6b,1,65448,0.17769432067871094,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__CLASSICAL_ALTERNATING_RA__E0,S02_MESOSCALE,CLASSICAL_ALTERNATING_RA,0,0.05461953451083878,0.09514680268542343,0.09150318400059636,0.22825614129640237,0.25806069318529007,0.12325323499259386,0.8766870681323303,207,"[522,399,222,540,207,355,255]",55,"[316,210,196,305,55,175,67]",638ac55c472270b40e8d1aebec10e6864632cdb526e461dd7d8ff35048dcdb00,1,69534,0.38355493545532227,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__SPATIALLY_ANCHORED_ALTERNATING__E0,S02_MESOSCALE,SPATIALLY_ANCHORED_ALTERNATING,0,0.07839723706840276,0.12512265836707545,0.12156384385788556,0.25137348497532236,0.2860100614358728,0.17216169357180097,0.8281923095174698,146,"[423,245,490,551,146,183,462]",37,"[172,195,288,383,152,37,238]",8f9d19a5953f5ec9203b606a9faf4873cb4941f5329377fc381ac45e36e8222b,1,74347,0.5516035556793213,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__CSAD_FULL__E0,S02_MESOSCALE,CSAD_FULL,0,0.0656946002504458,0.12397771912805503,0.1204088990924077,0.2421406075463357,0.2923935300764025,0.177430882834246,0.8224902544814566,157,"[607,450,172,243,467,157,404]",105,"[462,216,162,109,211,105,237]",cb13008f4ca7cbc5883f712d94a403d69608b99c52030b46586aec678389a773,1,73092,0.7130126953125,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__CSAD_CONFLICT_DISABLED__E0,S02_MESOSCALE,CSAD_CONFLICT_DISABLED,0,0.0973719448190815,0.12421331113246613,0.12063434427554941,0.27017897597252066,0.29509170013856767,0.15726821802013724,0.8432669771045751,144,"[238,275,229,601,421,592,144]",41,"[41,185,56,459,173,462,141]",0616b0061a89091416dfb2586234a1c9314f6dab8e9473fbd319a0173bdad3ad,1,72395,0.588700532913208,7.754245758056641,178.25390625,0.0
HUMAN_HIPPOCAMPUS_K7,S02_MESOSCALE__CSAD_MODALITY_EDGE_PERMUTED__E0,S02_MESOSCALE,CSAD_MODALITY_EDGE_PERMUTED,0,-0.0004412882496455285,0.004674522740376668,0.000733641808498859,0.1731968609997041,0.15129277074872757,0.007851532176548083,0.9919283946178634,296,"[362,360,306,374,296,384,418]",75,"[108,114,75,116,81,141,142]",bc900a7ee60b555fede4aea64f3ad64faae4538485964f458d375faa36979016,1,71256,0.8067173957824707,7.754245758056641,178.25390625,0.0
PLACENTA_K10,S01_LOCAL__RNA_ONLY_DIFFUSION__E0,S01_LOCAL,RNA_ONLY_DIFFUSION,0,0.38300993894939006,0.571743938376438,0.5660160090940491,0.48869828021676676,0.2850264805007222,0.1883777730632445,0.8188043128474044,61,"[97,148,263,479,255,135,98,61,64,62]",7,"[39,126,133,449,189,49,34,118,7,40]",092c67f47cfee612f2555ab0151de1243b44cbb8fd679bb9518db409e30c61a4,1,12854,0.13440537452697754,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__ATAC_ONLY_DIFFUSION__E0,S01_LOCAL,ATAC_ONLY_DIFFUSION,0,0.06482452241960554,0.08237952253853247,0.07043591045155277,0.21149262892689236,0.1576793452094367,0.02760034307828496,0.979710426591055,48,"[73,275,224,135,160,382,139,102,124,48]",7,"[8,124,102,34,42,235,42,17,44,7]",ec6c1bec1f3b24cce5e02db9d4716a908c5fe6193fdbc4a162e02a6e6ff750c2,1,15242,0.13268709182739258,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__SPATIAL_ONLY_DIFFUSION__E0,S01_LOCAL,SPATIAL_ONLY_DIFFUSION,0,0.019848438725858477,0.05167232085433895,0.03969654773093751,0.15943831979239614,0.9773712084737602,0.9767627357433264,0.02437496134622355,94,"[262,190,130,213,222,186,108,94,138,119]",224,"[615,452,324,527,543,471,267,224,348,289]",6d0754bdfcadcb1e27dde6e1d09744f112e70dceead525efd13d640ba510225e,1,9970,0.16248273849487305,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__CONCATENATED_FEATURE_KNN__E0,S01_LOCAL,CONCATENATED_FEATURE_KNN,0,0.4999993975293688,0.6311801428733832,0.6262017586754836,0.5861144502218585,0.28189696677900816,0.2567203929402915,0.7554863367006753,45,"[260,339,287,371,101,88,63,45,46,62]",7,"[192,206,162,261,44,17,132,107,7,43]",cb8563c8f6651f207902865e50fdeb52eb97a753dc07c33cbcfa1be054130630,1,14846,0.11244320869445801,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__SIMPLE_OPERATOR_AVERAGE__E0,S01_LOCAL,SIMPLE_OPERATOR_AVERAGE,0,0.1241425398193954,0.23628013565884934,0.22650856990179358,0.25564556836222146,0.5828117477130477,0.6099760069136424,0.40711498532706286,46,"[205,253,206,133,181,49,46,193,256,140]",113,"[277,311,324,243,241,126,113,255,315,216]",aa828e841b5d9421c106a8887db6a041df92d84bba2ddaa3af13dc77c8d3f766,1,27895,0.15257763862609863,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__CLASSICAL_ALTERNATING_RA__E0,S01_LOCAL,CLASSICAL_ALTERNATING_RA,0,0.13057753712447565,0.20208787472427162,0.19197543549439974,0.2596634089249896,0.1769378911892152,0.08863682727789203,0.9112403378179474,83,"[83,199,326,132,157,177,115,167,132,174]",26,"[103,75,212,59,38,55,26,60,39,68]",c21d3ad8ad6fdf9c3bd2f237399ace6e3784cbc5f5394607575488ddbb2fe9ef,1,31463,0.21927833557128906,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__SPATIALLY_ANCHORED_ALTERNATING__E0,S01_LOCAL,SPATIALLY_ANCHORED_ALTERNATING,0,0.04819964766534243,0.1190667082222915,0.10790611412743596,0.18572643043830853,0.22436206066441983,0.17419277837024696,0.8287570894666498,53,"[182,53,149,230,269,130,109,180,168,192]",39,"[80,107,39,120,208,112,51,65,73,77]",18e52c86004c1d6211506acd5d668933d1bb719a3f544e62aa9918af9ca66379,1,33959,0.3067781925201416,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__CSAD_FULL__E0,S01_LOCAL,CSAD_FULL,0,0.03828190409475916,0.0958612286244409,0.0844598790337197,0.17507547232228138,0.21978815599422244,0.1670550238115898,0.8353444055991522,64,"[169,198,250,190,208,121,129,153,64,180]",59,"[64,98,118,89,91,121,63,59,107,103]",6ba1445dbbf866b1043d78ed7063d400513bbec6a17d726f45589886e70ba552,1,33914,0.3454916477203369,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__CSAD_CONFLICT_DISABLED__E0,S01_LOCAL,CSAD_CONFLICT_DISABLED,0,0.03844089274242652,0.10331840161796498,0.09200480715164558,0.1753619588785025,0.23663938372652865,0.1888595887353284,0.8148130388237644,62,"[161,235,176,62,158,217,187,135,113,218]",57,"[65,124,129,107,76,119,89,57,130,87]",803b3bc69869eda8b1257a2c4eac661bcfd9388fab56bea39f94cca968711960,1,34068,0.3105733394622803,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S01_LOCAL__CSAD_MODALITY_EDGE_PERMUTED__E0,S01_LOCAL,CSAD_MODALITY_EDGE_PERMUTED,0,0.00014905404083975245,0.012953057840648263,0.0006652893660896841,0.13581489993596021,0.12301396244583535,0.024010190303187046,0.9752521447685434,133,"[180,152,170,184,143,171,177,133,188,164]",32,"[46,39,59,65,36,53,62,32,67,52]",62888028e6d40c7243fc0641965cc1e71a7d24f187b4c188b7d23cb8b6fe90f9,1,34080,0.42121100425720215,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__RNA_ONLY_DIFFUSION__E0,S02_MESOSCALE,RNA_ONLY_DIFFUSION,0,0.42762801168551173,0.5857864370470467,0.5803841085195806,0.5224976270803,0.26793452094366876,0.17837307388213466,0.822605361628734,66,"[376,130,106,259,136,141,67,66,104,277]",10,"[254,163,41,133,53,54,46,10,141,218]",93bbd9d204ee730d06b4e85467d134c2e9f95e794cb993c9227b4a2a451e5f21,1,22282,0.12734222412109375,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__ATAC_ONLY_DIFFUSION__E0,S02_MESOSCALE,ATAC_ONLY_DIFFUSION,0,0.04680122175631679,0.0797088412576309,0.06803045700679412,0.18558520234800632,0.1311988444872412,0.018288773043217205,0.9823923687134446,89,"[167,287,263,89,195,103,121,157,158,122]",8,"[56,128,115,8,56,22,18,59,57,26]",be5c00917b9c7c77043a9a0a3d23f8c23fb648d26b02dc49cf4aba8312f8885a,1,26596,0.13060760498046875,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__SPATIAL_ONLY_DIFFUSION__E0,S02_MESOSCALE,SPATIAL_ONLY_DIFFUSION,0,0.013755000969075953,0.04712687551345737,0.03511183104565252,0.15335757689938095,0.974000962927299,0.9728202497738272,0.029128863081472823,82,"[243,152,245,140,206,154,145,112,183,82]",211,"[614,362,597,340,501,375,350,276,420,211]",e0cd93edc335131a188d952c4701c5afca7b9bb2b295e8a255e2b84dfe4835e6,1,17858,0.12946057319641113,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__CONCATENATED_FEATURE_KNN__E0,S02_MESOSCALE,CONCATENATED_FEATURE_KNN,0,0.4671057793331236,0.6357721471971621,0.6309977062052682,0.5564449412486826,0.2672123254694271,0.19458177285541134,0.8103578982177938,60,"[383,257,285,123,124,104,84,69,173,60]",17,"[292,188,167,36,124,45,17,132,68,41]",b4d454602ac45f598d995250dc11dfabcb39f47001247d7fae677c92c7035762,1,25494,0.11134862899780273,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__SIMPLE_OPERATOR_AVERAGE__E0,S02_MESOSCALE,SIMPLE_OPERATOR_AVERAGE,0,0.09959484358777404,0.19978490048454225,0.18955594444645477,0.23402595941948498,0.6831969186326432,0.7027524715954221,0.3107499836846925,45,"[154,210,165,238,80,115,270,243,142,45]",113,"[290,330,311,403,212,195,398,349,237,113]",d3c637629ae3c7fe23907e160297660215c97f0cc0d1a16cb735879b20a0b2e6,1,43113,0.17462849617004395,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__CLASSICAL_ALTERNATING_RA__E0,S02_MESOSCALE,CLASSICAL_ALTERNATING_RA,0,0.2032125399284797,0.288505356969912,0.2794623010542131,0.32388473662960154,0.18464130958112662,0.1311938424967587,0.8721238390033212,50,"[218,50,196,159,237,199,101,253,125,124]",21,"[87,102,70,60,99,77,21,152,40,59]",85c392ccbf6e9674fbe980e0be32060f767f73cb929c4e3ac2a3c0d6dc8d8966,1,47564,0.26930737495422363,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__SPATIALLY_ANCHORED_ALTERNATING__E0,S02_MESOSCALE,SPATIALLY_ANCHORED_ALTERNATING,0,0.05035459028869084,0.12358676537538196,0.11251523965255993,0.18673754155206873,0.21593644679826673,0.13372118681375178,0.8687359443281315,94,"[117,211,256,234,185,113,121,139,94,192]",32,"[37,88,134,91,109,59,104,164,32,79]",2710cf111eea51672aea1457a4ba3157b281bd87712a3559802888e3e243ff84,1,49688,0.39698219299316406,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__CSAD_FULL__E0,S02_MESOSCALE,CSAD_FULL,0,0.05402230142746974,0.12871746507714768,0.11751519938373386,0.19592955617888017,0.24506499759268174,0.20897222856235093,0.8023847534926786,60,"[60,207,288,135,93,228,208,256,73,114]",51,"[68,87,155,62,124,144,80,138,109,51]",928a57333effde46dd6b8d995a1eb8cc5873da4448cd6e89d4efec327f5a62e9,1,50378,0.43746066093444824,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__CSAD_CONFLICT_DISABLED__E0,S02_MESOSCALE,CSAD_CONFLICT_DISABLED,0,0.05440063770485055,0.12846405998931434,0.1170857662137327,0.2023022047295379,0.2621569571497352,0.22368014373131523,0.7885437127563162,52,"[186,181,305,327,85,95,52,117,63,251]",37,"[97,72,186,205,37,107,67,45,105,168]",287e7266110f6a407b48b95cb15a4cb6d6e7cd697775384372dadf80359c543d,1,50253,0.39408111572265625,5.456457614898682,132.5859375,0.0
PLACENTA_K10,S02_MESOSCALE__CSAD_MODALITY_EDGE_PERMUTED__E0,S02_MESOSCALE,CSAD_MODALITY_EDGE_PERMUTED,0,0.000369493289839653,0.011677374909744544,-0.0007360391760518823,0.13939376805528067,0.12084737602311026,0.01619934018678792,0.9830804210135007,77,"[197,187,184,162,103,175,77,192,217,168]",12,"[71,61,53,40,20,44,12,65,80,56]",43bc9728debcc39d9af67c7667b3fe5702c3028ddff8559fd41b2f9122e0fa16,1,50210,0.5178003311157227,5.456457614898682,132.5859375,0.0
