absolute_ari,absolute_nmi,ami,cluster_sizes,config_id,constants_index,delta_ari,delta_nmi,dispersion_mode,eligible_for_automatic_main_result,feature,fmi,gearys_c,labels_used_for_cross_run_selection,lane,min_cluster_size,morans_i,old_ari,old_nmi,partition_sha256,relative_threshold,source,source_partition_key,source_path,source_row_index,split_quantile,start_name
0.2760026589984753,0.42173983941218224,0.4179696235567275,"[277, 773, 568, 182, 307, 790, 168, 114, 121, 184]",,,0.0,0.0,,False,,0.41627457695164916,0.4410940841343784,True,A1,114,0.5620517715044797,0.2760026589984753,0.42173983941218224,9bcf8dbf19dded510dbe24ecb034809a899c553db7b1cd446d64948af2e4d69a,,previous_current_best_no_new_dual_frontier,,D:\文档\ChatGPT\博士第一篇科研论文项目\night15g_local_work\working\profile_replay_rev3_a1\partitions\A1__balanced.npy,,,
0.3387748726151306,0.4359716632344803,0.4317867966948716,"[1081, 86, 1243, 116, 193, 292, 58, 188, 51, 51]",,,0.04989886428025547,0.022210058247162323,mean,False,retained_resnet,0.4975035193876575,0.49364585550451706,True,D1,51,0.512091275796626,0.28887600833487515,0.41376160498731795,e0ea6a38f83d5814e6d58f7746bc0b47f3657de1d700b00393259a457c29581f,0.15,label_assisted_generic_structural_repair,,,141,0.35,
0.23653550194382364,0.3171179292228705,0.31651918825932224,"[478, 1301, 1141, 1406]",SC_f65d3bf5cda6ed,26,0.00031544570466668365,0.00023362118083170014,,False,,0.5032711126740634,0.2736187146925176,True,tonsil_s1,478,0.7263567315820176,0.23622005623915696,0.3168843080420388,e295e970c84d33c1ec13ad3be498846ee59c3b4c3cb3f3b6ee5c35ed73ccb6da,,label_assisted_self_calibrated_energy_grid,tonsil_s1__SC_f65d3bf5cda6ed__e295e970c84d,,,,authority::night15f
0.25826424500877926,0.31432408099851056,0.31374944344293665,"[1008, 1395, 445, 1671]",SC_4e9985190605bc,24,0.000703952384989881,0.002453050811326407,,False,,0.5154080732104173,0.23283006486975125,True,tonsil_s2,445,0.7663242690025756,0.2575602926237894,0.31187103018718415,b56c96f9aa3c3463a0fb10094ed18b971aa96c78966e50609a578247ca8d6196,,label_assisted_self_calibrated_energy_grid,tonsil_s2__SC_4e9985190605bc__b56c96f9aa3c,,,,authority::night15f
0.350644182009914,0.3097714630576775,0.30912902465600894,"[2470, 573, 1184, 294]",SC_f51142ff19b148,10,0.0007636149981249951,0.0005049438047172727,,False,,0.6146168233278212,0.3070206899992174,True,tonsil_s3,294,0.6998615447437957,0.349880567011789,0.3092665192529602,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,,label_assisted_self_calibrated_energy_grid,tonsil_s3__SC_f51142ff19b148__0003aaac74f6,,,,night15g::tonsil_s3__balanced
0.5939627712461424,0.7145174964254815,0.7140242970558602,"[1147, 620, 1490, 793, 1033, 1519, 613, 1814, 167]",SC_3994dc0c218bbe,2,5.061695616503936e-05,0.0002746450647319598,,False,,0.6541148582557571,0.07307551958902983,True,P22,167,0.9295472778402623,0.5939121542899773,0.7142428513607495,5fd83d2bd5a9edf129a61ce50f5a37614aa74d7c4909e055b5ab5b3bca2fc5fa,,label_assisted_self_calibrated_energy_grid,P22__SC_3994dc0c218bbe__5fd83d2bd5a9,,,,authority::night15f
0.7410612434972846,0.7543363429866353,0.7527305195473025,"[764, 2270, 453, 146, 359, 153, 47, 431, 680, 286, 1013, 578, 597, 583, 586, 174, 52, 24]",SC_15cdb56cd5db4b,25,0.0013759691825361298,0.00011812941833311275,,False,,0.7691503786743163,0.12785838656296147,True,P22_3DOT_K18,24,0.8716572513710692,0.7396852743147485,0.7542182135683022,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,,label_assisted_self_calibrated_energy_grid,P22_3DOT_K18__SC_15cdb56cd5db4b__46b19a74b8f4,,,,authority::night15f
0.5414237853091904,0.6667977615565593,0.6650415476824866,"[295, 438, 178, 267, 355, 291, 125]",,,0.0,0.0,,False,,0.6330318218564436,0.07924052415904849,True,MISAR_E15_5_S1,125,0.9226077603985555,0.5414237853091904,0.6667977615565593,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,,previous_current_best_no_new_dual_frontier,,D:\文档\ChatGPT\博士第一篇科研论文项目\night15f_local_work\working\frozen\partitions\MISAR_E15_5_S1.npy,,,
0.45317629302756757,0.5986289047196983,0.5950271423252708,"[281, 64, 478, 135, 42, 147, 143, 108, 63, 242, 68, 178]",,,0.0,0.0,,False,,0.5601395681667659,0.08647296613893034,True,MISAR_E15_5_S1_K12,42,0.9124088776058108,0.45317629302756757,0.5986289047196983,b101f14c516a9b304bc93e4205199cbe6078389a72c4a9dbf173c2d254d29d4f,,previous_current_best_no_new_dual_frontier,,D:\文档\ChatGPT\博士第一篇科研论文项目\night15f_local_work\working\frozen\partitions\MISAR_E15_5_S1_K12.npy,,,
