absolute_ari,absolute_nmi,accepted_expansions,ami,changed_observations,cluster_sizes,config_id,constants_index,cross_dynamic_cycle_global_monotonicity_claimed,cycle_energy_ledger_json,each_frozen_cycle_monotone,evaluated_observations,expansion_cycles_completed,failure,first_cycle_frozen_unary_start_energy,fmi,k,lane,last_cycle_frozen_unary_end_energy,mean_optional_conflict,mean_optional_consistency,mean_optional_presence,mean_optional_reliability,mean_pair_weight,mean_prototype_margin,mean_retained_weight,mean_self_return,mean_self_return_stay_cost,mean_view1_weight,mean_view2_weight,min_cluster_relative_to_equal,min_cluster_size,min_cluster_size_before,missing_view_exact_fallback,molecular_accepted_expansions,molecular_changed_observations,molecular_cross_dynamic_cycle_global_monotonicity_claimed,molecular_cycle_energy_ledger_json,molecular_each_frozen_cycle_monotone,molecular_expansion_cycles_completed,molecular_first_cycle_frozen_unary_start_energy,molecular_last_cycle_frozen_unary_end_energy,molecular_mean_pair_weight,molecular_mean_prototype_margin,molecular_mean_retained_weight,molecular_mean_self_return,molecular_mean_self_return_stay_cost,molecular_mean_view1_weight,molecular_mean_view2_weight,molecular_min_cluster_size,molecular_min_cluster_size_before,molecular_observed_cardinality,molecular_pair_edge_count,molecular_scale_broad_normalized,molecular_scale_fine_normalized,molecular_scale_registered_normalized,molecular_self_return_strength,molecular_total_move_assignments,observed_cardinality,optional_missing_exact_molecular_fallback,optional_view_present,pair_edge_count,partition_sha256,scale_broad_normalized,scale_fine_normalized,scale_registered_normalized,self_return_strength,start_name,status,total_move_assignments,total_observations,wall_seconds,calibration_constant__pairwise_factor,calibration_constant__self_return_factor,calibration_constant__size_factor,calibration_constant__retained_prior,calibration_constant__optional_factor,calibration_constant__scale_temperature,calibration_constant__expansion_cycles,calibration_stat__n,calibration_stat__k,calibration_stat__observations_per_cluster,calibration_stat__retained_effective_rank,calibration_stat__view1_effective_rank,calibration_stat__view2_effective_rank,calibration_stat__start_stability_median_ari,calibration_stat__registered_conflict_median,calibration_stat__registered_conflict_scale,calibration_stat__registered_similarity_correlation,calibration_stat__registered_neighbor_overlap,calibration_stat__view1_edge_coherence,calibration_stat__view2_edge_coherence,calibration_stat__view1_edge_persistence,calibration_stat__view2_edge_persistence,calibration_stat__view1_zero_fraction,calibration_stat__view2_zero_fraction,calibration_stat__scale_scores,calibration_stat__scale_correlations,calibration_stat__scale_neighbor_overlaps,calibration_stat__optional_reliability,calibration_stat__optional_molecular_edge_correlation,calibration_stat__calibration_constants,calibration_stat__calibrated_scale_weights,calibration_stat__calibrated_pairwise_beta,calibration_stat__calibrated_self_return_strength,calibration_stat__calibrated_size_prior,calibration_stat__calibrated_optional_weight,metadata_repaired_from_authoritative_registry
0.2570275507233027,0.4074145494082918,6.0,0.4035378810624173,24.0,"[263,773,558,182,298,833,152,114,124,187]",SC_a9a1a88d20348e,0,,"[{""cycle_index"":0,""start_energy"":3187.7579490823846,""end_energy"":3183.9453559464773,""accepted_expansions"":5,""move_assignments"":23},{""cycle_index"":1,""start_energy"":3119.464256318895,""end_energy"":3119.422625353891,""accepted_expansions"":1,""move_assignments"":1}]",1.0,3484,,,,0.4014115996463482,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5324738621711731,0.0156212154062277,0.7279265522956848,0.4392139613628387,0.696686533237223,,0.3302073180675506,0.2305787354707718,0.3272101033295063,114.0,114.0,0.0,16.0,250.0,0.0,"[{""cycle_index"":0,""start_energy"":3960.670814969252,""end_energy"":3749.5861884811584,""accepted_expansions"":10,""move_assignments"":233},{""cycle_index"":1,""start_energy"":3179.3302563735906,""end_energy"":3166.700650880829,""accepted_expansions"":6,""move_assignments"":32}]",1.0,2.0,3960.670814969252,3166.700650880829,0.0156212154062277,0.7136526107788086,0.4400548338890075,0.696686533237223,2.930957078933716,0.3297645151615143,0.2301806956529617,115.0,116.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,4.206995687589842,265.0,10.0,,1.0,33824.0,baef507d7d6fcd82fc97050a9cf7893deaba1bcd4471c19cc8b8c455eb5f060e,0.3357642292976379,0.3314894735813141,0.332746297121048,,bank::consensus,PASS,24.0,3484,0.6370516000024509,8.0,4.0,0.15,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":8.0,""self_return_factor"":4.0,""size_factor"":0.15,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",16.613469502060262,4.206995687589842,0.003690428297431797,0.13739336130222626,True
0.2594547389911636,0.4069791072477974,6.0,0.4030937383272366,21.0,"[264,785,557,182,317,826,130,114,122,187]",SC_a9a1a88d20348e,0,,"[{""cycle_index"":0,""start_energy"":3202.9489204344945,""end_energy"":3199.5436203220593,""accepted_expansions"":5,""move_assignments"":20},{""cycle_index"":1,""start_energy"":3144.419730991092,""end_energy"":3144.3682740821228,""accepted_expansions"":1,""move_assignments"":1}]",1.0,3484,,,,0.4037003275630444,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5366405248641968,0.0156212154062277,0.7144134640693665,0.4345273673534393,0.696686533237223,,0.3339255750179291,0.2315471023321151,0.3272101033295063,114.0,114.0,0.0,15.0,205.0,0.0,"[{""cycle_index"":0,""start_energy"":3796.8248112795045,""end_energy"":3658.119285996291,""accepted_expansions"":9,""move_assignments"":193},{""cycle_index"":1,""start_energy"":3165.8242137685747,""end_energy"":3157.1262102026985,""accepted_expansions"":6,""move_assignments"":24}]",1.0,2.0,3796.824811279505,3157.1262102026985,0.0156212154062277,0.702630877494812,0.4360824823379516,0.696686533237223,2.930957078933716,0.3337109982967376,0.2302065193653106,115.0,115.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,4.206995687589842,217.0,10.0,,1.0,33824.0,375e94d080257f61fd2b45fd1a40081c5e589b9d623a703bfdf46f1b87584291,0.3357642292976379,0.3314894735813141,0.332746297121048,,authority::night15f,PASS,21.0,3484,0.639210399996955,8.0,4.0,0.15,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":8.0,""self_return_factor"":4.0,""size_factor"":0.15,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",16.613469502060262,4.206995687589842,0.003690428297431797,0.13739336130222626,True
0.259148934451559,0.4094396670305092,9.0,0.4055764740232264,25.0,"[263,776,552,183,299,834,149,117,125,186]",SC_a9a1a88d20348e,0,,"[{""cycle_index"":0,""start_energy"":3167.7537371528347,""end_energy"":3165.1275602679243,""accepted_expansions"":5,""move_assignments"":20},{""cycle_index"":1,""start_energy"":3110.772554728646,""end_energy"":3110.3874790497994,""accepted_expansions"":4,""move_assignments"":5}]",1.0,3484,,,,0.40318132786864,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.533625066280365,0.0156212154062277,0.7273068428039551,0.4320851862430572,0.696686533237223,,0.3346361517906189,0.2332786470651626,0.3358208955223881,117.0,117.0,0.0,15.0,195.0,0.0,"[{""cycle_index"":0,""start_energy"":3709.9882888394613,""end_energy"":3581.2250443109715,""accepted_expansions"":9,""move_assignments"":180},{""cycle_index"":1,""start_energy"":3146.5285722324097,""end_energy"":3135.427378403234,""accepted_expansions"":6,""move_assignments"":29}]",1.0,2.0,3709.988288839461,3135.427378403234,0.0156212154062277,0.7140730619430542,0.433709055185318,0.696686533237223,2.930957078933716,0.3341160714626312,0.2321749031543731,117.0,118.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,4.206995687589842,209.0,10.0,,1.0,33824.0,5b797386e1899802ead140bb967ed80e58116bd9801ac2b55e7a8d705eed73c3,0.3357642292976379,0.3314894735813141,0.332746297121048,,night15g::A1__balanced,PASS,25.0,3484,0.6539914000022691,8.0,4.0,0.15,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":8.0,""self_return_factor"":4.0,""size_factor"":0.15,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",16.613469502060262,4.206995687589842,0.003690428297431797,0.13739336130222626,True
0.232160105956742,0.3726968626889165,17.0,0.3686295673838241,115.0,"[236,734,509,201,292,829,255,127,143,158]",SC_3eac2d8b6ec9e3,1,,"[{""cycle_index"":0,""start_energy"":844.1442168186808,""end_energy"":813.8700902070068,""accepted_expansions"":9,""move_assignments"":83},{""cycle_index"":1,""start_energy"":782.5201115955238,""end_energy"":770.2861601045402,""accepted_expansions"":8,""move_assignments"":42}]",1.0,3484,,,,0.3784973579440326,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5360451936721802,0.0156212154062277,0.7400144934654236,0.3663527965545654,0.696686533237223,,0.3642864823341369,0.2693606913089752,0.3645235361653272,127.0,127.0,0.0,20.0,544.0,0.0,"[{""cycle_index"":0,""start_energy"":1276.239347433823,""end_energy"":1092.840173381448,""accepted_expansions"":10,""move_assignments"":432},{""cycle_index"":1,""start_energy"":919.7811451880934,""end_energy"":859.6163418208073,""accepted_expansions"":10,""move_assignments"":169}]",1.0,2.0,1276.239347433823,859.6163418208073,0.0156212154062277,0.7371314764022827,0.410875916481018,0.696686533237223,0.732739269733429,0.3421906530857086,0.2469334155321121,128.0,124.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,1.0517489218974605,601.0,10.0,,1.0,33824.0,ed117a5fd8aff817f23dc544f057fcec4cf25eb51ea69bf4a4a6e3a0c4600a60,0.3357642292976379,0.3314894735813141,0.332746297121048,,bank::consensus,PASS,125.0,3484,0.6424731999868527,2.0,1.0,0.05,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":2.0,""self_return_factor"":1.0,""size_factor"":0.05,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",4.1533673755150655,1.0517489218974605,0.001230142765810599,0.13739336130222626,True
0.231645482505762,0.3725250602159419,18.0,0.3684549657967071,124.0,"[232,731,515,202,299,832,244,127,143,159]",SC_3eac2d8b6ec9e3,1,,"[{""cycle_index"":0,""start_energy"":849.9853202358981,""end_energy"":824.2368895202596,""accepted_expansions"":9,""move_assignments"":97},{""cycle_index"":1,""start_energy"":778.5524737767951,""end_energy"":769.324403028359,""accepted_expansions"":9,""move_assignments"":35}]",1.0,3484,,,,0.3781713169980741,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5408017039299011,0.0156212154062277,0.7376845479011536,0.3630821108818054,0.696686533237223,,0.3688182234764099,0.268099695444107,0.3645235361653272,127.0,127.0,0.0,20.0,503.0,0.0,"[{""cycle_index"":0,""start_energy"":1220.2176595851106,""end_energy"":1074.1277874259156,""accepted_expansions"":10,""move_assignments"":394},{""cycle_index"":1,""start_energy"":920.4321843532723,""end_energy"":859.8334102424092,""accepted_expansions"":10,""move_assignments"":158}]",1.0,2.0,1220.2176595851106,859.8334102424092,0.0156212154062277,0.7323150634765625,0.4076687693595886,0.696686533237223,0.732739269733429,0.3449620604515075,0.2473691701889038,128.0,124.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,1.0517489218974605,552.0,10.0,,1.0,33824.0,64cffacd8ae708a959c23dab7f2d4587e17adb81d99ff2b0ddafe97af8eae7b4,0.3357642292976379,0.3314894735813141,0.332746297121048,,authority::night15f,PASS,132.0,3484,0.6376466000219807,2.0,1.0,0.05,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":2.0,""self_return_factor"":1.0,""size_factor"":0.05,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",4.1533673755150655,1.0517489218974605,0.001230142765810599,0.13739336130222626,True
0.2319770938259014,0.3711799908375612,17.0,0.3671034135509093,106.0,"[230,734,506,206,293,830,256,128,143,158]",SC_3eac2d8b6ec9e3,1,,"[{""cycle_index"":0,""start_energy"":834.7169852770285,""end_energy"":808.4021599052752,""accepted_expansions"":9,""move_assignments"":79},{""cycle_index"":1,""start_energy"":772.4603473692948,""end_energy"":763.2873407670658,""accepted_expansions"":8,""move_assignments"":32}]",1.0,3484,,,,0.3783235572643043,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5395192503929138,0.0156212154062277,0.7406008839607239,0.3611332476139068,0.696686533237223,,0.3687283396720886,0.2701383829116821,0.3673938002296211,128.0,128.0,0.0,20.0,494.0,0.0,"[{""cycle_index"":0,""start_energy"":1193.0425359395151,""end_energy"":1050.034379036968,""accepted_expansions"":10,""move_assignments"":377},{""cycle_index"":1,""start_energy"":904.7507985847643,""end_energy"":850.0349122389849,""accepted_expansions"":10,""move_assignments"":162}]",1.0,2.0,1193.0425359395151,850.0349122389849,0.0156212154062277,0.7371366024017334,0.4024101793766022,0.696686533237223,0.732739269733429,0.3453748226165771,0.2522149980068207,129.0,125.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,1.0517489218974605,539.0,10.0,,1.0,33824.0,59eedfd4eb19a90aaa16f98c7581f79f4278428da06b9879b7398029575c359b,0.3357642292976379,0.3314894735813141,0.332746297121048,,night15g::A1__balanced,PASS,111.0,3484,0.6194332000159193,2.0,1.0,0.05,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":2.0,""self_return_factor"":1.0,""size_factor"":0.05,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",4.1533673755150655,1.0517489218974605,0.001230142765810599,0.13739336130222626,True
0.2443202579101409,0.3930881478886993,12.0,0.3891372293195073,53.0,"[253,756,545,183,292,822,204,121,130,178]",SC_3994dc0c218bbe,2,,"[{""cycle_index"":0,""start_energy"":1606.4854946851583,""end_energy"":1596.6953700813233,""accepted_expansions"":9,""move_assignments"":39},{""cycle_index"":1,""start_energy"":1552.4047602563737,""end_energy"":1550.8182647487115,""accepted_expansions"":3,""move_assignments"":14}]",1.0,3484,,,,0.3896515593943058,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5368364453315735,0.0156212154062277,0.740371584892273,0.4186255037784576,0.696686533237223,,0.3373739719390869,0.2440005391836166,0.3473019517795637,121.0,121.0,0.0,19.0,371.0,0.0,"[{""cycle_index"":0,""start_energy"":2171.397480529105,""end_energy"":2005.7637389482124,""accepted_expansions"":10,""move_assignments"":282},{""cycle_index"":1,""start_energy"":1696.247447940813,""end_energy"":1666.092930661857,""accepted_expansions"":9,""move_assignments"":108}]",1.0,2.0,2171.397480529105,1666.092930661857,0.0156212154062277,0.7196059226989746,0.4278763830661773,0.696686533237223,1.465478539466858,0.3345119059085846,0.2376117259263992,120.0,119.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,2.103497843794921,390.0,10.0,,1.0,33824.0,3ac2ca46596eedc9ae4fe42db63f3f9255d33d1d6afa194da2f8470ceccc9e3a,0.3357642292976379,0.3314894735813141,0.332746297121048,,bank::consensus,PASS,53.0,3484,0.6272925000230316,4.0,2.0,0.1,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":4.0,""self_return_factor"":2.0,""size_factor"":0.1,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",8.306734751030131,2.103497843794921,0.002460285531621198,0.13739336130222626,True
0.2438555095778853,0.3909669348383029,14.0,0.3870014133901906,69.0,"[257,755,545,184,292,824,202,119,133,173]",SC_3994dc0c218bbe,2,,"[{""cycle_index"":0,""start_energy"":1629.4748802042932,""end_energy"":1619.448882988311,""accepted_expansions"":9,""move_assignments"":50},{""cycle_index"":1,""start_energy"":1565.4704321884728,""end_energy"":1560.3525738275607,""accepted_expansions"":5,""move_assignments"":22}]",1.0,3484,,,,0.3893100923400302,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5378962159156799,0.0156212154062277,0.7392166256904602,0.4138513505458832,0.696686533237223,,0.3380788564682007,0.2480697780847549,0.3415614236509759,119.0,119.0,0.0,19.0,328.0,0.0,"[{""cycle_index"":0,""start_energy"":2079.4330065696086,""end_energy"":1966.0820500182015,""accepted_expansions"":10,""move_assignments"":234},{""cycle_index"":1,""start_energy"":1711.4825196044546,""end_energy"":1681.858307792073,""accepted_expansions"":9,""move_assignments"":109}]",1.0,2.0,2079.433006569609,1681.858307792073,0.0156212154062277,0.7157170176506042,0.4254295527935028,0.696686533237223,1.465478539466858,0.3383870720863342,0.2361834049224853,118.0,116.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,2.103497843794921,343.0,10.0,,1.0,33824.0,ac13a6cdf6bafda1f368c86dacd7949fed47ea40566a54ef310feb43e62f00fd,0.3357642292976379,0.3314894735813141,0.332746297121048,,authority::night15f,PASS,72.0,3484,0.6169077000231482,4.0,2.0,0.1,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":4.0,""self_return_factor"":2.0,""size_factor"":0.1,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",8.306734751030131,2.103497843794921,0.002460285531621198,0.13739336130222626,True
0.2443834639885292,0.3914362230596943,14.0,0.3874770479247733,49.0,"[246,755,541,185,294,821,206,121,131,184]",SC_3994dc0c218bbe,2,,"[{""cycle_index"":0,""start_energy"":1591.7192714729972,""end_energy"":1582.3609565234797,""accepted_expansions"":9,""move_assignments"":43},{""cycle_index"":1,""start_energy"":1536.85358907116,""end_energy"":1535.5475921985862,""accepted_expansions"":5,""move_assignments"":7}]",1.0,3484,,,,0.3895626829692253,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5372147560119629,0.0156212154062277,0.7479320764541626,0.41632279753685,0.696686533237223,,0.3374801576137543,0.2461970746517181,0.3473019517795637,121.0,121.0,0.0,19.0,322.0,0.0,"[{""cycle_index"":0,""start_energy"":2032.3625371330986,""end_energy"":1923.2855000748718,""accepted_expansions"":10,""move_assignments"":236},{""cycle_index"":1,""start_energy"":1671.5121592387045,""end_energy"":1643.5317661976278,""accepted_expansions"":9,""move_assignments"":100}]",1.0,2.0,2032.3625371330984,1643.5317661976278,0.0156212154062277,0.7261168360710144,0.4226800203323364,0.696686533237223,1.465478539466858,0.3376351296901703,0.2396848648786544,120.0,119.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,2.103497843794921,336.0,10.0,,1.0,33824.0,ab63ddc73f0297e10c3a969cc7ccb88fe37fbb859081c8c57b8c228b75a5b332,0.3357642292976379,0.3314894735813141,0.332746297121048,,night15g::A1__balanced,PASS,50.0,3484,0.6376008999941405,4.0,2.0,0.1,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":4.0,""self_return_factor"":2.0,""size_factor"":0.1,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",8.306734751030131,2.103497843794921,0.002460285531621198,0.13739336130222626,True
0.2582188205359909,0.40768617291039,5.0,0.4038106169714867,25.0,"[265,764,558,182,314,836,146,115,118,186]",SC_592a55b145ad14,3,,"[{""cycle_index"":0,""start_energy"":4637.088542016792,""end_energy"":4633.274582838282,""accepted_expansions"":5,""move_assignments"":25},{""cycle_index"":1,""start_energy"":4524.373920600924,""end_energy"":4524.373920600924,""accepted_expansions"":0,""move_assignments"":0}]",1.0,3484,,,,0.4023694300553834,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5350498557090759,0.0156212154062277,0.7153615951538086,0.4412087202072143,0.696686533237223,,0.3257701396942138,0.2330211549997329,0.3300803673938002,115.0,115.0,0.0,14.0,236.0,0.0,"[{""cycle_index"":0,""start_energy"":5749.944080238209,""end_energy"":5470.435749282375,""accepted_expansions"":9,""move_assignments"":234},{""cycle_index"":1,""start_energy"":4615.904577886,""end_energy"":4607.311230183309,""accepted_expansions"":5,""move_assignments"":24}]",1.0,2.0,5749.944080238209,4607.311230183309,0.0156212154062277,0.7061384916305542,0.4383859634399414,0.696686533237223,4.396435737609863,0.3300078809261322,0.2316061705350875,115.0,115.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,6.310493531384763,258.0,10.0,,1.0,33824.0,ed5c6d25760873874b7b587e6a64b3d4fc093e0337c679519f510564ddbd4139,0.3357642292976379,0.3314894735813141,0.332746297121048,,bank::consensus,PASS,25.0,3484,0.6230649999924935,12.0,6.0,0.2,1.0,0.6,0.25,2.0,3484.0,10.0,348.4,25.90706982199842,11.26469649393845,15.999864774781857,0.975397144683788,0.16569131915457547,0.14521226532231085,0.3659940028667679,0.44825107810253956,0.3816626049923401,0.36578807352813697,0.26568932831287384,0.37897875905036926,0.0,0.0,"[0.3107858956491688,0.3117319656992259,0.31398920087974713]","[0.3538482922733395,0.3659940028667679,0.3968100269731009]","[0.44365192582025675,0.44825107810253956,0.4625962120556949]",0.22898893550371044,-0.0034207452740057137,"{""pairwise_factor"":12.0,""self_return_factor"":6.0,""size_factor"":0.2,""retained_prior"":1.0,""optional_factor"":0.6,""scale_temperature"":0.25,""expansion_cycles"":2}","[0.33148946609474994,0.33274629170812564,0.3357642421971245]",24.920204253090393,6.310493531384763,0.004920571063242396,0.13739336130222626,True
