absolute_ari,absolute_nmi,accepted_expansions,ami,calibration_constant__expansion_cycles,calibration_constant__optional_factor,calibration_constant__pairwise_factor,calibration_constant__retained_prior,calibration_constant__scale_temperature,calibration_constant__self_return_factor,calibration_constant__size_factor,calibration_stat__calibrated_optional_weight,calibration_stat__calibrated_pairwise_beta,calibration_stat__calibrated_self_return_strength,calibration_stat__calibrated_size_prior,calibration_stat__k,calibration_stat__n,calibration_stat__observations_per_cluster,calibration_stat__optional_molecular_edge_correlation,calibration_stat__optional_reliability,calibration_stat__registered_conflict_median,calibration_stat__registered_conflict_scale,calibration_stat__registered_neighbor_overlap,calibration_stat__registered_similarity_correlation,calibration_stat__retained_effective_rank,calibration_stat__start_stability_median_ari,calibration_stat__view1_edge_coherence,calibration_stat__view1_edge_persistence,calibration_stat__view1_effective_rank,calibration_stat__view1_zero_fraction,calibration_stat__view2_edge_coherence,calibration_stat__view2_edge_persistence,calibration_stat__view2_effective_rank,calibration_stat__view2_zero_fraction,candidate_key,changed_observations,cluster_sizes,config_id,constants_index,cross_dynamic_cycle_global_monotonicity_claimed,cycle_energy_ledger_json,each_frozen_cycle_monotone,evaluated_observations,expansion_cycles_completed,failure,first_cycle_frozen_unary_start_energy,fmi,k,lane,last_cycle_frozen_unary_end_energy,mean_optional_conflict,mean_optional_consistency,mean_optional_presence,mean_optional_reliability,mean_pair_weight,mean_prototype_margin,mean_retained_weight,mean_self_return,mean_self_return_stay_cost,mean_view1_weight,mean_view2_weight,min_cluster_relative_to_equal,min_cluster_size,min_cluster_size_before,missing_view_exact_fallback,molecular_accepted_expansions,molecular_changed_observations,molecular_cross_dynamic_cycle_global_monotonicity_claimed,molecular_cycle_energy_ledger_json,molecular_each_frozen_cycle_monotone,molecular_expansion_cycles_completed,molecular_first_cycle_frozen_unary_start_energy,molecular_last_cycle_frozen_unary_end_energy,molecular_mean_pair_weight,molecular_mean_prototype_margin,molecular_mean_retained_weight,molecular_mean_self_return,molecular_mean_self_return_stay_cost,molecular_mean_view1_weight,molecular_mean_view2_weight,molecular_min_cluster_size,molecular_min_cluster_size_before,molecular_observed_cardinality,molecular_pair_edge_count,molecular_scale_broad_normalized,molecular_scale_fine_normalized,molecular_scale_registered_normalized,molecular_self_return_strength,molecular_total_move_assignments,observed_cardinality,optional_missing_exact_molecular_fallback,optional_view_present,pair_edge_count,partition_key,partition_sha256,scale_broad_normalized,scale_fine_normalized,scale_registered_normalized,selector_graph_same_fraction,selector_margin__optional,selector_margin__retained,selector_margin__view1,selector_margin__view2,selector_min_cluster_relative_to_equal,selector_normalized_cluster_entropy,selector_separation__optional,selector_separation__retained,selector_separation__view1,selector_separation__view2,self_return_strength,start_name,status,total_move_assignments,total_observations,wall_seconds
0.15510872347511856,0.28738807955794005,0.0,0.28290083994203447,1,1.1590058207013865,7.6247185391810675,1.6467796533434669,0.18216742637459543,12.306731068399804,0.03476553210903024,0.26539950912501475,15.834128614059766,12.943591133271477,0.019873354095853255,10.0,3484.0,348.4,-0.0034207452740057137,0.22898893550371044,0.16569131915457547,0.14521226532231085,0.44825107810253956,0.3659940028667679,25.90706982199842,0.42836042222718596,0.3816626049923401,0.26568932831287384,11.26469649393845,0.0,0.36578807352813697,0.37897875905036926,15.999864774781857,0.0,A1::SC_f51142ff19b148::kmeans::view1::s1::146918ca7a84f5c9,0.0,"[523,516,263,154,181,392,601,356,152,346]",SC_f51142ff19b148,10,,"[{""cycle_index"":0,""start_energy"":5283.303740617721,""end_energy"":5283.303740617721,""accepted_expansions"":0,""move_assignments"":0}]",1.0,3484,,,,0.30262790452329,10,A1,,0.24483531713485718,0.3747841715812683,1.0,0.5639408230781555,0.015621310355777775,0.7384238243103027,0.5192466974258423,0.6966846896493664,,0.30697086453437805,0.17378243803977966,0.4362801377726751,152.0,152.0,0.0,0.0,0.0,0.0,"[{""cycle_index"":0,""start_energy"":4936.81278559874,""end_energy"":4936.81278559874,""accepted_expansions"":0,""move_assignments"":0}]",1.0,1.0,4936.81278559874,4936.81278559874,0.015621310355777775,0.7384238243103027,0.5192466974258423,0.6966846896493664,9.01760196685791,0.30697086453437805,0.17378243803977966,152.0,152.0,10.0,33824.0,0.33667147159576416,0.3308030366897583,0.33252549171447754,12.943591133271477,0.0,10.0,,1.0,33824.0,A1__SC_f51142ff19b148__146918ca7a84,146918ca7a84f5c9ae970b2cfcf7d535d7f85c2dc5f63b09ac65d524486270da,0.33667147159576416,0.3308030366897583,0.33252549171447754,0.4346099760112499,0.04976645112037659,0.16680575907230377,0.1951553374528885,0.12903152406215668,0.4362801377726751,0.9563667643023059,0.032498061656951904,0.15223175287246704,0.19547039270401,0.08721047639846802,,kmeans::view1::s1,PASS,0.0,3484,0.24362189997918904
0.1628663849532906,0.3004981145429326,1.0,0.29610987773807923,1,1.1590058207013865,7.6247185391810675,1.6467796533434669,0.18216742637459543,12.306731068399804,0.03476553210903024,0.26539950912501475,15.834128614059766,12.943591133271477,0.019873354095853255,10.0,3484.0,348.4,-0.0034207452740057137,0.22898893550371044,0.16569131915457547,0.14521226532231085,0.44825107810253956,0.3659940028667679,25.90706982199842,0.42836042222718596,0.3816626049923401,0.26568932831287384,11.26469649393845,0.0,0.36578807352813697,0.37897875905036926,15.999864774781857,0.0,A1::SC_f51142ff19b148::kmeans::view1::s2::8ae2ec567ad5f81c,1.0,"[375,287,483,159,599,492,206,356,372,155]",SC_f51142ff19b148,10,,"[{""cycle_index"":0,""start_energy"":5309.744013808226,""end_energy"":5309.451820690139,""accepted_expansions"":1,""move_assignments"":1}]",1.0,3484,,,,0.30848559287395333,10,A1,,0.24483531713485718,0.3747841715812683,1.0,0.5537467002868652,0.015621310355777775,0.7826140522956848,0.5138424634933472,0.6966846896493664,,0.30475300550460815,0.18140454590320587,0.44489092996555685,155.0,155.0,0.0,0.0,0.0,0.0,"[{""cycle_index"":0,""start_energy"":4977.063475852949,""end_energy"":4977.063475852949,""accepted_expansions"":0,""move_assignments"":0}]",1.0,1.0,4977.063475852949,4977.063475852949,0.015621310355777775,0.7826140522956848,0.5138424634933472,0.6966846896493664,9.01760196685791,0.30475300550460815,0.18140454590320587,155.0,155.0,10.0,33824.0,0.33667147159576416,0.3308030366897583,0.33252549171447754,12.943591133271477,0.0,10.0,,1.0,33824.0,A1__SC_f51142ff19b148__8ae2ec567ad5,8ae2ec567ad5f81c7bf29a332ea680cfa1f626d92dce91606831485746e7253c,0.33667147159576416,0.3308030366897583,0.33252549171447754,0.44131028207461326,0.049293022602796555,0.16596285998821259,0.19667790830135345,0.1346028596162796,0.44489092996555685,0.9628921051817589,0.033121466636657715,0.15159112215042114,0.19601541757583618,0.08749258518218994,,kmeans::view1::s2,PASS,1.0,3484,0.260371699987445
0.17657425535166918,0.3438581233056792,14.0,0.33967518147412573,2,0.4363315143844435,0.9248890697534543,0.5879043326554281,0.06253304647068704,0.7267508471694019,0.02538145904738398,0.09991508900561563,1.9207020441422373,0.7643594199984844,0.01450904653310455,10.0,3484.0,348.4,-0.0034207452740057137,0.22898893550371044,0.16569131915457547,0.14521226532231085,0.44825107810253956,0.3659940028667679,25.90706982199842,0.42836042222718596,0.3816626049923401,0.26568932831287384,11.26469649393845,0.0,0.36578807352813697,0.37897875905036926,15.999864774781857,0.0,A1::SC_d80532f78b6ff2::kmeans::retained::s1::5ab4cf595f61eedc,60.0,"[112,717,167,358,231,271,447,537,133,511]",SC_d80532f78b6ff2,11,,"[{""cycle_index"":0,""start_energy"":517.2067377249772,""end_energy"":514.9275378694535,""accepted_expansions"":9,""move_assignments"":46},{""cycle_index"":1,""start_energy"":494.1116905213891,""end_energy"":493.7583761576477,""accepted_expansions"":5,""move_assignments"":14}]",1.0,3484,,,,0.32522861872456116,10,A1,,0.24479080736637115,0.3747759461402893,1.0,0.5476089715957642,0.015621982910881667,0.7448390126228333,0.31325095891952515,0.6966716303228075,,0.4589664936065674,0.22778253257274628,0.3214695752009185,112.0,111.0,0.0,20.0,409.0,0.0,"[{""cycle_index"":0,""start_energy"":803.0225316047013,""end_energy"":663.506942511257,""accepted_expansions"":10,""move_assignments"":337},{""cycle_index"":1,""start_energy"":531.6757519251669,""end_energy"":519.1023762424295,""accepted_expansions"":10,""move_assignments"":94}]",1.0,2.0,803.0225316047013,519.1023762424295,0.015621982910881667,0.7350152134895325,0.31678760051727295,0.6966716303228075,0.5325075387954712,0.45898258686065674,0.22422978281974792,111.0,110.0,10.0,33824.0,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.7643594199984844,431.0,10.0,,1.0,33824.0,A1__SC_d80532f78b6ff2__5ab4cf595f61,5ab4cf595f61eedcdc51381bf8797d4aaacab369ab0a617100c41db2c5eb8f5a,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.6572917528331541,0.047855574637651443,0.17356392741203308,0.1775837540626526,0.16701920330524445,0.3214695752009185,0.9344743934558398,0.045099496841430664,0.15284126996994019,0.16889619827270508,0.11081230640411377,,kmeans::retained::s1,PASS,60.0,3484,0.4998423999932129
0.19656180849537197,0.35056594753084686,16.0,0.34642983318101134,2,0.4363315143844435,0.9248890697534543,0.5879043326554281,0.06253304647068704,0.7267508471694019,0.02538145904738398,0.09991508900561563,1.9207020441422373,0.7643594199984844,0.01450904653310455,10.0,3484.0,348.4,-0.0034207452740057137,0.22898893550371044,0.16569131915457547,0.14521226532231085,0.44825107810253956,0.3659940028667679,25.90706982199842,0.42836042222718596,0.3816626049923401,0.26568932831287384,11.26469649393845,0.0,0.36578807352813697,0.37897875905036926,15.999864774781857,0.0,A1::SC_d80532f78b6ff2::kmeans::retained::s0::a296555a518b6600,69.0,"[478,652,173,523,412,287,115,530,182,132]",SC_d80532f78b6ff2,11,,"[{""cycle_index"":0,""start_energy"":530.3804888951149,""end_energy"":526.7958807913477,""accepted_expansions"":10,""move_assignments"":51},{""cycle_index"":1,""start_energy"":505.0772351315466,""end_energy"":504.43858940247367,""accepted_expansions"":6,""move_assignments"":20}]",1.0,3484,,,,0.3419974559076552,10,A1,,0.24479080736637115,0.3747759461402893,1.0,0.5370681881904602,0.015621982910881667,0.7570014595985413,0.3090720772743225,0.6966716303228075,,0.4717506468296051,0.21917732059955597,0.33008036739380026,115.0,115.0,0.0,20.0,414.0,0.0,"[{""cycle_index"":0,""start_energy"":825.1964619176607,""end_energy"":679.3053864953599,""accepted_expansions"":10,""move_assignments"":353},{""cycle_index"":1,""start_energy"":545.6404924211583,""end_energy"":529.9838151087191,""accepted_expansions"":10,""move_assignments"":95}]",1.0,2.0,825.1964619176607,529.9838151087191,0.015621982910881667,0.7440369129180908,0.31325989961624146,0.6966716303228075,0.5325075387954712,0.4685867130756378,0.21815340220928192,115.0,112.0,10.0,33824.0,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.7643594199984844,448.0,10.0,,1.0,33824.0,A1__SC_d80532f78b6ff2__a296555a518b,a296555a518b6600ac98915585bef38d54d247ec6d516c21121a6e7b91664547,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.656299114897841,0.052398812025785446,0.17228521406650543,0.17925554513931274,0.16282786428928375,0.33008036739380026,0.9360335718389212,0.043464720249176025,0.1519903540611267,0.1694331169128418,0.11281996965408325,,kmeans::retained::s0,PASS,71.0,3484,0.4885744000202976
0.2313698756295323,0.36933879704855144,15.0,0.36520657509473525,2,0.4363315143844435,0.9248890697534543,0.5879043326554281,0.06253304647068704,0.7267508471694019,0.02538145904738398,0.09991508900561563,1.9207020441422373,0.7643594199984844,0.01450904653310455,10.0,3484.0,348.4,-0.0034207452740057137,0.22898893550371044,0.16569131915457547,0.14521226532231085,0.44825107810253956,0.3659940028667679,25.90706982199842,0.42836042222718596,0.3816626049923401,0.26568932831287384,11.26469649393845,0.0,0.36578807352813697,0.37897875905036926,15.999864774781857,0.0,A1::SC_d80532f78b6ff2::gmm_tied::retained::s0::4ce25edf368ca0d4,103.0,"[397,104,253,457,723,119,269,900,132,130]",SC_d80532f78b6ff2,11,,"[{""cycle_index"":0,""start_energy"":521.8420941559257,""end_energy"":506.8658244159412,""accepted_expansions"":9,""move_assignments"":78},{""cycle_index"":1,""start_energy"":487.87214591096415,""end_energy"":477.2671114479241,""accepted_expansions"":6,""move_assignments"":44}]",1.0,3484,,,,0.38047283618248046,10,A1,,0.24479080736637115,0.3747759461402893,1.0,0.5258961319923401,0.015621982910881667,0.6683777570724487,0.3049744665622711,0.6966716303228075,,0.4399874210357666,0.25503814220428467,0.2985074626865672,104.0,113.0,0.0,20.0,417.0,0.0,"[{""cycle_index"":0,""start_energy"":776.916287105088,""end_energy"":648.3597560232328,""accepted_expansions"":10,""move_assignments"":344},{""cycle_index"":1,""start_energy"":540.9032153790639,""end_energy"":510.9667329087739,""accepted_expansions"":10,""move_assignments"":120}]",1.0,2.0,776.916287105088,510.9667329087739,0.015621982910881667,0.6551914215087891,0.30226200819015503,0.6966716303228075,0.5325075387954712,0.42066094279289246,0.2770770192146301,122.0,115.0,10.0,33824.0,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.7643594199984844,464.0,10.0,,1.0,33824.0,A1__SC_d80532f78b6ff2__4ce25edf368c,4ce25edf368ca0d46e95db6751f58ae3e86153cfed711c5ade9cf796f50c4b5d,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.6906278434940856,0.06399901211261749,0.1656360626220703,0.1730014979839325,0.17281445860862732,0.2985074626865672,0.888128781339589,0.04743814468383789,0.14510995149612427,0.1645522117614746,0.11517566442489624,,gmm_tied::retained::s0,PASS,122.0,3484,0.4830018999928143
0.16331675229025291,0.3043944119273562,19.0,0.3000037319514278,2,0.4363315143844435,0.9248890697534543,0.5879043326554281,0.06253304647068704,0.7267508471694019,0.02538145904738398,0.09991508900561563,1.9207020441422373,0.7643594199984844,0.01450904653310455,10.0,3484.0,348.4,-0.0034207452740057137,0.22898893550371044,0.16569131915457547,0.14521226532231085,0.44825107810253956,0.3659940028667679,25.90706982199842,0.42836042222718596,0.3816626049923401,0.26568932831287384,11.26469649393845,0.0,0.36578807352813697,0.37897875905036926,15.999864774781857,0.0,A1::SC_d80532f78b6ff2::kmeans::view1::s1::e0581eec610ac246,120.0,"[468,451,286,192,158,527,668,301,151,282]",SC_d80532f78b6ff2,11,,"[{""cycle_index"":0,""start_energy"":624.7039602415211,""end_energy"":607.7148571324667,""accepted_expansions"":9,""move_assignments"":92},{""cycle_index"":1,""start_energy"":586.2366104362545,""end_energy"":580.4497521011571,""accepted_expansions"":10,""move_assignments"":40}]",1.0,3484,,,,0.3108881324851002,10,A1,,0.24479080736637115,0.3747759461402893,1.0,0.5586809515953064,0.015621982910881667,0.7939673662185669,0.3175520896911621,0.6966716303228075,,0.43940842151641846,0.24303950369358063,0.4334098737083812,151.0,152.0,0.0,19.0,548.0,0.0,"[{""cycle_index"":0,""start_energy"":961.1507319111547,""end_energy"":775.5787946624346,""accepted_expansions"":9,""move_assignments"":409},{""cycle_index"":1,""start_energy"":673.298632283289,""end_energy"":627.8869272405079,""accepted_expansions"":10,""move_assignments"":201}]",1.0,2.0,961.1507319111547,627.8869272405079,0.015621982910881667,0.7760671377182007,0.3234235644340515,0.6966716303228075,0.5325075387954712,0.43793338537216187,0.238643079996109,153.0,156.0,10.0,33824.0,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.7643594199984844,610.0,10.0,,1.0,33824.0,A1__SC_d80532f78b6ff2__e0581eec610a,e0581eec610ac24633f59e0cfd7f6e0f1b36265057f1c30f4656621666875ef5,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.6198196707750848,0.06319834291934967,0.16387470066547394,0.18494519591331482,0.14994081854820251,0.4334098737083812,0.9524110468344233,0.04068094491958618,0.14298826456069946,0.17252659797668457,0.09636253118515015,,kmeans::view1::s1,PASS,132.0,3484,0.513949300016975
0.17217839300539367,0.3191566159007427,20.0,0.3148757118186971,2,0.4363315143844435,0.9248890697534543,0.5879043326554281,0.06253304647068704,0.7267508471694019,0.02538145904738398,0.09991508900561563,1.9207020441422373,0.7643594199984844,0.01450904653310455,10.0,3484.0,348.4,-0.0034207452740057137,0.22898893550371044,0.16569131915457547,0.14521226532231085,0.44825107810253956,0.3659940028667679,25.90706982199842,0.42836042222718596,0.3816626049923401,0.26568932831287384,11.26469649393845,0.0,0.36578807352813697,0.37897875905036926,15.999864774781857,0.0,A1::SC_d80532f78b6ff2::kmeans::view1::s2::34df70f940d401ea,138.0,"[520,301,433,152,664,422,208,316,283,185]",SC_d80532f78b6ff2,11,,"[{""cycle_index"":0,""start_energy"":612.0211847828488,""end_energy"":598.2762129577789,""accepted_expansions"":10,""move_assignments"":95},{""cycle_index"":1,""start_energy"":570.7801806639447,""end_energy"":563.1449183509133,""accepted_expansions"":10,""move_assignments"":46}]",1.0,3484,,,,0.317738568703223,10,A1,,0.24479080736637115,0.3747759461402893,1.0,0.5564322471618652,0.015621982910881667,0.8104161620140076,0.3154904544353485,0.6966716303228075,,0.43398967385292053,0.2505198121070862,0.4362801377726751,152.0,153.0,0.0,20.0,551.0,0.0,"[{""cycle_index"":0,""start_energy"":1007.0161762654254,""end_energy"":784.0072640907864,""accepted_expansions"":10,""move_assignments"":436},{""cycle_index"":1,""start_energy"":644.3705469426612,""end_energy"":610.3367342728385,""accepted_expansions"":10,""move_assignments"":158}]",1.0,2.0,1007.0161762654254,610.3367342728385,0.015621982910881667,0.7940154075622559,0.3150744140148163,0.6966716303228075,0.5325075387954712,0.4388864040374756,0.24603919684886932,156.0,157.0,10.0,33824.0,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.7643594199984844,594.0,10.0,,1.0,33824.0,A1__SC_d80532f78b6ff2__34df70f940d4,34df70f940d401ea5687c14c62bb1a04108ec160478a6a80f65298a676c9e750,0.3430989384651184,0.3259660005569458,0.3309350609779358,0.6276780544296467,0.05967444181442261,0.1616472601890564,0.184797003865242,0.14971159398555756,0.4362801377726751,0.9591987490491023,0.04186958074569702,0.14140212535858154,0.17151308059692383,0.09686678647994995,,kmeans::view1::s2,PASS,141.0,3484,0.5078236999979708
0.137928603573515,0.26968861021281454,10.0,0.2650241297180463,2,0.6,8.0,1.0,0.25,4.0,0.15,0.14128300641163943,15.915513603238267,4.534114888628371,0.11346747935914064,10.0,3359.0,335.9,0.0401103763782243,0.2354716773527324,0.1804969310760498,0.151775741314888,0.3664712778429074,0.09520174435083541,59.99999999999988,0.24355013760572897,0.3776035310087645,0.210420161485672,14.872351060674513,0.0,0.3611524051186615,0.3489219546318054,15.908104059483524,0.0,D1::SC_a9a1a88d20348e::kmeans::view1::s2::d0e10937a76e0c41,47.0,"[405,421,259,136,451,248,143,432,489,375]",SC_a9a1a88d20348e,0,,"[{""cycle_index"":0,""start_energy"":4769.815577499423,""end_energy"":4765.787123158692,""accepted_expansions"":7,""move_assignments"":38},{""cycle_index"":1,""start_energy"":4657.907342951828,""end_energy"":4656.4101361009,""accepted_expansions"":3,""move_assignments"":10}]",1.0,3359,,,,0.28231920038179925,10,D1,,0.2170005738735199,0.37543928623199463,1.0,0.540341317653656,0.01490502904606433,0.7372937202453613,0.5866073966026306,0.7106143843048578,,0.288108766078949,0.1252838671207428,0.4048824054778208,136.0,136.0,0.0,18.0,231.0,0.0,"[{""cycle_index"":0,""start_energy"":5440.209854723598,""end_energy"":5288.021729878457,""accepted_expansions"":10,""move_assignments"":183},{""cycle_index"":1,""start_energy"":4753.5082452588995,""end_energy"":4749.090723963645,""accepted_expansions"":8,""move_assignments"":49}]",1.0,2.0,5440.209854723598,4749.090723963645,0.01490502904606433,0.7353833317756653,0.5852596759796143,0.7106143843048578,3.2220072746276855,0.2945789098739624,0.12016139924526215,137.0,137.0,10.0,32608.0,0.33746227622032166,0.33027252554893494,0.3322651982307434,4.534114888628371,232.0,10.0,,1.0,32608.0,D1__SC_a9a1a88d20348e__d0e10937a76e,d0e10937a76e0c4153f8547836f5911a3ec6f62e14e79729f0466229323ee123,0.33746227622032166,0.33027252554893494,0.3322651982307434,0.46546546546546547,0.05755528062582016,0.10147704929113388,0.17014305293560028,0.10911940038204193,0.4048824054778208,0.9677159866023359,0.04061979055404663,0.0821988582611084,0.17316752672195435,0.0797799825668335,,kmeans::view1::s2,PASS,48.0,3359,0.507913000008557
0.17518470298262842,0.3178894456046022,6.0,0.31341315606265213,2,0.6,8.0,1.0,0.25,4.0,0.15,0.14128300641163943,15.915513603238267,4.534114888628371,0.11346747935914064,10.0,3359.0,335.9,0.0401103763782243,0.2354716773527324,0.1804969310760498,0.151775741314888,0.3664712778429074,0.09520174435083541,59.99999999999988,0.24355013760572897,0.3776035310087645,0.210420161485672,14.872351060674513,0.0,0.3611524051186615,0.3489219546318054,15.908104059483524,0.0,D1::SC_a9a1a88d20348e::gmm_diag::molecular_fused::s0::ca6dd11ee7c4c964,42.0,"[374,189,191,435,287,479,67,678,571,88]",SC_a9a1a88d20348e,0,,"[{""cycle_index"":0,""start_energy"":3810.0299251414704,""end_energy"":3805.2344119007566,""accepted_expansions"":6,""move_assignments"":42},{""cycle_index"":1,""start_energy"":3673.224263772663,""end_energy"":3673.224263772663,""accepted_expansions"":0,""move_assignments"":0}]",1.0,3359,,,,0.3228257539031138,10,D1,,0.2170005738735199,0.37543928623199463,1.0,0.5282362699508667,0.01490502904606433,0.5461462736129761,0.5588104724884033,0.7106143843048578,,0.2770102024078369,0.16417934000492096,0.19946412622804408,67.0,67.0,0.0,18.0,267.0,0.0,"[{""cycle_index"":0,""start_energy"":4724.004844014363,""end_energy"":4550.617624525505,""accepted_expansions"":10,""move_assignments"":255},{""cycle_index"":1,""start_energy"":3752.9384905142356,""end_energy"":3748.8658407844205,""accepted_expansions"":8,""move_assignments"":15}]",1.0,2.0,4724.004844014363,3748.8658407844205,0.01490502904606433,0.5593801736831665,0.5588266849517822,0.7106143843048578,3.2220072746276855,0.2759469747543335,0.16522638499736786,67.0,69.0,10.0,32608.0,0.33746227622032166,0.33027252554893494,0.3322651982307434,4.534114888628371,270.0,10.0,,1.0,32608.0,D1__SC_a9a1a88d20348e__ca6dd11ee7c4,ca6dd11ee7c4c964680e0b8096d7adcf06fad278daea8ee49dcd596e6b237f0c,0.33746227622032166,0.33027252554893494,0.3322651982307434,0.58000858000858,0.06388965994119644,0.09021646529436111,0.13382266461849213,0.15164099633693695,0.19946412622804408,0.9205854987508766,0.04344409704208374,0.07423138618469238,0.13415199518203735,0.10708606243133545,,gmm_diag::molecular_fused::s0,PASS,42.0,3359,0.5224512999993749
0.19467334275861867,0.3241257966792361,10.0,0.31957456115251864,2,0.6,8.0,1.0,0.25,4.0,0.15,0.14128300641163943,15.915513603238267,4.534114888628371,0.11346747935914064,10.0,3359.0,335.9,0.0401103763782243,0.2354716773527324,0.1804969310760498,0.151775741314888,0.3664712778429074,0.09520174435083541,59.99999999999988,0.24355013760572897,0.3776035310087645,0.210420161485672,14.872351060674513,0.0,0.3611524051186615,0.3489219546318054,15.908104059483524,0.0,D1::SC_a9a1a88d20348e::gmm_diag::molecular_fused::s1::777a6556b95b5d61,53.0,"[141,373,631,853,674,204,11,322,40,110]",SC_a9a1a88d20348e,0,,"[{""cycle_index"":0,""start_energy"":3531.290644509506,""end_energy"":3528.583115052613,""accepted_expansions"":7,""move_assignments"":41},{""cycle_index"":1,""start_energy"":3406.8634089663415,""end_energy"":3406.6955709090403,""accepted_expansions"":3,""move_assignments"":15}]",1.0,3359,,,,0.3519807071869371,10,D1,,0.2170005738735199,0.37543928623199463,1.0,0.5276438593864441,0.01490502904606433,0.45838621258735657,0.4442342221736908,0.7106143843048578,,0.48523178696632385,0.07053402066230774,0.03274784161952962,11.0,11.0,0.0,15.0,140.0,0.0,"[{""cycle_index"":0,""start_energy"":3964.5656937163685,""end_energy"":3878.4039566834044,""accepted_expansions"":8,""move_assignments"":132},{""cycle_index"":1,""start_energy"":3464.5227163378668,""end_energy"":3463.7094770952012,""accepted_expansions"":7,""move_assignments"":9}]",1.0,2.0,3964.5656937163685,3463.7094770952012,0.01490502904606433,0.4763122498989105,0.4346950352191925,0.7106143843048578,3.2220072746276855,0.49701327085494995,0.06829170882701874,11.0,11.0,10.0,32608.0,0.33746227622032166,0.33027252554893494,0.3322651982307434,4.534114888628371,141.0,10.0,,1.0,32608.0,D1__SC_a9a1a88d20348e__777a6556b95b,777a6556b95b5d619a88fd521d73b394c944a4218cdb6ebd286790e58cb15e34,0.33746227622032166,0.33027252554893494,0.3322651982307434,0.6088374088374089,0.062017206102609634,0.09588555991649628,0.13190577924251556,0.1718405783176422,0.03274784161952962,0.8425222491286528,0.04277932643890381,0.0784805417060852,0.12459790706634521,0.1269395351409912,,gmm_diag::molecular_fused::s1,PASS,56.0,3359,0.5115901000099257
0.14557033364802197,0.2785809382083846,8.0,0.27397270961023606,2,0.6,8.0,1.0,0.25,4.0,0.15,0.14128300641163943,15.915513603238267,4.534114888628371,0.11346747935914064,10.0,3359.0,335.9,0.0401103763782243,0.2354716773527324,0.1804969310760498,0.151775741314888,0.3664712778429074,0.09520174435083541,59.99999999999988,0.24355013760572897,0.3776035310087645,0.210420161485672,14.872351060674513,0.0,0.3611524051186615,0.3489219546318054,15.908104059483524,0.0,D1::SC_a9a1a88d20348e::kmeans::view1::s0::13cfb417961e4120,23.0,"[137,142,246,433,397,462,404,450,248,440]",SC_a9a1a88d20348e,0,,"[{""cycle_index"":0,""start_energy"":4724.3393606300815,""end_energy"":4722.942325267868,""accepted_expansions"":7,""move_assignments"":22},{""cycle_index"":1,""start_energy"":4655.911358222365,""end_energy"":4655.893460318894,""accepted_expansions"":1,""move_assignments"":1}]",1.0,3359,,,,0.2891967340018208,10,D1,,0.2170005738735199,0.37543928623199463,1.0,0.5435275435447693,0.01490502904606433,0.7395572662353516,0.5680757164955139,0.7106143843048578,,0.3130521774291992,0.11887209862470627,0.40785948198868716,137.0,137.0,0.0,17.0,214.0,0.0,"[{""cycle_index"":0,""start_energy"":5378.072344870949,""end_energy"":5207.167138255612,""accepted_expansions"":10,""move_assignments"":195},{""cycle_index"":1,""start_energy"":4629.071596674101,""end_energy"":4625.616714082785,""accepted_expansions"":7,""move_assignments"":20}]",1.0,2.0,5378.072344870949,4625.616714082785,0.01490502904606433,0.7403678297996521,0.5683473348617554,0.7106143843048578,3.2220072746276855,0.31466546654701233,0.1169871985912323,137.0,137.0,10.0,32608.0,0.33746227622032166,0.33027252554893494,0.3322651982307434,4.534114888628371,215.0,10.0,,1.0,32608.0,D1__SC_a9a1a88d20348e__13cfb417961e,13cfb417961e4120b6611ec28177e7b932edb7c235cce860e72fcb28b40f24f2,0.33746227622032166,0.33027252554893494,0.3322651982307434,0.4605748605748606,0.05324730649590492,0.09707408398389816,0.17067624628543854,0.10776337236166,0.40785948198868716,0.9674793461561745,0.040427982807159424,0.07850408554077148,0.17447763681411743,0.08063501119613647,,kmeans::view1::s0,PASS,23.0,3359,0.48660620002192445
