absolute_ari,absolute_nmi,ami,arm,candidate_id,changed_from_initial,cluster_sizes_eval,cluster_sizes_full,evaluator_label_reads,failure,fmi,gearys_c_macro,homogeneity,initial_partition_sha256,k,lane,min_cluster_size_eval,min_cluster_size_full,morans_i_macro,n_evaluated,n_total,neighbor_agreement,partition_sha256,start_id,start_index,start_role,status,study_role,v_measure,wall_seconds
0.5961810503110561,0.7180634697788532,0.7175763037850492,PRIVATE_CONFLICT_OFF,AUTHORITY_STRONG_START__PRIVATE_CONFLICT_OFF,31,"[1149, 623, 1484, 804, 1017, 1524, 609, 1821, 165]","[1149, 623, 1484, 804, 1017, 1524, 609, 1821, 165]",1,,0.6560246012818878,0.07061814790245055,0.7298915685381901,ce444fc82e04a3c0aa7c9b8b5a74a1e7f5ac0bd4a55d3a2d92bd39008b547e3d,9,P22_K9,165,165,0.9319133036307977,9196,9196,0.9575279992554214,9e89d2462281b39c5ec9f94dd0d930734dff97e2b34a6737978c52af29670744,AUTHORITY_STRONG_START,0,PRIMARY_AUTHORITY_OR_MEDOID,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.7180634697788532,0.6926477756351233
0.5949447434617394,0.71686677540482,0.7163774951657567,PURE_SUPPORT,AUTHORITY_STRONG_START__PURE_SUPPORT,21,"[1154, 623, 1483, 802, 1018, 1523, 608, 1821, 164]","[1154, 623, 1483, 802, 1018, 1523, 608, 1821, 164]",1,,0.6549691830678622,0.0705777627790947,0.7286235065029735,ce444fc82e04a3c0aa7c9b8b5a74a1e7f5ac0bd4a55d3a2d92bd39008b547e3d,9,P22_K9,164,164,0.9319307814390458,9196,9196,0.9577451679955326,987dc5b3d2d283b0ce3815396421bc37e63981d5d8d55c6687de8b993d32cd24,AUTHORITY_STRONG_START,0,PRIMARY_AUTHORITY_OR_MEDOID,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.71686677540482,0.6432972252368927
0.4783709631885838,0.6071249240502686,0.6064567142460551,INPUT_START,KMEANS_RETAINED_S0__INPUT_START,0,"[920, 2260, 930, 823, 1080, 749, 709, 714, 1011]","[920, 2260, 930, 823, 1080, 749, 709, 714, 1011]",1,,0.5544711927858604,0.17513783885296888,0.6253052535966026,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,9,P22_K9,709,709,0.8264983390458281,9196,9196,0.8574752582756802,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,KMEANS_RETAINED_S0,1,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6071249240502686,0.0005603935569524765
0.5110431447558779,0.6391867421937667,0.6385711652068337,DIRECT_BASE,KMEANS_RETAINED_S0__DIRECT_BASE,743,"[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]","[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]",1,,0.5830172714763593,0.09128245898944055,0.6563536355120727,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,9,P22_K9,691,691,0.9104304816718426,9196,9196,0.9268451586883009,8fccaac65284ab59507597b980f8a29a0ce91b14072fc10903b8f67294d78c6e,KMEANS_RETAINED_S0,1,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6391867421937667,0.5384603906422853
0.5136399608152017,0.6438190886107,0.6432122792325033,BIMODAL_SUPPORT,KMEANS_RETAINED_S0__BIMODAL_SUPPORT,614,"[1043, 2318, 825, 892, 1046, 713, 705, 713, 941]","[1043, 2318, 825, 892, 1046, 713, 705, 713, 941]",1,,0.5850384186078418,0.09993507601405649,0.6620213770350257,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,9,P22_K9,705,705,0.9015453024765249,9196,9196,0.9194924456302547,dd7b535257745ffc90daf4d0ad00dc1805d0e801457a0ab7b7095349fff84e3a,KMEANS_RETAINED_S0,1,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6438190886107,0.5632920376956463
0.5113669334264829,0.6419118476404166,0.6413018336781049,UNIFORM_MASS_MATCHED,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,625,"[1024, 2317, 823, 906, 1052, 714, 705, 713, 942]","[1024, 2317, 823, 906, 1052, 714, 705, 713, 942]",1,,0.5830788584237542,0.09851183264484037,0.6601070456267305,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,9,P22_K9,705,705,0.9029838078694657,9196,9196,0.9207023857537306,0134b162caced77616b76e803bfd621d16263e9fce47f492497bcb5dc567bc5c,KMEANS_RETAINED_S0,1,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6419118476404166,0.5681910533457994
0.5113508113285818,0.6413404052831974,0.6407294732765763,PERMUTED_SUPPORT,KMEANS_RETAINED_S0__PERMUTED_SUPPORT,612,"[1025, 2314, 827, 902, 1054, 714, 708, 712, 940]","[1025, 2314, 827, 902, 1054, 714, 708, 712, 940]",1,,0.5830504837605134,0.09856494217802789,0.6595776833071332,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,9,P22_K9,708,708,0.902913121848536,9196,9196,0.9206403375422704,dc149935667212dd85396033e7b96fa4661cc59c9161fd40945676cb96edf32a,KMEANS_RETAINED_S0,1,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6413404052831972,1.0898449905216694
0.5106018309319136,0.6409089937798131,0.6402973430630935,RNA_ONLY_SUPPORT,KMEANS_RETAINED_S0__RNA_ONLY_SUPPORT,626,"[1032, 2313, 823, 904, 1046, 714, 707, 714, 943]","[1032, 2313, 823, 904, 1046, 714, 707, 714, 943]",1,,0.582403264091617,0.09902485795468498,0.6591510684795723,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,9,P22_K9,707,707,0.9024111717146562,9196,9196,0.920143951850588,9d08ff767bffbc04bd3092a8a4526330e82bca2c1fefe411d6e5c54912dd5b74,KMEANS_RETAINED_S0,1,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6409089937798133,0.68430620059371
0.5132000829799473,0.6437337842967442,0.6431266906861949,ATAC_ONLY_SUPPORT,KMEANS_RETAINED_S0__ATAC_ONLY_SUPPORT,608,"[1034, 2326, 831, 891, 1051, 713, 705, 705, 940]","[1034, 2326, 831, 891, 1051, 713, 705, 705, 940]",1,,0.5846988888271745,0.10064356478842622,0.6617859503030417,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,9,P22_K9,705,705,0.9008613386022079,9196,9196,0.9189029876213818,cf1ec89a1548f16dbddf8dcbbb18f8998d89bbaf6525e512ecc1ca0529bc62ba,KMEANS_RETAINED_S0,1,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6437337842967442,0.6879015080630779
0.44904474559018387,0.5869323958022975,0.5862153689779289,INPUT_START,KMEANS_RETAINED_S1__INPUT_START,0,"[1399, 1032, 628, 1047, 713, 1259, 2256, 164, 698]","[1399, 1032, 628, 1047, 713, 1259, 2256, 164, 698]",1,,0.5315492038226087,0.18308357661655628,0.5939110881873062,090a371f48de634db387dbdda66b2412d61b02a38e718148d69f94d033b4c27e,9,P22_K9,164,164,0.8191858537515819,9196,9196,0.8575062823814104,090a371f48de634db387dbdda66b2412d61b02a38e718148d69f94d033b4c27e,KMEANS_RETAINED_S1,2,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.5869323958022974,0.0007619708776473999
0.4868014830182351,0.6285089352168076,0.6278614384828597,DIRECT_BASE,KMEANS_RETAINED_S1__DIRECT_BASE,760,"[1382, 1174, 602, 816, 698, 1361, 2335, 165, 663]","[1382, 1174, 602, 816, 698, 1361, 2335, 165, 663]",1,,0.5646382912856628,0.10217944529669859,0.6334519798243927,090a371f48de634db387dbdda66b2412d61b02a38e718148d69f94d033b4c27e,9,P22_K9,165,165,0.9005276978655083,9196,9196,0.931560822759284,abc3b8157486b4b4fbad4eb7291eb559695efa7167b09c9cd776ec28236ffd60,KMEANS_RETAINED_S1,2,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6285089352168077,0.7496339809149504
0.47399860702412017,0.616041145647901,0.615373156676547,BIMODAL_SUPPORT,KMEANS_RETAINED_S1__BIMODAL_SUPPORT,601,"[1371, 1127, 609, 911, 706, 1321, 2315, 167, 669]","[1371, 1127, 609, 911, 706, 1321, 2315, 167, 669]",1,,0.5533689606554233,0.11204439530448572,0.6219771466154486,090a371f48de634db387dbdda66b2412d61b02a38e718148d69f94d033b4c27e,9,P22_K9,167,167,0.8906226850419334,9196,9196,0.9218192535600161,e077e2e4fd1395467abf144fdfd491cca595eab1b832e8a27a19fcbd059737d8,KMEANS_RETAINED_S1,2,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6160411456479009,0.6691777687519789
0.47458779804760154,0.6168251926435501,0.6161585274099995,UNIFORM_MASS_MATCHED,KMEANS_RETAINED_S1__UNIFORM_MASS_MATCHED,595,"[1365, 1123, 604, 913, 706, 1330, 2316, 167, 672]","[1365, 1123, 604, 913, 706, 1330, 2316, 167, 672]",1,,0.5538822718191884,0.11115711205037579,0.6227328016323854,090a371f48de634db387dbdda66b2412d61b02a38e718148d69f94d033b4c27e,9,P22_K9,167,167,0.891453332628669,9196,9196,0.9226569044147303,55e1accac2888581a8e62e9f79e136cc036de9d5325e994075e336dd6c7fabd3,KMEANS_RETAINED_S1,2,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6168251926435502,0.5554075539112091
0.47636962953893774,0.6189859164376322,0.6183230228894467,PERMUTED_SUPPORT,KMEANS_RETAINED_S1__PERMUTED_SUPPORT,608,"[1365, 1132, 604, 908, 706, 1328, 2314, 167, 672]","[1365, 1132, 604, 908, 706, 1328, 2314, 167, 672]",1,,0.5553871163328932,0.1103171522088014,0.6249259925729247,090a371f48de634db387dbdda66b2412d61b02a38e718148d69f94d033b4c27e,9,P22_K9,167,167,0.8922775376740201,9196,9196,0.9235566034809046,20a866b66f9568e50f2cda492231c1bd794410c058a387ddd31f7a01ed192ec6,KMEANS_RETAINED_S1,2,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6189859164376323,1.0746927503496408
0.4756431741227532,0.6177445742188244,0.6170795803312243,RNA_ONLY_SUPPORT,KMEANS_RETAINED_S1__RNA_ONLY_SUPPORT,608,"[1355, 1137, 608, 911, 707, 1329, 2314, 167, 668]","[1355, 1137, 608, 911, 707, 1329, 2314, 167, 668]",1,,0.5547514005360811,0.11113297578841874,0.6237264262563663,090a371f48de634db387dbdda66b2412d61b02a38e718148d69f94d033b4c27e,9,P22_K9,167,167,0.8915690133759987,9196,9196,0.9227499767319207,da17ddc458e8b58c222c5385badf4b1f1cc21c5938e917245886e023da030749,KMEANS_RETAINED_S1,2,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6177445742188243,0.6515378840267658
0.47535597060353396,0.6169450996072021,0.6162787771520513,ATAC_ONLY_SUPPORT,KMEANS_RETAINED_S1__ATAC_ONLY_SUPPORT,612,"[1368, 1129, 610, 905, 707, 1327, 2310, 167, 673]","[1368, 1129, 610, 905, 707, 1327, 2310, 167, 673]",1,,0.5544850107622018,0.1122717051150848,0.622974931040233,090a371f48de634db387dbdda66b2412d61b02a38e718148d69f94d033b4c27e,9,P22_K9,167,167,0.8903798634574422,9196,9196,0.9220364223001272,c6ca43d4523d2402cee542e981a67c46d764e9adb2d47a7aaf5d2591603efc88,KMEANS_RETAINED_S1,2,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.616945099607202,0.6360392309725285
0.44887555821212555,0.5872471151925552,0.5865302349193446,INPUT_START,KMEANS_RETAINED_S2__INPUT_START,0,"[1003, 1264, 2257, 1446, 698, 705, 164, 1031, 628]","[1003, 1264, 2257, 1446, 698, 705, 164, 1031, 628]",1,,0.5315356379804187,0.18430643244996137,0.5939071275986839,dc751ea96a75ddc3c3866a143243826bef0b9444abee3f928089f6b158b9b386,9,P22_K9,164,164,0.8180352861218713,9196,9196,0.8567927279496168,dc751ea96a75ddc3c3866a143243826bef0b9444abee3f928089f6b158b9b386,KMEANS_RETAINED_S2,3,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.5872471151925552,0.0005128160119056702
0.4827377859459223,0.6262824691142592,0.6256303838956963,DIRECT_BASE,KMEANS_RETAINED_S2__DIRECT_BASE,785,"[756, 1316, 2335, 1460, 654, 698, 165, 1210, 602]","[756, 1316, 2335, 1460, 654, 698, 165, 1210, 602]",1,,0.561413888373674,0.1009427595450716,0.6305462864526751,dc751ea96a75ddc3c3866a143243826bef0b9444abee3f928089f6b158b9b386,9,P22_K9,165,165,0.9016835832768572,9196,9196,0.9331430521515217,6adb92a3452261e122812e8f57bd248aa8c72a96bcbb035992e0d37389be74f4,KMEANS_RETAINED_S2,3,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6262824691142592,0.5540763307362795
0.47617310817430897,0.6185365570484825,0.6178724808473006,BIMODAL_SUPPORT,KMEANS_RETAINED_S2__BIMODAL_SUPPORT,638,"[855, 1327, 2313, 1409, 669, 702, 167, 1145, 609]","[855, 1327, 2313, 1409, 669, 702, 167, 1145, 609]",1,,0.5553485354421228,0.11091183172917513,0.6241061485583433,dc751ea96a75ddc3c3866a143243826bef0b9444abee3f928089f6b158b9b386,9,P22_K9,167,167,0.8917028988834441,9196,9196,0.9233084106350634,70b0e64e98ea5f4dd3aff51b8d060309db60bea06504632dfc93a6f79185e188,KMEANS_RETAINED_S2,3,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6185365570484825,0.7016489636152983
0.4730375028564582,0.6167236659904833,0.6160560633606608,UNIFORM_MASS_MATCHED,KMEANS_RETAINED_S2__UNIFORM_MASS_MATCHED,632,"[846, 1350, 2319, 1430, 666, 704, 167, 1111, 603]","[846, 1350, 2319, 1430, 666, 704, 167, 1111, 603]",1,,0.5528194325722722,0.1089772226841207,0.6219416270149034,dc751ea96a75ddc3c3866a143243826bef0b9444abee3f928089f6b158b9b386,9,P22_K9,167,167,0.8936435933989598,9196,9196,0.9254800980361741,d1facf059043fbf0a12597e5164190ff17886306fefa9d51ad51fc680918969c,KMEANS_RETAINED_S2,3,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6167236659904833,0.6251287367194891
0.47599625203926765,0.6194777078555556,0.6188149334845102,PERMUTED_SUPPORT,KMEANS_RETAINED_S2__PERMUTED_SUPPORT,652,"[839, 1333, 2317, 1433, 666, 704, 167, 1134, 603]","[839, 1333, 2317, 1433, 666, 704, 167, 1134, 603]",1,,0.5553136796633322,0.1084288380424015,0.6247483459140539,dc751ea96a75ddc3c3866a143243826bef0b9444abee3f928089f6b158b9b386,9,P22_K9,167,167,0.8941713849412332,9196,9196,0.9259764837278566,8322a9e3e2e81656e200052cb81664677917373b1c9057b91f35f066cd6b4b53,KMEANS_RETAINED_S2,3,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6194777078555556,1.0689369104802608
0.4720519253748116,0.6148347348039397,0.6141641130977736,RNA_ONLY_SUPPORT,KMEANS_RETAINED_S2__RNA_ONLY_SUPPORT,614,"[864, 1355, 2315, 1403, 663, 705, 167, 1117, 607]","[864, 1355, 2315, 1403, 663, 705, 167, 1117, 607]",1,,0.5518851886155015,0.11125140060698985,0.6202803227462683,dc751ea96a75ddc3c3866a143243826bef0b9444abee3f928089f6b158b9b386,9,P22_K9,167,167,0.8914259382223793,9196,9196,0.9231843142121429,3f3e9d207f2bf8322f689a91d291e764d6dd223be883fa500e481f90338757fe,KMEANS_RETAINED_S2,3,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6148347348039397,0.5646007563918829
0.47479972596157083,0.6182032362643496,0.6175387208243551,ATAC_ONLY_SUPPORT,KMEANS_RETAINED_S2__ATAC_ONLY_SUPPORT,628,"[873, 1327, 2313, 1409, 672, 703, 167, 1122, 610]","[873, 1327, 2313, 1409, 672, 703, 167, 1122, 610]",1,,0.5541427105046879,0.11215911802324764,0.6238970338033728,dc751ea96a75ddc3c3866a143243826bef0b9444abee3f928089f6b158b9b386,9,P22_K9,167,167,0.8904324444985359,9196,9196,0.92259485620327,d842ea529d0bff895252c06d42022f927e4c0b213c100506308728e0a5487ce9,KMEANS_RETAINED_S2,3,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6182032362643496,0.6002670209854841
0.47839577911802705,0.6070917438611041,0.606423486352987,INPUT_START,KMEANS_RETAINED_S3__INPUT_START,0,"[930, 2260, 1007, 709, 749, 923, 1080, 714, 824]","[930, 2260, 1007, 709, 749, 923, 1080, 714, 824]",1,,0.5544909659940059,0.17486699633495723,0.6252789326380358,32cac3239878c5fc732dc9bd6d1d528bd2e33006cbee18728219959e3155f944,9,P22_K9,709,709,0.826766930646562,9196,9196,0.8576924270157913,32cac3239878c5fc732dc9bd6d1d528bd2e33006cbee18728219959e3155f944,KMEANS_RETAINED_S3,4,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.607091743861104,0.0005221683531999588
0.512815518766906,0.6413822708014195,0.640770493279288,DIRECT_BASE,KMEANS_RETAINED_S3__DIRECT_BASE,747,"[749, 2343, 916, 701, 710, 1082, 1047, 691, 957]","[749, 2343, 916, 701, 710, 1082, 1047, 691, 957]",1,,0.5845185456553318,0.09053619896484093,0.6586647406559665,32cac3239878c5fc732dc9bd6d1d528bd2e33006cbee18728219959e3155f944,9,P22_K9,691,691,0.9111126633080472,9196,9196,0.9275276890143641,12148449262a444268245253ac6defb450e9b41695b4ce23292e49a527fcd0dd,KMEANS_RETAINED_S3,4,ROBUSTNESS_KMEANS_SEED,PASS,DEVELOPMENT_HISTORICAL_LABEL_ASSISTED_START,0.6413822708014196,0.557053392753005
