absolute_ari,absolute_nmi,arm,candidate_id,formal_selector_changed,lane,selection_semantics,start_id
0.5963767957010206,0.7179263082340664,RNA_ONLY_SUPPORT,AUTHORITY_STRONG_START__RNA_ONLY_SUPPORT,False,P22_K9,PUBLIC_BENCHMARK_LABEL_ASSISTED_BEST_NOT_FORMAL_OUTPUT,AUTHORITY_STRONG_START
0.5419324739739171,0.6658671894979475,PRIVATE_CONFLICT_OFF,AUTHORITY_STRONG_START__PRIVATE_CONFLICT_OFF,False,MISAR_K7,PUBLIC_BENCHMARK_LABEL_ASSISTED_BEST_NOT_FORMAL_OUTPUT,AUTHORITY_STRONG_START
0.6345914320663634,0.5899949334220079,ATAC_ONLY_SUPPORT,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,False,HUMAN_HIPPOCAMPUS_K7,PUBLIC_BENCHMARK_LABEL_ASSISTED_BEST_NOT_FORMAL_OUTPUT,KMEANS_RETAINED_S3
0.9757656645125035,0.9427557787068623,INPUT_START,KMEANS_RETAINED_S3__INPUT_START,False,MELANOMA_TUMOR_K2,PUBLIC_BENCHMARK_LABEL_ASSISTED_BEST_NOT_FORMAL_OUTPUT,KMEANS_RETAINED_S3
