lane,run_id,arm,config_id,ari,nmi,ami,fmi,neighbor_agreement,moran_macro_ovr,geary_macro_ovr,min_cluster_size,cluster_sizes,partition_sha256,representation_sha256,training_seed,evaluator_label_reads
HUMAN_HIPPOCAMPUS_K7,BASELINE__UNBIASED_SMOOTH,UNBIASED_SMOOTH_REFERENCE,BASELINE,0.19516105524843821,0.2712210274967669,0.26816611935240203,0.3533007602878385,0.4591984918244028,0.4291200990665373,0.5670818374880013,49,"[161,544,436,230,512,568,49]",0bfb5a5452acad9c0cc6b12e68297ffbd96e13b13fc5b588cf9d9a2e133120c5,975c1ac3711087c9596a8253fb625e662b3826c422b1c6bec09dc9c2c5464c90,0,1
HUMAN_HIPPOCAMPUS_K7,BASELINE__ZERO_RESIDUAL,ZERO_RESIDUAL_CONTROL,BASELINE,0.19516105524843821,0.2712210274967669,0.26816611935240203,0.3533007602878385,0.4591984918244028,0.4291200990665373,0.5670818374880013,49,"[161,544,436,230,512,568,49]",0bfb5a5452acad9c0cc6b12e68297ffbd96e13b13fc5b588cf9d9a2e133120c5,975c1ac3711087c9596a8253fb625e662b3826c422b1c6bec09dc9c2c5464c90,0,1
HUMAN_HIPPOCAMPUS_K7,Z01_CONSERVATIVE__UNBIASED_FULL__S0,UNBIASED_FULL,Z01_CONSERVATIVE,0.20961933782755815,0.2792051836720784,0.2761793678885168,0.3655412352487619,0.4660393530945415,0.43895811560475584,0.5573529290698966,49,"[49,235,558,155,562,400,541]",93df68ea7013c7dbdfd43c9cc2fdb590f7e8119410660e9fb353dde4fe4f5960,665f390379c8c474f85ec0e3150e76cd5e6e4d469b05dcccee75e911d7a401ec,0,1
HUMAN_HIPPOCAMPUS_K7,Z01_CONSERVATIVE__UNWEIGHTED_RELATION__S0,UNWEIGHTED_RELATION,Z01_CONSERVATIVE,0.20325420257655327,0.27676505671440527,0.27372769317295537,0.3606289181691307,0.46614140657216097,0.44003053292170724,0.55628021417916,49,"[49,225,544,159,569,400,554]",76567e4f73a0545e7b8a3de1cb39a063450316d7d7bf72ab8160b0aca4e89bb1,8be5466ee82c3fa4624a5eaed1d028265d7efe53ec691468f107cbbf758d6b7c,0,1
HUMAN_HIPPOCAMPUS_K7,Z01_CONSERVATIVE__FULL_BANK_SENSITIVITY__S0,FULL_BANK_SENSITIVITY,Z01_CONSERVATIVE,0.20195756685433894,0.2780277849159595,0.2749967313640407,0.35950952196143315,0.4728055295046088,0.44596752460498007,0.5502650550057424,49,"[49,231,544,159,540,583,394]",e703a430b11f89cdeb4cc7cd1e7711e6509204c06a1c183f51df7a19c07b6999,a264cafca8e82c62699812d2b3a26723ab480a0ce97a0a69a6f8d0f79a564348,0,1
HUMAN_HIPPOCAMPUS_K7,Z01_CONSERVATIVE__PERMUTED_RELATION__S0,PERMUTED_RELATION,Z01_CONSERVATIVE,0.1867082476031167,0.2515409008981036,0.24839683320829153,0.34752845194086657,0.4201441054033073,0.39264303457526056,0.6029388020067911,49,"[480,389,248,151,49,587,596]",5cf1c4b4fe66e7d8d2b5fe8660ab14ec4b72bb50fb421ab17778c8669920b421,aed1b67fae416aacdb380d1bd64a5f5a03f493519a4286b40a9a1591bb145dfd,0,1
HUMAN_HIPPOCAMPUS_K7,Z01_CONSERVATIVE__ONE_RAW_VIEW1_ADAPTER__S0,ONE_RAW_VIEW1_ADAPTER,Z01_CONSERVATIVE,0.20366909659994067,0.27753239402856905,0.2744969931603324,0.36112654465569977,0.4628041292219963,0.4367331989508725,0.5596933093985692,49,"[49,224,546,158,576,397,550]",ad4cb4f8673932763131fa1dfea8b6db998504fcb1e28d2b67b21f4ed0701c74,5de62f01f4b08fa30eb92cd44e9ed485a1245d253218a59a88a311ee2c6ffef1,0,1
HUMAN_HIPPOCAMPUS_K7,Z01_CONSERVATIVE__ONE_RAW_VIEW2_ADAPTER__S0,ONE_RAW_VIEW2_ADAPTER,Z01_CONSERVATIVE,0.1893768218236401,0.2596523206216551,0.2565440861517238,0.3492479797695078,0.4586436821906031,0.4294963806390239,0.566718484222647,49,"[561,224,158,546,546,416,49]",c3397255ffd93e84f7a7b7d62ac96a2187c2d0bfae7d52b59f3e1bfff9b248b2,a7aa08bdff5ae511413503a7cc759c9e8f4cbff0805003413a98e507c9151c68,0,1
HUMAN_HIPPOCAMPUS_K7,Z02_BALANCED__UNBIASED_FULL__S0,UNBIASED_FULL,Z02_BALANCED,0.19020109226419007,0.278432113878316,0.27539728433876326,0.35107905278273893,0.45122519823971363,0.43332108673101494,0.5623571075518607,48,"[307,669,314,521,147,48,494]",c3fc0d86bd371c14060f849493421804918ae908b556482ec8ff0fb677f61b8b,d9398f182b3b90d1062dcaa3391cdeeabfe50ef441b52a0a95389bcf8a1e8012,0,1
HUMAN_HIPPOCAMPUS_K7,Z02_BALANCED__UNWEIGHTED_RELATION__S0,UNWEIGHTED_RELATION,Z02_BALANCED,0.22932463400420616,0.28961914248740533,0.28659829708052353,0.3871244926571923,0.4883831611188119,0.453897778125924,0.5418717054315251,48,"[147,696,210,639,48,438,322]",16fd3a2a27ad13b4d724c5a2249aece697eb95a59130e7e2c480b91869444cb3,9f946a748947f77ebe6fbcd48924ecbfe6f28e178d7b9b1306f904aeb4893332,0,1
