stage,config_id,dataset,unit_id,seed,family,status,transform_status,raw_root,training_manifest_sha256,transform_manifest_sha256,model_file_sha256,model_tensor_state_sha256,alias_target_config_id
R2,B01_SP_RR10,a1,u001,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u001/attempt_001,38bcf9f601fa72f7904bd25488bc4ad7d469ce580915da7e374b0c24ceec3b51,4218e61221e2f6485c4d661a83b9a6c9120da8a110465c5417e5a0de8fd7be3d,9cf9a39aea65f7772e7caf2f02a8d6529e71e57f46ac3095f90d0e51f2ef105a,03dc561e4c95c0d2eebff8b53f30fd54990d65b142b8237e23f7d5292733662f,
R2,B01_SP_RR10,a1,u002,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u002/attempt_001,9f70fbb6c9a9e78c8a92e3dafc0c6db3a56dfce0b3bcfb40e34e0fb41bc8bb11,f11627bf0fb2bc64ed64803f8e443c3c49f27c77a065c5612c59e360cfd2baa5,ed4ecd9b6cb76b96235fe3ce70f2ed65e967bd51e59fd5fc4b72b5dbde846320,45618197303d862c1e6bcd852413057fd8fd4ba10dd970fef59733a6df34cfad,
R2,B01_SP_RR10,tonsil,u005,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u005/attempt_001,590e6eb697db746db4da6a463fd2c1cb27c3e697859ef410b04173d72e3b6959,46432677808679ec9f074243962d8f97550747d6c029c207be113444c139b4b7,9a7ed410eda499933c50abba8d33b1194c6259cf25825553da1dba331b27ec7d,9f30a902ea9c3be7ca557f55b6b569f8693824c77254c4def642365196261822,
R2,B01_SP_RR10,tonsil,u006,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u006/attempt_001,362346de0e59185ae41e3790209075e7f5ce00a81320483a1f89c534afb12123,58da36281b3dbded708b94b5dd974933aa1d1713f8bd9cbe345fd84bb680f50d,f7680fdd68586806c242f954646274352b02b4e6b82660e290fa5722eb5a08b3,e0de43416bc1a11ef333b56ce4808a76417f9e89fb0ab24fd00766214d0acbc5,
R2,B01_SP_RR10,tonsil,u007,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u007/attempt_001,4e732d29ef7f68c77c5be7b29e300fcafbe2af52f2b8b1220adace2717afb515,fd4f971567d858696484f17cbdc5f0ebd24cc5c4912f92d4fcc3677058700af7,437c2cca5a674319de13aee9d605f8a2efef3a78a5681bd460f02b17e5a7e3e3,60989a7a44f8b972fe6d47bdc4281e69f9807e95b4a0c0152ee88f76bcde9ebb,
R2,B01_SP_RR10,d1,u010,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u010/attempt_001,f03c062f4798c371bc33b012795b7c6fcd8e54d9e2b1400d2413a2c0757d14ca,8feb86312e1cfc7e4eb5bfae373333384a6d08483faaa3fa74900945b0aa2744,42446ae9934375723ed61f6d6ddf938cebfccd09ded8fdf85fe910ab88ffe837,adb2513262e3dac61b7d4a258f468a135d0571169ceca3228c74223c66b16ea9,
R2,B01_SP_RR10,d1,u011,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u011/attempt_001,15c4e0c24a0787d84895aa27c640f4bf22d60042b5d8a752644501812091752d,8ace66bd4a52f577d5caabac32ca8dc9be021819f7aa099c91a39e18eb0b066b,122e15d60f593ca4061700fde85e88290b33b23604387064790eea6b78dd7fe0,72d1e6161d54c8b4a8d49ec598a36ef50ffefc42ca9af777b649ba27e491f411,
R2,B01_SP_RR10,d1,u012,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u012/attempt_001,0d356895463de39c3b8c7d5fad2906c0cba3e355bbbded70a165245b3800fd39,79e8f67005ebf7b578645eaf73df749db44037a051182e5711df3b762df77634,01a99a6b2f06d2a813363029bfd5730de4fb408d2e0e2f3ad8123443607cc150,cc30572b58de45cbd7afeae61bbb3dc613f1175a0697d30294866143073dfcc9,
R2,B01_SP_RR10,p22,u020,0,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u020/attempt_001,799a0ff5dd97e45f1f0512e0d50c2dc6ca24a32f2d3cd4eb829f820c131d572a,b5796fe9c83fb5d73b19e85eb4832c54ee92387019c7912690507f9b6a735a2a,5da08a8d300f159d720b2c936676760db5fe1e5123995ce7a9655f96a8f5b33b,2866a5c343210849aca6b0cd5474087bd9c0d6e1b1c92271025d699332c43749,
R2,B01_SP_RR10,p22,u021,1,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u021/attempt_001,e075d20c135ac46dcdd9529f39d1418c27044df9fcd6df5f0fdfb5e27de71d4c,eaa6cfe81b92b855816890150456f971aa942ef4b5c45c2ce81bf28232c47b48,012e5f4dfdb4e5c4dfe90c7b9db8bf35e5af32f6f7d944f36e8fe2897fd41dd1,67a36163d067a8c97361f6fe32fd7f93c7add84e1c096f6118db00369af7d495,
R2,B01_SP_RR10,p22,u022,2,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B01_SP_RR10/u022/attempt_001,b1a467bdb978c0480a8da7fd6c7ed6614694bf001c1ccafa0e882683728e7c7b,18c555dd302aed2c459bf80eb1d6a3173c425a3919a13ea60a3827f3d30bdc5d,e5ad4ca5b6b1c7797f0ad85ef46dca2d7cc71cbf79e1930a7ed95ef36ccf5e1f,04d265512c991ba2297aa5e2b92f584631817e1a2df9ff2ab502344895642f0e,
R2,B02_SP_RR30,a1,u000,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u000/attempt_001,2f3f935955a710c4e754e50e86618d8848124ad791573826f7562eca671b998d,458bf5773bbf3f9e4ba0e1a2db119f0383ed4264dad3442d11d39870afbfd19b,dfb390c29b73827dbfa0f5bcc91c46f5434c9bf890e30efcd3fe8cc5e7668670,b9776c9d1c39d189427af350fccf64e46796ef150c595923565a26e78f159fb4,
R2,B02_SP_RR30,a1,u001,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u001/attempt_001,edeb4346b68f38d65fd23bd6388de01d129e94de8800a972f09b6d416ca81267,ac2dd85a01f669c34d5762d04bc7646d73b97857c5c3cc7bdb5f3a8aa90c3d40,4fcd106056ee236231622f9e60c5fcecade80226a5b2142617042ddbac5e5780,60a4a171e8b25c6b6bf3089256e7426601f92277787027969466d761cf194a86,
R2,B02_SP_RR30,a1,u002,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u002/attempt_001,40c1108aa74a3e6a688ecde6f416bd69469ddf82b26c5e2b16960ed616dd7b47,a3f186c8b7d59e5f9a0b477fcf533a1260d4c97c224eb2f617c6b9e4d8d929cd,d1d6ae1026a7ee2221d85c52ab4fdf3d770ede028d7e03f6b0debe4d858f5b96,1dda9985b80113cabad18e75bdb223a348bc91860a66a08dece2f29f63fdffa3,
R2,B02_SP_RR30,tonsil,u005,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u005/attempt_001,93517347b665b3cecc3bd4d627ea978bb9cf11b0c97a3c64f1a1ad8dade6a841,ecc034239fd3ea269ffe8b5d4004277d1d8a150d8e969024c17ce953a1fa54b8,bfd964b744082a6483696b83cfd63422bc42d25e79c0f1300a7183cf86ef4894,dfc248fb838ad64ac36036fa897abce32e984c7793b00eab1eb267ff0bb6f68c,
R2,B02_SP_RR30,tonsil,u006,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u006/attempt_001,a99aff19ba42ec106a69ff6718b955e362c110387a2e6649a1dc2545103b0f11,9291d1196211e9124b060f3da34364ad49eb79271891188cf709191007714676,2496cf68599fdc2201169280d092c6036c9fc44a9da791692dd1f09dc9beb435,45315eb806188a9cbaf08f11bc13fca18e67a854bb57eabfc7728148eef04830,
R2,B02_SP_RR30,tonsil,u007,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u007/attempt_001,325ec7ebbe8ccf41bb4229875e08686edf2bf6edad75ce0bc603870ac2c3d820,e3f3f3fe715a3d1a494c0e842d510e8e64429a7f8ce0bfc5e45d2ef4a8094303,972561783d46d087881641d1824df7cd409fec2bdb578882cbf037c062bf4903,04f65d5fe2aefdd243548ff84b698c8db3cee53cf5d0e6e6d85842903d92f080,
R2,B02_SP_RR30,d1,u010,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u010/attempt_001,bef24413f9406cce007906629471117ac57e3e932b42939872a12e7bc71b857f,01cf3f79fb511dad91397a94b8beb73091c47da1afaa69dafbecec0ff3005a12,aedd4a358707017e0182cc662ddf4673b2befedaf264ef79bbb3910042a70113,5992825478c50e6c0286748f3a1edba39084b8ed3a70ddd85f743339394dd984,
R2,B02_SP_RR30,d1,u011,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u011/attempt_001,4bf4fad3a87dece3f739b5a34dd4232b4e8fff47b24d098979ceab555d3a0226,e856f97eb7eae9aa04a1ae4bcd6030e50f666b033b0cf665c4677738d89c056e,f9d49bdb526b42e7bd5d356ffa4edad4010ccd8639eeae08d35f977331460020,af181cb47570e60d3d7d3c9ac7caa92e094c51e7362ae704480c4691d07daa7f,
R2,B02_SP_RR30,d1,u012,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u012/attempt_001,3fbffabebe2263442f18420d413b5aedc3dc7778827c82c6b4b05213a9d8e39f,c2f28c488bfb0a25734b9ddf40197cffd8eca99e68eb034679c809aad9b6d09a,96b8693b9d513c7253fa6dd518134a2a1ac88311c3aab36cebfb5920514fa05e,0f927ead788c72763b9afc187cb7668038db8de9cec1e17c96d4cb5f2d270f33,
R2,B02_SP_RR30,p22,u020,0,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u020/attempt_001,7e3de67ce6b7e5a8eec749c35434ae32a7e260f4234f58a7f2c1158e2e29050f,401a2fdac67c3a0bbfc29303af1498e92a4c0ddd972b3c3d4d638dc7cef9538c,b0aa39905e9030c191ea4135a5f1ec8398d2f2b9fe296acc34ee478140024884,4ce95a9e6149f90f39ec9ffc39b8b43deafb34ead5ca0ace2d17d51d62b1e276,
R2,B02_SP_RR30,p22,u021,1,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u021/attempt_001,f5cf20f228d528b95051318d8c2199ce2dccd2709adcd6922410fb0e35fcc69a,1be6b6879b513a48656499da17b7bd540fa05c4ffce5b5bd6486391be2da918a,00377544f5893453bd66d1e55457e47a8946bb2cf43169e7fa9d5976b3e9e2e7,575a90abc4a2729cfa825fdc5c39d730d650fcaf5f7e0b8cffa0eba2230217d2,
R2,B02_SP_RR30,p22,u022,2,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B02_SP_RR30/u022/attempt_001,cf921ec8da7070fdbcb45733edc33f1c8d669e3455e70f0f230cfd39b5213096,979eb5d256324ee194e108f677d67ab723d3ffc5f54a72d916df75d848b48916,58dac7f52ab190db181f3e6ee7c0dcd11ee7ad36dfe4422d99eae647c7bd17e5,026ec91a11af38e840abd00cc3bf9abb1d7f0ab9916699228efbb5704cb5a16f,
R2,B03_RR10_PROTO,a1,u000,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u000/attempt_001,7c58f56b2e6381779521043b109455d35ea3c432f865115f46155b1d2b1ce923,4e4926c916c6d5f510e2740ba6bb9407de74e701cbaeb6ecd4afce0e0298ea80,7836f171676ed66108cb0f503732deb16dd21f05f2242d5704eb0e656002540e,81c803ef7b2d908e2d1eac0e98a593d44c819e782061cf96e147fb5caa83fc55,
R2,B03_RR10_PROTO,a1,u001,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u001/attempt_001,07388f76b7e7be9ecf181eef8ed5af70f1d9fbfd8bb5995a522cfa0d87148c75,95cffefb579ac498d7b61a33eee3cc984fcf21569357506126fd6c80626b33ac,74120a6ace4b3c92eb0b8154718a7305bce1bc559cb3e93f9d6c7bdb942547d5,9dbce15b6bb531fe9ee11922e8b43d752a2b7b250491b787fd0c51a7fb72f73e,
R2,B03_RR10_PROTO,a1,u002,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u002/attempt_001,7810aa160cc2fdbf85f84388605d3effc6bf9a3f91422e9457605359b27b6dde,9b69dd29502653d2adf9d0177afa6ad7a2162ebf22a7852e26ce7de90e271dd9,9e69ba0a983132decbd2d5e54c72efd4ec4da02916075da91636bf4201773ba5,ffd664f46733f65ed8e0d7d7cac2770a5d686fdd488fe700ea4ec270e915c2c1,
R2,B03_RR10_PROTO,tonsil,u005,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u005/attempt_001,c274300a75eaaaae445249b31d097515fb47c3a274ad09e0d4cffbf11c92678a,0febe5ac03abbeef408f694283e88460c510575f6e67cdc0b8e383514f6fba70,07ad951b636849f7a13eb6569458937fb5d1a57420372e7c932d446b5584744d,85ad7464f4646830975563e530bb21aacbca906502cf6ce08e17aac02b33321f,
R2,B03_RR10_PROTO,tonsil,u006,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u006/attempt_001,1cf457a5b88259c3e67190d3f7afb8bd23e6052b0d2ab055487fb005c7aca787,4d3bb1a913beac7854c90144d4c036f2d04fae7ebc8dabe3862b7911d4351610,e25936ae4b45fc425cd83ca7cb2026cd1e7540901e3a859b7cd4f79a37df704a,9a007bb05caec8ad1cbd0b0ef6fb15f975466e524cbae15c61b231aba3312fb8,
R2,B03_RR10_PROTO,tonsil,u007,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u007/attempt_001,d98be82320ce968a376d06c1f463c25e78bec51263a5d2b1b4237575f0123fe9,e27d52f47e199a6b3636efb3fed2c2b2a6ea891e93b09115e1303b5d84269eb6,d8c60f5cf24c5d7b7aad401676bb21abd2e73d389cf3c2a80eeac08a340ddb4b,d62918bd55cbb327afe0a8051be5b30c574d9bedafa36b100834727e92310d6d,
R2,B03_RR10_PROTO,d1,u010,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u010/attempt_001,6aa87c08a91bf6bd760b1ccbc2e7effa123f4a9005f11698cafbaaade8b90046,6a422ccd862b72e608f9db11b16245433d4fa7811fddfae4378a154c1d7ba150,efb13d74e5fe414198a0e36037419de34a519a7e02f6e0ed3aeb5e7e3c8c5c64,66d57769e1e2a9df1d9e034ebe38932f96a3de9ec948f5e5bbae7b408644ddf6,
R2,B03_RR10_PROTO,d1,u011,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u011/attempt_001,cffd1c5b87516b77264ec1fef0d068ff3b280a88c50bc96c77e919a5e6c689f9,f6627f23d75eada4ad13b0d3e5fcd0b8666fde0b9339e533f115be2da8ac168f,58dd2302e8983bfea2015321864d17be706a6a8c55cfc0e8500cc5f1c2a9e4ab,e804bd9c9c0b454a3e00a8c53c1c09b3b8c863f99e4093b4c5c5834c6567b616,
R2,B03_RR10_PROTO,d1,u012,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u012/attempt_001,a4cb4a538721032842fe251b57bda2424253368d890ff9fe31bd4edf10b26d43,92a2411005f457bb2ad7efd166297473f16da69dfd91721dc8b5c81c63cf158d,c9698e8e5311715feea7cea9fec4712c4e8ffc2801b059d16179da2d0169f20e,c016b5f02f7f554660f711f1a755f730e3a243ae797326ba00c54a8088751f85,
R2,B03_RR10_PROTO,p22,u020,0,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u020/attempt_001,85da36e228c7726d2360badd3bb2af4221172ed404a5fb49de845deaee376644,3c853ffc5ebe93a4d974fc73eab1a314f1a8bc1c66091cd161fbb1dc328be168,6fb1087c62baee2c7c326ecdbb1a036831e48a8ce06f10b897584e58c0373103,acc636a0bd4a41c1035811c8dde3d089acd3579f370036ebe55901b560c67d38,
R2,B03_RR10_PROTO,p22,u021,1,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SCIENTIFIC_NUMERICAL_FAILURE_NO_RETRY,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u021/attempt_001,76bb4c12e7ceda5e0c00c2a3dc1e57e62bfe388ae59dbea08a746bc2b6e06ad3,,e576fe4ebb82d16ab98b326d3c460dc5f90a58155df1e89db82ae85cdcfb0646,fccb3b6819a27a5dfe1779cf23ceda937336aecaf7f97413e574bacdb6e0cc58,
R2,B03_RR10_PROTO,p22,u022,2,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B03_RR10_PROTO/u022/attempt_001,684670efee0139d1ac1701bf741ee11f0954c9b39ba78f22e605e39b620e703d,063a17e57df5c12780c9906a9b04cf0c4c5eb5e6b03ccced726fb2480330f689,842010b9c5b8a43175e6e9887d527e7fe446360bfb5b48a978141e6cae309229,0e48f27239d3dad292de0a866c8f044f95d23d9bb708e060d9671d974f289da8,
R2,B04_SP_RR10_PROTO,a1,u000,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u000/attempt_001,d48b5971cf3ac3739e982ec25b03d774171ff3bd78577abf1840a87b0a546e2f,1dbab764f5cb9aaa47793e2e605ebceb14f4e05d8ef8f80883543c96fb67ef64,d8dd101634580f71a643aa3c70c8234cc14fb93604447c6210a9ea9aa033f20a,97e3c0565563c11b643ea081db139d18fda657b5893a449dde4f4a86407774bc,
R2,B04_SP_RR10_PROTO,a1,u001,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u001/attempt_001,3dd69f1e19459825b2397cbb62b05e7ab81433f75858dce1ce008eec2d308aef,e20649e3924f0bcebd32b8e145c8dc399cda1be455ec1b3eb2c713cd66bdf2fc,9574b5914d41ee5897cd22358aefa3859efd3ccf3f9afd022e7e83cce0e61978,e031591b4a9ac6962880bd263263c2eb68a3d3877cf25cb0150faf2ee9497510,
R2,B04_SP_RR10_PROTO,a1,u002,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u002/attempt_001,c3a8b1c7044beaeab36e295bcf66813329d090cff3a1569b095d8d5d64aa88c2,2228f6794daf35136e0a24c5ecedec703069c5d7d5be15d6da2669dfa4a199a0,1135e06da2d9b1bbc4f99f23b38a5fc8c5d5f87f718eb25985aac1cb8412f6bf,31cfc98941db909297c82bc5bbf445be1e6fcc19a6dfc9ae3b66e12bd5c8d74c,
R2,B04_SP_RR10_PROTO,tonsil,u005,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u005/attempt_001,34e97099037f9e862eab36c9f0a91190c594831fadf9f95b96c3bfb65ecdf991,1220bcbcb411d8f61f8929e6478d2740a609ddca206275bfef89bcc3e42e045c,9d3fc4e3c06c3a0e661689354b8bdf23f1f4ee254f89b79099b2d047e0ffe73d,4178d537db5915d091949da3ca6456febb95a42f4f987cb28d8d2baffc01b186,
R2,B04_SP_RR10_PROTO,tonsil,u006,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u006/attempt_001,2dcec734569e94b26165a0c84be99a4251f7ff1ecff02ec3f33b04e9f26ce19b,401805daf35e235959d13878be10de348a2f436f9e1abbc28609fbad92cb4ed8,a2f93a5f97f0e0d18f5ba491b99678e7d5fce38da0e1b74b946ab5062f832510,0407037fb2e5445656b1e159f9c2f8f1fb7071b3ef26383544c0e8fae13f7c3f,
R2,B04_SP_RR10_PROTO,tonsil,u007,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u007/attempt_001,2a1677dfea83bff1e25ae3d821e08ae0b11d133dc59b524735914896ce4cd5b6,393751bbf3bd2f9bedc7b387c6fd481ab36b42a23de935d5a4f55b3ecc21f93d,81cee58b19bfbea21afa4951e96e10f25492c175c125485216ae87d8d4fa7fb1,72c066325f8b92a7034644c98f8609e5f3b616af2c48295cba7e5ae575d087b9,
R2,B04_SP_RR10_PROTO,d1,u010,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u010/attempt_001,c0b353ca444809ac751e2c746275d0d965688843c9b14d869c168d9a61456b5c,700ff4e4a170fb88ff689ad5cc98df6be61b5e30333fbc97e3d121b48a7c5ccd,a00b9a46bd8c4e2cb307356806048b259f564d33af1123b2225d0f48d8795326,e7d8e6cfbbb26d98afc9476a495669ab28a08af32f25e8086d4faf4cd9b6d346,
R2,B04_SP_RR10_PROTO,d1,u011,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u011/attempt_001,bcc468ec3384d57ddf502e208710dd068188845265b3031d692366ae830a42e0,3dc462171c848cc244317684c2e2e92490cbed4250370ab07517c3e80850a0ed,4751a8fda123d8208c80f96c512b38dc01d5dc0fe16286613c3a4172db82b221,38808c7d82edb43caa455dae9c10d281f42d729e8932edb4c328d37a2e12de3f,
R2,B04_SP_RR10_PROTO,d1,u012,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u012/attempt_001,f7f918b8164be530fe2e54fd7acfbaa7a858ce561093d644c39e50aaf55154a5,f618e7124a6c3f40ea5965c655f71ba643894d749619d67679cd4f4aeec5003a,ae4c48b470b99ef5485de3d7351a64b9f9997a7102939df0bb8e46b0b95e1caa,cc47ad565ae459f96529c7bb17625f597a86d56b3d895edc3995e616261fb210,
R2,B04_SP_RR10_PROTO,p22,u020,0,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u020/attempt_001,407a5dc1c9d3cfc99cb5e7bbca3e5a81c07a44602f335cdaac4e2c5ce0511ec5,d97e028fbe3832f488611f2c17f0944037d67c1249dcffdfb5ab00279ef0abc2,54b02079a61d1f29f327124ef51b4d9dc19f1fc7cf28f0166699014a9572c8a8,e6358f03a7acc42ae2b8155580fd6bd6f70436f6ae9f8aba367ea8bfa9439dfb,
R2,B04_SP_RR10_PROTO,p22,u021,1,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u021/attempt_001,776a6a4758e14eb23a585fbee4a1cb2641bd27cfe978e96be7d88558bcd13678,bcb366cd5c1e88c5e3760890fb22f5e7c225175bbef1c144afa0fb25c258fe12,42176834f109e9921de24d7461d81e7d901b0bd255d6b63997b289e077a7b27a,b53fe1f6b0acb41ae5222757281219cd172e51e8ac668abe9ad86710445fc85a,
R2,B04_SP_RR10_PROTO,p22,u022,2,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B04_SP_RR10_PROTO/u022/attempt_001,a960090a6d888f236c2978467be85a91aaf7419597332468761adad21ea12c42,a017a5d89c863c26bac6025f75cf93eba23a3b5edadc92971fcf2efe0f21e129,ad3f613c45e0eaca4e29ca03e70b3881d31a30dd8f068d1c243b5a3d0b8a0a38,77eeb2adcab8a9a76365e166794e26b877918ab4174944e53bb150b246872bec,
R2,B05_SP_RR10_PROTO_RNAANCHOR,a1,u000,0,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u000/attempt_001,d48b5971cf3ac3739e982ec25b03d774171ff3bd78577abf1840a87b0a546e2f,1dbab764f5cb9aaa47793e2e605ebceb14f4e05d8ef8f80883543c96fb67ef64,,,B04_SP_RR10_PROTO
