dataset,metric,contrast,mean,sample_sd,median,minimum,maximum,bootstrap_95_low,bootstrap_95_high,n,exact_32_sign_flip_two_sided_p
placenta,ami,factorial_scale_main,0.16960947700291487,0.02463152963259382,0.17216660942280537,0.13645235793155552,0.20383480434703527,0.15018608203158304,0.18941960527085677,5,0.0625
placenta,ami,factorial_shape_main,0.0279177686231871,0.019631740386102547,0.02417407664452942,0.0053758678962064765,0.05502661295052769,0.013219055115932776,0.044018424895251,5,0.0625
placenta,ami,interaction,-0.055377555162320416,0.040111560519170475,-0.04107455160706164,-0.11739096572119856,-0.01854194961170097,-0.09013082257696489,-0.026800856189092094,5,0.0625
placenta,ami,asr_vs_uniform_same_scale,-0.00277007294664533,0.007819689524606876,-0.004500186361097613,-0.008909955065817488,0.010707831483678154,-0.007575583997488433,0.004195087932208952,5,0.4375
placenta,ami,asr_vs_legacy_same_scale,-0.0029990639886722237,0.01394864390310143,-0.0006050794514536051,-0.022816326750029203,0.011888284723871156,-0.014382235743167415,0.007403981957411121,5,0.6875
placenta,fmi,uniform_scale_effect,0.17839520528907066,0.024812649363049343,0.17204604249676436,0.15255028117224145,0.21893249897433786,0.1618478085411149,0.20017791638330848,5,0.0625
placenta,fmi,legacy_shape_effect,0.03594583655030548,0.03680292455240448,0.0418164664470565,-0.010655229147581768,0.07550913886651256,0.007238604011399396,0.06465306908921156,5,0.1875
placenta,fmi,scale_at_legacy_shape,0.14453901778749126,0.02984096088226779,0.13804619363677906,0.11047295641898258,0.1862419911167177,0.12234540386231514,0.169331984223026,5,0.0625
placenta,fmi,legacy_shape_at_full_scale,0.0020896490487260833,0.013223193001973922,0.0013638371787493275,-0.015671004704570723,0.021475551603282628,-0.008421691492518257,0.013541303195203414,5,0.625
placenta,fmi,factorial_scale_main,0.16146711153828094,0.019849710344725782,0.16480632573346254,0.13151161879561202,0.17914401680674102,0.14528169054848505,0.17601461039161231,5,0.0625
placenta,fmi,factorial_shape_main,0.01901774279951578,0.020139259861347767,0.020777804070427064,-0.003557254837605106,0.048492345234897594,0.003740811003408806,0.034970571046910426,5,0.125
placenta,fmi,interaction,-0.03385618750157939,0.037897981826256706,-0.04207732475325887,-0.0808863053375588,0.014195948619953325,-0.06238342199096727,-0.003585082035434528,5,0.1875
placenta,fmi,asr_vs_uniform_same_scale,0.0020459113441884556,0.0158933260378899,-0.004125707525805988,-0.009460133998967502,0.029972464494285367,-0.00690749364909442,0.016333195686248823,5,1.0
placenta,fmi,asr_vs_legacy_same_scale,-4.373770453762749e-05,0.020846449740516172,-0.005489544704555316,-0.022617456445562345,0.03023332280048774,-0.015345232907671624,0.017670991645681,5,1.0
placenta,homogeneity,uniform_scale_effect,0.20764072037861608,0.030817658433697027,0.20345920224007208,0.1719439233686587,0.2472748650592178,0.18391995803384428,0.23147004128055704,5,0.0625
placenta,homogeneity,legacy_shape_effect,0.05780290981921645,0.03753505554514383,0.04938787177606829,0.01709792947983091,0.09963844200570604,0.02823779489461331,0.08736802474381959,5,0.0625
placenta,homogeneity,scale_at_legacy_shape,0.15051525071421312,0.034407909006357366,0.137820440117301,0.12344721945691095,0.20734759169440442,0.1276282530150158,0.1805475607641191,5,0.0625
placenta,homogeneity,legacy_shape_at_full_scale,0.0006774401548135023,0.0189340369899981,-7.593944677652953e-05,-0.024189203596600817,0.02844892184303771,-0.013697281761438274,0.016910037500704057,5,1.0
placenta,homogeneity,factorial_scale_main,0.17907798554641458,0.02546794088848634,0.1716870899381936,0.14932855819531837,0.2183734161618101,0.1607973076045412,0.19969888567236352,5,0.0625
placenta,homogeneity,factorial_shape_main,0.029240174987014977,0.021575192979307645,0.026772506602727952,0.006072105012425222,0.061268302904423255,0.013528679809894018,0.04717857382575365,5,0.0625
placenta,homogeneity,interaction,-0.05712546966440295,0.04089988379755906,-0.04523073034668068,-0.12382764560230686,-0.022051648934811374,-0.09238887950005639,-0.029418230169438585,5,0.0625
placenta,homogeneity,asr_vs_uniform_same_scale,-0.004080264350908203,0.0043350185635528645,-0.004442183640783082,-0.0082481772551517,0.002834524517881132,-0.007058003428388493,-0.0004083823645687934,5,0.125
placenta,homogeneity,asr_vs_legacy_same_scale,-0.004757704505721705,0.017751991159633846,-0.00132261691150648,-0.03184966747390028,0.01704446385097602,-0.020641940883175725,0.008327707366609283,5,0.625
placenta,v_measure,uniform_scale_effect,0.19471448986553475,0.0288911622036132,0.19277745489006426,0.15485446343494214,0.23189895505168318,0.1717209932511621,0.21794768822120672,5,0.0625
placenta,v_measure,legacy_shape_effect,0.05488341701315121,0.036731581520914734,0.044086932894691566,0.014443987832867156,0.096876979494325,0.02626832328139548,0.08349851074490695,5,0.0625
placenta,v_measure,scale_at_legacy_shape,0.14005405989947822,0.03366932753544001,0.12170887596593072,0.11435477845006636,0.19201956111970175,0.11649259962078518,0.1696491534641595,5,0.0625
placenta,v_measure,legacy_shape_at_full_scale,0.00022298704709471372,0.013627071602138876,0.001610829362503785,-0.01899969293842696,0.018757251996463054,-0.010755484018054661,0.01120366056086457,5,1.0
placenta,v_measure,factorial_scale_main,0.16738427488250646,0.024331629895041524,0.1699510636231471,0.13460462094250425,0.20116190558357638,0.1481877476338002,0.18693790020280676,5,0.0625
placenta,v_measure,factorial_shape_main,0.027553202030122965,0.019373173694722225,0.02383709040225368,0.005301643368992526,0.054291541458529824,0.013046912085203654,0.043442071859285655,5,0.0625
placenta,v_measure,interaction,-0.0546604299660565,0.03960470788847382,-0.04049968498487577,-0.11587667243275196,-0.01828468892774926,-0.08899181632758091,-0.026442822392383648,5,0.0625
placenta,v_measure,asr_vs_uniform_same_scale,-0.0027257545588273537,0.007742004738574175,-0.004444071134347971,-0.008797510363313998,0.010621209284883859,-0.007480186334260131,0.004171045454658584,5,0.4375
placenta,v_measure,asr_vs_legacy_same_scale,-0.0029487416059220672,0.013758587821827872,-0.000603370039465867,-0.022478932459711776,0.011712972820317025,-0.014162235145977009,0.007288710311090063,5,0.6875
placenta,hungarian_macro_f1,uniform_scale_effect,0.1110012807489659,0.051704579564344634,0.10577660840917447,0.05998901184878458,0.1902180984636187,0.07391168203711715,0.15393539608282156,5,0.0625
placenta,hungarian_macro_f1,legacy_shape_effect,0.03187914745479359,0.050448894130812584,0.034697821725949374,-0.030305821406870326,0.09763321573215133,-0.0067093885995746835,0.07005403368383831,5,0.25
placenta,hungarian_macro_f1,scale_at_legacy_shape,0.07742514256844153,0.04820485106825982,0.06590419468388342,0.03626989860013807,0.15785745404855467,0.046100283898464677,0.1201333055310591,5,0.0625
placenta,hungarian_macro_f1,legacy_shape_at_full_scale,-0.0016969907257307737,0.02919909533901838,0.00043083665785370595,-0.046556168927385455,0.03529062572733721,-0.02746375077372314,0.02134671009954381,5,0.875
placenta,hungarian_macro_f1,factorial_scale_main,0.09421321165870371,0.037049599185876685,0.09342103005736202,0.054085893819779574,0.14248912501619265,0.06549720484591784,0.12292921847148959,5,0.0625
placenta,hungarian_macro_f1,factorial_shape_main,0.015091078364531408,0.02393692203342459,0.016881826506307873,-0.01493749237450831,0.04764620407914966,-0.0037895247023634225,0.03376069316983136,5,0.1875
placenta,hungarian_macro_f1,interaction,-0.033576138180524365,0.06710775834090311,-0.024711156703624892,-0.1441893846595368,0.03073665806472403,-0.0924569923165589,0.01087947788102388,5,0.4375
placenta,hungarian_macro_f1,asr_vs_uniform_same_scale,-0.0028082046165516018,0.0018760280173797264,-0.002985076828341149,-0.005314701215824336,-0.00015161257474705092,-0.004306747222263696,-0.00128499827618469,5,0.0625
placenta,hungarian_macro_f1,asr_vs_legacy_same_scale,-0.001111213890820828,0.02827739149599524,-0.0026313988480398676,-0.03544223830208426,0.043167098653726144,-0.022317902520466504,0.023770353000694456,5,0.8125
placenta,hungarian_weighted_f1,uniform_scale_effect,0.13194856510687358,0.044678008154477616,0.1331890103064649,0.0941885765126157,0.20361810742731234,0.10204838316620021,0.1679202907139824,5,0.0625
placenta,hungarian_weighted_f1,legacy_shape_effect,0.03912735820796365,0.05423641660628643,0.04306827126534374,-0.02339645614748609,0.09695530662743657,-0.0039108424960385465,0.08216555891196584,5,0.25
placenta,hungarian_weighted_f1,scale_at_legacy_shape,0.09211813292594487,0.04029592343145113,0.07663488258577678,0.051104647931109026,0.15659470613627946,0.06547653840702661,0.12461077671607838,5,0.0625
placenta,hungarian_weighted_f1,legacy_shape_at_full_scale,-0.0007030739729650737,0.02219664486036639,-0.00026549079194460035,-0.032393544006306674,0.03037032729911804,-0.019542322720561844,0.017976863906332397,5,0.5625
placenta,hungarian_weighted_f1,factorial_scale_main,0.11203334901640923,0.030161003509732588,0.10491194644612084,0.07264661222186236,0.14550198058730102,0.08930604366449758,0.13476065436832085,5,0.0625
placenta,hungarian_weighted_f1,factorial_shape_main,0.019212142117499286,0.028581168073848515,0.021526306974590403,-0.012303730598507645,0.0586473911594621,-0.002252286147930327,0.040826583306067574,5,0.25
placenta,hungarian_weighted_f1,interaction,-0.03983043218092872,0.06000855926310409,-0.04308392858150667,-0.12934885063374324,0.022185451097956888,-0.08739027693771606,0.003530304101304016,5,0.25
placenta,hungarian_weighted_f1,asr_vs_uniform_same_scale,0.00011879272015620223,0.007159651639669329,-0.0036487600614639737,-0.004923293419918817,0.012389069081792381,-0.004186421594179391,0.006547848472125484,5,0.9375
placenta,hungarian_weighted_f1,asr_vs_legacy_same_scale,0.000821866693121276,0.02175384011378744,-0.0024377550119347724,-0.029874998763948946,0.028675163471509002,-0.016375614504373148,0.016965131024417414,5,1.0
placenta,hungarian_balanced_accuracy,uniform_scale_effect,0.12584737080691685,0.027809018519781247,0.11846428112330765,0.09733771082575915,0.1707274577201926,0.10694410736852049,0.14982218708143863,5,0.0625
placenta,hungarian_balanced_accuracy,legacy_shape_effect,0.024691913803392685,0.06462676608254256,0.05449562555313914,-0.08383232338624441,0.07501773335911716,-0.03221881630148449,0.06586356973377785,5,0.5
placenta,hungarian_balanced_accuracy,scale_at_legacy_shape,0.10211381387507426,0.06151754009551348,0.09727290115351384,0.05290382953552175,0.2035521995020913,0.061864689904500114,0.15349934753810363,5,0.0625
placenta,hungarian_balanced_accuracy,legacy_shape_at_full_scale,0.000958356871550059,0.037550578387416704,0.001255594992539244,-0.05543024998591295,0.04812402704873209,-0.031089667531069388,0.02937665422625495,5,0.9375
placenta,hungarian_balanced_accuracy,factorial_scale_main,0.11398059234099556,0.029532699174776876,0.11181564362785718,0.08260822408431939,0.16100824031269947,0.09245910518661199,0.13949911492364003,5,0.0625
placenta,hungarian_balanced_accuracy,factorial_shape_main,0.012825135337471372,0.037237590027929354,0.015352750456070985,-0.041288364196852584,0.06157088020392462,-0.018631918335683156,0.04264061016719754,5,0.5
placenta,hungarian_balanced_accuracy,interaction,-0.023733556931842627,0.0750118471888396,-0.026893706310385068,-0.11782362818467085,0.08508791837878366,-0.08250185061939068,0.03924507731868202,5,0.4375
placenta,hungarian_balanced_accuracy,asr_vs_uniform_same_scale,-0.0023466997005146427,0.0018319207771120044,-0.0026091901983865684,-0.004678440166165143,0.00034604654882175456,-0.0037654470370677372,-0.0008360481500615746,5,0.125
placenta,hungarian_balanced_accuracy,asr_vs_legacy_same_scale,-0.003305056572064702,0.037922448618573475,-0.0009095484437174894,-0.05109534735574661,0.05360965560608422,-0.031195860433299583,0.028539784830261806,5,0.8125
placenta,spatial_neighbor_agreement,uniform_scale_effect,-0.06161251504211792,0.021692382158229506,-0.07460890493381467,-0.07882069795427193,-0.029482551143200975,-0.0770156438026474,-0.04271961492178099,5,0.0625
placenta,spatial_neighbor_agreement,legacy_shape_effect,-0.025030084235860395,0.012887856303721088,-0.027075812274368227,-0.039711191335740026,-0.006618531889290014,-0.034536702767749686,-0.01432009626955475,5,0.0625
placenta,spatial_neighbor_agreement,scale_at_legacy_shape,-0.02635379061371842,0.013287563663975679,-0.026474127557160054,-0.047533092659446496,-0.012635379061371854,-0.037424789410349005,-0.016967509025270743,5,0.0625
placenta,spatial_neighbor_agreement,legacy_shape_at_full_scale,0.010228640192539107,0.010954958758142692,0.010228640192539107,-0.005415162454873668,0.02527075812274371,0.0009626955475330768,0.018898916967508946,5,0.125
placenta,spatial_neighbor_agreement,factorial_scale_main,-0.04398315282791817,0.01533027247271289,-0.047232250300842354,-0.06107099879663058,-0.021058965102286414,-0.0549338146811071,-0.03116726835138387,5,0.0625
placenta,spatial_neighbor_agreement,factorial_shape_main,-0.007400722021660644,0.007383213319765569,-0.005114320096269553,-0.016245487364620947,0.0018050541516245466,-0.013237063778580022,-0.0018050541516245523,5,0.125
placenta,spatial_neighbor_agreement,interaction,0.0352587244283995,0.018819366814409207,0.02707581227436817,0.01684717208182912,0.058363417569193776,0.020818291215403108,0.04981949458483755,5,0.0625
placenta,spatial_neighbor_agreement,asr_vs_uniform_same_scale,0.00373044524669075,0.002929160395821454,0.0030084235860409203,0.000601684717208173,0.008423586040914588,0.0016847172081829176,0.006257521058965121,5,0.0625
placenta,spatial_neighbor_agreement,asr_vs_legacy_same_scale,-0.006498194945848357,0.009677589465930718,-0.006016847172081785,-0.021058965102286387,0.006016847172081841,-0.014921780986762922,0.0012033694344163904,5,0.25
placenta,spatial_cluster_moran_mean,uniform_scale_effect,-0.08690971071125196,0.046243103347841104,-0.06622706706776105,-0.1386783094552702,-0.04722487920918045,-0.12271400901133656,-0.051105412411167374,5,0.0625
placenta,spatial_cluster_moran_mean,legacy_shape_effect,-0.026709381653697774,0.012552885068470172,-0.02578311430318614,-0.04607319283370448,-0.010914656981032889,-0.03779910453033576,-0.01686203990989419,5,0.0625
placenta,spatial_cluster_moran_mean,scale_at_legacy_shape,-0.04890304095084045,0.027304235304033916,-0.03422542921482491,-0.09256881742853895,-0.029254438389055615,-0.07317233124736,-0.030373162862449322,5,0.0625
placenta,spatial_cluster_moran_mean,legacy_shape_at_full_scale,0.011297288106713743,0.03528813482557803,0.007055783839091945,-0.035992136272921915,0.0630393624619105,-0.01711859566265551,0.040645931012783076,5,0.5625
placenta,spatial_cluster_moran_mean,factorial_scale_main,-0.0679063758310462,0.030730678320893236,-0.053162941923492496,-0.1137809984838648,-0.03823965879911803,-0.09513825508007001,-0.0460189511608629,5,0.0625
placenta,spatial_cluster_moran_mean,factorial_shape_main,-0.007706046773492015,0.014276391181907008,-0.005047274099587662,-0.03025431263428688,0.008483084814103009,-0.020171497220407193,0.0022355719830589203,5,0.3125
placenta,spatial_cluster_moran_mean,interaction,0.03800666976041152,0.04461382504678858,0.03200163785293614,-0.011475647277270073,0.10911255529561498,0.005915266774812411,0.0775464937635243,5,0.125
placenta,spatial_cluster_moran_mean,asr_vs_uniform_same_scale,0.0015004577070756753,0.007531263073155157,0.0025663987792021725,-0.010720871563073442,0.00840460565208856,-0.004982091804411848,0.006580265665980978,5,0.6875
placenta,spatial_cluster_moran_mean,asr_vs_legacy_same_scale,-0.009796830399638069,0.03351019319063794,-0.013598508176536017,-0.0562765033386477,0.0364814328168202,-0.03688401666315398,0.017929845585726623,5,0.625
placenta,embedding_silhouette,uniform_scale_effect,0.11438325643539429,0.014769184777510845,0.10845795646309853,0.10204532369971275,0.13866164907813072,0.104567601531744,0.12712738439440727,5,0.0625
placenta,embedding_silhouette,legacy_shape_effect,0.005757544189691544,0.004921094936071621,0.004447430372238159,-0.0008723102509975433,0.012052837759256363,0.002108566462993622,0.009467808157205581,5,0.125
placenta,embedding_silhouette,scale_at_legacy_shape,0.12092602774500846,0.01227582212804617,0.12015172839164734,0.10712679848074913,0.14003060013055801,0.11174028143286704,0.13148256242275239,5,0.0625
placenta,embedding_silhouette,legacy_shape_at_full_scale,0.012300315499305724,0.00322697350544187,0.013421788811683655,0.00837060809135437,0.016013771295547485,0.009761446714401245,0.014756467938423157,5,0.0625
placenta,embedding_silhouette,factorial_scale_main,0.11765464209020138,0.01343128551008305,0.11430484242737293,0.10458606109023094,0.13934612460434437,0.10860185734927655,0.12932961173355578,5,0.0625
placenta,embedding_silhouette,factorial_shape_main,0.009028929844498634,0.003647243230832106,0.010166885331273079,0.0037491489201784134,0.012737313285470009,0.005947749689221382,0.01172955594956875,5,0.0625
placenta,embedding_silhouette,interaction,0.006542771309614182,0.004006436572554795,0.0053267404437065125,0.0013689510524272919,0.011693771928548813,0.00364551842212677,0.009881141781806945,5,0.0625
placenta,embedding_silhouette,asr_vs_uniform_same_scale,-0.011894288659095763,0.01752905489118866,-0.00445103645324707,-0.043229326605796814,-0.002976641058921814,-0.027700483798980713,-0.0035663992166519165,5,0.0625
placenta,embedding_silhouette,asr_vs_legacy_same_scale,-0.024194604158401488,0.018501381163853674,-0.018845394253730774,-0.05665111541748047,-0.01250554621219635,-0.04058486223220825,-0.013773760199546814,5,0.0625
placenta,embedding_davies_bouldin,uniform_scale_effect,-0.9431165107055876,0.16187303573173417,-0.975159030848721,-1.1705137582316225,-0.7547691586930307,-1.0653363760898862,-0.8158896163667311,5,0.0625
placenta,embedding_davies_bouldin,legacy_shape_effect,-0.19049397419705852,0.12562433981761095,-0.1810163146268553,-0.3508156448375992,-0.014590541486067643,-0.2835706241672929,-0.09457679167503388,5,0.0625
placenta,embedding_davies_bouldin,scale_at_legacy_shape,-0.846946736816958,0.17336200955463413,-0.843866555887784,-1.117460683967559,-0.6908082113188967,-0.9869960569626454,-0.7253310300252751,5,0.0625
placenta,embedding_davies_bouldin,legacy_shape_at_full_scale,-0.09432420030842907,0.10737322116301039,-0.08394001109354399,-0.23934348748279533,0.03272313413286021,-0.17981821990941044,-0.013366125563068997,5,0.1875
placenta,embedding_davies_bouldin,factorial_scale_main,-0.8950316237612729,0.13163751025593598,-0.8528485606821812,-1.04630985740814,-0.7227886850059637,-0.9984281175868996,-0.7967279891926108,5,0.0625
placenta,embedding_davies_bouldin,factorial_shape_main,-0.1424090872527438,0.05343260023836709,-0.11592048478061101,-0.2101799010548253,-0.0857413680454866,-0.1861486771094544,-0.10256529966116328,5,0.0625
placenta,embedding_davies_bouldin,interaction,0.09616977388862943,0.2078480110131682,0.06396094737413405,-0.1423016531188379,0.3266472023438385,-0.06745934091508436,0.25979888869234324,5,0.375
placenta,embedding_davies_bouldin,asr_vs_uniform_same_scale,0.05039799087468264,0.08890827956548521,0.022814237400572868,-0.007867284568340516,0.20720931889383198,0.0012463657884654645,0.13029232786576897,5,0.1875
placenta,embedding_davies_bouldin,asr_vs_legacy_same_scale,0.14472219118311172,0.13385048114267428,0.14902491003656504,-0.004475756793053343,0.29114932998737597,0.038316578410612756,0.2511278039556107,5,0.125
p22,ari,uniform_scale_effect,0.0010475427373266345,0.03118846413134461,0.0064554788883666725,-0.049171316439496016,0.03603457079344641,-0.02692059830835094,0.024004538564931066,5,0.9375
p22,ari,legacy_shape_effect,-0.01092327180147964,0.023661416810234273,6.474267561429325e-05,-0.04929745968180882,0.011166439058730271,-0.030698161006529445,0.004565437753021806,5,0.5
p22,ari,scale_at_legacy_shape,0.00015011088502925318,0.003305281987059737,-0.0012288236280312836,-0.0023949723492910358,0.005809593447791805,-0.0018686895648929557,0.0030521809395373744,5,0.9375
p22,ari,legacy_shape_at_full_scale,-0.01182070365377702,0.015171110537595747,-0.002991255399616477,-0.03574273141422962,-0.0004311014545577696,-0.02518706077123748,-0.0014860848582418096,5,0.0625
p22,ari,factorial_scale_main,0.0005988268111779438,0.016068475331051005,0.004683874879882338,-0.025416828094210864,0.01813083374852445,-0.013376546904573582,0.011997750953453429,5,1.0
p22,ari,factorial_shape_main,-0.01137198772762833,0.012703776120796217,-0.017457406027596878,-0.025542971336523668,0.004087591829556897,-0.020844267487851908,-0.001136875522981462,5,0.1875
p22,ari,interaction,-0.0008974318522973812,0.030569703464605653,-0.0013850819632916789,-0.035807474089843916,0.047508976690570304,-0.022817606310945614,0.025400526712628026,5,0.8125
p22,ari,asr_vs_uniform_same_scale,-0.01059419225975693,0.01512148466019476,-0.0012231034045709355,-0.03370295088531672,0.00074474221300036,-0.023979700375569502,-0.00011180784572552005,5,0.1875
p22,ari,asr_vs_legacy_same_scale,0.001226511394020091,0.0008792468088072215,0.0013757728662098234,-0.00022699208762594347,0.0020397805289129045,0.00045260387994516815,0.001812667449868477,5,0.125
p22,nmi,uniform_scale_effect,0.0035332680246008773,0.020038752852836364,0.0003145768225468748,-0.015312559965517947,0.03653640389079449,-0.009961952104274575,0.021147426209512887,5,0.8125
p22,nmi,legacy_shape_effect,-0.002842095265107214,0.010939977462685513,-0.0002585619323599575,-0.016496726551451624,0.01230566283549972,-0.011850206066315816,0.00543122756585499,5,0.625
p22,nmi,scale_at_legacy_shape,0.0005967785356348454,0.0022739373637822324,-0.00039499196925840696,-0.0006341343319882231,0.004643333292231766,-0.0005669925970852363,0.002650280481598366,5,1.0
p22,nmi,legacy_shape_at_full_scale,-0.005778584754073246,0.01810475355295775,-0.0016519543855778585,-0.03657024579932122,0.011596094043694438,-0.02239551100542505,0.006296874671985519,5,0.5625
p22,nmi,factorial_scale_main,0.0020650232801178612,0.010237223628257016,-4.020757335576608e-05,-0.007973347148753085,0.018245970377039622,-0.005055624348577625,0.010931499196881467,5,0.75
p22,nmi,factorial_shape_main,-0.00431034000959023,0.011188035937907695,-0.00571171314549529,-0.018279812285566355,0.011950878439597079,-0.012806433155038599,0.004885841805560132,5,0.4375
p22,nmi,interaction,-0.002936489488966032,0.01985552375544775,-0.00018995477887973067,-0.036580867027509734,0.014678425633529724,-0.020466530470899923,0.010289045125723751,5,0.8125
p22,nmi,asr_vs_uniform_same_scale,-0.004938523142199713,0.01722455142520921,-0.0006198986827405939,-0.03450303999449722,0.010738110175800286,-0.02076338143861054,0.006194906632383934,5,0.6875
p22,nmi,asr_vs_legacy_same_scale,0.0008400616118735327,0.001099467994057593,0.0010320557028372646,-0.000857983867894152,0.0020672058048240016,-0.00012298423681638137,0.0016321295668145109,5,0.1875
p22,ami,uniform_scale_effect,0.003540542905943056,0.020068326468238928,0.0003155618877238586,-0.01532312863677554,0.03659373131517052,-0.009970567189346035,0.0211795487818216,5,0.8125
p22,ami,legacy_shape_effect,-0.002847948596322114,0.010950929531789841,-0.0002585419697811453,-0.016509883866258512,0.012314021276055742,-0.011862998004080439,0.0054313450813081145,5,0.625
p22,ami,scale_at_legacy_shape,0.0005986518869735002,0.002278152867050259,-0.00039537500037001294,-0.0006348056324004814,0.004652657893527423,-0.0005674169700044196,0.0026559999029435845,5,1.0
p22,ami,legacy_shape_at_full_scale,-0.00578983961529167,0.018129675060437698,-0.001655014185893866,-0.03662595644985789,0.01160308438796187,-0.022429836235648426,0.006299844958419576,5,0.5625
p22,ami,factorial_scale_main,0.002069597396458278,0.010252633142190227,-3.990655632307716e-05,-0.007978967134588011,0.018275281390853326,-0.005062241408971902,0.010949206211982764,5,0.75
p22,ami,factorial_shape_main,-0.004318894105806892,0.011200741948248119,-0.005725648003148509,-0.018307506525540695,0.011958552832008806,-0.012822436028658868,0.00488487249794588,5,0.4375
p22,ami,interaction,-0.002941891018969556,0.01988440268274576,-0.00019120899700386662,-0.036636899848634386,0.014688323004375059,-0.020496073759897548,0.010299059951908118,5,0.8125
p22,ami,asr_vs_uniform_same_scale,-0.004948347535327224,0.017248058803380557,-0.0006211723976223826,-0.03455522612370099,0.010743354092615731,-0.02079487432380629,0.006197543496520486,5,0.6875
p22,ami,asr_vs_legacy_same_scale,0.0008414920799644454,0.0011015012754632774,0.0010338417882714834,-0.0008597302953461394,0.0020707303261569,-0.00012331446105968703,0.0016349619118421366,5,0.1875
p22,fmi,uniform_scale_effect,0.00034265259620522846,0.025215789112982136,0.0042820201286971615,-0.03872241977299817,0.03172087988450356,-0.02152064381232004,0.019919084478866856,5,1.0
p22,fmi,legacy_shape_effect,-0.008857037412565494,0.017275046871254994,-8.445874497553518e-05,-0.038404518111306296,0.00399909348968247,-0.02419261484541759,0.001564069521527256,5,0.3125
p22,fmi,scale_at_legacy_shape,-0.0002575931194338188,0.002643299756173159,-0.0012022489993093188,-0.002211357850876172,0.004319118659827037,-0.0018296119766208151,0.0021105715961724945,5,0.875
p22,fmi,legacy_shape_at_full_scale,-0.009457283128204541,0.013412276345392278,-0.0024942844898908634,-0.03223726844526853,-0.00019459014216216541,-0.021564604422467916,-0.0011541513265747704,5,0.0625
p22,fmi,factorial_scale_main,4.252973838570484e-05,0.012992609863760819,0.0010353311389104947,-0.02024198368200969,0.015644475034357064,-0.011390224969071683,0.009800817476178437,5,1.0
p22,fmi,factorial_shape_main,-0.009157160270385017,0.009303471640243836,-0.010332620008611682,-0.019924082020317813,0.0007524044998958035,-0.016500502247898275,-0.0018138182928717605,5,0.1875
p22,fmi,interaction,-0.0006002457156390473,0.024706567226046746,-0.0011680132515202724,-0.032152809700292995,0.03696087218197697,-0.019559969003350643,0.02064934563008106,5,0.8125
p22,fmi,asr_vs_uniform_same_scale,-0.008403539124404025,0.013213849460644442,-0.0009604010950763353,-0.03047543305195044,0.0006912011407389507,-0.020349756011075082,-1.9351992907390426e-05,5,0.1875
p22,fmi,asr_vs_legacy_same_scale,0.0010537440038005164,0.0007248293715313225,0.00118426535386007,-9.705540589122208e-05,0.0017618353933180897,0.0004257016920083956,0.0015551405860250612,5,0.125
p22,homogeneity,uniform_scale_effect,0.004029603760928602,0.016995356497025,0.0006133037338977854,-0.013328462258396012,0.03150648472767592,-0.0077257388347445445,0.019149212330164665,5,0.6875
p22,homogeneity,legacy_shape_effect,-0.0035117684344951215,0.007453366742416664,8.927301399053178e-05,-0.015053284396058353,0.0037625600408160986,-0.009958752407053306,0.0016048813857216348,5,0.5
p22,homogeneity,scale_at_legacy_shape,0.0011695288166975403,0.0024706535176259514,1.875730840383838e-05,-0.0003598265909358078,0.005511407991387718,-0.0002088135944967817,0.003404657761473473,5,0.4375
p22,homogeneity,legacy_shape_at_full_scale,-0.006371843378726183,0.013604730190587272,-0.0017060648292585023,-0.03045258638704318,0.0029776702574102476,-0.018807199019173805,0.0011041762227427475,5,0.4375
p22,homogeneity,factorial_scale_main,0.002599566288813071,0.008871817307008601,0.00022085884219485985,-0.006654852474996087,0.01617768807590797,-0.003693838653987458,0.010037661579580349,5,0.6875
p22,homogeneity,factorial_shape_main,-0.0049418059066106525,0.007180298487820229,-0.0042320507575824284,-0.015123789735275228,0.003370115149113173,-0.010818934679026893,0.00036418407746864335,5,0.1875
p22,homogeneity,interaction,-0.002860074944231061,0.01658481152182639,-0.000784889783405851,-0.0306575933035359,0.01334721956679985,-0.01763557822232422,0.008135304214880956,5,0.8125
p22,homogeneity,asr_vs_uniform_same_scale,-0.0055615089988520165,0.012873032520727128,-0.0007363627190430933,-0.028466832297083244,0.0019833654002942014,-0.017197642453935534,0.0010724761644909319,5,0.625
p22,homogeneity,asr_vs_legacy_same_scale,0.0008103343798741669,0.0011610804893351617,0.0009697021102154091,-0.0009943048571160462,0.0019857540899599346,-0.00017847880300732034,0.0016287546064450487,5,0.25
p22,v_measure,uniform_scale_effect,0.0035332680246008773,0.020038752852836395,0.0003145768225467638,-0.015312559965517947,0.0365364038907946,-0.009961952104274575,0.021147426209512953,5,0.8125
p22,v_measure,legacy_shape_effect,-0.0028420952651072584,0.010939977462685468,-0.0002585619323600685,-0.016496726551451624,0.012305662835499609,-0.011850206066315816,0.005431227565854924,5,0.625
p22,v_measure,scale_at_legacy_shape,0.0005967785356349343,0.00227393736378224,-0.00039499196925829594,-0.0006341343319881121,0.004643333292231877,-0.0005669925970851253,0.0026502804815984548,5,1.0
p22,v_measure,legacy_shape_at_full_scale,-0.005778584754073201,0.018104753552957837,-0.0016519543855778585,-0.03657024579932133,0.01159609404369455,-0.022395511005425073,0.006296874671985586,5,0.5625
p22,v_measure,factorial_scale_main,0.002065023280117906,0.010237223628257006,-4.020757335576608e-05,-0.00797334714875303,0.018245970377039678,-0.005055624348577559,0.0109314991968815,5,0.75
