dataset,variant,seed,epoch,raw_rna_reconstruction,weighted_rna_before_global_scale,global_scale_multiplier,final_rna_loss,final_rna_contribution,raw_modality2_reconstruction,final_modality2_contribution,raw_corr1,final_corr1_contribution,raw_corr2,final_corr2_contribution,total_loss,m_bad,gene_weight_mean,gene_weight_min,gene_weight_max,cross_omics_rna_attention,rna_spatial_attention,modality2_spatial_attention
p22,locked_unweighted,0,1599,0.9859310388565063,0.9859310388565063,1.0,0.9859310388565063,1.4788966178894043,0.7356919646263123,3.678459882736206,0.04931570962071419,0.07397356629371643,0.011956303380429745,0.011956303380429745,5.2432861328125,2.290322780609131,1.0,1.0,1.0,0.6246041059494019,0.7411030530929565,0.7885679602622986
p22,locked_unweighted,1,0,1.0024077892303467,1.0024077892303467,1.0,1.0024077892303467,1.50361168384552,1.0317832231521606,5.158915996551514,0.08358776569366455,0.12538164854049683,0.11229388415813446,0.11229388415813446,6.900202751159668,2.290322780609131,1.0,1.0,1.0,0.5009194016456604,0.5003657341003418,0.5002002120018005
p22,locked_unweighted,1,160,0.9993149638175964,0.9993149638175964,1.0,0.9993149638175964,1.4989724159240723,0.8716050982475281,4.358025550842285,0.0935366153717041,0.14030492305755615,0.03401235491037369,0.03401235491037369,6.031315326690674,2.290322780609131,1.0,1.0,1.0,0.5201072692871094,0.49621057510375977,0.5005079507827759
p22,locked_unweighted,1,800,0.9893369674682617,0.9893369674682617,1.0,0.9893369674682617,1.4840054512023926,0.7777872085571289,3.8889360427856445,0.05461609363555908,0.08192414045333862,0.020500196143984795,0.020500196143984795,5.47536563873291,2.290322780609131,1.0,1.0,1.0,0.5804435610771179,0.6128118634223938,0.5786375403404236
p22,locked_unweighted,1,1599,0.9861477613449097,0.9861477613449097,1.0,0.9861477613449097,1.4792215824127197,0.7349748015403748,3.6748740673065186,0.047599662095308304,0.0713994950056076,0.012820543721318245,0.012820543721318245,5.238316059112549,2.290322780609131,1.0,1.0,1.0,0.5663486123085022,0.7480770945549011,0.8053823709487915
p22,locked_unweighted,2,0,1.0025173425674438,1.0025173425674438,1.0,1.0025173425674438,1.5037760734558105,1.029787540435791,5.148937702178955,0.0835193619132042,0.125279039144516,0.11075494438409805,0.11075494438409805,6.888747692108154,2.290322780609131,1.0,1.0,1.0,0.503917396068573,0.501480758190155,0.500211775302887
p22,locked_unweighted,2,160,0.9995565414428711,0.9995565414428711,1.0,0.9995565414428711,1.4993348121643066,0.8728613257408142,4.364306449890137,0.09018369764089584,0.13527554273605347,0.03355947136878967,0.03355947136878967,6.03247594833374,2.290322780609131,1.0,1.0,1.0,0.5192826390266418,0.49875375628471375,0.5013073682785034
p22,locked_unweighted,2,800,0.98929762840271,0.98929762840271,1.0,0.98929762840271,1.483946442604065,0.7790601253509521,3.8953006267547607,0.0521630123257637,0.07824452221393585,0.019827134907245636,0.019827134907245636,5.477319240570068,2.290322780609131,1.0,1.0,1.0,0.6231707334518433,0.6258772015571594,0.593624472618103
p22,locked_unweighted,2,1599,0.9860661029815674,0.9860661029815674,1.0,0.9860661029815674,1.479099154472351,0.7345452904701233,3.6727263927459717,0.046676069498062134,0.0700141042470932,0.013037899509072304,0.013037899509072304,5.234877109527588,2.290322780609131,1.0,1.0,1.0,0.5849916338920593,0.7641118764877319,0.8249251842498779
p22,locked_unweighted,3,0,1.002363920211792,1.002363920211792,1.0,1.002363920211792,1.503545880317688,1.03486168384552,5.1743083000183105,0.08703014254570007,0.1305452138185501,0.11209534108638763,0.11209534108638763,6.920494556427002,2.290322780609131,1.0,1.0,1.0,0.5033033490180969,0.49937814474105835,0.5015715956687927
p22,locked_unweighted,3,160,0.9992804527282715,0.9992804527282715,1.0,0.9992804527282715,1.4989206790924072,0.8711448311805725,4.355724334716797,0.09611154347658157,0.14416731894016266,0.033532287925481796,0.033532287925481796,6.032344341278076,2.290322780609131,1.0,1.0,1.0,0.5509040355682373,0.4947492480278015,0.5026506185531616
p22,locked_unweighted,3,800,0.9891625642776489,0.9891625642776489,1.0,0.9891625642776489,1.4837439060211182,0.7770625352859497,3.885312557220459,0.05900600925087929,0.08850901573896408,0.019126925617456436,0.019126925617456436,5.4766926765441895,2.290322780609131,1.0,1.0,1.0,0.6708712577819824,0.6006689667701721,0.5640565156936646
p22,locked_unweighted,3,1599,0.9858165979385376,0.9858165979385376,1.0,0.9858165979385376,1.4787249565124512,0.7335556149482727,3.6677780151367188,0.050463639199733734,0.0756954550743103,0.011738399043679237,0.011738399043679237,5.233936786651611,2.290322780609131,1.0,1.0,1.0,0.6438218951225281,0.7509409189224243,0.7840377688407898
p22,locked_unweighted,4,0,1.002403736114502,1.002403736114502,1.0,1.002403736114502,1.503605604171753,1.0305736064910889,5.152868270874023,0.08389130979776382,0.12583696842193604,0.11399556696414948,0.11399556696414948,6.89630651473999,2.290322780609131,1.0,1.0,1.0,0.49832892417907715,0.49936115741729736,0.49898669123649597
p22,locked_unweighted,4,160,0.9995400905609131,0.9995400905609131,1.0,0.9995400905609131,1.4993101358413696,0.8703354597091675,4.351677417755127,0.09705961495637894,0.1455894261598587,0.034952737390995026,0.034952737390995026,6.031529426574707,2.290322780609131,1.0,1.0,1.0,0.5419225096702576,0.4946252107620239,0.5028822422027588
p22,locked_unweighted,4,800,0.9893513917922974,0.9893513917922974,1.0,0.9893513917922974,1.4840271472930908,0.7775607705116272,3.887803792953491,0.05451779067516327,0.0817766860127449,0.019628725945949554,0.019628725945949554,5.473236083984375,2.290322780609131,1.0,1.0,1.0,0.6111040711402893,0.6140460968017578,0.5927588939666748
p22,locked_unweighted,4,1599,0.9862034320831299,0.9862034320831299,1.0,0.9862034320831299,1.4793051481246948,0.7352507710456848,3.6762537956237793,0.047391489148139954,0.07108723372220993,0.012780063785612583,0.012780063785612583,5.239426612854004,2.290322780609131,1.0,1.0,1.0,0.5753069519996643,0.7527919411659241,0.8100889325141907
placenta,locked_asr_hvg_legacy_scale_diagnostic,0,0,1.0120545625686646,1.011992335319519,2.28993821144104,2.3173999786376953,11.586999893188477,1.1983046531677246,7.189827919006348,0.8302627801895142,0.8302627801895142,0.190260648727417,1.90260648727417,21.50969886779785,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.502865731716156,0.5132500529289246,0.4989098310470581
placenta,locked_asr_hvg_legacy_scale_diagnostic,0,20,1.0045257806777954,1.0045208930969238,2.28993821144104,2.300290822982788,11.50145435333252,1.0509284734725952,6.305570602416992,0.4149923622608185,0.4149923622608185,0.1121114119887352,1.1211141347885132,19.3431339263916,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.48855552077293396,0.45855000615119934,0.4994620680809021
placenta,locked_asr_hvg_legacy_scale_diagnostic,0,100,0.9851293563842773,0.9853722453117371,2.28993821144104,2.256441593170166,11.282207489013672,0.9111565947532654,5.466939449310303,0.26195192337036133,0.26195192337036133,0.036201104521751404,0.36201104521751404,17.373109817504883,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.5256199240684509,0.4028288722038269,0.4976928234100342
placenta,locked_asr_hvg_legacy_scale_diagnostic,0,199,0.9277001619338989,0.9288257956504822,2.28993821144104,2.126953601837158,10.634767532348633,0.7806644439697266,4.683986663818359,0.38833513855934143,0.38833513855934143,0.02658751793205738,0.2658751904964447,15.9729642868042,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.677513837814331,0.43445464968681335,0.4994514584541321
placenta,locked_asr_hvg_legacy_scale_diagnostic,1,0,1.0124549865722656,1.0124831199645996,2.28993821144104,2.31852388381958,11.592618942260742,1.2201069593429565,7.32064151763916,0.8946846127510071,0.8946846127510071,0.1845354288816452,1.8453543186187744,21.65329933166504,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.5090487599372864,0.49899640679359436,0.4984109699726105
placenta,locked_asr_hvg_legacy_scale_diagnostic,1,20,1.0036355257034302,1.0036914348602295,2.28993821144104,2.298391342163086,11.49195671081543,1.0477451086044312,6.286470413208008,0.430172860622406,0.430172860622406,0.1111665591597557,1.1116656064987183,19.32026481628418,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.4868623912334442,0.4533749222755432,0.49865275621414185
placenta,locked_asr_hvg_legacy_scale_diagnostic,1,100,0.982971727848053,0.9832989573478699,2.28993821144104,2.2516939640045166,11.258469581604004,0.9138203263282776,5.482922077178955,0.27183008193969727,0.27183008193969727,0.036573100835084915,0.36573100090026855,17.378952026367188,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.5227553248405457,0.3923433721065521,0.4963921904563904
placenta,locked_asr_hvg_legacy_scale_diagnostic,1,199,0.9280418753623962,0.9292207360267639,2.28993821144104,2.1278581619262695,10.639290809631348,0.795647919178009,4.773887634277344,0.379652202129364,0.379652202129364,0.026809463277459145,0.26809462904930115,16.060924530029297,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.6530815958976746,0.4239921569824219,0.4976072907447815
placenta,locked_asr_hvg_legacy_scale_diagnostic,2,0,1.0117278099060059,1.0117690563201904,2.28993821144104,2.3168885707855225,11.584443092346191,1.208604097366333,7.251624584197998,0.8303635120391846,0.8303635120391846,0.18961501121520996,1.8961501121520996,21.56258201599121,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.5020222663879395,0.505096435546875,0.5000132918357849
placenta,locked_asr_hvg_legacy_scale_diagnostic,2,20,1.0040862560272217,1.0041247606277466,2.28993821144104,2.2993836402893066,11.496917724609375,1.0525262355804443,6.315157413482666,0.40353846549987793,0.40353846549987793,0.11182066798210144,1.1182067394256592,19.333818435668945,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.491441935300827,0.4574620723724365,0.4999764859676361
placenta,locked_asr_hvg_legacy_scale_diagnostic,2,100,0.9845873713493347,0.9848582744598389,2.28993821144104,2.2552645206451416,11.276322364807129,0.9147164821624756,5.4882988929748535,0.2589341700077057,0.2589341700077057,0.03656630590558052,0.3656630516052246,17.389219284057617,2.28993821144104,1.177351713180542,1.0003081560134888,1.4779735803604126,0.5256291031837463,0.3982870876789093,0.49689051508903503
