step,fraction_of_training,state_sha256,state_file_saved
0,0.0,7738537747df9a95a022d0659f696a41c6125cd1632673ceb3bd9af5bd1352cd,False
1,0.005,91deb22edca10dfa4ec21d7cbfb8ec78ca8e402c0f418fbfff60b8d512d05b18,False
5,0.025,18d1da2af1916b97b32a54daa301cb72f9d6c20cfc751ccac2e85309c29c1fd2,False
10,0.05,895a45b9d0de8ebfed43bfcccd0e88006cfd996377f7aa0057d02c72df79eb38,False
20,0.1,2a4243fbfc62ad9f7095a0ff7c65f1b7ccd3e1cf39ab3433103c1b767a51a9a5,False
40,0.2,a2a9575de727c1c61812e85ed88aec3216da83b4c0e6057f01535481a311c941,False
80,0.4,5251732e41d9723909675507f80ebc406f753494b3d026c4acd3d1ff10cd8616,False
100,0.5,8603456a65807031298b73b9e5838a613489bee813773279457196ec4cf7ddd0,False
200,1.0,3e8d58855386eec8480eb7916d412242adec8e0329abc6597356ad3bbf7224e2,True
