candidate,registry_order,complete,a1_count,a1_mean_ari,a1_mean_delta_ari,a1_wins_ari,a1_mean_nmi,a1_mean_delta_nmi,a1_wins_nmi,a1_mean_q,a1_mean_delta_q,a1_wins_q,a1_mean_mi,a1_mean_delta_mi,a1_wins_mi,a1_mean_ami,a1_mean_delta_ami,a1_wins_ami,a1_mean_fmi,a1_mean_delta_fmi,a1_wins_fmi,a1_mean_homogeneity,a1_mean_delta_homogeneity,a1_wins_homogeneity,a1_mean_completeness,a1_mean_delta_completeness,a1_wins_completeness,a1_mean_v_measure,a1_mean_delta_v_measure,a1_wins_v_measure,a1_mean_neighbor_agreement,a1_mean_delta_neighbor_agreement,a1_wins_neighbor_agreement,a1_mean_moran_i,a1_mean_delta_moran_i,a1_wins_moran_i,a1_mean_geary_c,a1_mean_delta_geary_c,a1_wins_geary_c,a1_mean_boundary_disagreement,a1_mean_delta_boundary_disagreement,a1_wins_boundary_disagreement,a1_mean_silhouette,a1_mean_delta_silhouette,a1_wins_silhouette,a1_mean_davies_bouldin,a1_mean_delta_davies_bouldin,a1_wins_davies_bouldin,a1_mean_calinski_harabasz,a1_mean_delta_calinski_harabasz,a1_wins_calinski_harabasz,a1_mean_foscttm_mean,a1_mean_delta_foscttm_mean,a1_wins_foscttm_mean,a1_mean_recall_at_1,a1_mean_delta_recall_at_1,a1_wins_recall_at_1,a1_mean_recall_at_5,a1_mean_delta_recall_at_5,a1_wins_recall_at_5,a1_mean_recall_at_10,a1_mean_delta_recall_at_10,a1_wins_recall_at_10,a1_mean_paired_median_rank,a1_mean_delta_paired_median_rank,a1_wins_paired_median_rank,tonsil_count,tonsil_mean_ari,tonsil_mean_delta_ari,tonsil_wins_ari,tonsil_mean_nmi,tonsil_mean_delta_nmi,tonsil_wins_nmi,tonsil_mean_q,tonsil_mean_delta_q,tonsil_wins_q,tonsil_mean_mi,tonsil_mean_delta_mi,tonsil_wins_mi,tonsil_mean_ami,tonsil_mean_delta_ami,tonsil_wins_ami,tonsil_mean_fmi,tonsil_mean_delta_fmi,tonsil_wins_fmi,tonsil_mean_homogeneity,tonsil_mean_delta_homogeneity,tonsil_wins_homogeneity,tonsil_mean_completeness,tonsil_mean_delta_completeness,tonsil_wins_completeness,tonsil_mean_v_measure,tonsil_mean_delta_v_measure,tonsil_wins_v_measure,tonsil_mean_neighbor_agreement,tonsil_mean_delta_neighbor_agreement,tonsil_wins_neighbor_agreement,tonsil_mean_moran_i,tonsil_mean_delta_moran_i,tonsil_wins_moran_i,tonsil_mean_geary_c,tonsil_mean_delta_geary_c,tonsil_wins_geary_c,tonsil_mean_boundary_disagreement,tonsil_mean_delta_boundary_disagreement,tonsil_wins_boundary_disagreement,tonsil_mean_silhouette,tonsil_mean_delta_silhouette,tonsil_wins_silhouette,tonsil_mean_davies_bouldin,tonsil_mean_delta_davies_bouldin,tonsil_wins_davies_bouldin,tonsil_mean_calinski_harabasz,tonsil_mean_delta_calinski_harabasz,tonsil_wins_calinski_harabasz,tonsil_mean_foscttm_mean,tonsil_mean_delta_foscttm_mean,tonsil_wins_foscttm_mean,tonsil_mean_recall_at_1,tonsil_mean_delta_recall_at_1,tonsil_wins_recall_at_1,tonsil_mean_recall_at_5,tonsil_mean_delta_recall_at_5,tonsil_wins_recall_at_5,tonsil_mean_recall_at_10,tonsil_mean_delta_recall_at_10,tonsil_wins_recall_at_10,tonsil_mean_paired_median_rank,tonsil_mean_delta_paired_median_rank,tonsil_wins_paired_median_rank,d1_count,d1_mean_ari,d1_mean_delta_ari,d1_wins_ari,d1_mean_nmi,d1_mean_delta_nmi,d1_wins_nmi,d1_mean_q,d1_mean_delta_q,d1_wins_q,d1_mean_mi,d1_mean_delta_mi,d1_wins_mi,d1_mean_ami,d1_mean_delta_ami,d1_wins_ami,d1_mean_fmi,d1_mean_delta_fmi,d1_wins_fmi,d1_mean_homogeneity,d1_mean_delta_homogeneity,d1_wins_homogeneity,d1_mean_completeness,d1_mean_delta_completeness,d1_wins_completeness,d1_mean_v_measure,d1_mean_delta_v_measure,d1_wins_v_measure,d1_mean_neighbor_agreement,d1_mean_delta_neighbor_agreement,d1_wins_neighbor_agreement,d1_mean_moran_i,d1_mean_delta_moran_i,d1_wins_moran_i,d1_mean_geary_c,d1_mean_delta_geary_c,d1_wins_geary_c,d1_mean_boundary_disagreement,d1_mean_delta_boundary_disagreement,d1_wins_boundary_disagreement,d1_mean_silhouette,d1_mean_delta_silhouette,d1_wins_silhouette,d1_mean_davies_bouldin,d1_mean_delta_davies_bouldin,d1_wins_davies_bouldin,d1_mean_calinski_harabasz,d1_mean_delta_calinski_harabasz,d1_wins_calinski_harabasz,d1_mean_foscttm_mean,d1_mean_delta_foscttm_mean,d1_wins_foscttm_mean,d1_mean_recall_at_1,d1_mean_delta_recall_at_1,d1_wins_recall_at_1,d1_mean_recall_at_5,d1_mean_delta_recall_at_5,d1_wins_recall_at_5,d1_mean_recall_at_10,d1_mean_delta_recall_at_10,d1_wins_recall_at_10,d1_mean_paired_median_rank,d1_mean_delta_paired_median_rank,d1_wins_paired_median_rank,p22_count,p22_mean_ari,p22_mean_delta_ari,p22_wins_ari,p22_mean_nmi,p22_mean_delta_nmi,p22_wins_nmi,p22_mean_q,p22_mean_delta_q,p22_wins_q,p22_mean_mi,p22_mean_delta_mi,p22_wins_mi,p22_mean_ami,p22_mean_delta_ami,p22_wins_ami,p22_mean_fmi,p22_mean_delta_fmi,p22_wins_fmi,p22_mean_homogeneity,p22_mean_delta_homogeneity,p22_wins_homogeneity,p22_mean_completeness,p22_mean_delta_completeness,p22_wins_completeness,p22_mean_v_measure,p22_mean_delta_v_measure,p22_wins_v_measure,p22_mean_neighbor_agreement,p22_mean_delta_neighbor_agreement,p22_wins_neighbor_agreement,p22_mean_moran_i,p22_mean_delta_moran_i,p22_wins_moran_i,p22_mean_geary_c,p22_mean_delta_geary_c,p22_wins_geary_c,p22_mean_boundary_disagreement,p22_mean_delta_boundary_disagreement,p22_wins_boundary_disagreement,p22_mean_silhouette,p22_mean_delta_silhouette,p22_wins_silhouette,p22_mean_davies_bouldin,p22_mean_delta_davies_bouldin,p22_wins_davies_bouldin,p22_mean_calinski_harabasz,p22_mean_delta_calinski_harabasz,p22_wins_calinski_harabasz,p22_mean_foscttm_mean,p22_mean_delta_foscttm_mean,p22_wins_foscttm_mean,p22_mean_recall_at_1,p22_mean_delta_recall_at_1,p22_wins_recall_at_1,p22_mean_recall_at_5,p22_mean_delta_recall_at_5,p22_wins_recall_at_5,p22_mean_recall_at_10,p22_mean_delta_recall_at_10,p22_wins_recall_at_10,p22_mean_paired_median_rank,p22_mean_delta_paired_median_rank,p22_wins_paired_median_rank,protein_family_mean_delta_q,atac_family_mean_delta_q,macro_delta_q,worst_dataset_delta_q,worst_family_delta_q,spatial_protected_0_03,any_family_positive_q
Q06_COORDINATE_PRIOR_RESIDUAL,0,True,5,0.26918445091768856,-2.1001539333498354e-05,3,0.40728135651377145,-0.0013925282264292793,3,0.33823290371573,-0.0007067648828813833,3,0.7539634437908704,-0.0030000772185860168,2,0.40336770174991843,-0.0014036026209207964,3,0.41446486905829893,0.00014365119533060744,4,0.44692451621545565,-0.0017783462455209786,2,0.37412793971561176,-0.0011065144848005914,3,0.40728135651377145,-0.0013925282264293127,3,0.6302802658191274,0.002184339786188971,5,0.5664066868455853,0.00580505213358784,5,0.44696252926078006,-0.005676829087151258,0,0.36971973418087256,-0.002184339786188971,0,0.11843087784281262,0.0035473154868000427,4,1.64251808143537,0.010694791774041378,3,614.5480012630023,-19.959050251574627,1,0.1775119466603905,-0.010057098724228197,0,0.0019804822043628014,0.0004018369690011481,5,0.011050516647531572,0.0007175660160734787,5,0.022560275545350172,0.001205510907003445,5,404.05,-23.5,0,5,0.1509694962854864,-0.0019849084509053483,0,0.27074239978244974,-0.001980266026506905,1,0.2108559480339681,-0.001982587238706124,0,0.31572133294183236,-0.001948749817883222,1,0.27008895856581827,-0.001981275776983216,1,0.4535378031681792,-0.0018361617306018707,0,0.29783014374123473,-0.0018383187254653933,1,0.248171540760106,-0.0020517020404482835,0,0.2707423997824498,-0.001980266026506905,1,0.7212481837680758,-5.0739177564085305e-05,3,0.5776981953878372,0.001050966126732833,5,0.4196724464694424,-0.0009826222805334739,1,0.2787518162319242,5.0739177564085305e-05,2,0.3578902558876174,-0.014703214773929107,0,1.128363440537604,0.08807337181855454,5,2477.8082450550933,-129.82795252798968,0,0.12592384266125778,-0.005064043463504714,0,0.001964863615349052,0.00025427646786870087,5,0.009778085991678225,0.0005779010633379562,4,0.020087840961627374,0.0004160887656033299,3,378.75,-11.6,0,10,0.24357827014532382,0.002377673581323192,9,0.3788775307279482,0.0012214831931689374,8,0.31122790043663606,0.0017995783872460703,8,0.7235464144033898,0.002380148166181306,8,0.3747524165725115,0.0012299452478912731,8,0.38510430859487105,0.0019693138234548268,8,0.4160902014191466,0.0013687530062468812,8,0.34777724392296927,0.0011018555740292591,8,0.3788775307279483,0.0012214831931689485,8,0.6288139145012572,0.0001945874745539644,5,0.5651374232535911,0.00037946843407027364,5,0.44424440729678205,-0.00037021388154195867,5,0.37118608549874266,-0.0001945874745539644,5,0.1427706929044335,0.007891316685910608,10,1.5482623457161122,-0.026477958118592236,0,528.4510048819545,12.483358925403905,10,0.14631791134411545,-0.009765489175871117,0,0.004182792497767192,0.0003274784161952962,8,0.020005954153021734,0.001384340577552843,10,0.036677582613873175,0.001949985114617447,10,286.9,-19.55,0,10,0.4927850021032011,-0.010794566643072883,0,0.6437133366410638,-0.006709837525247719,0,0.5682491693721324,-0.008752202084160287,0,1.2874615044976372,-0.011998416179013871,0,0.6430868250584896,-0.006720438867332401,0,0.5703036186657509,-0.009223106316827535,0,0.644433433271486,-0.006005756680918473,0,0.6430018539618203,-0.007409906672654953,0,0.6437133366410638,-0.006709837525247675,0,0.9058757559098407,0.0014865310610225114,9,0.8651494813646721,0.003716091111812314,8,0.1362883976599944,-0.0032734761780304628,2,0.09412424409015943,-0.0014865310610225114,1,0.14509298100696608,-0.07380419840035267,0,2.111989443443504,0.5006529536987745,10,837.3244625773448,-902.5120602785066,0,0.0813275720275572,-0.014253925330090081,0,0.022819704219225752,0.0013266637668551545,10,0.07172683775554589,0.0041974771639843415,10,0.10728577642453241,0.005801435406698566,10,249.175,-35.425,0,-0.000296591244780479,-0.008752202084160287,-0.002410493954625431,-0.008752202084160287,-0.008752202084160287,True,False
