stage,candidate,dataset,family,seed,success,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement,ami,mi,fmi,homogeneity,completeness,v_measure,silhouette,davies_bouldin,calinski_harabasz,foscttm_mean,recall_at_1,recall_at_5,recall_at_10,paired_median_rank,training_runtime_seconds,peak_gpu_mib
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,a1,RNA+protein,1,True,0.2666074080064052,0.4105837475251599,0.33859557776578253,0.6276798613117596,0.5595743022499048,0.4534698047645479,0.37232013868824043,0.40670788219325216,0.7641161376692926,0.41122154405296024,0.45294269632387485,0.3754700019717847,0.4105837475251599,0.10902984066388649,1.6143509608743614,645.8732042675312,0.19708009347023578,0.0015786452353616532,0.009615384615384616,0.020091848450057407,457.0,9.093472480773926,52.61279296875
r1,Q05_BOUNDARY_GATED_RESIDUAL,a1,RNA+protein,1,True,0.26771057401193743,0.4123391645070532,0.3400248692594953,0.6287200231147068,0.5596833650252948,0.4534446587730928,0.37127997688529324,0.40847320052793906,0.7670239554803513,0.4122507032561692,0.45466635425338386,0.3772216901119662,0.4123391645070532,0.10842568778126596,1.623111324299807,639.4245366218928,0.20214850349063007,0.0015786452353616532,0.009184845005740528,0.01951779563719862,469.25,8.910591125488281,52.61279296875
r1,Q06_COORDINATE_PRIOR_RESIDUAL,a1,RNA+protein,1,True,0.2672014170044784,0.41101084518452485,0.3391061310945016,0.6277954348454204,0.5598609814567614,0.4531748492550881,0.37220456515457956,0.4071379015956517,0.7649388582645624,0.41170508010125967,0.4534303777984205,0.37584922150393957,0.4110108451845248,0.10929847872584927,1.6158651511603466,646.154883346442,0.19682710148983434,0.0015786452353616532,0.009902411021814007,0.0202353616532721,456.0,9.052704572677612,52.61279296875
r1,Q07_CONFIDENCE_MNN_RESIDUAL,a1,RNA+protein,1,True,0.26631065273486365,0.4105333033232895,0.3384219780290766,0.6276509679283444,0.5599439873037813,0.4530634755190648,0.3723490320716556,0.4066576877040685,0.7641283245359118,0.4109349264632244,0.4529499202940989,0.37538067881019516,0.4105333033232895,0.109285257911082,1.6179254243304513,645.9443437617599,0.19695396831518552,0.0015786452353616532,0.009615384615384616,0.020091848450057407,457.5,7.528037786483765,52.61279296875
r1,Q00_REFERENCE_ALIAS,a1,RNA+protein,2,True,0.27526557454695755,0.40954213777203574,0.34240385615949664,0.6193585668881826,0.5343047402051191,0.477549771158149,0.3806414331118174,0.4056636654023484,0.7631486963648038,0.41822852494608903,0.4523692292141147,0.3741228548490416,0.4095421377720358,0.1038169396392238,1.6510368973384808,667.8896991938869,0.20966479633898355,0.00043053960964408724,0.006601607347876005,0.014351320321469576,493.5,,
r1,Q01_GLOBAL_QUALITY_BLEND,a1,RNA+protein,2,True,0.2758107770705885,0.412019829691555,0.34391530338107174,0.6252239237214677,0.5425251167444907,0.46958384055222774,0.37477607627853227,0.4081557528321678,0.7674155516936284,0.4189305289475618,0.4548984794971367,0.3765283357069936,0.41201982969155493,0.10100254085413508,1.6899717745165845,627.3034470715988,0.20971094471325868,0.00043053960964408724,0.0067451205510907,0.014351320321469576,493.5,1.0584709644317627,52.61279296875
r1,Q02_SPOT_QUALITY_BLEND,a1,RNA+protein,2,True,0.2741006255713211,0.410784526561995,0.34244257606665807,0.6264085524414909,0.5449797553163853,0.4670623886604222,0.37359144755850915,0.4069151027678808,0.7656475227091472,0.41723319070164516,0.4538504505707325,0.375183334671598,0.41078452656199493,0.10191650337421555,1.6909339972410067,633.7446746809663,0.20293108926974485,0.000574052812858783,0.0076061997703788745,0.015212399540757749,474.5,0.9387061595916748,52.61279296875
r1,Q03_MASKED_RESIDUAL,a1,RNA+protein,2,True,0.2758107770705885,0.412019829691555,0.34391530338107174,0.6252239237214677,0.5425251167444907,0.46958384055222774,0.37477607627853227,0.4081557528321678,0.7674155516936284,0.4189305289475618,0.4548984794971367,0.3765283357069936,0.41201982969155493,0.10108016058591539,1.689853666058956,627.5505351528371,0.20950661454537423,0.00043053960964408724,0.006601607347876005,0.014351320321469576,493.0,7.346923112869263,52.61279296875
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,a1,RNA+protein,2,True,0.2760138077762529,0.411630830123766,0.3438223189500095,0.624963883270731,0.5437516672362867,0.4681485264436507,0.37503611672926895,0.40776671647970747,0.767178777229102,0.41887867464331474,0.45475812744972366,0.37597498579517036,0.411630830123766,0.10316638625671223,1.6780651385995025,643.7610417621963,0.19896558419062177,0.0007175660160734788,0.007032146957520092,0.015068886337543054,470.0,7.149742364883423,52.61279296875
r1,Q05_BOUNDARY_GATED_RESIDUAL,a1,RNA+protein,2,True,0.2757967809021311,0.4115852865745657,0.3436910337383484,0.6258884715400174,0.544480129816624,0.46754718377333626,0.37411152845998263,0.4077195642906587,0.7668122287537099,0.41878900188488727,0.45454084967401287,0.37604758761972223,0.4115852865745658,0.10197179558263464,1.6847467080908125,635.9238508568475,0.2037140870879156,0.0007175660160734788,0.006601607347876005,0.015212399540757749,480.75,7.073501348495483,52.61279296875
r1,Q06_COORDINATE_PRIOR_RESIDUAL,a1,RNA+protein,2,True,0.27560015131855436,0.4108017591924073,0.34320095525548083,0.6242126553019358,0.5427530413123784,0.4691729924418128,0.3757873446980642,0.40693281097159895,0.7657376522194881,0.4184780480968114,0.45390387635435314,0.37517557804764423,0.41080175919240725,0.10315083755158737,1.6799018416931777,644.1917861167647,0.19886133830944663,0.0007175660160734788,0.006888633754305396,0.015355912743972445,470.25,7.156845331192017,52.61279296875
r1,Q07_CONFIDENCE_MNN_RESIDUAL,a1,RNA+protein,2,True,0.2751747820915704,0.4105446621030487,0.3428597220973095,0.6242704420687663,0.5425866624092985,0.4693300689533639,0.37572955793123375,0.40667391684070264,0.7652694315145209,0.4181599794932127,0.45362633065399743,0.3749363185966117,0.41054466210304874,0.10295729175636652,1.6744566047327065,643.9725662520902,0.19896488372422655,0.0007175660160734788,0.007032146957520092,0.015068886337543054,470.25,7.5330352783203125,52.61279296875
r1,Q00_REFERENCE_ALIAS,tonsil,RNA+protein,0,True,0.1522327250963723,0.2733283147344344,0.21278051991540337,0.7200811826841025,0.5741961814432107,0.42301700226000316,0.2799188173158975,0.2726757786147225,0.3180797910076492,0.45507885281472005,0.30005495350687483,0.2509734841479456,0.2733283147344344,0.3685101272661362,1.0373414186350294,2585.5741927470385,0.1405848759617209,0.0020804438280166435,0.009246417013407305,0.019879796578825704,411.5,,
r1,Q01_GLOBAL_QUALITY_BLEND,tonsil,RNA+protein,0,True,0.14868479688300504,0.2683970334365069,0.20854091515975598,0.7205885744597431,0.5759219752879954,0.42127986470305673,0.2794114255402569,0.267741105378385,0.3128136702420199,0.4520941620310875,0.29508725148315684,0.24613451966895802,0.2683970334365069,0.35669391243352544,1.1207260259214498,2468.894992200968,0.14033396668617504,0.0020804438280166435,0.009361997226074895,0.019995376791493297,410.5,1.1016499996185303,56.44921875
r1,Q02_SPOT_QUALITY_BLEND,tonsil,RNA+protein,0,True,0.14895734516861034,0.2687238281406733,0.20884058665464184,0.7209345233976798,0.5762360788906261,0.4209732194368228,0.2790654766023202,0.26806799916878343,0.3131068201716427,0.4523678746649524,0.2953637892921917,0.2464918127300134,0.2687238281406733,0.35724056677620863,1.1185562883563052,2481.5380975257353,0.1366209957803201,0.002311604253351826,0.009477577438742488,0.019648636153490523,400.0,1.1124584674835205,56.48193359375
r1,Q03_MASKED_RESIDUAL,tonsil,RNA+protein,0,True,0.1486554145365036,0.26865837958646654,0.20865689706148507,0.7205424479346848,0.5754642373086353,0.42172046751293085,0.2794575520653152,0.26800255810181683,0.31305982679964567,0.4521533062926537,0.2953194589246288,0.24641255562560682,0.26865837958646654,0.35677278798246054,1.1185990347653343,2472.5850459604476,0.13960940569055502,0.0020804438280166435,0.009246417013407305,0.019995376791493297,409.0,8.83412480354309,59.1474609375
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,tonsil,RNA+protein,0,True,0.15049760074943083,0.2706685511031911,0.21058307592631098,0.7206116377222722,0.5751606013986619,0.42207211761687846,0.2793883622777278,0.2700144718186332,0.3153712475319881,0.4534924099497306,0.2974998968524227,0.24827662419588106,0.2706685511031911,0.36157188445010713,1.1095097401287701,2533.182114348269,0.13533531623547898,0.002196024040684235,0.009593157651410078,0.020457697642163663,398.75,10.023972749710083,59.18017578125
r1,Q05_BOUNDARY_GATED_RESIDUAL,tonsil,RNA+protein,0,True,0.14931812663391136,0.26883456901312236,0.20907634782351686,0.7204963214096266,0.575458656987915,0.4217403545578596,0.2795036785903734,0.2681789135549577,0.3132689351614809,0.45258456414650905,0.2955167176048788,0.24657166038875974,0.2688345690131224,0.3585132995683977,1.114229457465588,2502.786460538553,0.13814237878775731,0.0020804438280166435,0.009477577438742488,0.019995376791493297,403.25,10.945961475372314,59.18017578125
r1,Q06_COORDINATE_PRIOR_RESIDUAL,tonsil,RNA+protein,0,True,0.1504445946893869,0.2705540414974345,0.21049931809341071,0.7204501948845684,0.5751221770987451,0.4220918297011879,0.2795498051154316,0.26989995610932777,0.31528194971656176,0.45341071226098134,0.297415659335254,0.2481426060415274,0.2705540414974345,0.3612324563938927,1.1111873473261842,2527.6512404187392,0.13473627668700344,0.002196024040684235,0.009824318076745261,0.020457697642163663,396.0,10.717443227767944,61.29638671875
r1,Q07_CONFIDENCE_MNN_RESIDUAL,tonsil,RNA+protein,0,True,0.1502487619188823,0.2705362880970282,0.21039252500795524,0.7204963214096266,0.5751262629317244,0.4221096796308832,0.2795036785903734,0.2698821181686488,0.31523051215626935,0.45329827040823595,0.2973671366211477,0.24814651857715772,0.27053628809702823,0.3611955504398849,1.11036007565919,2531.5406014689493,0.13539744895095926,0.002196024040684235,0.009593157651410078,0.020457697642163663,399.0,9.244801044464111,61.29638671875
r1,Q00_REFERENCE_ALIAS,tonsil,RNA+protein,1,True,0.14861514560681205,0.2701300690467603,0.20937260732678617,0.7227565211374801,0.5785466906620068,0.41858951690633706,0.2772434788625199,0.269474775658853,0.3144125398887609,0.45255944528602193,0.29659551692811525,0.2480007682574801,0.27013006904676035,0.36408666849236004,1.062381720244834,2633.6181420348203,0.12127469608416912,0.0016181229773462784,0.009015256588072122,0.019070735090152564,373.0,,
r1,Q01_GLOBAL_QUALITY_BLEND,tonsil,RNA+protein,1,True,0.1470901524594318,0.2689827407319262,0.208036446595679,0.7212574090730874,0.5782557006882647,0.41910354885787404,0.27874259092691256,0.2683275287830796,0.3135849652849187,0.4508841781938013,0.2958148390406811,0.2466134865807214,0.2689827407319262,0.3442422425765406,1.1635855082711681,2410.4976424339343,0.1211010451658075,0.0016181229773462784,0.009015256588072122,0.019070735090152564,372.0,1.1067531108856201,61.29638671875
r1,Q02_SPOT_QUALITY_BLEND,tonsil,RNA+protein,1,True,0.14693395293172234,0.2690611780961548,0.20799756551393858,0.7218801171613737,0.5788564320149555,0.41857005343160714,0.2781198828386263,0.2684059312643909,0.313628499691301,0.45083699018814516,0.2958559064541173,0.2467168204507444,0.2690611780961548,0.34500673900743034,1.161283666820299,2432.362701652363,0.11826627008623752,0.0019648636153490524,0.009361997226074895,0.01930189551548775,365.25,1.1013803482055664,61.29638671875
r1,Q03_MASKED_RESIDUAL,tonsil,RNA+protein,1,True,0.1474767905387156,0.26919417110962823,0.20833548082417191,0.7210267764477963,0.5778978277647094,0.41946972728081744,0.27897322355220366,0.2685391315471781,0.3138233130217569,0.4511591261932854,0.29603968016896814,0.24681267204949278,0.2691941711096282,0.3447951808527743,1.162364696950141,2417.6508850320233,0.12045270030117666,0.0016181229773462784,0.009361997226074895,0.019070735090152564,370.75,8.616879940032959,61.29638671875
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,tonsil,RNA+protein,1,True,0.14720579265016065,0.2692929403325143,0.20824936649133746,0.7218339906363154,0.5786689041645658,0.41874224364594353,0.27816600936368463,0.26863778040506936,0.3138432721138462,0.45108929105785345,0.2960585082260098,0.2469656760083976,0.2692929403325142,0.34656086491574545,1.155647263411497,2453.6521100779914,0.11747075753810138,0.0019648636153490524,0.009593157651410078,0.020226537216828478,365.25,8.52539849281311,61.29638671875
r1,Q05_BOUNDARY_GATED_RESIDUAL,tonsil,RNA+protein,1,True,0.14731251078904836,0.26867699891077074,0.20799475484990954,0.7217878641112572,0.5790904799333831,0.41825592249744753,0.27821213588874283,0.2680213536731428,0.31315714623025787,0.4510902471283942,0.29541126349082003,0.2463799891758599,0.26867699891077074,0.34594110796285854,1.157620837474367,2440.158367912306,0.11945141488886929,0.0018492834026814608,0.009361997226074895,0.019417475728155338,370.25,8.618520736694336,61.29638671875
r1,Q06_COORDINATE_PRIOR_RESIDUAL,tonsil,RNA+protein,1,True,0.14720579265016065,0.2692929403325143,0.20824936649133746,0.7218339906363154,0.5786689041645658,0.41874224364594353,0.27816600936368463,0.26863778040506936,0.3138432721138462,0.45108929105785345,0.2960585082260098,0.2469656760083976,0.2692929403325142,0.34652524369357846,1.1544422152932485,2449.70842728605,0.11698302240251844,0.0020804438280166435,0.009824318076745261,0.020457697642163663,363.5,8.85084080696106,61.29638671875
r1,Q07_CONFIDENCE_MNN_RESIDUAL,tonsil,RNA+protein,1,True,0.14720579265016065,0.2692929403325143,0.20824936649133746,0.7218339906363154,0.5786689041645658,0.41874224364594353,0.27816600936368463,0.26863778040506936,0.3138432721138462,0.45108929105785345,0.2960585082260098,0.2469656760083976,0.2692929403325142,0.3465576502746228,1.155698729103389,2453.732309732431,0.11748788746094993,0.0019648636153490524,0.009708737864077669,0.020226537216828478,365.25,9.0826575756073,61.29638671875
r1,Q00_REFERENCE_ALIAS,tonsil,RNA+protein,2,True,0.1553315607124325,0.2730142678484609,0.2141729142804467,0.7206116377222722,0.5759348312096273,0.4216963132599873,0.2793883622777278,0.2723630287267106,0.31842998647916965,0.45676354636461247,0.30038530422042536,0.2502147594031344,0.2730142678484609,0.3802016900282791,1.0218481852787464,2585.7112085161534,0.12804783016523294,0.001502542764678687,0.00878409616273694,0.01768377253814147,384.75,,
r1,Q01_GLOBAL_QUALITY_BLEND,tonsil,RNA+protein,2,True,0.15368433053440045,0.27276425397387305,0.21322429225413675,0.7213957886482621,0.5777328122858407,0.41981886138063007,0.27860421135173785,0.2721131017884611,0.31829089402589095,0.45529673634827483,0.30025409381102,0.24988588801427603,0.27276425397387305,0.36201000672459677,1.1165442915689165,2428.1177091011596,0.12783281088404833,0.001502542764678687,0.00889967637540453,0.01779935275080906,384.5,1.0718765258789062,61.29638671875
r1,Q02_SPOT_QUALITY_BLEND,tonsil,RNA+protein,2,True,0.1527574429653898,0.27220397338971936,0.21248070817755457,0.7207269540349178,0.5771245809776753,0.42043091012292,0.2792730459650822,0.27155254034747467,0.3177420659130926,0.45450216617056405,0.2997363665032043,0.24930405831320504,0.2722039733897193,0.36224484789305145,1.1190706498555514,2439.663893025591,0.1250184527484039,0.001502542764678687,0.00889967637540453,0.018030513176144243,380.0,0.9934394359588623,61.29638671875
r1,Q03_MASKED_RESIDUAL,tonsil,RNA+protein,2,True,0.15368433053440045,0.27276425397387305,0.21322429225413675,0.7216725477986116,0.5780588140208985,0.41949853814606564,0.27832745220138844,0.2721131017884611,0.31829089402589095,0.45529673634827483,0.30025409381102,0.24988588801427603,0.27276425397387305,0.3624073187202711,1.1157543010371305,2435.4667738707226,0.12727864050946155,0.001502542764678687,0.00878409616273694,0.01779935275080906,382.0,8.915706634521484,61.29638671875
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,tonsil,RNA+protein,2,True,0.15436719641103058,0.27347447371993366,0.21392083506548212,0.7207038907723886,0.576786267946891,0.4207958216869428,0.2792961092276114,0.27282408154033433,0.3191782112910519,0.4556701356812511,0.30109112888294415,0.2504982906078437,0.27347447371993366,0.3651102523239896,1.1125496937545716,2477.8563428215066,0.12404116526233369,0.0016181229773462784,0.008668515950069348,0.018030513176144243,377.0,8.790436267852783,61.29638671875
r1,Q05_BOUNDARY_GATED_RESIDUAL,tonsil,RNA+protein,2,True,0.15344971349725725,0.27305366378223206,0.21325168863974464,0.7210267764477963,0.5776081134215756,0.41994212460135283,0.27897322355220366,0.2724029006505235,0.31869170997630003,0.4550050737764355,0.30063219645936434,0.25010980875031075,0.27305366378223206,0.3635663185010531,1.116683021137133,2458.9894742814818,0.12596888286713753,0.0016181229773462784,0.008552935737401757,0.01756819232547388,381.0,8.739574432373047,61.29638671875
r1,Q06_COORDINATE_PRIOR_RESIDUAL,tonsil,RNA+protein,2,True,0.15357371388832858,0.2730515620070974,0.213312637947713,0.7206347009848013,0.5769678028901538,0.4205923488537539,0.2793652990151987,0.2724008884741998,0.31873186457954494,0.45504241934138995,0.3006700755951987,0.25008007130038074,0.2730515620070974,0.363978725222506,1.1165144208304199,2464.8125406632944,0.12328159615605601,0.0018492834026814608,0.008668515950069348,0.01849283402681461,375.0,8.889673948287964,61.29638671875
r1,Q07_CONFIDENCE_MNN_RESIDUAL,tonsil,RNA+protein,2,True,0.15436719641103058,0.27347447371993366,0.21392083506548212,0.7207038907723886,0.576786267946891,0.4207958216869428,0.2792961092276114,0.27282408154033433,0.3191782112910519,0.4556701356812511,0.30109112888294415,0.2504982906078437,0.27347447371993366,0.365080679201095,1.1125772363885555,2477.3145859321276,0.12399057720624587,0.0016181229773462784,0.008668515950069348,0.018030513176144243,376.5,8.962938785552979,61.29638671875
r1,Q00_REFERENCE_ALIAS,d1,RNA+protein,0,True,0.2375418648455073,0.37711150488672485,0.3073266848661161,0.6296551311220213,0.5688539164925241,0.44075212547790177,0.3703448688779787,0.37298406746172796,0.7216760362082081,0.3792491703410573,0.415014602087202,0.345552362800602,0.37711150488672485,0.1399145877636794,1.5637653700566376,517.9329996693245,0.14509644114351655,0.0031259303364096457,0.014587674903245014,0.028431080678773445,281.5,,
r1,Q01_GLOBAL_QUALITY_BLEND,d1,RNA+protein,0,True,0.2390922115316242,0.3769132798520624,0.30800274569184327,0.6337264998203808,0.5741244387508426,0.4355108058887377,0.36627350017961924,0.37278224095772966,0.7209350738323571,0.3807678544655861,0.41458849648005025,0.34551502910405324,0.3769132798520624,0.14544145651658907,1.566013707105206,512.7325723350449,0.14399900988712108,0.0031259303364096457,0.014885382554331646,0.02947305745757666,278.5,0.9679393768310547,61.29638671875
r1,Q02_SPOT_QUALITY_BLEND,d1,RNA+protein,0,True,0.24001154905350125,0.3773729840665949,0.3086922665600481,0.6319602442821219,0.5729049747264243,0.4366559778370648,0.36803975571787806,0.37324617476883126,0.7219985421981377,0.38144895793189265,0.41520006576947227,0.34586291059662266,0.3773729840665949,0.1461759404147115,1.5616533434708242,516.8885346868566,0.13467565380873409,0.003274784161952962,0.01696933611193808,0.03155701101518309,257.0,0.9739081859588623,61.29638671875
r1,Q03_MASKED_RESIDUAL,d1,RNA+protein,0,True,0.23789359654761472,0.37595552701854923,0.306924561783082,0.6320500538857622,0.5729822793240029,0.43669407287898415,0.3679499461142378,0.37181767465590426,0.7190213477851572,0.37978162018727785,0.4134879690769851,0.3446697388679644,0.3759555270185492,0.14607807287925975,1.5603874566170806,517.0049430627844,0.14334011671771196,0.0031259303364096457,0.01518309020541828,0.02872878832986008,278.0,6.92235803604126,61.29638671875
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,d1,RNA+protein,0,True,0.24350288071955345,0.3789679420778811,0.31123541139871724,0.6304933540893306,0.5693336464100925,0.44018980845950406,0.3695066459106694,0.37484882151434046,0.724584427946875,0.38458170427521976,0.4166871323910742,0.3475107126873085,0.3789679420778812,0.148054713403648,1.535836199587988,530.2763037094038,0.1365360163311885,0.0037213456385829114,0.016076213158678177,0.029621911283119976,265.0,7.0390026569366455,61.29638671875
r1,Q05_BOUNDARY_GATED_RESIDUAL,d1,RNA+protein,0,True,0.24062874952804963,0.3774066696718372,0.30901770959994346,0.63031373488205,0.5699194594627475,0.43972448732263103,0.36968626511795,0.3732777962653952,0.7217015023212974,0.38213224105856963,0.41502924689769893,0.34603816341920784,0.37740666967183717,0.14630993506522944,1.5474899803507731,523.2571849020726,0.1405424361067783,0.0034236379874962785,0.01518309020541828,0.029175349806490027,273.0,6.966650485992432,61.29638671875
r1,Q06_COORDINATE_PRIOR_RESIDUAL,d1,RNA+protein,0,True,0.24170485474410272,0.37850606245932955,0.3101054586017161,0.631062148245719,0.5706592599926503,0.4388577669084568,0.36893785175428095,0.3743863329553239,0.7241064611331861,0.38291136252963953,0.4164122677744849,0.34692528957320595,0.3785060624593296,0.14787128030292188,1.540907907928446,527.7401644646553,0.134283216966109,0.003572491813039595,0.01637392080976481,0.030217326585293244,260.5,7.023239374160767,61.29638671875
r1,Q07_CONFIDENCE_MNN_RESIDUAL,d1,RNA+protein,0,True,0.24305751638933565,0.37872624715465536,0.3108918817719955,0.6305831636929708,0.5693657067531949,0.4401582131802818,0.36941683630702915,0.37460547822001344,0.724115039747679,0.3842106421419157,0.4164172010826476,0.3472919877710222,0.37872624715465536,0.14797307939434867,1.5357482535758558,529.9785502407958,0.13653521842503608,0.0037213456385829114,0.015927359333134862,0.02977076510866329,265.0,7.35896635055542,61.29638671875
r1,Q00_REFERENCE_ALIAS,d1,RNA+protein,1,True,0.2520413210974017,0.37951951966063835,0.31578042037902,0.6273200814273739,0.5633469149507649,0.44567541454874215,0.37267991857262606,0.3753915539091785,0.7237536935967421,0.39300696739160934,0.4162094015693996,0.3487742152046863,0.3795195196606384,0.13568760077528436,1.6595246450778594,484.5933336897332,0.16498859614795733,0.003274784161952962,0.015331944030961596,0.02977076510866329,339.0,,
