step,fraction_of_training,diagnostic_parameter_state_unchanged,diagnostic_grad_fields_unchanged,diagnostic_rng_state_unchanged,diagnostic_optimizer_state_unchanged,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share
0,0.0,True,True,True,True,7.2646774132062544e-06,2.4957684259864344e-05,0.01842952548961486,0.0001918588337637892,0.000959294168818946,0.708372465658549,0.00016732277636847444,0.0002509841645527117,0.18533446492679653,0.00011898681756454094,0.00011898681756454094,0.0878635439250396
1,0.000625,True,True,True,True,6.747339561280011e-06,2.318037825855724e-05,0.017767820382553638,0.0001854402527801187,0.0009272012639005935,0.7107021866384261,0.00015898200643470453,0.00023847300965205677,0.1827901837633105,0.00011577235135898631,0.00011577235135898631,0.08873980921570987
5,0.003125,True,True,True,True,5.007206745319319e-06,1.720217951403681e-05,0.0150284394135465,0.00016325894399654933,0.0008162947199827467,0.7131442694716877,0.0001383017680938482,0.0002074526521407723,0.1812380583130835,0.0001036922199179738,0.0001036922199179738,0.0905892328016822
10,0.00625,True,True,True,True,4.0495589550733925e-06,1.3912195689336448e-05,0.013479186946828927,0.0001445500288099727,0.0007227501440498635,0.7002549795186429,0.0001367573132792781,0.00020513596991891716,0.19875123595160135,9.032593820754437e-05,9.032593820754437e-05,0.0875145975829268
20,0.0125,True,True,True,True,4.0046703169881294e-06,1.3757981483740652e-05,0.014778408875924827,0.00012309347521550042,0.0006154673760775021,0.6611164976646642,0.0001551297451064271,0.00023269461765964064,0.24995354202687717,6.903149589137355e-05,6.903149589137355e-05,0.07415155143253382
40,0.025,True,True,True,True,4.365402327585907e-06,1.499727059609119e-05,0.01849089347688848,0.00010318249546724296,0.0005159124773362148,0.6360945880584407,0.00015782761214461574,0.0002367414182169236,0.2918904688535516,4.34113503720016e-05,4.34113503720016e-05,0.05352404961111924
80,0.05,True,True,True,True,4.396929478734105e-06,1.5105581624814825e-05,0.02143618733779364,8.621693455463927e-05,0.00043108467277319635,0.6117481626021789,0.00015549401792650146,0.00023324102688975217,0.33099012480622586,2.5245412696083667e-05,2.5245412696083667e-05,0.035825525253801505
320,0.2,True,True,True,True,4.625247232370535e-06,1.5889963653371357e-05,0.0405114392253348,3.9783193860649005e-05,0.000198915969303245,0.5071359744531093,0.00010607747351363598,0.000159116210270454,0.4056665466802023,1.8311851842504647e-05,1.8311851842504647e-05,0.04668603964135354
800,0.5,True,True,True,True,4.0142159565530646e-06,1.3790775377367235e-05,0.06994236452374607,1.7970504011098487e-05,8.985252005549244e-05,0.45570299994968194,5.378533936738327e-05,8.06780090510749e-05,0.40917283935760984,1.285211782272968e-05,1.285211782272968e-05,0.06518179616896212
1600,1.0,True,True,True,True,4.626398054272437e-06,1.589391728379888e-05,0.10144727469552489,1.4020446648929623e-05,7.010223324464811e-05,0.44744667949094663,4.251277102443187e-05,6.37691565366478e-05,0.4070240850485287,6.906395861391035e-06,6.906395861391035e-06,0.044081960764999685
