step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.035551026463508606,0.5956738048382136,2.243910074234009,True,8.829230308532715,5f4d40bae0f229a31cb71b7278d630d355323a2154e08dd82150b4ca2338aaea,1.0025205612182617,3.4354841709136963,3.444143533706665,0.39008423309313695,1.0298055410385132,5.0,5.1490278244018555,0.5831796934128844,0.08353601396083832,1.5,0.12530401349067688,0.014191952085515427,0.11075493693351746,1.0,0.11075493693351746,0.01254412140846321,0.5038464665412903,0.4961535334587097,0.5009216666221619,0.4990783631801605,0.5002117156982422,0.4997882544994354
1,0.000625,0.13099606335163116,0.5956738049790931,2.2276971340179443,True,8.809363164007664,6c6cc297d7f5381dab77a78ce40e94e11c96ae3ee4cf54588fe34c4d92628804,1.0024183988571167,3.4354841709136963,3.4437925815582275,0.3909241244166775,1.0267932415008545,5.0,5.133966445922852,0.582785196879912,0.0822785422205925,1.5,0.12341780960559845,0.014009844674112822,0.10818632692098618,1.0,0.10818632692098618,0.01228083402929761,0.5034645199775696,0.4965355396270752,0.5009046792984009,0.4990953505039215,0.5001461505889893,0.49985387921333313
5,0.003125,0.33331932686269283,0.5002227775409409,2.1800825595855713,True,8.738556578755379,de7a488b6af067c17a938f245b16047e3e8c673828068df1404b979cc67b1f17,1.0021114349365234,3.4354841709136963,3.4427380561828613,0.39397102086088526,1.0157489776611328,5.0,5.078744888305664,0.5811880763755406,0.07899241149425507,1.5,0.1184886172413826,0.013559289360149543,0.09858501702547073,1.0,0.09858501702547073,0.011281613403424581,0.5018389821052551,0.49816104769706726,0.5008389353752136,0.4991610646247864,0.49988213181495667,0.5001178979873657
10,0.00625,0.5688207652419806,0.4171617157335939,2.1534605026245117,True,8.666653156280518,c4649487d747093294a22d56848b433c6b17a4fa2df733c3bbf956abd5308a91,1.0019057989120483,3.4354841709136963,3.4420316219329834,0.3971581139645152,1.0039503574371338,5.0,5.01975154876709,0.579203004695001,0.07785363495349884,1.5,0.11678045243024826,0.013474688593672431,0.08808953315019608,1.0,0.08808953315019608,0.010164192746811344,0.4997623562812805,0.5002376437187195,0.5007526874542236,0.49924731254577637,0.499557226896286,0.5004428029060364
20,0.0125,0.9282127022743225,0.3320496400066744,2.148470640182495,True,8.557252414524555,be0e8c55bda51541cae6544490bc855c33aa69d633da6c3917b4fa3341f59f17,1.0017433166503906,3.4354841709136963,3.4414732456207275,0.40217035549627844,0.9849275350570679,5.0,4.924637794494629,0.5754928750419762,0.07955881208181381,1.5,0.11933821439743042,0.013945856522225878,0.07180316001176834,1.0,0.07180316001176834,0.008390912939519473,0.49677032232284546,0.5032296776771545,0.500511884689331,0.49948814511299133,0.49897894263267517,0.5010210871696472
40,0.025,1.570387091487646,0.25719409415021505,2.181074380874634,True,8.405598983168602,359afdeb1d6231f972ca74f78e8be81e11dc5be91e45a337e9deb4440f24faff,1.0015249252319336,3.4354841709136963,3.440722942352295,0.4093370322855051,0.9574785232543945,5.0,4.787392616271973,0.5695480626494629,0.08284714072942734,1.5,0.12427070736885071,0.014784277434325711,0.053212717175483704,1.0,0.053212717175483704,0.006330627630706273,0.49494558572769165,0.5050543546676636,0.499776691198349,0.5002233386039734,0.4983532130718231,0.5016468167304993
80,0.05,2.6862916871905327,0.2050627400411804,2.307105779647827,True,8.211290895938873,badf063de1267097f2e1d21df88b1525dc6e643834421cafe6babfc6a34d4d39,1.0005035400390625,3.4354841709136963,3.4372141361236572,0.4185960745616294,0.9205565452575684,5.0,4.602782726287842,0.5605431331831489,0.08744453638792038,1.5,0.13116680085659027,0.015973956168263692,0.040127232670784,1.0,0.040127232670784,0.004886836086958027,0.4982638359069824,0.5017361640930176,0.4980716407299042,0.5019283890724182,0.49889039993286133,0.5011096596717834
320,0.2,8.945626830682158,0.08605636858213127,3.0126712322235107,True,7.694830667227507,229a6910a5f5d3a027d87201b45fab9e308c5b008aa941ba2904e8153c376db6,0.992422878742218,3.4354841709136963,3.4094531536102295,0.44308358442911333,0.8269163966178894,5.0,4.134582042694092,0.5373194319016518,0.08085920661687851,1.5,0.12128880620002747,0.01576237495603377,0.029506664723157883,1.0,0.029506664723157883,0.003834608713201133,0.5749852657318115,0.4250147342681885,0.5123946666717529,0.48760533332824707,0.5092952847480774,0.4907047152519226
800,0.5,21.394370771944523,0.03708561747335313,3.3741374015808105,True,7.387249564751983,ea79c5505a894a8502de2519efde50936b7a3a247807d4d53e749efb26864a41,0.9871090650558472,3.4354841709136963,3.391197681427002,0.45906093353174227,0.7791725397109985,5.0,3.895862579345703,0.5273766027798333,0.05350586399435997,1.5,0.0802587941288948,0.010864502874228995,0.019930509850382805,1.0,0.019930509850382805,0.002697960814195391,0.6333069801330566,0.36669307947158813,0.6208159327507019,0.3791840374469757,0.5897800922393799,0.4102199673652649
1600,1.0,42.042534379288554,0.022544560832706784,3.579456329345703,True,7.137462230399251,11f80f4ffe2493e2b8a4a109976220204c6f267d83d1f2027dcafa7260449cc5,0.9830565452575684,3.4354841709136963,3.377275228500366,0.4731759159601816,0.7347376346588135,5.0,3.6736881732940674,0.514705094711033,0.048981789499521255,1.5,0.07347268611192703,0.010293950950661235,0.013026142492890358,1.0,0.013026142492890358,0.0018250383781241682,0.6072680354118347,0.39273199439048767,0.7654640674591064,0.23453599214553833,0.8208519220352173,0.1791480928659439
