corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00016732277654820142,2.6874318923675694e-05,0.33333334767334727,0.0001189868175696312,0.0,0.0,True,True,True,True,0.0,0.00019185883391296558,2.687431894392614e-05,0.33333334792452196,7.264677430966422e-06,2.6874315435022433e-05,0.3333333044021308,0
0.00015521017686122738,2.4928870290214957e-05,0.3328864960993797,0.00011819019528020271,0.0,0.0,True,True,True,True,0.000625,0.00018455980213747745,2.5851918755643417e-05,0.34521238033758356,6.516401538467961e-06,2.4106208721611015e-05,0.32190112356303663,1
0.0001183771943758375,1.901299118132762e-05,0.328441455614773,0.00011524613551204794,0.0,0.0,True,True,True,True,0.003125,0.00016361740198195834,2.2918445588147454e-05,0.39590654398407543,4.313527310395922e-06,1.5957087520917312e-05,0.2756520004011515,5
9.819043168520457e-05,1.5770721899307042e-05,0.31909853236561214,0.00011207377378769178,0.0,0.0,True,True,True,True,0.00625,0.0001507365292846596,2.1114177970736887e-05,0.4272159033420355,3.3892331577859542e-06,1.2537834175117677e-05,0.2536855642923524,10
8.756926866756515e-05,1.406481832679392e-05,0.31651360887160623,0.00010702926855694943,0.0,0.0,True,True,True,True,0.0125,0.0001376717097948851,1.9284144300917448e-05,0.4339689262147432,2.9972406454999953e-06,1.1087731190718774e-05,0.2495174649136505,20
7.772258756259345e-05,1.2483307107497905e-05,0.29779850519949314,9.983629348315036e-05,0.0,0.0,True,True,True,True,0.025,0.00012705985057592047,1.779770511319743e-05,0.4245773922767733,3.145887835229622e-06,1.163762366747148e-05,0.27762410252373354,40
8.706778486337626e-05,1.3984273191416323e-05,0.3221688038003022,8.922732969953535e-05,0.0,0.0,True,True,True,True,0.05,0.00011523841242832215,1.614183609390291e-05,0.371874601871,3.5900058646595685e-06,1.3280555253450128e-05,0.30595659432869776,80
7.473499894746731e-05,1.2003459647923188e-05,0.3903125892977018,5.481071610949519e-05,0.0,0.0,True,True,True,True,0.2,7.362681203487457e-05,1.0313157799902601e-05,0.33534959443232115,2.280649151206426e-06,8.436834982497514e-06,0.27433781626997705,320
7.062820463746796e-05,1.1343852496298703e-05,0.41168114853682525,4.260504527825747e-05,0.0,0.0,True,True,True,True,0.5,4.728343562154508e-05,6.623151531476748e-06,0.24036160821920335,2.5918173732815793e-06,9.587943621919968e-06,0.3479572432439715,800
4.9094023336534075e-05,7.885169416922253e-06,0.37825262638346624,8.600950601670056e-05,0.0,0.0,True,True,True,True,1.0,4.1775306152158325e-05,5.851609116015758e-06,0.28070246809818383,1.9218503540761503e-06,7.109525939058964e-06,0.34104490551834993,1600
