fraction_of_training,state_file_saved,state_sha256,step
0.0,False,923869d99b630c8cb39ff6aeff4ac6f215938e04cf84fa567fcab15c02f5e27d,0
0.005,False,6dd73af919fe1cbcaed0238928500ee8a0c5c0ba707a8d532aec930c62af0ff7,1
0.025,False,479d3026c071529b1dfa48dbf746c95804727eb7215cc18b7af77465ca8a2cdb,5
0.05,False,ee2aa6ea62e00eb348f59357f5f8c9d41b1752a3cda04f76b48df983096e2e55,10
0.1,False,1000d61197a8fe28f16b65205dcba90072339fd3320e9a30d03ff6ad6c495709,20
0.2,False,c51821612636427fc6462eb714fd2e9117e25d2c839620de35f46234467d1cb4,40
0.4,False,ee80bae74e68c24e450e3956acf2f8bf3686c257e4ded64f79b317a1cf718bd1,80
0.5,False,d4e185e51cc65b8b7f79f0d6056935d05faed43962c722d2b61c7f56e4fc5d66,100
1.0,False,457f82853e3847835a5dc9ce3bc96efe7ae6a031dd788de7e0f258f93d99e0d6,200
